Name,playerid,WAR27,WAR28,WAR29,WAR30
Ray King,693,0.5,0.5,0.6,0.8
Xavier Hernandez,1005715,2.1,-0.1,0.9,0.0
Mike Mohler,1009033,0.5,0.2,0.2,0.4
Tom Phoebus,1010301,1.3,1.2,0.0,-0.3
John Smiley,1012084,5.0,0.8,2.6,4.3
John Tudor,1013215,0.2,3.5,1.8,2.5
Juan Agosto,1000084,0.7,-0.1,0.0,-0.6
Richard Dotson,1003424,2.1,2.4,-0.4,0.8
Bobby Locke,1007687,-0.3,-0.5,0.1,-0.1
Scott Proctor,1911,-0.2,-0.3,1.2,-0.5
Bryan Clark,1002270,-0.3,-0.4,0.1,0.1
Terry Fox,1004284,0.0,0.5,-0.3,-0.3
Ramon Ortiz,27,0.7,2.3,1.6,0.8
Rigo Beltran,1916,1.0,-0.1,0.2,-0.2
Gil Heredia,1005686,1.0,1.3,2.4,0.3
Dennis Higgins,1005788,-0.2,-0.5,-0.2,0.5
Tim Lollar,1007715,0.8,0.9,0.1,-0.8
Roger McDowell,1008475,0.8,0.4,0.8,0.1
A.J. Burnett,512,2.9,5.0,2.9,2.3
John Cerutti,1002106,-0.1,0.7,1.9,-0.3
Ron Davis,1003075,2.1,0.0,0.7,-0.8
Jeff Parrett,1010019,1.4,0.2,-0.1,0.8
Howie Reed,1010766,0.6,0.1,-0.3,0.5
Sammy Stewart,1012528,1.5,1.5,0.3,-0.3
Derrick Turnbow,1694,1.2,0.0,1.0,-0.4
Jay Ritchie,1010988,0.6,1.2,0.4,0.2
Mike Myers,68,1.1,-0.5,0.0,0.0
Jeff Innis,1006266,-0.3,1.0,-0.3,-0.3
Vicente Romo,1011177,0.8,0.4,0.3,-0.9
Dave Schmidt,1011580,1.5,1.2,0.9,2.2
Mike Torrez,1013134,2.4,2.4,3.3,2.3
John Boozer,1001194,0.0,0.6,0.7,-0.8
Bill Castro,1002077,0.5,1.2,-0.1,0.3
Reggie Cleveland,1002347,1.6,2.6,2.7,1.0
Dick Drago,1003475,2.9,2.8,1.9,0.8
La Marr Hoyt,1006114,5.3,5.4,2.9,3.2
Rich Monteleone,1009068,0.2,0.2,1.1,-0.5
Wayne Twitchell,1013244,1.1,1.2,1.7,-1.5
John Johnstone,1006475,-0.1,0.0,0.5,0.8
Bob Miller,1008877,0.3,-1.0,0.7,1.7
Mel Rojas,1011153,0.9,1.2,2.0,-0.2
Diego Segui,1011725,1.6,0.8,0.6,0.3
Bob Shirley,1011911,0.1,0.1,1.0,0.9
Will Cunnane,274,0.1,-0.1,0.4,-0.1
Graeme Lloyd,783,0.6,0.1,0.7,-0.1
Al Downing,1003450,0.2,1.5,0.5,3.1
Rick Mahler,1007988,1.4,2.4,0.1,3.4
Jeff Suppan,633,1.3,2.7,1.4,1.8
Jack Lamabe,1007266,1.7,-0.6,1.3,0.9
Jim Lonborg,1007724,1.8,0.7,1.9,2.3
Johnny Podres,1010406,3.6,2.3,4.5,1.8
Jim Slaton,1012054,1.5,1.3,3.5,-0.1
Antonio Osuna,249,0.7,-0.2,2.0,0.8
Andy Benes,1144,3.3,2.4,5.1,3.3
Danny Graves,326,1.2,1.3,0.3,-0.1
Mike MacDougal,612,-0.1,1.2,0.7,0.2
Clay Carroll,1001997,1.0,0.6,1.4,0.2
Ken Tatum,1012843,-0.1,-0.3,-0.3,-0.3
Andy Pettitte,840,2.6,3.9,5.8,3.9
Burt Hooton,1006005,5.2,3.3,4.4,1.8
Chad Bradford,904,2.0,0.6,0.1,0.3
Felix Heredia,1304,0.0,-0.1,-0.1,0.0
John Tsitouris,1013208,2.0,1.5,0.0,0.0
Scott Linebrink,564,1.4,1.8,1.0,-0.5
Ramiro Mendoza,836,1.9,0.5,1.7,1.3
David Wells,855,3.8,2.5,0.4,3.0
Kevin Campbell,1001886,-0.1,-0.1,0.3,0.1
Mike Jeffcoat,1006378,-0.4,0.0,2.4,1.0
Rick Reuschel,1010852,4.8,6.5,4.5,3.9
Mike Jackson,732,0.4,0.9,1.1,0.3
Doug Davis,1244,0.7,4.4,3.7,2.8
Vida Blue,1001094,4.9,5.6,1.1,3.3
Dean Chance,1002130,7.7,1.3,1.7,1.0
Rich Gale,1004444,-0.1,1.5,0.1,0.0
Dave Geisel,1004603,-0.3,0.4,1.1,0.0
Juan Guzman,1005162,1.8,1.8,4.6,-0.2
Joe Nathan,1122,0.0,1.2,3.0,2.6
Jesse Jefferson,1006380,-0.4,2.4,0.7,-0.5
Bob Ojeda,1009756,3.1,4.2,0.5,5.1
Jim Rooker,1011183,2.9,0.8,1.2,2.9
Lou Pote,30,0.6,0.7,0.2,-0.3
Jason Bere,266,0.4,0.1,1.7,3.0
Tim Worrell,1139,0.0,1.9,-0.2,1.0
Guillermo Mota,1467,-0.3,0.4,2.1,1.3
Bob Forsch,1004233,2.0,1.8,2.8,3.5
Dan Spillner,1012342,1.4,1.4,1.6,2.6
Bud Daley,1002942,2.4,1.7,1.5,0.0
Don Schwall,1011657,0.6,1.2,0.5,0.8
Craig Swan,1012754,3.8,4.4,0.5,0.5
Jay Powell,1271,1.2,0.1,0.4,0.2
Ken Schrom,1011620,-0.4,1.9,1.0,0.1
Dave Stewart,1012519,0.5,-0.1,1.5,4.8
Derek Lowe,199,2.4,1.6,4.6,2.4
Dan Miceli,1463,1.1,0.2,0.8,0.3
Dennis Lamp,1007284,1.4,2.3,3.4,1.7
Mike Marshall,1008144,0.8,0.3,1.8,1.6
Luis Sanchez,1011408,-0.2,1.7,0.9,0.3
Les Lancaster,1007287,2.3,0.4,1.6,-1.1
Bill Long,1007727,2.5,0.6,0.3,-0.7
Jon Matlack,1008246,2.6,6.8,1.2,5.2
Jose Jimenez,435,0.5,1.1,1.2,-0.6
Bob Bruce,1001573,1.0,0.1,1.6,2.7
Mike McCormick,1008420,2.0,2.0,1.5,0.3
Rick Waits,1013494,1.7,3.0,1.9,0.4
Wilbur Wood,1014248,0.4,1.9,8.7,6.1
Paul Quantrill,669,0.3,1.9,1.6,0.2
Bob Gibson,1004662,4.4,5.8,5.1,6.0
Neal Heaton,1005568,2.3,-1.0,0.4,0.9
Bill Krueger,1007175,0.9,-0.1,-0.1,0.0
Mike Munoz,1009328,-0.1,0.0,-0.5,0.7
Phil Regan,1010785,1.0,0.4,1.6,0.7
Mark Mulder,932,1.9,-0.5,-0.4,0.0
John Candelaria,1001909,0.4,3.7,4.5,3.3
John Wyatt,1014303,1.0,0.2,-1.3,-0.2
Bruce Chen,769,0.6,1.6,-0.7,-0.2
Ken Forsch,1004234,1.0,0.7,0.5,1.5
Bobby Munoz,1009326,-0.1,-0.1,0.1,-0.3
Bill Risley,1010986,0.9,1.3,-0.3,-0.3
Wade Miller,568,1.2,1.0,-0.1,-0.3
Ted Lilly,833,3.1,3.0,0.5,2.1
Andy Hassler,1005480,0.9,0.6,-0.2,0.0
Dan Schatzeder,1011527,0.2,1.1,1.3,0.8
Pete Schourek,1011608,1.0,-0.4,0.8,0.4
Rod Scurry,1011700,-0.6,1.1,0.0,0.6
Livan Hernandez,1116,2.7,4.4,4.4,2.4
Bob Gibson,1004663,-0.3,-0.4,-0.5,0.0
Don Nottebart,1009651,3.7,1.9,0.9,0.3
Dick Radatz,1010630,2.9,1.4,-0.3,-1.1
Kevin Millwood,106,4.6,4.7,2.9,3.4
Randy Choate,813,0.0,0.8,0.0,0.3
Joe Boever,1001118,0.2,0.8,0.5,-0.1
Frank DiPino,1003320,0.8,-0.9,-0.2,0.8
Kevin Gross,1005088,2.4,1.6,2.4,0.9
Barry Latman,1007377,1.1,0.4,-0.2,1.5
Julio Navarro,1009466,0.2,-0.4,-0.1,0.0
Fritz Peterson,1010227,6.8,4.4,4.1,2.9
Bryn Smith,1012104,1.7,2.1,5.1,2.1
Billy Brewer,1001404,-0.4,0.0,-0.1,-0.1
Dave Leonhard,1007540,0.1,0.1,-0.6,0.2
Gabe White,360,0.2,3.0,-0.8,1.3
Dave Mlicki,569,1.3,0.8,2.4,1.3
David Cone,1680,5.0,6.5,5.2,3.9
Nelson Briles,1001432,1.2,3.5,2.7,1.3
Mark Gubicza,1005115,1.6,2.1,2.1,2.3
Bob Humphreys,1006184,-0.5,0.5,-0.1,1.7
Jim Shellenback,1011859,0.2,0.1,0.1,-0.4
Luis Tiant,1013054,7.4,0.5,0.5,0.9
Brad Lidge,563,3.7,2.5,1.1,0.8
Nelson Figueroa,683,0.9,-0.6,-0.4,-0.2
Geoff Geary,1813,-0.2,0.4,1.2,-0.3
Bud Black,1001007,4.3,3.6,0.1,1.1
Jerry Dipoto,1003321,0.9,-0.1,1.7,0.6
Steve Farr,1003953,1.0,0.6,0.9,0.8
Gene Harris,1005414,0.0,0.1,0.0,0.1
Ron Perranoski,1010201,0.0,0.5,0.4,0.2
J.C. Romero,754,-0.5,1.0,-0.5,0.0
Jorge Sosa,1228,0.2,1.1,-0.9,1.5
Paul Wilson,1234,1.6,1.4,1.2,1.5
Brian Falkenborg,1859,-0.1,0.1,0.0,-0.2
Blue Moon Odom,1009726,0.9,0.8,0.3,0.2
Marty Pattin,1010074,4.3,3.4,4.6,1.8
Walt Terrell,1012924,4.8,0.6,3.2,1.5
Bartolo Colon,375,4.3,3.9,4.4,4.7
Ray Sadecki,1011360,4.6,0.7,1.0,3.2
Lee Smith,1012175,2.7,1.8,2.9,1.6
Eric Gagne,650,4.7,3.4,0.4,0.0
Glendon Rusch,707,1.6,2.1,2.8,2.3
Carlos Reyes,1721,0.2,-0.2,0.4,0.2
Joe Beckwith,1000758,0.5,0.2,0.6,0.9
Bert Blyleven,1001098,5.2,3.4,3.9,3.9
Orel Hershiser,1005741,3.6,5.6,4.0,5.6
Mike Perez,1010184,0.3,1.2,-0.4,0.1
Russ Swan,1012758,-0.1,0.3,-0.5,-0.2
Tim Burke,1001692,0.7,2.3,-0.3,0.8
John Frascatore,1004304,0.5,-0.3,-0.1,-1.1
Rich Gossage,1004894,1.0,3.2,1.4,3.6
Dave Smith,1012117,-0.6,0.2,0.3,1.3
Will Ohman,296,0.0,0.6,0.5,0.8
Javier Vazquez,801,2.0,3.5,4.7,4.8
Bobby Seay,1225,-0.2,0.0,0.9,1.0
Jon Adkins,1799,0.1,0.3,0.0,-0.1
Bill Lee,1007448,3.7,3.5,-0.2,1.2
Bruce Ruffin,1011294,2.2,-0.3,1.7,0.7
Don Wengert,1013777,-0.1,-0.1,-0.2,-0.1
Marc Wilkins,1013959,0.1,0.5,-0.2,0.0
Tom Glavine,90,3.3,3.6,4.3,5.3
Mark Redman,491,0.5,4.0,4.2,1.4
Dennis Martinez,1008161,1.9,0.7,0.1,0.0
Ralph Terry,1012929,3.3,0.3,1.8,0.9
Scott Schoeneweis,33,2.0,0.1,1.0,0.9
Mike Koplove,63,0.5,-0.2,0.1,0.0
Jeff Williams,674,0.1,-0.2,-0.5,-0.1
Dave Dravecky,1003486,1.6,0.6,2.8,1.4
Marvin Freeman,1004326,0.1,0.6,-0.6,0.3
Larry Gura,1005150,1.8,0.0,1.1,3.1
Antonio Alfonseca,260,0.9,0.7,0.5,0.6
Jim Mecir,930,0.0,1.3,0.3,1.9
Jim Brewer,1001406,0.2,0.0,0.8,0.2
Erik Hanson,1005333,3.1,4.9,3.1,4.1
Greg Harris,1005416,2.0,0.8,1.3,0.2
Larry Sherry,1011883,-0.3,0.1,0.1,0.0
Scott Terry,1012930,0.1,1.8,1.0,-0.3
Eddie Guardado,727,0.0,0.4,-0.5,1.4
Pablo Torrealba,1013135,0.1,0.6,1.8,-1.0
Jason Grilli,521,-0.2,0.2,0.0,0.6
T.J. Mathews,567,0.5,0.6,0.2,-0.1
Mike James,1453,0.1,0.6,1.3,0.3
Randy Myers,1009427,2.0,1.3,0.3,1.6
Matt Thornton,1918,0.2,-0.9,0.9,0.9
Matt Whiteside,1956,0.9,-0.4,0.8,-0.4
Jimmy Key,1006885,1.6,4.6,2.4,5.3
Dale Murray,1009383,-0.9,0.3,-0.5,-0.2
Tom Browning,1001566,1.5,0.6,1.8,2.7
Al Holland,1005947,1.1,1.1,1.0,2.1
Bob Priddy,1010532,0.0,0.0,-0.2,-0.2
Frank Viola,1013435,5.4,6.3,5.0,5.8
Greg Swindell,76,4.6,2.0,1.2,1.0
Greg Maddux,104,7.5,7.4,7.9,7.8
Greg Cadaret,1001810,1.2,0.8,1.6,-0.4
Mark Gardner,1004529,0.2,2.3,0.8,1.9
Brian Holton,1005986,-0.2,0.9,0.4,-0.3
Ken Mackenzie,1007919,0.0,0.0,-0.4,-0.1
Sonny Siebert,1011951,2.6,5.4,3.4,2.3
Jarrod Washburn,40,4.2,1.6,1.7,2.0
LaTroy Hawkins,729,1.1,-0.1,1.6,2.6
Brian Meadows,998,0.8,0.8,0.3,-0.5
Bryan Harvey,1005469,1.4,3.0,0.4,2.6
Dooley Womack,1014203,0.1,-0.9,0.8,-0.2
Mike Hampton,430,4.6,1.9,0.3,2.6
George Frazier,1004308,1.0,1.3,1.2,-1.3
Tim Leary,1007438,2.5,0.1,4.7,2.3
Pat Perry,1010215,-0.5,0.2,-0.4,0.1
Bob Veale,1013391,1.4,6.5,8.0,5.3
Scott Elarton,426,-0.4,0.2,0.8,-1.1
Armando Benitez,865,1.5,0.3,1.0,0.9
Steve Trachsel,898,1.8,2.5,2.4,2.0
Dick Stigman,1012534,3.3,1.5,-0.1,-0.4
Pat Zachry,1014407,0.2,0.9,0.6,0.7
Wayne Granger,1004945,0.1,0.0,-0.1,0.0
Joe Hesketh,1005747,0.7,0.3,1.2,-0.1
Barry Zito,944,3.0,2.2,1.6,1.3
Mike Timlin,1187,0.2,0.2,1.3,1.4
Jack Taschner,2766,0.4,-0.1,0.4,0.0
Jim Beattie,1000731,4.2,4.5,4.1,0.6
Pedro Borbon,1001195,0.6,0.8,1.0,1.3
Jeff Brantley,1001358,-0.2,0.3,-0.6,1.0
Mark Eichhorn,1003712,0.0,0.5,2.1,1.9
Jack McDowell,1008473,5.2,4.9,3.5,3.5
Bill Monbouquette,1009048,3.0,2.8,0.7,2.1
Dave Stieb,1012532,4.5,0.8,2.5,3.1
Chris Brock,130,0.1,0.7,-0.9,-0.3
Heath Bell,2080,0.7,0.1,2.5,1.2
Rick Aguilera,1000086,3.6,1.3,1.5,0.8
Dick Ruthven,1011330,3.4,1.6,3.2,1.6
Rodrigo Lopez,150,1.3,2.7,2.0,1.7
Scott Downs,773,-0.2,0.4,1.0,0.5
Trevor Hoffman,1035,0.1,2.9,2.3,3.1
Jim Acker,1000030,1.5,0.2,-0.3,1.9
Gene Garber,1004493,0.4,1.8,2.3,1.2
Wes Gardner,1004532,0.9,0.7,0.8,0.0
Bruce Hurst,1006222,3.3,4.2,3.5,3.8
Mark Leiter,1007501,-0.1,1.3,1.5,0.3
Tippy Martinez,1008200,0.3,0.5,2.2,1.6
Jason Christiansen,1111,0.4,1.7,0.5,0.9
Javier Lopez,1663,-0.2,-0.1,0.1,0.1
Larry Dierker,1003288,2.9,0.9,2.3,-0.5
Dave Righetti,1010958,3.0,1.2,1.4,1.2
Bob Stanley,1012409,2.0,2.3,1.1,0.7
Wes Stock,1012553,0.9,-0.4,-0.5,0.7
Tom Bolton,1001155,0.1,1.8,0.0,-0.1
Alvin Morman,1009193,-0.9,-0.2,-0.1,0.1
Odalis Perez,668,2.9,1.6,1.3,1.1
John Dopson,1003404,0.0,1.0,1.8,0.4
Dennis Leonard,1007531,4.7,2.5,3.5,3.7
Paul Mitchell,1009009,-0.2,0.8,0.7,1.1
Donn Pall,1009968,0.3,0.0,0.3,-0.6
Jeff Robinson,1011073,-0.2,-0.8,0.4,-0.4
Steve Shields,1011892,-0.4,-0.3,0.3,-0.1
Dave Stevens,1012508,-0.5,-0.1,-0.1,-0.1
Ray Burris,1001729,1.8,0.1,0.6,1.2
Mike Moore,1009122,3.1,4.6,4.4,1.3
Tim Pugh,1010560,0.1,0.0,-0.6,0.2
Mark Thurmond,1013052,1.5,1.6,0.4,0.3
Bob Walk,1013507,0.2,1.3,0.2,1.1
Brett Tomko,1056,0.5,-0.5,1.3,1.0
Jack Billingham,1000970,3.7,4.1,2.5,3.7
Bill Campbell,1001874,1.7,1.7,1.8,0.2
Gary Peters,1010228,4.3,0.7,4.2,4.6
Joaquin Benoit,1437,1.5,1.2,1.8,-0.2
Ramon Martinez,1008193,2.2,2.0,1.3,1.9
Dennis Rasmussen,1010703,1.8,1.1,2.4,0.8
Doug Sisk,1012017,-0.5,0.3,0.4,0.0
Bob Welch,1013750,2.8,2.1,5.4,4.5
Bob Wickman,413,0.6,1.1,1.0,0.8
Frank Baumann,1000683,1.2,1.3,0.6,-0.3
Norm Charlton,1002160,2.4,1.9,1.5,0.8
Mark Clark,1002296,1.8,3.7,2.2,4.1
Arthur Rhodes,1097,1.9,1.0,-0.4,1.6
Steve Kline,1164,1.1,1.2,0.7,-0.1
Ismael Valdez,1283,2.0,2.4,0.2,-0.5
Rick Camp,1001901,1.1,1.4,0.8,0.8
Mark Knudson,1007065,0.1,-0.1,1.8,-0.4
Mark Langston,1007323,4.0,4.8,4.6,3.0
Tim Stoddard,1012556,1.8,-0.5,0.5,-0.6
Tom House,1006064,2.2,0.7,-0.1,0.8
Gene Nelson,1009501,0.5,1.0,0.6,-1.6
Scott Dohmann,1936,-0.1,-0.7,0.0,-0.1
Fred Gladding,1004751,0.4,0.5,0.0,0.5
Darold Knowles,1007058,0.2,0.8,0.6,0.0
Gregg Olson,1009791,-0.1,0.0,-0.2,0.3
Joe Price,1010530,1.8,0.3,-0.1,0.3
Chris Short,1011931,6.5,3.3,3.4,2.1
Bobby Witt,1014170,0.9,1.3,3.2,0.9
Michael Gonzalez,1794,0.9,1.3,0.3,0.1
Stan Belinda,1000792,0.0,1.2,-0.2,1.2
Andy Hawkins,1005514,0.3,1.5,1.1,0.0
Roger Pavlik,1010087,3.2,2.4,0.4,0.0
Dave McNally,1008655,4.9,1.8,3.0,3.2
Jim Todd,1013097,1.6,-0.9,0.1,0.3
