Name,playerid,WAR26,WAR27
Bryan Ward,1013603,0.1,-0.2
Keith Atherton,1000348,-0.4,0.2
Bruce Berenyi,1000864,2.2,4.3
Don Cardwell,1001941,1.4,1.5
Larry Christenson,1002215,1.2,1.7
Jimmy Jones,1006569,-0.2,1.5
Jerry Reed,1010769,0.2,-0.2
Francisco Cordero,1243,0.0,1.2
Randy Messenger,2658,0.0,-0.1
Cory Gearrin,7947,0.2,-0.2
Ron Bryant,1001608,0.3,-0.2
Ed Glynn,1004789,-0.4,-0.2
Joey Jay,1006373,3.4,0.8
Jerry Koosman,1007103,5.4,2.3
Jose Pena,1010148,0.0,-0.9
Curt Schilling,73,4.5,0.8
Calvin Maduro,151,0.8,0.0
Dustin Hermanson,195,4.0,1.4
Kent Mercker,439,1.6,1.5
Daisuke Matsuzaka,7775,2.9,2.7
Scott Bankhead,1000510,0.0,0.1
John Cummings,1002874,0.2,0.1
Ray Lamb,1007278,2.0,1.9
Danny Murphy,1009354,0.2,-0.9
Wally Whitehurst,1013896,0.8,1.9
C.J. Nitkowski,570,0.5,1.0
George Kontos,9486,0.0,0.5
Sergio Romo,9817,1.1,1.2
Pat Clements,1002339,0.0,-0.2
Jim Gott,1004898,0.0,2.0
Al Hrabosky,1006116,0.8,-0.6
Claude Osteen,1009878,4.8,3.8
Tom Seaver,1011708,9.1,5.6
Jae Seo,895,3.2,0.3
Manny Delcarmen,3180,1.1,0.0
Marcos Mateo,6869,-0.3,0.2
Curt Brown,1001507,0.2,-0.1
Don Carman,1001967,1.6,1.0
Rawly Eastwick,1003648,0.3,-0.2
Jim Kern,1006868,0.5,3.6
Jim Maloney,1008039,4.9,4.5
Sidney Ponson,161,4.4,3.0
Ron Villone,1010,-0.2,0.1
Jim Clancy,1002255,4.3,2.8
Danny Coombs,1002582,0.5,0.1
Ron Guidry,1005124,5.7,9.1
Jack Kralick,1007135,5.1,3.8
Jim Lewis,1007582,-0.1,-0.4
Hal Reniff,1010833,0.4,1.0
Allen Ripley,1010979,0.0,0.7
Mike Magnante,929,0.5,0.5
Jamie Moyer,1091,0.2,1.0
Tony Watson,3132,-0.3,0.6
Sherman Corbett,1002611,0.0,0.0
Ugueth Urbina,216,0.6,1.2
Lance Painter,1675,0.7,0.1
Brian Bass,2219,-0.5,-0.5
Dave Freisleben,1004333,-0.3,0.1
Craig Lefferts,1007476,1.4,0.3
Brian Williams,1013978,1.2,-0.4
Joe Mays,740,0.5,-0.1
Allan Anderson,1000216,2.1,-0.5
Ron Diorio,1003318,0.2,-0.2
Al Fitzmorris,1004119,0.0,1.4
Danny Jackson,1006295,5.2,0.9
Joe Niekro,1009582,0.2,0.8
Scott Sanders,1011423,1.1,3.6
Miguel Batista,46,0.0,0.7
Terry Adams,946,0.3,0.8
Gavin Floyd,3886,4.0,4.2
Ryan Webb,7474,0.7,0.5
Dennis Eckersley,1003660,3.2,3.1
John Hiller,1005817,0.5,0.9
Gaylord Perry,1010210,2.3,7.3
Rick Wise,1014155,4.8,5.1
Jim Mann,566,0.0,0.0
Mike Stanton,849,0.3,0.3
Jeremy Fikac,1031,0.4,-0.7
Charlie Morton,4676,-0.3,2.0
Tom Gorzelanny,6244,0.7,1.8
Joakim Soria,6941,1.9,0.9
Jim Bouton,1001241,0.0,0.9
Kelly Downs,1003453,3.3,2.9
Todd Frohwirth,1004374,0.3,-0.2
Tom Hausman,1005505,0.8,0.0
Al Jackson,1006288,4.0,1.3
Max Leon,1007542,0.1,0.6
Rick Steirer,1012474,0.9,0.1
Gene Walter,1013587,-0.1,0.2
Matt Ginter,233,0.7,-0.1
Jon Lieber,287,1.4,3.2
Luis Pineda,346,-0.2,-0.2
Dana Eveland,5508,0.0,0.6
Dallas Braden,8099,3.5,0.4
Don Drysdale,1003516,5.8,6.9
Jim McGlothlin,1008532,1.4,1.6
Bob Patterson,1010055,-0.2,1.2
Tim Scott,1011694,0.7,1.1
Ed Whitson,1013911,0.7,1.1
Mike Thurman,852,0.9,1.5
Chad Harville,915,-0.2,-0.1
Josh Towers,1489,0.2,1.1
Barry Enright,2412,-0.1,-0.3
Darren O'Day,3321,1.3,1.1
Fernando Arroyo,1000327,-0.1,-0.2
Tim Crews,1002765,0.4,0.7
Mike Kekich,1006764,0.8,0.2
Joey McLaughlin,1008614,-1.0,0.0
Rich Garces,189,-0.1,-0.3
Gary Glover,234,0.3,0.0
Jason Isringhausen,1158,0.1,0.9
Dave Haas,1005170,0.5,-0.7
Larry Pashnick,1010041,-0.3,-0.1
Allen Watson,1013675,1.1,0.9
Jim Willoughby,1014047,0.0,0.4
John Smoltz,115,3.9,2.1
Jason Boyd,1020,0.1,0.2
Jason Kershner,1566,0.5,0.1
D.J. Carrasco,1666,0.1,-0.1
Shane Youman,3888,0.2,0.4
Chad Billingsley,5842,2.6,3.0
Deunte Heath,7371,-0.1,-0.3
Glen Perkins,8041,0.7,-0.1
Jack Armstrong,1000313,0.0,0.7
Dan Carlson,1001959,-0.1,-0.3
Joel Johnston,1006474,-0.2,0.0
J.R. Richard,1010913,3.3,5.0
Reggie Ritter,1010994,0.0,-0.5
Dick Tidrow,1013056,2.5,2.4
Mike Morgan,67,2.5,3.1
Jeremy Affeldt,583,0.3,-0.5
Jason Frasor,1906,0.8,0.6
Justin Lehr,2163,0.0,-0.1
Wesley Wright,5960,0.1,0.5
Bill Gullickson,1005136,3.0,3.2
Catfish Hunter,1006199,4.5,0.5
Clay Kirby,1006960,4.1,-0.4
Joe Borowski,267,-0.4,0.1
Dennys Reyes,444,0.0,1.1
Julian Tavarez,541,-0.3,1.5
Al Leiter,883,0.0,0.9
Josias Manzanillo,996,0.8,-0.1
Mickey Storey,4721,0.5,0.1
Cla Meredith,7613,0.2,-0.4
Doyle Alexander,1000122,1.7,1.4
Larry McWilliams,1008700,0.5,0.9
Randy Moffitt,1009027,-0.4,0.2
Dan Pfister,1010267,0.2,-1.2
Ron Taylor,1012885,-0.2,0.0
George Witt,1014172,0.2,-0.4
Dave Williams,1013,0.4,0.1
Bobby Jones,1454,2.3,-0.3
Aaron Heilman,1751,2.1,1.7
Corey Kluber,2429,0.8,2.9
Chad Beck,9258,0.1,0.0
Brad Arnsberg,1000323,0.2,-0.4
Mike Rochford,1011090,-0.1,-0.2
Jeff Zimmerman,1014446,1.6,0.7
J.J. Putz,1795,0.0,-0.2
Mike Brown,1001545,0.0,-0.3
Grant Jackson,1006298,4.3,1.5
Paul Wagner,1013490,1.8,1.4
Jim Winn,1014140,0.3,-1.1
Troy Percival,29,2.3,1.1
Sean Lowe,994,-0.1,-0.2
Chad Gaudin,1783,1.9,-1.0
Steve Cishek,6483,0.8,1.5
Joe Hudson,1006138,0.2,-0.1
Chad Ogea,1009744,1.7,0.4
Armando Reynoso,72,-0.2,2.0
Sun-Woo Kim,197,0.5,1.0
Juan Cruz,273,-0.2,1.6
Mark Wohlers,414,2.2,1.8
Ben Sheets,710,3.7,4.0
Jesus Sanchez,1476,0.4,-0.5
Wade Davis,7441,1.0,1.5
Manny Acosta,8725,0.1,-0.6
Dylan Axelrod,9303,0.1,-0.4
Jeff James,1006350,0.6,0.0
Lindy McDaniel,1008441,1.3,0.6
Pedro Ramos,1010681,3.2,0.6
Mike Witt,1014174,4.0,4.4
Anthony Slama,3064,-0.1,0.0
Roberto Hernandez,3273,3.3,0.6
Luis Aquino,1000285,-0.2,2.0
Bob Johnson,1006430,0.0,4.6
Lerrin LaGrow,1007255,1.5,0.3
Jeff Musselman,1009407,-0.3,-0.1
Shayne Bennett,1000847,-0.1,-0.3
John Butcher,1001762,1.0,3.3
Pete Filson,1004046,0.2,-0.3
Woodie Fryman,1004381,3.0,0.3
Frank LaCorte,1007239,0.4,0.1
Dave LaRoche,1007354,-0.1,1.3
Fred Lasher,1007366,-0.2,-0.2
Erik Bedard,126,3.4,4.6
Wayne Gomes,191,0.0,0.4
Nate Field,599,-0.2,-0.1
Josh Fogg,989,0.6,1.7
Chan Ho Park,1267,1.2,3.9
Kenny Rogers,1277,-0.5,1.1
Mitchell Boggs,3344,0.0,0.4
Fernando Abad,4994,0.2,0.3
Matt Harrison,5551,3.5,0.0
Steve Grilli,1005059,0.0,-0.6
Gary Lavelle,1007389,0.0,0.1
Terry Mathews,1008241,0.9,-0.5
Steve Foucault,1004262,-0.8,1.8
Sparky Lyle,1007859,0.2,1.5
Freddie Toliver,1013102,0.3,1.5
Scott Maine,885,-0.4,0.0
Andrew Miller,6785,-0.1,0.5
Charles Hudson,1006134,1.0,0.1
Jack Kucek,1007195,-0.2,-0.3
David Nied,1009577,-0.1,-0.1
Shane Rawley,1010719,3.2,3.2
Mark Ross,1011233,0.0,-0.2
Kevin Appier,3,4.0,5.3
Scot Shields,35,0.2,2.4
Luis Vizcaino,714,-0.2,1.5
Nick Hagadone,1351,0.0,-0.2
Ernesto Frieri,5178,0.8,0.7
Don Carrithers,1001992,0.2,-0.2
Charlie Hough,1006050,-0.5,-0.3
Roger Nelson,1009511,-0.2,1.0
Dave Otto,1009905,1.4,-0.1
Vicente Palacios,1009965,0.3,-0.4
Amaury Telemaco,1802,-0.1,0.0
Anthony Lerew,3440,-0.2,-0.6
Eric O'Flaherty,5746,1.2,0.4
Tom Koehler,6570,-0.2,0.6
John Habyan,1005176,0.1,2.6
Jack Hamilton,1005274,-0.1,-0.3
Jesse Hickman,1005775,-0.1,0.0
Ben McDonald,1008454,3.0,1.0
Dave Sells,1011736,-0.2,-0.4
Travis Harper,1211,0.2,0.7
Michael Wuertz,1856,1.1,0.4
Gary Majewski,2131,0.2,0.1
Brandon Kintzler,9939,-0.1,0.1
Vic Albury,1000109,-0.1,0.1
Steve Barber,1000530,1.1,2.9
Ross Baumgarten,1000689,0.9,-0.1
Gary Christenson,1002212,0.1,-0.5
Steve Crawford,1002749,-0.2,1.6
Rick Grapenthin,1004954,-0.2,-0.1
Teddy Higuera,1005799,3.0,5.1
Scott Medvin,1008718,0.2,0.0
Carl Morton,1009230,2.7,0.6
Jim Palmer,1009973,4.4,4.6
Chris Welsh,1013772,0.9,-0.7
Charlie Williams,1013980,0.9,-0.4
Jim Wright,1014284,0.0,0.0
Nelson Cruz,554,0.4,0.6
Matt Belisle,1837,0.0,2.4
Don Gordon,1004873,0.3,0.2
Jim Poole,1010435,0.1,0.8
Randy Tomlin,1013111,3.0,1.1
Denny Neagle,441,4.2,3.4
Hideo Nomo,666,5.2,4.4
Rick Reed,750,1.1,0.0
Kirk Rueter,1128,3.0,0.9
Fernando Salas,4971,0.9,0.3
Joe Decker,1003127,2.3,3.0
John Gelnar,1004608,2.0,0.7
Doc Medich,1008714,3.7,2.7
Bruce Sutter,1012743,4.8,1.9
Albert Williams,1013971,0.3,2.0
Adam Bernero,460,0.6,-0.2
Dan Smith,1521,-0.1,-0.8
Fu-Te Ni,4199,0.4,0.0
Evan Scribner,7525,0.4,0.0
Brian Wolfe,8515,0.2,0.2
Danny Darwin,1002996,1.0,3.2
Pat Jarvis,1006363,2.2,4.3
Chris Peters,1010225,1.9,-0.4
George Stone,1012565,1.7,0.2
Damaso Marte,247,0.2,1.6
Jake Westbrook,412,3.0,2.9
Jose Lima,475,4.7,-0.1
Ryan Dempster,517,0.7,0.2
Dave Burba,1239,0.1,0.6
Scott Mathieson,4771,0.0,0.0
Glenn Abbott,1000010,1.5,1.2
Kevin Blankenship,1001050,0.0,0.0
Mike Henneman,1005656,1.3,0.5
Sherman Jones,1006592,0.0,0.1
Randy Martz,1008207,0.5,0.0
Alejandro Pena,1010140,-0.2,0.4
Rafael Roque,1011191,-0.1,-0.3
Paul Splittorff,1012346,4.1,1.4
David Riske,402,1.5,0.1
Todd Jones,436,1.4,0.4
Tom Davey,1026,0.3,0.5
Joel Pineiro,1094,1.8,0.4
Jason Davis,1598,1.1,-0.4
Ken Brett,1001402,0.7,3.3
German Gonzalez,1004834,-0.1,0.1
Bob Scanlan,1011489,0.3,1.6
Paul Spoljaric,1012349,1.1,0.0
Dave Wickersham,1013917,0.9,3.1
Chris Reitsma,348,0.5,1.5
Ray King,693,0.6,0.5
Pedro Feliciano,1601,0.2,-0.1
Matt Cain,4732,4.5,3.2
Steve Fireovid,1004063,0.0,0.1
Xavier Hernandez,1005715,1.1,2.1
Gino Minutelli,1008988,-0.1,-0.4
Mike Mohler,1009033,0.2,0.5
Tom Phoebus,1010301,4.2,1.3
Ed Plank,1010386,-0.1,0.0
John Smiley,1012084,3.4,5.0
John Tudor,1013215,1.8,0.2
Chad Paronto,399,0.2,0.0
Juan Agosto,1000084,0.0,0.7
Richard Dotson,1003424,0.8,2.1
Vince Horsman,1006033,-0.1,0.3
Charlie Lea,1007423,3.2,2.3
Bobby Locke,1007687,1.4,-0.3
Scott Munter,3470,-0.3,0.1
Jonathan Albaladejo,3521,-0.3,-0.1
Bryan Clark,1002270,1.0,-0.3
Terry Fox,1004284,0.8,0.0
Ramon Ortiz,27,0.6,0.7
Wil Ledezma,1669,-0.4,0.1
Joe Bitker,1000999,0.1,-0.3
Gil Heredia,1005686,-0.2,1.0
Dennis Higgins,1005788,0.4,-0.2
Curtis King,1006926,0.5,0.0
Tim Lollar,1007715,2.3,0.8
Roger McDowell,1008475,0.0,0.8
Bob Sebra,1011709,0.0,-0.3
Len Whitehouse,1013885,-0.2,-0.4
A.J. Burnett,512,0.1,2.9
Luke Gregerson,4090,1.3,0.6
Jeff Manship,6865,0.0,-0.2
Wade Blasingame,1001057,1.9,1.9
Tom Butters,1001785,0.6,-0.2
John Cerutti,1002106,0.4,-0.1
Ron Davis,1003075,0.0,2.1
Jeff Parrett,1010019,-0.5,1.4
Sammy Stewart,1012528,-0.1,1.5
Clay Condrey,1579,0.5,-0.5
Derrick Turnbow,1694,0.0,1.2
Clay Rapada,4831,-0.1,0.2
Josh Tomlin,9388,2.1,0.3
Brian Barnes,1000560,0.1,-0.5
Rod Nichols,1009569,2.9,0.4
Mike Myers,68,-0.2,1.1
Jim Parque,250,-0.8,-0.2
Jay Tessmer,851,0.0,-0.1
Jose Capellan,2236,-0.4,0.0
Manny Corpas,2807,0.4,0.4
Mike Gardiner,1004516,1.0,0.0
Jeff Innis,1006266,0.2,-0.3
Jim Panther,1009980,-0.2,-0.8
Vicente Romo,1011177,1.7,0.8
Marino Santana,1011439,-0.1,-0.2
Dave Schmidt,1011580,0.6,1.5
Mike Torrez,1013134,1.0,2.4
Kevin Walker,1060,-0.1,-0.2
Sean Marshall,5905,0.8,1.8
Bill Castro,1002077,0.3,0.5
Reggie Cleveland,1002347,1.5,1.6
Dick Drago,1003475,4.7,2.9
La Marr Hoyt,1006114,0.4,5.3
Bob Kipper,1006956,-0.2,-0.6
Rich Monteleone,1009068,0.3,0.2
Wayne Twitchell,1013244,0.4,1.1
Jason Grimsley,602,1.4,-0.4
Edinson Volquez,3990,0.7,-0.3
James Russell,4089,0.7,0.1
John Johnstone,1006475,-0.1,-0.1
Bob Miller,1008877,0.4,0.3
Gordie Richardson,1010908,0.3,-0.7
Mel Rojas,1011153,0.3,0.9
Matt Ruebel,1011289,-0.3,-0.2
Lary Sorensen,1012279,2.0,2.2
Chad Fox,684,-0.1,1.3
Luke Putkonen,6736,0.2,0.0
Diego Segui,1011725,1.7,1.6
Bob Shirley,1011911,-0.1,0.1
Fred Talbot,1012813,-1.1,0.7
Will Cunnane,274,0.5,0.1
Kevin Beirne,638,0.0,-0.1
Graeme Lloyd,783,0.6,0.6
Dave Elder,1535,0.3,-0.2
Angel Guzman,2145,0.1,0.1
Wilton Lopez,4227,1.2,0.5
Rich Thompson,6422,0.4,-0.1
Brandon Medders,8604,0.7,-0.7
Tom Cheney,1002177,-0.7,3.1
Al Downing,1003450,3.9,0.2
Rick Mahler,1007988,0.2,1.4
Dennis Ribant,1010890,-0.4,-0.1
Jeff Suppan,633,2.5,1.3
Esmerling Vasquez,5280,-0.4,0.0
Earl Francis,1004289,3.1,0.9
Shawn Hillegas,1005818,0.3,-0.1
Matt Keough,1006858,-1.4,-0.9
Jack Lamabe,1007266,2.2,1.7
Jim Lonborg,1007724,0.2,1.8
Jim Slaton,1012054,4.1,1.5
Antonio Osuna,249,0.1,0.7
Andy Benes,1144,4.2,3.3
Wes Obermueller,1637,0.1,0.7
Huston Street,8258,0.8,0.4
Jeff Ballard,1000490,-0.6,0.6
Dan Larson,1007361,-0.2,0.0
Jim Roland,1011156,0.6,0.3
Danny Graves,326,0.8,1.2
Mike MacDougal,612,0.6,-0.1
Dave Lee,1843,0.3,-0.2
Clay Carroll,1001997,0.2,1.0
Todd Erdos,1003804,-0.2,-0.2
Bill Gogolewski,1004802,0.0,-0.1
Johnny James,1006351,-0.1,-0.7
Eric Ludwick,1007816,-0.2,0.0
Wayne Rosenthal,1011216,-0.1,-0.1
Ken Tatum,1012843,-0.5,-0.1
Ed Vande Berg,1013348,0.5,-0.6
Dave Von Ohlen,1013454,0.0,0.2
Andy Pettitte,840,3.2,2.6
Andrew Bailey,1368,1.1,1.0
Burt Hooton,1006005,3.1,5.2
Mark Lee,1007459,0.0,0.0
Marc Pisciotta,1010369,0.3,-0.3
Jim Ray,1010726,0.8,-1.1
Chad Bradford,904,0.3,2.0
Felix Heredia,1304,-0.2,0.0
John Danks,6329,2.9,0.3
Jay Hook,1005999,-0.1,-0.2
Harry Parker,1010003,0.9,-0.2
John Tsitouris,1013208,0.4,2.0
Scott Linebrink,564,0.7,1.4
Ramiro Mendoza,836,2.0,1.9
David Wells,855,1.8,3.8
Ryan Jensen,1117,1.1,-0.5
Sean Henn,2147,-0.5,-0.1
Daniel Bard,7115,1.3,-0.7
Chad Reineke,7641,0.2,-0.1
Kevin Campbell,1001886,-0.5,-0.1
Tom Hall,1005262,-0.2,-0.6
Sean Maloney,1008045,0.0,-0.1
Rick Reuschel,1010852,4.7,4.8
Jason Jennings,434,1.4,4.2
Mike Jackson,732,1.5,0.4
Travis Miller,742,1.0,1.0
Doug Davis,1244,0.6,0.7
Adam Wainwright,2233,2.4,5.2
J.D. Martin,3685,-0.1,0.1
Vida Blue,1001094,7.6,4.9
Dean Chance,1002130,6.9,7.7
Rich Gale,1004444,1.8,-0.1
Dave Geisel,1004603,0.1,-0.3
Juan Guzman,1005162,4.3,1.8
Brian Kingman,1006938,0.8,0.6
Carlos Silva,973,2.1,-0.5
Chris Hatcher,3299,-0.1,-0.2
Josh Johnson,4567,6.1,1.7
Pedro Figueroa,6616,-0.1,-0.2
Cody Eppley,9095,0.2,0.0
Jesse Jefferson,1006380,-0.7,-0.4
Bob Ojeda,1009756,2.8,3.1
Francisco Oliveras,1009776,0.0,0.2
Jim Rooker,1011183,2.2,2.9
Jason Bere,266,0.0,0.4
Tim Worrell,1139,0.6,0.0
Guillermo Mota,1467,0.2,-0.3
Bob Forsch,1004233,0.4,2.0
John Martin,1008179,-0.3,0.0
Pascual Perez,1010185,4.0,2.6
Dan Spillner,1012342,1.3,1.4
Brandon Claussen,814,2.0,0.6
Joe Savery,2835,-0.2,0.0
Josh Outman,4004,0.7,0.2
Jordan Zimmermann,4505,3.3,3.8
Jonathan Broxton,4759,1.0,-0.2
Yovani Gallardo,8173,2.0,1.5
Ken Patterson,1010067,-0.2,-1.0
Don Schwall,1011657,0.7,0.6
Craig Swan,1012754,1.7,3.8
Jack Cressend,723,0.3,-0.4
Jay Powell,1271,0.3,1.2
Mike Norris,1009637,0.9,-0.2
Dave Stewart,1012519,1.7,0.5
Derek Lowe,199,2.2,2.4
Dan Miceli,1463,0.3,1.1
Dontrelle Willis,1703,-0.6,-0.1
Chris Young,3196,3.4,2.2
J.A. Happ,7410,1.6,1.0
Dennis Lamp,1007284,3.3,1.4
Mike Marshall,1008144,0.9,0.8
John Montague,1009060,0.2,-0.5
Kevin Jarvis,1037,0.5,-0.6
Greg Hibbard,1005764,1.0,1.2
Les Lancaster,1007287,0.3,2.3
Rob Mallicoat,1008023,-0.2,-0.6
Jon Matlack,1008246,4.4,2.6
Matt Turner,1013231,0.5,0.1
Bill Wertz,1013793,0.4,0.0
Jose Jimenez,435,1.3,0.5
Denny Stark,452,-0.1,-0.5
Jason Standridge,1229,-0.1,0.0
Mike Pelfrey,5203,2.8,1.2
Kyle Kendrick,6230,0.2,1.2
Gene Brabender,1001293,1.2,0.6
Terry Burrows,1001733,-0.7,-0.2
Joe Hoerner,1005895,0.1,-0.5
Mike McCormick,1008420,1.9,2.0
Steve Ratzer,1010713,0.0,-0.3
Rick Waits,1013494,2.8,1.7
Wilbur Wood,1014248,1.3,0.4
Paul Quantrill,669,2.0,0.3
Gil Meche,1089,0.5,1.9
Zach Miner,3193,0.9,0.4
Francisco Liriano,3201,5.6,0.6
Josh Banks,5570,-0.3,-0.1
Al Alburquerque,6324,0.4,0.2
Mike Beard,1000718,0.1,-0.2
Bob Gibson,1004662,6.0,4.4
Neal Heaton,1005568,0.9,2.3
Bill Krueger,1007175,0.8,0.9
Mike Munoz,1009328,0.0,-0.1
Phil Regan,1010785,0.3,1.0
Mark Mulder,932,2.4,1.9
Doug Creek,1202,0.1,-1.0
Fernando Cabrera,2105,-0.5,0.1
Jason Vargas,8044,0.5,3.4
Jared Burton,8346,0.4,0.4
Mike McClendon,9587,0.1,-0.1
John Candelaria,1001909,4.0,0.4
Pedro Martinez,1008190,-0.4,-0.2
John Verhoeven,1013414,0.0,0.0
John Wyatt,1014303,0.1,1.0
Bruce Chen,769,-0.3,0.6
Troy Patton,8368,0.9,0.0
Bobby Jenks,8645,2.2,1.3
Ken Forsch,1004234,2.6,1.0
Bobby Munoz,1009326,1.4,-0.1
Bill Risley,1010986,-0.1,0.9
Dwight Siebler,1011952,0.1,0.0
Wade Miller,568,3.3,1.2
Ted Lilly,833,1.3,3.1
John Grabow,1848,0.0,0.6
Carlos Villanueva,4138,0.1,1.3
Cole Hamels,4972,3.6,5.1
Andy Hassler,1005480,1.7,0.9
Dan Schatzeder,1011527,-0.5,0.2
Pete Schourek,1011608,4.2,1.0
Rod Scurry,1011700,1.0,-0.6
Livan Hernandez,1116,2.3,2.7
Kelvin Jimenez,2902,0.2,-0.5
Sergio Santos,4734,0.9,1.4
Bob Gibson,1004663,0.1,-0.3
Joe Moeller,1009023,0.3,0.5
Don Nottebart,1009651,0.3,3.7
Dick Radatz,1010630,2.9,2.9
Kevin Millwood,106,0.9,4.6
Randy Choate,813,0.1,0.0
Brandon Villafuerte,1059,0.4,-0.6
Juan Moreno,1465,-0.2,-0.2
Vinnie Chulk,1838,0.1,0.3
Edwin Jackson,1841,3.2,3.4
Wandy Rodriguez,2586,0.4,1.1
Joe Boever,1001118,-0.2,0.2
Frank DiPino,1003320,2.2,0.8
Kevin Gross,1005088,0.8,2.4
Don Gullett,1005134,2.4,0.6
Barry Latman,1007377,1.4,1.1
Julio Navarro,1009466,0.1,0.2
Fritz Peterson,1010227,3.6,6.8
Alfonso Pulido,1010566,-0.2,0.0
Bryn Smith,1012104,0.6,1.7
Matt Perisho,1423,-0.1,-0.2
Zack Greinke,1943,4.9,3.2
Ian Snell,2227,2.2,1.1
Brandon Gomes,2267,0.3,-0.1
Ubaldo Jimenez,3374,5.9,3.3
Ricky Nolasco,3830,4.2,2.2
Lance Cormier,4346,-1.0,0.5
Josh Lueke,5722,0.2,0.0
Paul Maholm,8678,3.2,3.7
Francisco Barrios,1000603,0.7,-0.4
Billy Brewer,1001404,0.2,-0.4
Dave Leonhard,1007540,0.1,0.1
Bill Stafford,1012375,0.9,0.1
Gabe White,360,0.2,0.2
David Cone,1680,3.3,5.0
Mike Dunn,9948,-0.1,0.2
Wei-Yin Chen,13071,2.3,2.0
Fred Beene,1000774,0.0,-0.1
Nelson Briles,1001432,0.7,1.2
Mark Gubicza,1005115,6.3,1.6
Bob Humphreys,1006184,-0.3,-0.5
Melido Perez,1010183,5.9,2.4
Jim Shellenback,1011859,1.4,0.2
Luis Tiant,1013054,3.7,7.4
Brad Lidge,563,1.5,3.7
Nelson Figueroa,683,-0.1,0.9
Geoff Geary,1813,0.0,-0.2
Tony Pena,4573,1.0,0.7
Sam LeCure,4664,-0.1,0.4
Bud Black,1001007,1.1,4.3
Steve Cooke,1002570,0.0,1.6
Jerry Dipoto,1003321,0.0,0.9
Gene Harris,1005414,-0.1,0.0
Ron Perranoski,1010201,1.7,0.0
J.C. Romero,754,1.6,-0.5
Jorge Sosa,1228,0.8,0.2
Brian Falkenborg,1859,-0.2,-0.1
Blue Moon Odom,1009726,0.1,0.9
Marty Pattin,1010074,0.2,4.3
Walt Terrell,1012924,1.7,4.8
Bartolo Colon,375,3.8,4.3
Daniel Cabrera,1931,1.7,0.1
Joe Blanton,4849,5.3,1.8
Luis Perez,6389,0.0,0.5
Garrett Olson,9889,-0.1,0.1
Joe Cowley,1002690,-0.8,1.7
Ray Sadecki,1011360,4.0,4.6
Lee Smith,1012175,2.1,2.7
Eric Gagne,650,3.6,4.7
Glendon Rusch,707,3.2,1.6
Kyle Lohse,739,1.6,1.5
Carlos Reyes,1721,-0.1,0.2
Justin Hampson,2209,-0.1,0.7
Felix Hernandez,4772,6.6,6.1
Kam Mickolio,9513,-0.1,0.2
Brad Kilby,9823,0.4,0.0
Steve Ontiveros,1009826,1.7,0.7
Mark Thompson,1013019,-0.4,-0.5
Jose Paniagua,483,0.9,-0.3
Erik Hiljus,919,-0.2,0.0
Oliver Perez,1514,1.6,-0.6
Phil Coke,5535,0.2,1.1
Bert Blyleven,1001098,4.9,5.2
