Name,playerid,WAR34,WAR35,WAR36,WAR37
Cal McLish,1008626,0.7,1.6,1.7,2.3
Fred Gladding,1004751,0.7,0.0,0.4,-0.3
Mark Hendrickson,1574,1.0,0.3,0.3,-0.1
Darold Knowles,1007058,0.4,-0.2,-0.2,-0.3
Bobby Witt,1014170,-0.3,1.8,-0.2,0.1
Jim Corsi,1002644,0.5,1.2,0.6,-0.5
David Weathers,902,-0.3,0.7,-0.4,1.3
Rick Sutcliffe,1012734,0.0,1.3,3.0,0.5
Mike Mussina,837,6.1,3.0,2.6,5.2
Alan Embree,1030,0.4,-0.3,1.1,1.1
Elmer Dessens,317,0.5,0.6,0.0,-0.2
Joe Gibbon,1004658,-0.2,0.0,-0.1,-0.5
Doug Henry,1005668,-0.4,-0.6,-0.6,-0.7
Tom Candiotti,1001911,3.5,4.2,2.5,2.7
Mike Remlinger,111,1.0,1.5,1.5,0.1
Jesse Orosco,667,0.5,0.3,2.0,0.1
Brendan Donnelly,1441,0.2,0.5,-0.2,0.6
Mike Flanagan,1004133,2.6,3.1,1.1,2.2
Rick Honeycutt,1005992,0.4,0.6,0.9,0.0
Tim Belcher,1000789,3.8,1.9,1.9,0.1
Steve Carlton,1001964,4.3,8.8,5.3,8.2
Jim Kaat,1006660,2.7,5.2,5.1,2.9
Al Levine,20,-0.4,-0.3,-0.3,-0.1
Stu Miller,1008935,0.7,1.6,1.1,2.3
Al Worthington,1014260,0.2,1.2,0.5,1.8
Paul Byrd,594,3.3,1.7,1.8,0.7
Stan Bahnsen,1000414,-0.1,-0.1,-0.6,0.3
Brian Shouse,630,1.2,0.6,0.0,-0.2
Mariano Rivera,844,2.5,2.9,2.2,2.0
Vern Law,1007410,2.3,3.4,2.3,1.4
Fred Norman,1009632,1.8,0.8,2.9,0.2
Mike Maddux,1007951,-0.3,-0.1,0.7,0.3
Juan Berenguer,1000865,0.3,-0.1,0.7,-0.8
Dick Hall,1005241,1.6,0.3,0.9,-0.1
Trever Miller,1672,0.1,0.6,0.5,0.1
Tom Gordon,282,0.7,2.1,2.8,0.9
Rudy Seanez,1279,-0.1,0.9,1.5,-0.2
Fergie Jenkins,1006388,2.3,5.3,2.0,2.7
Don Sutton,1012745,3.7,3.0,3.9,4.6
Jose Mesa,961,0.4,1.6,0.6,-0.1
Jeff Montgomery,1009071,-0.3,0.4,0.4,0.0
Terry Mulholland,665,1.3,1.4,2.1,1.1
Larry Andersen,1000236,1.3,1.4,2.3,2.7
Tommy John,1006515,5.1,4.3,6.9,4.7
Steve Ridzik,1010950,-0.5,0.6,-1.2,0.0
Dave Giusti,1004748,1.7,0.4,-0.6,0.5
Greg Harris,1005415,2.6,2.5,0.5,1.2
Jerry Reuss,1010853,4.8,1.2,2.6,-0.4
Jeff Nelson,1092,1.1,0.5,1.1,-0.1
Mike Bielecki,1000951,0.1,0.0,0.7,0.2
Bob McClure,1008400,0.9,-0.3,-0.2,1.0
John Burkett,179,2.4,2.5,5.1,1.8
Tom Burgmeier,1001668,-0.3,1.2,3.0,0.4
Mike Krukow,1007185,4.2,1.3,1.1,-0.1
Juan Marichal,1008106,1.5,2.8,1.0,-0.3
Paul Assenmacher,1000344,0.8,1.4,1.0,0.6
Lew Burdette,1001662,3.0,-0.1,0.9,0.8
Todd Worrell,1014259,0.8,1.4,1.5,-0.4
Masato Yoshii,807,1.4,1.6,0.4,1.5
Roger Clemens,815,10.7,8.2,3.2,3.6
Greg Minton,1008986,-0.1,0.8,1.2,0.5
Russ Springer,1652,-0.9,0.1,0.2,0.1
Jim Perry,1010213,6.7,0.3,2.3,1.9
Dennis Cook,8,0.7,1.4,0.1,-0.1
Tim Wakefield,219,2.2,2.7,3.6,1.4
Johnny Klippstein,1007013,-0.3,1.2,-0.4,0.2
Jeff Reardon,1010741,0.2,0.1,0.7,0.8
Brian Moehler,480,0.3,0.0,1.4,1.1
Kevin Brown,642,7.3,6.8,3.0,0.5
Steve Reed,1053,0.1,0.3,0.3,1.1
Juan Pizarro,1010382,1.3,-0.2,0.0,0.0
Dan Plesac,1319,1.7,0.6,1.3,0.6
Mark Guthrie,876,0.5,0.3,0.6,-0.4
Tom Henke,1005649,0.6,1.6,0.6,1.3
Barney Schultz,1011625,0.7,0.8,-0.3,0.9
Frank Tanana,1012818,2.1,3.1,0.8,1.9
Jeff Fassero,279,5.0,3.1,-0.5,1.8
Mike Fetters,988,-0.3,0.0,-0.4,0.1
Ryan Franklin,1076,0.7,-0.4,0.8,0.2
Woody Williams,1190,2.0,1.9,4.5,2.9
Rick White,456,-0.2,-0.9,0.5,0.1
Billy Pierce,1010326,2.9,1.5,0.5,0.0
Chuck Finley,384,2.9,4.4,4.4,4.4
Tim Byrdak,1995,-0.5,-0.5,-0.2,0.6
Ken Johnson,1006477,1.9,0.7,0.6,-0.1
Tug McGraw,1008545,0.3,2.5,0.6,0.3
Nolan Ryan,1011348,3.8,3.5,3.4,4.0
Jose Contreras,1660,4.0,2.4,2.0,2.1
Billy Taylor,1012859,1.5,1.3,1.1,1.0
Jack Sanford,1011432,3.8,1.2,0.2,0.2
Doug Jones,1006552,0.8,2.6,0.8,1.6
Steve Renko,1010835,2.3,1.8,1.0,2.1
Scott Sanderson,1011422,4.2,0.9,1.9,0.2
Jack Morris,1009211,1.4,2.9,4.1,3.7
Aurelio Lopez,1007753,1.0,0.4,-1.0,0.1
Jay Howell,1006098,0.8,1.1,0.5,0.7
Bob Tewksbury,1012941,3.2,3.8,4.0,1.9
Ron Kline,1007004,-0.1,-0.3,0.3,-0.6
Dan Quisenberry,1010622,0.6,0.4,0.9,-0.1
Scott Eyre,1300,0.2,0.2,0.6,-0.1
Pedro Martinez,200,2.3,1.2,0.3,0.5
Rudy May,1008310,1.4,4.1,2.4,3.4
Rheal Cormier,952,0.3,-0.2,1.5,0.4
Ron Mahay,290,-0.3,0.3,0.5,0.4
Steve Sparks,499,2.1,3.2,1.2,0.0
Phil Niekro,1009583,3.2,7.2,3.6,4.3
Buddy Groom,143,1.1,1.9,1.4,0.0
Ted Power,1010504,1.1,0.3,0.4,0.5
Randy Johnson,60,7.6,9.5,9.6,10.4
Rich Rodriguez,1276,-0.1,0.4,-0.1,-0.3
Camilo Pascual,1010039,2.7,-1.3,-0.2,0.5
Aaron Sele,34,0.6,0.1,1.2,0.0
Tom Martin,1219,-0.3,-0.2,0.7,-0.1
Kevin Tapani,1012824,2.1,2.6,2.3,2.9
Ron Reed,1010773,1.7,1.8,0.5,0.9
Roberto Hernandez,605,2.2,1.0,0.5,0.6
