Name,playerid,WAR35
Mark Leiter,1007501,0.3
Tippy Martinez,1008200,-0.1
Jason Christiansen,1111,0.0
Larry Jackson,1006304,2.3
Dave Righetti,1010958,-0.5
Harvey Haddix,1005184,2.7
Dennis Leonard,1007531,2.6
Donn Pall,1009968,-0.2
Ray Burris,1001729,-0.7
Roy Face,1003891,0.0
Mike Moore,1009122,0.0
Bob Walk,1013507,0.6
Brett Tomko,1056,0.5
Luis Arroyo,1000328,-0.3
Jack Billingham,1000970,2.0
Bill Campbell,1001874,0.6
Dan Osinski,1009875,0.4
Gary Peters,1010228,0.1
Bob Welch,1013750,0.6
Bob Wickman,413,0.1
Norm Charlton,1002160,0.0
Arthur Rhodes,1097,1.2
Mark Langston,1007323,1.7
Robin Roberts,1011046,3.5
Tim Stoddard,1012556,-0.1
Cal McLish,1008626,1.6
Fred Gladding,1004751,0.0
Roger Mason,1008222,-0.5
Mark Hendrickson,1574,0.3
Scott Atchison,2642,0.3
Darold Knowles,1007058,-0.2
Chris Short,1011931,0.2
Bobby Tiefenauer,1013057,-0.3
Bobby Witt,1014170,1.8
Jim Corsi,1002644,1.2
David Weathers,902,0.7
Rob Murphy,1009374,-0.3
Rick Sutcliffe,1012734,1.3
Todd Stottlemyre,75,0.8
Mike Mussina,837,3.0
Alan Embree,1030,-0.3
Rodney Myers,1511,0.0
Rod Beck,1730,-0.6
Steve Mingori,1008978,-0.9
Elmer Dessens,317,0.6
Shawn Estes,873,-0.1
Joe Gibbon,1004658,0.0
Charles Nagy,397,-0.2
Akinori Otsuka,1895,1.0
Terry Clark,1002312,-0.1
Chuck Hartenstein,1005442,-0.4
Doug Henry,1005668,-0.6
Tom Candiotti,1001911,4.2
Mike Remlinger,111,1.5
Jesse Orosco,667,0.3
Brendan Donnelly,1441,0.5
Mike Flanagan,1004133,3.1
Rick Honeycutt,1005992,0.6
Tim Belcher,1000789,1.9
Steve Carlton,1001964,8.8
Jim Kaat,1006660,5.2
Eric Plunk,1010400,-1.0
Al Levine,20,-0.3
Joaquin Andujar,1000266,-0.3
Dwight Gooden,1004852,-0.4
Frank Lary,1007364,0.6
Kyle Farnsworth,278,1.0
Ricardo Rincon,401,-0.5
Stu Miller,1008935,1.6
Al Worthington,1014260,1.2
Paul Byrd,594,1.7
Mike DeJean,682,0.0
Stan Bahnsen,1000414,-0.1
John Bale,864,-0.2
Brian Shouse,630,0.6
Keith Foulke,231,-0.5
Mariano Rivera,844,2.9
Mudcat Grant,1004952,-1.0
Vern Law,1007410,3.4
Fred Norman,1009632,0.8
Bill Swift,1012788,0.2
Jim Bibby,1000945,2.6
Mike Maddux,1007951,-0.1
Juan Berenguer,1000865,-0.1
Dick Hall,1005241,0.3
Trever Miller,1672,0.6
Jim Deshaies,1003228,-0.2
Tom Gordon,282,2.1
R.A. Dickey,1245,2.8
Joel Peralta,2332,1.0
Rudy Seanez,1279,0.9
Fergie Jenkins,1006388,5.3
Don Sutton,1012745,3.0
Jose Mesa,961,1.6
Steve Hamilton,1005277,0.5
Don Robinson,1011061,0.6
Joe Sambito,1011392,-0.2
Jeff Montgomery,1009071,0.4
Terry Mulholland,665,1.4
Larry Andersen,1000236,1.4
Turk Farrell,1003950,-0.3
Tommy John,1006515,4.3
Steve Ridzik,1010950,0.6
Esteban Loaiza,1310,-0.5
Cal Eldred,1653,0.3
Dave Giusti,1004748,0.4
Greg Harris,1005415,2.5
Jerry Reuss,1010853,1.2
Pedro Astacio,862,1.3
Jeff Nelson,1092,0.5
Mike Bielecki,1000951,0.0
George Brunet,1001590,1.5
Russ Ortiz,1124,0.6
Bob McClure,1008400,-0.3
Billy O'Dell,1009724,-0.8
Mark Petkovsek,1010242,-0.6
Rick Rhoden,1010887,2.0
Andy Ashby,637,0.8
Bob Wells,760,0.0
Ed Vosberg,1426,0.4
Ramon Hernandez,1005710,-0.1
John Burkett,179,2.5
Shawn Camp,1855,0.3
Tom Burgmeier,1001668,1.2
Mike Krukow,1007185,1.3
Juan Marichal,1008106,2.8
John Montefusco,1009065,-0.3
Paul Assenmacher,1000344,1.4
Bill Landrum,1007297,0.3
Jamey Wright,715,0.1
Mike Trombley,758,-0.2
Al Reyes,1005,1.2
Lew Burdette,1001662,-0.1
Granny Hamner,1005286,-0.1
Todd Worrell,1014259,1.4
Masato Yoshii,807,1.6
Roger Clemens,815,8.2
Ricky Bottalico,948,-0.5
Tim Harikkala,1909,0.1
Jim Barr,1000606,0.6
Eddie Fisher,1004085,-0.3
Eric Show,1011937,0.1
Carl Pavano,790,2.4
Dae-Sung Koo,8619,0.0
Ned Garver,1004556,0.2
Brooks Lawrence,1007398,-0.3
Greg Minton,1008986,0.8
Fernando Valenzuela,1013327,1.6
Paul Lindblad,1007614,-0.6
Travis Driskill,134,0.0
Curtis Leskanic,694,0.9
Hector Carrasco,1240,1.3
Russ Springer,1652,0.1
Joe Grzenda,1005112,-0.1
Sal Bando,1000505,0.0
Scott Kamieniecki,1006681,0.6
Jim Perry,1010213,0.3
Brian Fuentes,429,0.2
Dennis Cook,8,1.4
Tim Wakefield,219,2.7
Mike Lincoln,1457,0.0
Keith Comstock,1002491,0.0
Johnny Klippstein,1007013,1.2
Jeff Reardon,1010741,0.1
Bob Knepper,1007031,-0.6
Brian Moehler,480,0.0
Toby Borland,511,-0.1
Ken Hill,1005827,-0.5
Kevin Brown,642,6.8
Steve Reed,1053,0.3
Salomon Torres,1628,0.1
Kirk McCaskill,1008382,-0.1
Juan Pizarro,1010382,-0.2
Dan Plesac,1319,0.6
Chris Nichting,1414,0.2
Mark Guthrie,876,0.3
Shigetoshi Hasegawa,1082,0.5
Tom Henke,1005649,1.6
Barney Schultz,1011625,0.8
Frank Tanana,1012818,3.1
Jeff Fassero,279,3.1
Mike Fetters,988,0.0
Bob Friend,1004355,1.2
Ryan Franklin,1076,-0.4
Joey Eischen,774,0.2
Woody Williams,1190,1.9
Rollie Fingers,1004051,2.4
Steve Rogers,1011138,0.4
Stan Williams,1014039,0.1
Rick White,456,-0.9
Pat Hentgen,145,-0.5
Doug Drabek,1003473,0.3
Dyar Miller,1008889,0.1
Billy Pierce,1010326,1.5
Chuck Finley,384,4.4
Kazuhiro Sasaki,1098,0.4
Tim Byrdak,1995,-0.5
Bill Hands,1005303,1.5
Ken Johnson,1006477,0.7
Mickey Lolich,1007712,3.0
Jim Morrison,1009212,0.0
John Curtis,1002905,0.5
Moe Drabowsky,1003474,0.4
Tim Hudson,921,2.8
Mark Portugal,1010460,1.5
Dave Roberts,1011031,1.1
Mike Scott,1011691,0.7
Kenshin Kawakami,9225,0.6
Masao Kida,1800,0.0
Mike Boddicker,1001111,0.5
Pat Dobson,1003345,-0.4
Don Elston,1003759,-0.6
Tug McGraw,1008545,2.5
Nolan Ryan,1011348,3.5
Rafael Betancourt,177,1.8
Bob Howry,237,0.5
Jose Contreras,1660,2.4
Willie Blair,1001033,0.0
Billy Taylor,1012859,1.3
Rick Helling,58,0.0
Mike Caldwell,1001830,1.4
Roger Craig,1002723,-0.2
Bruce Kison,1006978,1.0
Jack Sanford,1011432,1.2
Scott Bailes,1000430,0.1
Doug Jones,1006552,2.6
Bret Saberhagen,1011355,3.3
Ray Searage,1011703,0.3
Zane Smith,1012218,1.3
Mike LaCoss,1007240,0.0
Paul Mirabella,1008989,-0.1
Steve Renko,1010835,1.8
Scott Sanderson,1011422,0.9
Earl Wilson,1014073,1.7
Jack Morris,1009211,2.9
Aurelio Lopez,1007753,0.4
Jay Howell,1006098,1.1
Bob Tewksbury,1012941,3.8
Anthony Telford,1282,-0.2
Ron Kline,1007004,-0.3
Dan Quisenberry,1010622,0.4
Darren Oliver,206,0.0
Donovan Osborne,299,0.0
Scott Eyre,1300,0.2
Kevin Hickey,1005771,-0.2
Pedro Martinez,200,1.2
Rudy May,1008310,4.1
Rheal Cormier,952,-0.2
Ron Mahay,290,0.3
Steve Sparks,499,3.2
Bruce Dal Canton,1002936,0.0
Kip Gross,1005089,-0.1
Steve Parris,1316,-0.6
Don Larsen,1007359,0.5
Ernie Camacho,1001856,-0.2
Justin Speier,451,-0.1
Dave Veres,1188,-0.3
Phil Niekro,1009583,7.2
Buddy Groom,143,1.9
Ted Power,1010504,0.3
Randy Johnson,60,9.5
Rich Rodriguez,1276,0.4
Camilo Pascual,1010039,-1.3
Steve Bedrosian,1000766,0.4
Aaron Sele,34,0.1
Tom Martin,1219,-0.2
Tony Castillo,1002069,-0.5
Bob Locker,1007688,1.2
Kevin Tapani,1012824,2.6
Frank Castillo,180,0.0
Chris Carpenter,1292,2.8
Shane Reynolds,574,1.4
Ron Reed,1010773,1.8
Roberto Hernandez,605,1.0
Milt Wilcox,1013939,0.2
