Name,playerid,WAR28,WAR29,WAR30
Paul Reuschel,1010851,0.3,-0.3,0.7
Mike Magnante,929,0.4,0.2,0.1
Tony Watson,3132,0.6,1.3,1.3
Sam Freeman,6832,-0.1,-0.2,0.6
Jake McGee,7550,1.1,-0.3,1.6
Ugueth Urbina,216,1.3,1.3,0.1
Lance Painter,1675,-0.5,0.1,-0.2
Brad Ziegler,7293,0.5,1.1,0.1
Craig Lefferts,1007476,0.8,-0.2,0.6
Al Fitzmorris,1004119,2.3,2.6,3.7
Danny Jackson,1006295,1.7,-0.5,2.8
Joe Niekro,1009582,0.0,0.1,0.8
Mike Proly,1010545,0.5,0.9,-0.3
Bill Sampen,1011395,-1.0,-0.1,-0.1
Scott Sanders,1011423,0.1,0.2,-0.1
Mark Williamson,1014022,0.6,1.6,0.7
Miguel Batista,46,2.0,-0.9,1.3
Terry Adams,946,4.3,1.9,1.5
Gavin Floyd,3886,3.1,1.9,0.2
Ryan Webb,7474,0.7,0.1,0.0
Dennis Eckersley,1003660,0.8,3.2,4.3
Gaylord Perry,1010210,5.6,5.5,5.9
Rick Wise,1014155,1.0,2.7,3.1
Mike Stanton,849,-0.1,0.7,1.4
Charlie Morton,4676,0.4,1.4,1.3
Tom Gorzelanny,6244,0.7,0.1,0.5
Jim Bouton,1001241,-0.2,0.0,0.6
Kelly Downs,1003453,0.9,1.0,-0.4
Todd Frohwirth,1004374,2.6,1.1,0.3
Al Jackson,1006288,2.0,2.3,2.9
Geoff Zahn,1014410,1.6,0.7,0.2
Jon Lieber,287,2.6,4.5,4.4
Don Drysdale,1003516,3.4,4.1,4.3
Tim Scott,1011694,0.4,-0.3,0.0
Ed Whitson,1013911,-0.1,2.6,2.0
Jose Cabrera,679,0.2,0.0,0.4
Josh Towers,1489,3.6,-0.5,0.6
Darren O'Day,3321,-0.5,1.5,0.7
Fernando Arroyo,1000327,0.6,1.0,-0.4
Tim Crews,1002765,0.0,1.1,0.5
Rich Garces,189,0.7,1.3,0.5
Jason Isringhausen,1158,1.8,2.5,0.9
David Phelps,6316,1.2,2.0,0.6
John Smoltz,115,4.6,8.4,6.7
Glen Perkins,8041,1.6,1.1,1.8
J.R. Richard,1010913,6.4,8.9,3.8
Dick Tidrow,1013056,0.1,1.5,0.5
Mike Morgan,67,0.5,2.5,2.1
Jeremy Affeldt,583,0.4,0.4,0.5
Jason Frasor,1906,0.2,1.0,-0.1
Wesley Wright,5960,0.0,0.3,-0.1
Steve Delabar,11827,0.2,1.2,-0.4
Catfish Hunter,1006199,6.3,5.7,3.9
Kirt Ojala,1009755,-0.1,0.1,0.0
Dennys Reyes,444,-0.2,0.9,-0.1
Julian Tavarez,541,2.2,1.0,1.1
Al Leiter,883,2.5,3.0,3.4
Doyle Alexander,1000122,1.2,2.9,1.6
Larry McWilliams,1008700,2.6,4.3,2.9
Randy Moffitt,1009027,1.1,0.3,-0.6
Scott Ruskin,1011309,0.1,0.0,-0.3
Ron Taylor,1012885,0.2,0.9,0.5
Aaron Heilman,1751,0.9,-0.4,0.3
Corey Kluber,2429,7.1,5.5,5.0
Bo Schultz,5028,0.0,-0.3,-0.1
J.J. Putz,1795,-0.1,3.4,2.1
Danny Farquhar,8501,-0.2,-0.4,0.4
Grant Jackson,1006298,1.1,0.9,0.7
Paul Wagner,1013490,0.9,-0.5,-0.3
Troy Percival,29,1.7,0.6,0.2
Sean Lowe,994,0.3,0.1,1.6
Chad Gaudin,1783,-0.1,0.2,1.0
Steve Cishek,6483,2.3,0.1,1.0
Kent Tekulve,1012905,0.3,1.7,1.3
Armando Reynoso,72,0.3,0.7,1.4
Juan Cruz,273,0.6,0.5,-0.1
Mark Wohlers,414,-0.7,-0.1,0.0
Wade Davis,7441,3.1,2.0,1.4
Manny Acosta,8725,-0.1,0.3,0.3
Lindy McDaniel,1008441,1.6,0.5,1.9
Scott Nielsen,1009586,0.0,-0.7,0.0
Pedro Ramos,1010681,2.4,2.4,0.8
Mike Witt,1014174,2.7,1.4,0.0
Juan Acevedo,458,1.3,-0.3,0.1
Roberto Hernandez,3273,0.2,3.0,1.5
Luis Aquino,1000285,0.3,1.5,0.0
Bob Johnson,1006430,0.9,0.1,-0.2
Lerrin LaGrow,1007255,0.6,-0.8,-0.2
Kris Benson,982,1.2,4.0,1.3
Woodie Fryman,1004381,2.9,3.0,2.4
Frank LaCorte,1007239,0.4,0.6,-0.6
Dave LaRoche,1007354,2.6,0.3,0.6
Erik Bedard,126,5.0,1.0,2.0
Nate Field,599,0.1,-0.1,0.0
Josh Fogg,989,0.5,1.7,1.3
Chan Ho Park,1267,4.3,1.0,-0.4
Kenny Rogers,1277,3.6,2.5,3.0
Chris Narveson,2141,1.1,1.3,-0.1
Fernando Abad,4994,0.6,-0.6,0.3
Dane de la Rosa,10095,0.0,-0.1,1.0
Gary Lavelle,1007389,3.0,0.9,1.3
Sparky Lyle,1007859,1.5,2.0,2.0
Andrew Miller,6785,0.3,2.2,2.1
Charles Hudson,1006134,1.5,1.0,-1.1
Shane Rawley,1010719,1.6,1.6,1.7
Dave Stenhouse,1012482,1.7,-0.1,0.0
Kevin Appier,3,6.3,5.2,0.0
Scot Shields,35,2.1,2.2,1.6
Luis Vizcaino,714,-0.5,0.4,0.3
Charlie Hough,1006050,-0.4,0.5,0.0
Roger Nelson,1009511,3.4,0.0,0.8
Eric O'Flaherty,5746,-0.1,-0.1,-0.1
Tom Koehler,6570,2.2,0.8,1.1
John Habyan,1005176,0.7,0.3,0.9
Jack Hamilton,1005274,0.8,0.4,-0.3
Bill Short,1011929,0.9,0.0,0.3
Travis Harper,1211,0.7,-0.9,0.0
Michael Wuertz,1856,0.7,0.1,2.3
Cesar Jimenez,3762,0.0,0.0,0.2
Brandon Kintzler,9939,1.3,-0.6,-0.1
Steve Barber,1000530,2.6,0.6,0.9
Ed Farmer,1003935,0.0,1.9,0.1
Teddy Higuera,1005799,6.7,5.9,2.2
Carl Morton,1009230,0.8,4.4,5.9
Jim Palmer,1009973,1.9,6.9,4.2
Charlie Williams,1013980,-0.2,-0.5,-0.7
Nelson Cruz,554,0.4,0.0,-0.2
Kyle Snyder,1689,0.3,-0.5,-0.2
Matt Belisle,1837,0.2,0.0,2.0
Kameron Loe,4422,0.2,1.0,-0.2
Jim Poole,1010435,-0.1,0.3,0.1
Denny Neagle,441,5.2,3.1,0.3
Vic Darensbourg,516,-0.3,0.5,0.6
Hideo Nomo,666,3.4,1.4,2.1
Kirk Rueter,1128,1.4,1.2,0.8
Brett Cecil,2660,1.3,0.4,1.1
Fernando Salas,4971,0.0,0.6,0.7
Doc Medich,1008714,1.8,2.4,1.9
Bruce Sutter,1012743,1.1,0.2,0.5
Albert Williams,1013971,1.2,0.9,-0.1
Mike Buddie,678,0.0,0.1,0.2
Evan Scribner,7525,-0.2,-0.1,0.4
Alex Wilson,9239,0.8,1.0,0.5
Rob Scahill,9286,-0.3,0.2,-0.3
Danny Darwin,1002996,3.7,1.3,3.2
Pat Jarvis,1006363,1.8,5.5,1.3
Damaso Marte,247,2.5,0.5,0.2
Jake Westbrook,412,3.6,1.7,0.3
Jose Lima,475,-0.2,0.0,1.0
Ryan Dempster,517,1.8,0.9,0.2
Dave Burba,1239,1.2,2.3,1.1
Edgar Gonzalez,1727,0.0,0.2,-0.6
Glenn Abbott,1000010,0.2,2.5,1.4
Mike Henneman,1005656,1.2,1.8,1.2
Alejandro Pena,1010140,0.8,1.7,1.1
Paul Splittorff,1012346,2.0,0.9,3.7
David Riske,402,-0.1,0.0,0.1
Todd Jones,436,-0.4,1.8,0.3
Orlando Hernandez,823,3.4,3.4,2.4
Joel Pineiro,1094,0.4,0.6,4.3
Dave Baldwin,1000477,0.2,0.9,-0.4
Ken Brett,1001402,2.0,-0.3,0.5
Billy Hoeft,1005893,-0.2,2.7,1.4
Dave Wickersham,1013917,3.2,3.1,0.9
Kevin Gryboski,91,-0.8,0.1,0.3
Ray King,693,0.5,0.6,0.8
Matt Cain,4732,1.2,-0.2,-0.5
Tim Stauffer,6432,1.2,1.7,0.0
Xavier Hernandez,1005715,-0.1,0.9,0.0
Craig McMurtry,1008651,0.2,-0.3,-0.5
Mike Mohler,1009033,0.2,0.2,0.4
Tom Phoebus,1010301,1.2,0.0,-0.3
John Smiley,1012084,0.8,2.6,4.3
John Tudor,1013215,3.5,1.8,2.5
Wade Miley,8779,2.7,1.7,0.6
Juan Agosto,1000084,-0.1,0.0,-0.6
Richard Dotson,1003424,2.4,-0.4,0.8
Bobby Locke,1007687,-0.5,0.1,-0.1
Scott Proctor,1911,-0.3,1.2,-0.5
Bryan Clark,1002270,-0.4,0.1,0.1
Terry Fox,1004284,0.5,-0.3,-0.3
Ramon Ortiz,27,2.3,1.6,0.8
Tyler Walker,901,0.0,-0.2,0.6
Wil Ledezma,1669,0.0,0.2,-0.1
Rigo Beltran,1916,-0.1,0.2,-0.2
Gil Heredia,1005686,1.3,2.4,0.3
Dennis Higgins,1005788,-0.5,-0.2,0.5
Tim Lollar,1007715,0.9,0.1,-0.8
Roger McDowell,1008475,0.4,0.8,0.1
A.J. Burnett,512,5.0,2.9,2.3
Tommy Hunter,1157,0.3,0.6,1.2
Luke Gregerson,4090,0.6,1.2,0.9
Jeff Manship,6865,-0.1,0.0,0.6
John Cerutti,1002106,0.7,1.9,-0.3
Ron Davis,1003075,0.0,0.7,-0.8
Jeff Parrett,1010019,0.2,-0.1,0.8
Howie Reed,1010766,0.1,-0.3,0.5
Sammy Stewart,1012528,1.5,0.3,-0.3
Derrick Turnbow,1694,0.0,1.0,-0.4
Clay Rapada,4831,-0.1,-0.3,0.0
Josh Tomlin,9388,0.0,0.9,0.5
Jay Ritchie,1010988,1.2,0.4,0.2
Mike Myers,68,-0.5,0.0,0.0
Tommy Layne,7501,-0.2,0.1,0.2
Jeff Innis,1006266,1.0,-0.3,-0.3
Vicente Romo,1011177,0.4,0.3,-0.9
Dave Schmidt,1011580,1.2,0.9,2.2
Mike Torrez,1013134,2.4,3.3,2.3
Sean Marshall,5905,2.6,1.5,0.3
Jaime Garcia,8137,2.8,1.1,1.9
John Boozer,1001194,0.6,0.7,-0.8
Bill Castro,1002077,1.2,-0.1,0.3
Reggie Cleveland,1002347,2.6,2.7,1.0
Dick Drago,1003475,2.8,1.9,0.8
La Marr Hoyt,1006114,5.4,2.9,3.2
Rich Monteleone,1009068,0.2,1.1,-0.5
Wayne Twitchell,1013244,1.2,1.7,-1.5
Edinson Volquez,3990,1.4,0.7,0.7
James Russell,4089,0.3,0.1,-0.3
John Johnstone,1006475,0.0,0.5,0.8
Bob Miller,1008877,-1.0,0.7,1.7
Mel Rojas,1011153,1.2,2.0,-0.2
Chris Booker,2039,-0.2,-0.1,-0.2
Diego Segui,1011725,0.8,0.6,0.3
Bob Shirley,1011911,0.1,1.0,0.9
Jack Spring,1012362,0.5,-0.4,0.0
Will Cunnane,274,-0.1,0.4,-0.1
Graeme Lloyd,783,0.1,0.7,-0.1
Wilton Lopez,4227,1.3,0.6,-0.2
Brandon Medders,8604,-0.1,0.3,-0.2
Al Downing,1003450,1.5,0.5,3.1
Rick Mahler,1007988,2.4,0.1,3.4
Jeff Suppan,633,2.7,1.4,1.8
Jack Lamabe,1007266,-0.6,1.3,0.9
Jim Lonborg,1007724,0.7,1.9,2.3
Johnny Podres,1010406,2.3,4.5,1.8
Jim Slaton,1012054,1.3,3.5,-0.1
Antonio Osuna,249,-0.2,2.0,0.8
Andy Benes,1144,2.4,5.1,3.3
Huston Street,8258,1.1,-0.8,1.0
Danny Graves,326,1.3,0.3,-0.1
Mike MacDougal,612,1.2,0.7,0.2
Clay Carroll,1001997,0.6,1.4,0.2
Bennie Daniels,1002968,0.1,3.5,1.5
Ken Tatum,1012843,-0.3,-0.3,-0.3
Andy Pettitte,840,3.9,5.8,3.9
Ryan Mattheus,7169,-0.3,0.1,0.0
Burt Hooton,1006005,3.3,4.4,1.8
Chad Bradford,904,0.6,0.1,0.3
Felix Heredia,1304,-0.1,-0.1,0.0
John Danks,6329,0.2,0.6,1.3
John Tsitouris,1013208,1.5,0.0,0.0
Xavier Cedeno,36,0.5,0.9,-0.9
Scott Linebrink,564,1.8,1.0,-0.5
Ramiro Mendoza,836,0.5,1.7,1.3
David Wells,855,2.5,0.4,3.0
Josh Fields,5070,1.4,1.2,0.4
Casey Janssen,7355,0.3,1.2,1.1
Nick Vincent,7555,0.3,0.4,1.8
Kevin Campbell,1001886,-0.1,0.3,0.1
Mike Jeffcoat,1006378,0.0,2.4,1.0
Rick Reuschel,1010852,6.5,4.5,3.9
Jason Jennings,434,0.4,-0.5,0.1
Mike Jackson,732,0.9,1.1,0.3
Doug Davis,1244,4.4,3.7,2.8
Vida Blue,1001094,5.6,1.1,3.3
Dean Chance,1002130,1.3,1.7,1.0
Rich Gale,1004444,1.5,0.1,0.0
Dave Geisel,1004603,0.4,1.1,0.0
Juan Guzman,1005162,1.8,4.6,-0.2
Carlos Silva,973,2.6,1.4,-0.1
Joe Nathan,1122,1.2,3.0,2.6
Chris Hatcher,3299,-0.1,0.8,0.4
Jesse Jefferson,1006380,2.4,0.7,-0.5
Bob Ojeda,1009756,4.2,0.5,5.1
Jim Rooker,1011183,0.8,1.2,2.9
Dave Sisler,1012019,0.7,-0.8,-0.1
Lou Pote,30,0.7,0.2,-0.3
Jason Bere,266,0.1,1.7,3.0
Tim Worrell,1139,1.9,-0.2,1.0
Guillermo Mota,1467,0.4,2.1,1.3
Dan Jennings,8073,0.4,1.0,-0.1
Bob Forsch,1004233,1.8,2.8,3.5
Paul Gibson,1004671,0.5,0.8,-0.2
Dan Spillner,1012342,1.4,1.6,2.6
Jordan Zimmermann,4505,5.4,3.0,1.4
Jonathan Broxton,4759,1.1,-0.3,0.7
Yovani Gallardo,8173,1.6,2.5,0.6
Odrisamer Despaigne,16017,-0.2,-0.1,0.7
Bud Daley,1002942,1.7,1.5,0.0
Don Schwall,1011657,1.2,0.5,0.8
Craig Swan,1012754,4.4,0.5,0.5
Jay Powell,1271,0.1,0.4,0.2
Ken Schrom,1011620,1.9,1.0,0.1
Dave Stewart,1012519,-0.1,1.5,4.8
Derek Lowe,199,1.6,4.6,2.4
Dan Miceli,1463,0.2,0.8,0.3
Chris Young,3196,4.3,1.5,0.1
J.A. Happ,7410,0.7,1.8,1.0
Dennis Lamp,1007284,2.3,3.4,1.7
Mike Marshall,1008144,0.3,1.8,1.6
Luis Sanchez,1011408,1.7,0.9,0.3
Yusmeiro Petit,4020,0.8,1.7,-0.1
Les Lancaster,1007287,0.4,1.6,-1.1
Bill Long,1007727,0.6,0.3,-0.7
Jon Matlack,1008246,6.8,1.2,5.2
Jose Jimenez,435,1.1,1.2,-0.6
Sean Green,3001,0.7,0.9,-0.1
Mike Pelfrey,5203,0.6,2.4,-0.6
Kyle Kendrick,6230,2.0,1.0,-0.8
Bob Bruce,1001573,0.1,1.6,2.7
Mike McCormick,1008420,2.0,1.5,0.3
Rick Waits,1013494,3.0,1.9,0.4
Wilbur Wood,1014248,1.9,8.7,6.1
Paul Quantrill,669,1.9,1.6,0.2
Gil Meche,1089,3.7,4.2,1.0
Francisco Liriano,3201,1.5,3.1,1.6
Al Alburquerque,6324,0.1,0.4,-0.1
Bob Gibson,1004662,5.8,5.1,6.0
Neal Heaton,1005568,-1.0,0.4,0.9
Bill Krueger,1007175,-0.1,-0.1,0.0
Mike Munoz,1009328,0.0,-0.5,0.7
Phil Regan,1010785,0.4,1.6,0.7
Mark Mulder,932,-0.5,-0.4,0.0
Tanyon Sturtze,1230,0.2,0.7,1.4
Jason Vargas,8044,2.7,1.5,1.7
Jared Burton,8346,0.2,0.0,-0.1
John Candelaria,1001909,3.7,4.5,3.3
Eric Gunderson,1005144,0.1,0.3,-0.5
John Wyatt,1014303,0.2,-1.3,-0.2
Bruce Chen,769,1.6,-0.7,-0.2
Matt Lindstrom,4604,0.9,0.0,0.2
Bobby Jenks,8645,0.2,1.4,0.0
Ken Forsch,1004234,0.7,0.5,1.5
Bobby Munoz,1009326,-0.1,0.1,-0.3
Bill Risley,1010986,1.3,-0.3,-0.3
Wade Miller,568,1.0,-0.1,-0.3
Ted Lilly,833,3.0,0.5,2.1
John Grabow,1848,0.3,0.3,0.3
Carlos Villanueva,4138,0.6,1.2,1.3
Cole Hamels,4972,4.6,4.6,4.5
Andy Hassler,1005480,0.6,-0.2,0.0
Dan Schatzeder,1011527,1.1,1.3,0.8
Pete Schourek,1011608,-0.4,0.8,0.4
Rod Scurry,1011700,1.1,0.0,0.6
Livan Hernandez,1116,4.4,4.4,2.4
Sergio Santos,4734,-0.2,0.9,-0.5
John Ericks,1003809,1.7,-0.4,0.0
Bob Gibson,1004663,-0.4,-0.5,0.0
Don Nottebart,1009651,1.9,0.9,0.3
Dick Radatz,1010630,1.4,-0.3,-1.1
Kevin Millwood,106,4.7,2.9,3.4
Randy Choate,813,0.8,0.0,0.3
Vinnie Chulk,1838,0.9,-0.3,-0.1
Edwin Jackson,1841,2.1,2.2,0.7
Wandy Rodriguez,2586,3.1,2.9,4.2
Joe Boever,1001118,0.8,0.5,-0.1
Frank DiPino,1003320,-0.9,-0.2,0.8
Kevin Gross,1005088,1.6,2.4,0.9
Barry Latman,1007377,0.4,-0.2,1.5
Julio Navarro,1009466,-0.4,-0.1,0.0
Fritz Peterson,1010227,4.4,4.1,2.9
Bryn Smith,1012104,2.1,5.1,2.1
Zack Greinke,1943,4.8,3.5,4.5
Brandon Gomes,2267,0.1,-0.3,-0.4
Ubaldo Jimenez,3374,0.9,3.5,0.4
Ricky Nolasco,3830,3.2,2.3,3.5
Lance Cormier,4346,0.2,-0.6,-0.3
Miguel Gonzalez,7024,1.1,1.7,0.4
Paul Maholm,8678,1.8,2.0,1.7
Billy Brewer,1001404,0.0,-0.1,-0.1
Dave Leonhard,1007540,0.1,-0.6,0.2
Gabe White,360,3.0,-0.8,1.3
Dave Mlicki,569,0.8,2.4,1.3
David Cone,1680,6.5,5.2,3.9
Mike Dunn,9948,0.9,1.0,0.2
Wei-Yin Chen,13071,2.3,2.8,0.9
Nelson Briles,1001432,3.5,2.7,1.3
Mark Gubicza,1005115,2.1,2.1,2.3
Bob Humphreys,1006184,0.5,-0.1,1.7
Jim Shellenback,1011859,0.1,0.1,-0.4
Luis Tiant,1013054,0.5,0.5,0.9
Brad Lidge,563,2.5,1.1,0.8
Nelson Figueroa,683,-0.6,-0.4,-0.2
Geoff Geary,1813,0.4,1.2,-0.3
Sam LeCure,4664,0.9,0.9,-0.2
Bud Black,1001007,3.6,0.1,1.1
Jerry Dipoto,1003321,-0.1,1.7,0.6
Steve Farr,1003953,0.6,0.9,0.8
Gene Harris,1005414,0.1,0.0,0.1
Ron Perranoski,1010201,0.5,0.4,0.2
J.C. Romero,754,1.0,-0.5,0.0
Jorge Sosa,1228,1.1,-0.9,1.5
Paul Wilson,1234,1.4,1.2,1.5
Brian Falkenborg,1859,0.1,0.0,-0.2
Blue Moon Odom,1009726,0.8,0.3,0.2
Marty Pattin,1010074,3.4,4.6,1.8
Walt Terrell,1012924,0.6,3.2,1.5
Bartolo Colon,375,3.9,4.4,4.7
Joe Blanton,4849,2.1,1.8,0.6
Ray Sadecki,1011360,0.7,1.0,3.2
Lee Smith,1012175,1.8,2.9,1.6
Eric Gagne,650,3.4,0.4,0.0
Glendon Rusch,707,2.1,2.8,2.3
Kyle Lohse,739,3.0,2.8,0.7
Carlos Reyes,1721,-0.2,0.4,0.2
Felix Hernandez,4772,5.6,2.7,1.1
Joe Beckwith,1000758,0.2,0.6,0.9
Phil Coke,5535,1.7,0.7,0.0
Bert Blyleven,1001098,3.4,3.9,3.9
Orel Hershiser,1005741,5.6,4.0,5.6
Mike Perez,1010184,1.2,-0.4,0.1
Russ Swan,1012758,0.3,-0.5,-0.2
Anibal Sanchez,3284,3.5,5.8,3.3
Jeremy Hellickson,4371,1.0,3.3,0.2
Chaz Roe,9866,0.3,0.5,0.1
Tim Burke,1001692,2.3,-0.3,0.8
John Frascatore,1004304,-0.3,-0.1,-1.1
Rich Gossage,1004894,3.2,1.4,3.6
Dave Smith,1012117,0.2,0.3,1.3
Will Ohman,296,0.6,0.5,0.8
Javier Vazquez,801,3.5,4.7,4.8
Bobby Seay,1225,0.0,0.9,1.0
Jon Adkins,1799,0.3,0.0,-0.1
C.J. Wilson,3580,1.8,4.3,5.2
Bill Lee,1007448,3.5,-0.2,1.2
Bruce Ruffin,1011294,-0.3,1.7,0.7
Don Wengert,1013777,-0.1,-0.2,-0.1
Marc Wilkins,1013959,0.5,-0.2,0.0
Tom Glavine,90,3.6,4.3,5.3
Mark Redman,491,4.0,4.2,1.4
Dennis Martinez,1008161,0.7,0.1,0.0
Ralph Terry,1012929,0.3,1.8,0.9
Scott Schoeneweis,33,0.1,1.0,0.9
Mike Koplove,63,-0.2,0.1,0.0
Jeff Williams,674,-0.2,-0.5,-0.1
Dave Dravecky,1003486,0.6,2.8,1.4
Marvin Freeman,1004326,0.6,-0.6,0.3
Larry Gura,1005150,0.0,1.1,3.1
Antonio Alfonseca,260,0.7,0.5,0.6
Jim Mecir,930,1.3,0.3,1.9
Kevin Correia,1767,3.1,0.1,0.3
Jim Brewer,1001406,0.0,0.8,0.2
Erik Hanson,1005333,4.9,3.1,4.1
Greg Harris,1005416,0.8,1.3,0.2
Larry Sherry,1011883,0.1,0.1,0.0
Scott Terry,1012930,1.8,1.0,-0.3
Eddie Guardado,727,0.4,-0.5,1.4
Burke Badenhop,9736,0.8,0.2,0.2
Pablo Torrealba,1013135,0.6,1.8,-1.0
Cecil Upshaw,1013292,0.8,-0.1,0.1
Jason Grilli,521,0.2,0.0,0.6
T.J. Mathews,567,0.6,0.2,-0.1
Mike James,1453,0.6,1.3,0.3
Jason Hammel,4538,1.1,2.6,0.6
Nate Jones,4696,0.0,-0.1,1.9
Randy Myers,1009427,1.3,0.3,1.6
Ed Olwine,1009797,0.2,-0.2,-0.4
John Lackey,1507,5.0,1.4,3.2
Matt Thornton,1918,-0.9,0.9,0.9
Matt Whiteside,1956,-0.4,0.8,-0.4
Franklin Morales,5088,-0.4,0.4,-0.1
Homer Bailey,8362,1.7,-0.2,0.6
Adam Liberatore,10637,0.2,0.7,0.1
Jimmy Key,1006885,4.6,2.4,5.3
Dale Murray,1009383,0.3,-0.5,-0.2
Jason Marquis,105,1.4,1.7,3.2
Jerry Blevins,7841,0.1,0.3,0.8
Andrew Cashner,8782,1.9,0.4,2.4
Tom Browning,1001566,0.6,1.8,2.7
Al Holland,1005947,1.1,1.0,2.1
Bob Priddy,1010532,0.0,-0.2,-0.2
Frank Viola,1013435,6.3,5.0,5.8
Greg Swindell,76,2.0,1.2,1.0
Greg Maddux,104,7.4,7.9,7.8
Rafael Soriano,1100,0.1,1.7,1.9
Nick Blackburn,4270,0.1,0.2,-0.7
Jim Bunning,1001653,6.9,6.3,4.6
Greg Cadaret,1001810,0.8,1.6,-0.4
Mark Gardner,1004529,2.3,0.8,1.9
Ross Detwiler,2859,-0.2,-0.9,0.3
Chris Resop,3799,0.5,0.3,-0.3
Dave Bush,4635,1.3,0.3,-0.4
Luis Garcia,6984,0.5,-0.1,1.3
Brian Holton,1005986,0.9,0.4,-0.3
Ken Mackenzie,1007919,0.0,-0.4,-0.1
Sonny Siebert,1011951,5.4,3.4,2.3
Jarrod Washburn,40,1.6,1.7,2.0
LaTroy Hawkins,729,-0.1,1.6,2.6
Brian Meadows,998,0.8,0.3,-0.5
Bryan Harvey,1005469,3.0,0.4,2.6
Dooley Womack,1014203,-0.9,0.8,-0.2
Mike Hampton,430,1.9,0.3,2.6
Randy Flores,1446,0.2,0.3,0.0
Junichi Tazawa,4079,0.9,1.1,0.2
George Frazier,1004308,1.3,1.2,-1.3
Tim Leary,1007438,0.1,4.7,2.3
Pat Perry,1010215,0.2,-0.4,0.1
Bob Veale,1013391,6.5,8.0,5.3
Scott Elarton,426,0.2,0.8,-1.1
Armando Benitez,865,0.3,1.0,0.9
Steve Trachsel,898,2.5,2.4,2.0
