Name,playerid,WAR20,WAR21,WAR22
Dick Ellsworth,1003754,2.3,2.2,2.2
Francisco Rodriguez,1642,0.2,0.6,3.7
Alex Fernandez,1003993,1.4,2.7,1.8
Steve Carlton,1001964,0.2,0.9,4.4
Bill Singer,1012007,-0.1,0.0,0.1
Dwight Gooden,1004852,8.9,4.8,4.5
Steve Trout,1013197,0.5,2.1,3.2
Jose Rijo,349,1.3,1.7,0.8
Jeremy Bonderman,1667,1.3,2.4,3.2
Scott Garrelts,1004546,0.0,-0.1,-0.8
Tommie Sisk,1012018,0.1,0.7,-0.2
Tom Gordon,282,0.4,2.4,2.5
Rudy Seanez,1279,0.1,-0.2,-0.2
CC Sabathia,404,2.7,3.6,3.5
Tony Cloninger,1002359,-0.4,1.1,0.1
Tommy John,1006515,0.3,1.1,3.0
Jerry Reuss,1010853,0.1,2.0,1.4
Manny Sarmiento,1011450,0.4,-0.1,-0.8
Gerry Arrigo,1000326,0.0,0.0,0.2
Gary Nolan,1009616,2.3,1.7,3.2
Dave Rozema,1011273,3.2,3.1,0.8
Madison Bumgarner,5524,1.7,4.3,2.6
Bart Johnson,1006422,0.9,2.3,-0.4
Preston Hanna,1005318,-0.1,0.0,0.4
Gary Serum,1011755,-0.3,2.8,0.0
Bruce Howard,1006071,-0.1,0.7,1.4
Edwin Nunez,1009658,0.3,0.7,0.1
Phil Ortega,1009855,-0.1,-0.2,-1.1
Fernando Valenzuela,1013327,4.9,6.1,4.2
Steve Avery,1706,1.5,2.6,3.5
Rick Porcello,2717,1.7,1.9,2.3
Al Santorini,1011444,-0.1,2.0,-0.6
Mario Soto,1012289,-0.2,0.0,-0.1
Carlos Zambrano,305,-0.3,1.1,4.7
Scott Kazmir,4897,0.5,3.6,3.6
Ryan Wagner,1770,0.3,-0.2,0.3
Denny McLain,1008603,0.6,4.0,0.9
Byung-Hyun Kim,61,0.1,1.0,1.4
Dennis Blair,1001029,1.8,0.0,-0.1
George Lauzerique,1007385,0.0,-0.8,-0.1
Frank Tanana,1012818,3.6,7.2,6.0
Jacob Turner,10185,-0.1,0.2,0.3
Bob Moose,1009134,3.6,3.8,3.2
Jon Garland,232,0.4,0.3,2.2
John Mitchell,1009003,-0.1,1.8,0.0
Dave LaPoint,1007338,-0.3,0.0,1.8
Randy Lerch,1007551,0.1,0.0,0.6
Terry Forster,1004236,2.3,3.1,3.0
Tug McGraw,1008545,0.1,-0.4,-0.2
Sam McDowell,1008476,0.6,3.7,8.7
Bret Saberhagen,1011355,1.9,6.2,3.5
Jordan Lyles,7593,0.4,0.8,0.4
Alan Foster,1004246,0.6,0.2,0.4
Aurelio Monteagudo,1009063,-0.8,-0.1,-0.2
Roger Moret,1009168,0.1,0.7,0.0
David Palmer,1009970,0.1,1.5,1.6
Miguel Garcia,1004506,0.0,-0.1,-0.1
Dave Beard,1000716,0.3,0.5,1.4
Mark Lemongello,1007521,0.2,1.8,0.3
Gary Ross,1011230,0.4,0.2,-0.6
Pedro Martinez,200,0.4,1.7,3.4
Rob Gardner,1004531,0.2,-0.2,0.5
Tom Underwood,1013281,0.1,3.4,2.2
Frank Bertaina,1000912,0.1,0.1,0.6
Moose Haas,1005172,0.1,1.8,0.3
Joe Coleman,1002428,1.7,2.5,2.8
Sid Fernandez,1004001,0.0,0.9,3.1
Len Barker,1000546,0.2,1.2,-0.5
Milt Wilcox,1013939,0.2,0.2,0.2
