Name,playerid,WAR29,WAR30,WAR31,WAR32
Scott Erickson,137,4.7,5.2,2.0,0.2
Tim Wakefield,219,1.0,1.8,1.6,0.7
Jeff Tam,940,1.7,1.0,0.2,-0.1
Matt Guerrier,2061,-0.7,0.1,0.1,0.8
Jeff Reardon,1010741,1.2,0.1,0.7,1.6
Bob Knepper,1007031,2.6,1.7,2.8,3.5
Jeff Francis,4684,1.6,1.7,1.7,0.5
Gary Bell,1000806,5.0,2.8,3.6,-0.7
Skip Lockwood,1007696,2.3,2.3,0.4,0.9
Enrique Romo,1011175,3.0,0.4,1.5,1.2
Paul Shuey,406,1.5,1.8,1.0,0.3
Ken Hill,1005827,1.4,5.6,1.9,1.7
Kevin Brown,642,3.4,4.5,6.7,6.5
Steve Reed,1053,-0.1,1.7,0.3,-0.3
Jered Weaver,4235,3.0,2.3,1.3,0.8
Justin Verlander,8700,6.9,4.8,3.2,3.1
Kirk McCaskill,1008382,2.4,1.3,2.7,1.1
Juan Pizarro,1010382,-0.3,0.4,0.0,-0.1
Dan Plesac,1319,0.0,0.6,-0.2,0.3
Mark Guthrie,876,1.0,1.1,-1.0,0.5
Vicente Padilla,964,0.7,1.5,1.7,0.7
Shigetoshi Hasegawa,1082,0.4,-0.4,0.6,0.5
Kent Bottenfield,1001226,1.4,2.3,0.9,-0.5
Pete Harnisch,1005374,0.7,-0.1,3.2,2.9
Tom Henke,1005649,3.3,1.0,3.5,1.5
Claude Raymond,1010732,0.3,-0.4,0.0,-0.2
Frank Tanana,1012818,2.6,2.1,3.6,2.3
Matt Morris,1172,1.1,2.7,2.3,2.5
Aaron Cook,1571,4.7,1.4,1.1,0.8
Frank Francisco,1933,1.1,1.1,0.4,0.2
Willie Hernandez,1005714,3.2,1.7,0.8,-0.1
Jeff Fassero,279,1.3,3.5,2.9,3.6
Mike Fetters,988,0.9,0.5,1.4,1.2
Bob Friend,1004355,7.1,4.9,4.8,5.7
Ryan Franklin,1076,1.4,1.0,1.3,0.9
George Sherrill,6291,0.9,1.1,0.3,1.3
Jake Peavy,1051,1.8,2.9,4.4,2.0
Woody Williams,1190,0.9,1.4,1.3,1.5
Floyd Bannister,1000516,2.0,2.5,2.5,2.3
Jose DeLeon,1003168,2.8,1.8,1.2,-0.3
Rollie Fingers,1004051,4.1,2.1,2.3,0.3
Dave Goltz,1004818,4.4,4.6,2.0,1.0
Steve Rogers,1011138,4.2,4.0,3.0,6.4
Rick White,456,0.3,1.6,0.7,0.6
Jaime Navarro,1009465,3.2,3.2,-0.6,0.0
John Wetteland,1013815,1.2,1.6,2.0,1.2
Pat Hentgen,145,0.7,1.9,2.2,0.9
Doug Drabek,1003473,4.8,4.1,2.9,2.6
Dyar Miller,1008889,0.8,-0.2,-0.8,0.0
Chuck Finley,384,1.3,5.1,3.4,4.4
Brian Tallet,1646,0.9,0.6,1.5,-1.3
Bill Hands,1005303,6.5,6.4,3.7,3.8
Ken Johnson,1006477,4.5,4.1,2.9,3.9
Mickey Lolich,1007712,5.1,8.3,6.1,5.4
John Curtis,1002905,0.0,0.5,0.8,1.6
Moe Drabowsky,1003474,0.0,1.3,1.4,0.2
Robert Person,966,0.6,3.4,1.7,0.1
Kevin Gregg,1793,1.1,0.9,-0.3,0.8
Jason Johnson,147,2.1,2.7,2.6,0.8
Tim Hudson,921,1.8,2.5,4.9,1.9
Mark Portugal,1010460,0.7,3.4,1.2,2.2
Dave Roberts,1011031,3.2,1.8,3.2,1.7
Mike Scott,1011691,2.2,1.7,8.6,5.4
Cliff Lee,1636,6.8,6.4,7.4,7.1
Roy Oswalt,571,4.9,3.7,3.5,4.4
Mike Boddicker,1001111,3.3,4.0,2.9,4.1
Pat Dobson,1003345,5.6,4.9,1.8,4.4
Tug McGraw,1008545,-0.2,0.7,1.3,1.1
Nolan Ryan,1011348,5.3,6.6,5.0,5.1
Rafael Betancourt,177,1.8,1.5,0.8,3.3
Willie Blair,1001033,1.1,-0.3,3.0,-0.1
Tom Hume,1006179,0.5,-1.2,-0.5,0.0
Rick Helling,58,2.6,2.1,1.5,0.4
Mike Caldwell,1001830,6.3,4.4,1.1,0.2
Lee Guetterman,1005122,0.2,1.0,1.2,0.4
Bruce Kison,1006978,3.0,0.6,-0.3,1.8
Sam McDowell,1008476,1.6,1.3,-0.5,0.5
Clyde Wright,1014272,2.0,3.9,1.4,0.8
Pete Mikkelsen,1008852,-0.7,0.3,-0.3,0.1
Ray Searage,1011703,0.9,0.4,-0.2,-0.4
Zane Smith,1012218,4.0,4.6,2.2,1.2
James Shields,7059,4.9,3.8,4.1,3.4
Mike LaCoss,1007240,0.0,1.9,1.4,1.6
Frank Linzy,1007643,0.3,0.1,-0.3,-0.2
Steve Renko,1010835,3.7,0.7,3.3,1.2
Mike Adams,1937,1.1,1.5,1.8,1.9
Earl Wilson,1014073,1.5,3.5,4.2,1.7
Jack Morris,1009211,4.0,4.7,4.0,4.1
Elias Sosa,1012284,1.5,1.5,0.1,-0.6
Casey Fien,3926,1.1,1.0,0.8,-0.9
Craig Breslow,4363,0.5,0.4,0.6,0.5
Aurelio Lopez,1007753,0.4,2.2,1.5,0.4
Mike Smithson,1012181,2.7,3.2,1.9,0.5
Ricky Bones,1001161,0.4,-0.1,0.9,-0.3
Jay Howell,1006098,2.3,0.9,0.0,2.2
Sid Monge,1009053,-0.3,-0.2,-0.2,-0.6
Bob Tewksbury,1012941,2.9,2.6,4.0,4.3
Jim Colborn,1002409,1.8,2.3,2.1,-0.8
Ron Kline,1007004,2.3,0.5,1.1,0.8
Dan Quisenberry,1010622,1.5,2.7,1.5,2.7
Darren Oliver,206,0.9,1.2,0.1,2.2
Santiago Casilla,2873,0.6,0.3,-0.5,-0.2
Bronson Arroyo,978,4.6,3.4,2.2,1.4
Hal Woodeshick,1014215,2.9,1.3,0.3,0.5
Darren Holmes,95,1.6,1.1,0.8,0.4
Pedro Martinez,200,5.5,7.4,7.4,4.9
Rudy May,1008310,2.7,4.0,2.2,2.2
Alan Mills,1008949,-0.3,-0.4,-0.2,-0.6
Jay Witasick,1138,0.7,-0.2,0.1,1.0
Manny Parra,4279,0.3,0.6,-0.1,0.4
Bruce Dal Canton,1002936,2.1,2.3,0.0,2.5
John Halama,1080,0.1,1.1,0.1,0.5
Chris Bosio,1001212,3.8,2.8,1.7,2.0
Dick Bosman,1001215,-0.6,1.4,1.6,0.3
Pat Rapp,1010700,0.5,1.2,1.6,2.2
Nate Robertson,1620,1.8,1.1,0.5,0.5
Justin Speier,451,0.5,0.4,0.4,1.0
Joe Beimel,979,0.2,1.0,0.5,0.3
Dave Veres,1188,0.2,0.3,1.5,0.2
John Denny,1003210,2.2,5.8,2.7,2.9
Phil Niekro,1009583,3.6,6.3,1.8,4.3
Buddy Groom,143,-0.3,0.6,0.1,0.6
Felix Rodriguez,1127,0.5,0.2,0.2,0.0
Ted Power,1010504,1.4,0.4,1.1,2.0
Randy Johnson,60,7.0,5.2,9.5,1.6
Robb Nen,1123,1.3,2.5,2.4,3.1
Shawn Kelley,7773,0.4,0.7,0.9,1.1
Brian Bohanon,1001126,1.7,1.8,2.1,-0.2
Sid Fernandez,1004001,4.9,0.9,0.3,0.8
Omar Olivares,1009771,1.9,1.6,2.7,0.8
Camilo Pascual,1010039,5.4,4.1,2.1,1.5
Steve Bedrosian,1000766,0.8,0.6,-1.1,-0.6
Lee Stange,1012400,2.0,3.5,0.4,0.9
Aaron Sele,34,4.9,4.3,2.7,1.3
Todd Van Poppel,1284,0.7,0.1,0.3,0.4
Bob Locker,1007688,1.4,1.0,0.6,1.1
Kevin Tapani,1012824,4.3,3.4,2.2,2.7
Ervin Santana,3200,-0.8,2.6,3.2,1.5
Shane Reynolds,574,3.0,4.5,6.0,1.5
Donnie Moore,1009102,0.8,1.3,2.4,0.5
Ron Reed,1010773,3.1,2.5,3.3,6.9
Jeff Russell,1011314,-0.2,1.2,1.8,0.2
Roberto Hernandez,605,0.8,1.0,3.2,1.2
Kip Wells,1012,0.4,0.9,-0.2,0.0
Milt Wilcox,1013939,2.8,2.0,2.8,2.4
