Name,playerid,WAR32,WAR33,WAR34,WAR35
Steve Barber,1000530,0.0,0.5,-0.3,0.7
Jim Palmer,1009973,4.4,2.6,1.8,0.2
Curt Simmons,1011980,3.9,2.4,5.1,3.0
Hideo Nomo,666,3.0,2.9,3.3,-0.4
Rick Reed,750,3.0,1.5,2.6,3.3
Danny Darwin,1002996,1.0,1.6,2.8,-0.1
Damaso Marte,247,1.0,1.4,-0.1,-0.1
Ryan Dempster,517,3.6,2.5,2.6,2.7
Dave Burba,1239,3.0,4.2,2.5,1.6
Paul Splittorff,1012346,1.8,2.4,0.7,1.9
Todd Jones,436,1.4,0.1,0.9,0.0
John Tudor,1013215,2.1,0.9,3.1,0.1
Matt Herges,780,-0.2,1.6,0.0,-0.5
Juan Agosto,1000084,0.0,-0.4,0.6,0.0
Gil Heredia,1005686,1.0,4.2,2.6,-0.7
Roger McDowell,1008475,0.1,0.0,0.9,-0.1
A.J. Burnett,512,2.8,1.4,0.6,3.5
Ted Abernathy,1000020,1.2,-0.6,1.8,-0.7
Mike Myers,68,0.6,0.3,-0.3,-0.1
Dave Schmidt,1011580,-0.2,0.3,-0.2,-0.1
Mike Torrez,1013134,3.3,2.6,1.2,1.2
Dick Drago,1003475,0.5,0.6,2.5,-0.1
Jason Grimsley,602,0.3,0.9,0.8,0.5
Bob Miller,1008877,0.8,-0.3,-0.2,0.3
Diego Segui,1011725,2.2,0.6,0.7,0.9
Paul Abbott,1061,1.4,0.8,-0.2,0.1
Al Downing,1003450,1.9,1.1,0.3,0.4
Rick Mahler,1007988,2.1,1.0,4.3,3.2
Jeff Suppan,633,2.6,0.0,-0.4,-0.2
Jim Lonborg,1007724,4.4,2.1,3.2,1.8
Bob Purkey,1010572,4.2,1.3,1.9,-0.3
Jim Slaton,1012054,0.2,-1.6,0.6,0.3
Ryne Duren,1003586,0.7,0.8,0.4,0.8
Mike MacDougal,612,-0.3,-0.1,0.0,0.0
Clay Carroll,1001997,0.4,1.8,1.2,1.1
Andy Pettitte,840,1.9,5.8,3.4,4.0
Burt Hooton,1006005,1.8,0.3,0.6,0.7
David Wells,855,3.7,3.4,4.3,4.4
Doug Davis,1244,2.3,1.0,-0.1,0.7
Bob Ojeda,1009756,0.7,2.1,1.4,0.3
Jim Rooker,1011183,1.9,2.2,1.6,0.8
Tim Worrell,1139,0.3,0.9,1.0,1.4
Guillermo Mota,1467,-0.3,0.2,0.1,0.1
Bob Forsch,1004233,2.1,-0.1,0.0,0.6
Dennis Springer,672,0.1,-1.0,1.5,0.0
Dave Stewart,1012519,3.2,4.9,1.5,1.2
Derek Lowe,199,2.8,4.4,3.1,4.3
Dan Miceli,1463,-0.1,1.1,0.1,-0.3
Dennis Lamp,1007284,2.0,0.5,0.5,1.3
Mike Marshall,1008144,0.4,0.4,0.8,1.9
Kevin Jarvis,1037,0.3,0.1,-0.5,-0.2
Joe Hoerner,1005895,0.4,0.4,0.7,0.0
Wilbur Wood,1014248,4.7,3.4,1.2,0.6
Paul Quantrill,669,1.7,1.4,1.5,1.0
Bob Gibson,1004662,8.6,8.8,9.8,5.2
Bill Krueger,1007175,0.8,2.0,1.9,1.4
Phil Regan,1010785,1.0,0.0,0.2,-0.1
Tanyon Sturtze,1230,-0.3,0.3,-0.2,-0.3
John Candelaria,1001909,3.0,2.4,3.4,0.3
Bruce Chen,769,0.0,1.2,1.4,1.7
Ken Forsch,1004234,1.8,2.4,3.1,2.4
Ted Lilly,833,2.8,3.7,2.5,2.2
Ray Herbert,1005684,4.8,4.9,0.7,1.4
Dan Schatzeder,1011527,0.0,-0.8,0.2,0.6
Livan Hernandez,1116,0.2,1.0,1.8,2.5
Kevin Millwood,106,2.1,3.2,2.1,1.1
Joe Boever,1001118,0.3,-0.2,-0.3,-0.2
Kevin Gross,1005088,3.2,3.4,0.9,1.3
Bryn Smith,1012104,3.2,3.2,2.4,2.4
David Cone,1680,4.5,2.2,4.9,5.1
Luis Tiant,1013054,5.0,6.5,4.2,3.7
Brad Lidge,563,-0.8,0.4,0.3,-0.2
Bud Black,1001007,3.4,2.4,0.8,-0.1
Steve Farr,1003953,0.8,1.6,1.4,1.1
Ron Perranoski,1010201,0.5,1.2,0.8,-0.2
J.C. Romero,754,-0.2,-0.4,-0.5,0.1
Marty Pattin,1010074,2.3,1.4,0.3,-0.1
Bartolo Colon,375,4.1,0.3,1.0,0.5
Ray Sadecki,1011360,1.3,0.8,0.6,-0.1
Lee Smith,1012175,2.4,2.0,1.2,0.1
Giovanni Carrara,643,-0.3,0.7,-0.4,-0.6
Pedro Borbon,1289,-0.6,0.3,-0.4,-0.4
Bert Blyleven,1001098,4.1,5.0,7.0,2.9
Orel Hershiser,1005741,2.5,2.3,3.0,1.1
Rich Gossage,1004894,1.5,2.6,0.7,1.0
Dave Smith,1012117,2.8,0.9,0.7,0.9
Bill Lee,1007448,1.8,0.3,0.8,0.1
Tom Glavine,90,4.8,4.2,4.7,1.7
Dennis Martinez,1008161,2.8,2.2,3.1,4.6
Scott Schoeneweis,33,0.2,-0.4,-0.4,-0.8
Tony Fossas,1004242,-0.1,0.1,0.4,0.5
Larry Gura,1005150,4.1,2.7,1.9,0.1
Antonio Alfonseca,260,0.4,-0.1,-0.3,0.0
Jim Mecir,930,0.7,0.1,0.6,0.4
Hideki Okajima,7763,1.0,0.6,0.1,0.1
Jim Brewer,1001406,0.7,1.1,0.6,0.1
Eddie Guardado,727,1.4,0.2,0.8,-0.3
Randy Myers,1009427,0.4,1.3,2.0,0.1
Matt Thornton,1918,2.3,2.2,1.4,1.3
Jimmy Key,1006885,5.2,4.0,0.6,2.7
Don Mossi,1009250,4.7,3.1,1.0,-0.3
Dale Murray,1009383,2.6,0.9,0.1,0.0
Tom Browning,1001566,0.8,1.2,0.0,-0.1
Frank Viola,1013435,3.7,2.7,0.3,-0.1
Greg Swindell,76,1.4,0.0,0.6,1.2
Greg Maddux,104,7.5,5.6,7.2,6.3
Don Aase,1000003,-0.1,-0.4,-0.3,-0.4
Jim Bunning,1001653,5.6,7.3,6.8,6.8
Mark Gardner,1004529,0.4,0.4,1.4,1.4
Sonny Siebert,1011951,2.1,3.3,4.4,2.7
LaTroy Hawkins,729,0.2,0.7,0.2,0.8
Bob Buhl,1001637,-0.5,1.6,1.8,1.9
Tim Leary,1007438,0.0,-0.2,0.8,-0.1
Bob Veale,1013391,2.6,6.0,3.7,-0.2
Armando Benitez,865,-0.2,-0.3,-0.1,-0.2
Steve Trachsel,898,1.8,1.5,0.1,0.5
Don McMahon,1008629,0.9,-0.5,0.8,0.1
Joe Hesketh,1005747,1.3,1.9,0.3,2.3
Mike Timlin,1187,1.8,0.3,0.1,0.7
Jeff Brantley,1001358,1.2,-0.1,-0.5,0.2
Dave Stieb,1012532,4.3,0.8,0.4,0.2
Rick Aguilera,1000086,0.8,1.3,1.5,0.8
Dick Ruthven,1011330,2.3,0.7,0.7,-0.4
Scott Downs,773,1.0,0.8,1.1,0.6
Trevor Hoffman,1035,2.6,0.3,2.0,0.1
Wilson Alvarez,1193,0.0,2.5,2.2,-0.3
Gene Garber,1004493,0.9,0.7,2.2,-0.1
Bruce Hurst,1006222,4.0,3.9,2.7,0.2
Mark Leiter,1007501,2.5,0.6,1.8,0.3
Tippy Martinez,1008200,1.8,1.2,0.2,-0.1
Jason Christiansen,1111,-0.1,0.1,-0.6,0.0
Larry Jackson,1006304,6.6,5.9,2.9,2.3
Dave Righetti,1010958,0.6,0.3,-0.8,-0.5
Ray Burris,1001729,1.5,1.9,0.8,-0.7
Roy Face,1003891,0.7,0.7,0.8,0.0
Mike Moore,1009122,1.4,0.3,-0.3,0.0
Bob Walk,1013507,1.5,0.8,1.1,0.6
Brett Tomko,1056,2.3,1.0,1.2,0.5
Jack Billingham,1000970,0.5,0.7,1.0,2.0
Bill Campbell,1001874,0.2,0.9,2.0,0.6
Gary Peters,1010228,3.2,4.1,1.8,0.1
Bob Welch,1013750,3.0,1.8,0.6,0.6
Norm Charlton,1002160,1.5,1.2,-0.2,0.0
Arthur Rhodes,1097,2.9,0.9,-0.6,1.2
Mark Langston,1007323,5.6,1.6,4.1,1.7
Tim Stoddard,1012556,0.1,-0.4,0.8,-0.1
Fred Gladding,1004751,-0.1,0.5,0.7,0.0
Roger Mason,1008222,0.5,-1.1,0.4,-0.5
Mark Hendrickson,1574,2.1,1.6,1.0,0.3
Darold Knowles,1007058,-1.1,1.7,0.4,-0.2
Chris Short,1011931,3.9,0.6,0.1,0.2
Bobby Tiefenauer,1013057,0.9,0.6,0.4,-0.3
Bobby Witt,1014170,2.5,1.5,-0.3,1.8
David Weathers,902,0.5,0.7,-0.3,0.7
Rob Murphy,1009374,0.5,-0.1,-0.6,-0.3
Rick Sutcliffe,1012734,3.2,3.7,0.0,1.3
Todd Stottlemyre,75,3.3,4.1,1.4,0.8
Mike Mussina,837,6.9,4.5,6.1,3.0
Alan Embree,1030,1.6,0.8,0.4,-0.3
Rodney Myers,1511,-0.2,0.0,0.0,0.0
Steve Mingori,1008978,0.8,0.3,0.3,-0.9
Elmer Dessens,317,2.2,0.8,0.5,0.6
Joe Gibbon,1004658,1.1,-0.5,-0.2,0.0
Charles Nagy,397,3.2,0.0,0.5,-0.2
Akinori Otsuka,1895,1.8,0.6,1.8,1.0
Doug Henry,1005668,0.1,0.5,-0.4,-0.6
Tom Candiotti,1001911,2.3,5.8,3.5,4.2
Mike Remlinger,111,1.1,1.0,1.0,1.5
Jesse Orosco,667,1.1,-0.5,0.5,0.3
Brendan Donnelly,1441,0.7,0.4,0.2,0.5
Mike Flanagan,1004133,2.4,0.3,2.6,3.1
Rick Honeycutt,1005992,3.1,1.8,0.4,0.6
Tim Belcher,1000789,1.2,1.7,3.8,1.9
Steve Carlton,1001964,5.1,2.8,4.3,8.8
Jim Kaat,1006660,5.9,2.6,2.7,5.2
Eric Plunk,1010400,1.7,-0.3,0.5,-1.0
Al Levine,20,0.1,0.5,-0.4,-0.3
Joaquin Andujar,1000266,3.1,0.3,-0.1,-0.3
Dwight Gooden,1004852,0.4,1.8,0.5,-0.4
Frank Lary,1007364,0.0,0.5,-0.5,0.6
Kyle Farnsworth,278,-0.7,0.6,0.8,1.0
Ricardo Rincon,401,1.4,0.3,0.9,-0.5
Randy Wolf,976,3.0,0.7,2.2,0.6
Stu Miller,1008935,0.6,2.2,0.7,1.6
Mike DeJean,682,-0.4,0.7,0.9,0.0
Stan Bahnsen,1000414,0.8,-0.6,-0.1,-0.1
Mariano Rivera,844,1.4,2.5,2.5,2.9
Mudcat Grant,1004952,0.5,-0.3,0.7,-1.0
Vern Law,1007410,1.3,0.1,2.3,3.4
Fred Norman,1009632,0.6,2.7,1.8,0.8
Bill Swift,1012788,1.6,1.5,0.4,0.2
Jim Bibby,1000945,3.8,1.0,2.5,2.6
Mike Maddux,1007951,-0.1,2.1,-0.3,-0.1
Juan Berenguer,1000865,2.3,0.8,0.3,-0.1
Dick Hall,1005241,1.1,0.7,1.6,0.3
Trever Miller,1672,-0.3,0.6,0.1,0.6
Jim Deshaies,1003228,1.1,1.0,-0.3,-0.2
Joel Peralta,2332,-0.8,0.0,0.7,1.0
Rudy Seanez,1279,0.2,0.0,-0.1,0.9
Fergie Jenkins,1006388,2.7,3.7,2.3,5.3
Don Sutton,1012745,3.8,2.7,3.7,3.0
Jose Mesa,961,0.4,-0.9,0.4,1.6
Steve Hamilton,1005277,1.1,-0.1,0.5,0.5
Don Robinson,1011061,1.7,1.3,0.5,0.6
Joe Sambito,1011392,-0.2,-0.2,0.3,-0.2
Fernando Rodney,494,0.3,0.2,-0.4,2.2
Jeff Montgomery,1009071,1.0,0.8,-0.3,0.4
Terry Mulholland,665,0.1,2.5,1.3,1.4
Larry Andersen,1000236,0.4,0.8,1.3,1.4
Turk Farrell,1003950,1.0,1.3,-0.4,-0.3
Esteban Loaiza,1310,1.2,4.7,2.4,-0.5
Dave Giusti,1004748,1.1,0.2,1.7,0.4
Greg Harris,1005415,-0.1,-0.1,2.6,2.5
Jerry Reuss,1010853,2.5,5.5,4.8,1.2
Pedro Astacio,862,1.0,-0.4,-0.1,1.3
Jeff Nelson,1092,0.3,1.3,1.1,0.5
Mike Bielecki,1000951,2.0,0.7,0.1,0.0
George Brunet,1001590,2.6,1.7,0.0,1.5
Bob McClure,1008400,1.6,0.2,0.9,-0.3
Billy O'Dell,1009724,-0.2,0.6,0.7,-0.8
Mark Petkovsek,1010242,0.7,1.4,0.5,-0.6
Rick Rhoden,1010887,2.7,4.6,2.5,2.0
Andy Ashby,637,1.9,0.1,1.8,0.8
Bob Wells,760,0.5,1.0,-0.5,0.0
Ed Vosberg,1426,0.1,0.8,0.5,0.4
Ramon Hernandez,1005710,1.0,0.8,1.2,-0.1
John Burkett,179,4.6,4.1,2.4,2.5
Shawn Camp,1855,0.6,0.5,0.2,0.3
Tom Burgmeier,1001668,-0.3,-1.1,-0.3,1.2
Mike Krukow,1007185,1.4,3.5,4.2,1.3
Juan Marichal,1008106,3.2,4.0,1.5,2.8
John Montefusco,1009065,1.8,1.7,0.7,-0.3
Paul Assenmacher,1000344,0.5,0.7,0.8,1.4
Bill Landrum,1007297,0.6,0.9,-0.5,0.3
Jamey Wright,715,0.4,0.6,-0.4,0.1
Mike Trombley,758,0.5,-0.4,0.5,-0.2
Al Reyes,1005,0.3,0.1,0.4,1.2
Todd Worrell,1014259,0.9,0.0,0.8,1.4
Roger Clemens,815,2.4,6.8,10.7,8.2
Ricky Bottalico,948,0.1,0.0,0.8,-0.5
Eddie Fisher,1004085,0.2,0.2,0.1,-0.3
Eric Show,1011937,3.0,1.1,-0.4,0.1
Carl Pavano,790,0.0,3.5,2.8,2.4
Greg Minton,1008986,-0.5,-0.7,-0.1,0.8
Fernando Valenzuela,1013327,1.4,0.2,0.0,1.6
Paul Lindblad,1007614,1.5,1.3,0.9,-0.6
Joe Grzenda,1005112,0.2,-0.1,1.5,-0.1
Scott Kamieniecki,1006681,-0.4,2.2,0.1,0.6
Jim Perry,1010213,2.3,5.5,6.7,0.3
Brian Fuentes,429,2.5,0.3,0.2,0.2
Roy Halladay,1303,7.0,6.2,8.7,2.5
Dennis Cook,8,0.2,1.5,0.7,1.4
Tim Wakefield,219,0.7,-0.3,2.2,2.7
Keith Comstock,1002491,0.0,0.3,0.8,0.0
Johnny Klippstein,1007013,-0.1,-1.2,-0.3,1.2
Jeff Reardon,1010741,1.6,0.6,0.2,0.1
Bob Knepper,1007031,3.5,0.1,1.1,-0.6
Toby Borland,511,-0.1,-0.3,0.0,-0.1
Ken Hill,1005827,1.7,1.1,-0.4,-0.5
Kevin Brown,642,6.5,9.6,7.3,6.8
Steve Reed,1053,-0.3,0.8,0.1,0.3
Salomon Torres,1628,1.3,0.3,1.1,0.1
Kirk McCaskill,1008382,1.1,0.3,0.0,-0.1
Juan Pizarro,1010382,-0.1,0.0,1.3,-0.2
Dan Plesac,1319,0.3,1.0,1.7,0.6
Mark Guthrie,876,0.5,-0.1,0.5,0.3
Shigetoshi Hasegawa,1082,0.5,0.6,0.7,0.5
Tom Henke,1005649,1.5,1.7,0.6,1.6
Frank Tanana,1012818,2.3,4.1,2.1,3.1
Jeff Fassero,279,3.6,5.9,5.0,3.1
Mike Fetters,988,1.2,0.5,-0.3,0.0
Bob Friend,1004355,5.7,4.9,2.2,1.2
Ryan Franklin,1076,0.9,-0.6,0.7,-0.4
George Sherrill,6291,1.3,-0.6,0.3,-0.2
Joey Eischen,774,1.3,0.3,0.1,0.2
Woody Williams,1190,1.5,1.9,2.0,1.9
Rollie Fingers,1004051,0.3,2.0,2.6,2.4
Steve Rogers,1011138,6.4,4.9,0.5,0.4
Stan Williams,1014039,1.1,1.4,-0.3,0.1
Rick White,456,0.6,0.9,-0.2,-0.9
Pat Hentgen,145,0.9,-0.2,1.1,-0.5
Doug Drabek,1003473,2.6,1.7,-0.1,0.3
Dyar Miller,1008889,0.0,0.1,0.6,0.1
Chuck Finley,384,4.4,5.0,2.9,4.4
Kazuhiro Sasaki,1098,0.6,1.6,1.5,0.4
Tim Byrdak,1995,-0.4,0.5,-0.5,-0.5
Bill Hands,1005303,3.8,1.9,2.3,1.5
Ken Johnson,1006477,3.9,2.3,1.9,0.7
Mickey Lolich,1007712,5.4,4.5,4.9,3.0
John Curtis,1002905,1.6,-0.9,0.2,0.5
Moe Drabowsky,1003474,0.2,0.8,0.0,0.4
Tim Hudson,921,1.9,0.6,1.7,2.8
Mark Portugal,1010460,2.2,1.7,0.2,1.5
Dave Roberts,1011031,1.7,0.1,0.4,1.1
Mike Scott,1011691,5.4,3.5,2.6,0.7
Kerry Wood,304,0.4,0.2,0.4,-0.3
Mike Boddicker,1001111,4.1,1.7,0.4,0.5
Pat Dobson,1003345,4.4,2.2,3.6,-0.4
Don Elston,1003759,-0.3,0.0,0.2,-0.6
Tug McGraw,1008545,1.1,1.2,0.3,2.5
Nolan Ryan,1011348,5.1,4.5,3.8,3.5
Rafael Betancourt,177,3.3,0.2,1.4,1.8
Bob Howry,237,1.5,1.7,0.2,0.5
Jose Contreras,1660,1.1,3.3,4.0,2.4
Willie Blair,1001033,-0.1,0.1,1.6,0.0
Mike Caldwell,1001830,0.2,1.9,0.0,1.4
Roger Craig,1002723,1.4,1.2,2.0,-0.2
Bruce Kison,1006978,1.8,1.8,0.4,1.0
Jack Sanford,1011432,1.6,3.2,3.8,1.2
Doug Jones,1006552,2.6,1.4,0.8,2.6
Zane Smith,1012218,1.2,1.5,2.4,1.3
Mike LaCoss,1007240,1.6,1.6,0.6,0.0
Paul Mirabella,1008989,0.0,0.4,0.5,-0.1
Steve Renko,1010835,1.2,2.0,2.3,1.8
Scott Sanderson,1011422,1.6,1.4,4.2,0.9
Earl Wilson,1014073,1.7,3.6,3.3,1.7
Jack Morris,1009211,4.1,4.0,1.4,2.9
Aurelio Lopez,1007753,0.4,-0.5,1.0,0.4
Jay Howell,1006098,2.2,1.5,0.8,1.1
Bob Tewksbury,1012941,4.3,2.0,3.2,3.8
Anthony Telford,1282,0.1,1.7,0.7,-0.2
Ron Kline,1007004,0.8,0.5,-0.1,-0.3
Dan Quisenberry,1010622,2.7,1.3,0.6,0.4
Scott Eyre,1300,-0.2,1.5,0.2,0.2
Bronson Arroyo,978,1.4,1.2,-1.6,2.2
Pedro Martinez,200,4.9,6.1,2.3,1.2
Rudy May,1008310,2.2,1.1,1.4,4.1
Rheal Cormier,952,0.9,0.8,0.3,-0.2
Ron Mahay,290,0.9,0.9,-0.3,0.3
Steve Sparks,499,1.5,0.5,2.1,3.2
Bruce Dal Canton,1002936,2.5,1.3,-0.4,0.0
Steve Parris,1316,1.9,0.1,0.3,-0.6
Don Larsen,1007359,-0.5,-0.6,1.9,0.5
Ernie Camacho,1001856,0.1,-0.1,0.0,-0.2
Justin Speier,451,1.0,0.5,-0.9,-0.1
Dave Veres,1188,0.2,1.5,-0.2,-0.3
Phil Niekro,1009583,4.3,6.0,3.2,7.2
Buddy Groom,143,0.6,1.1,1.1,1.9
Ted Power,1010504,2.0,0.8,1.1,0.3
Randy Johnson,60,1.6,7.0,7.6,9.5
Camilo Pascual,1010039,1.5,2.0,2.7,-1.3
Aaron Sele,34,1.3,-0.1,0.6,0.1
Tom Martin,1219,0.0,0.3,-0.3,-0.2
Tony Castillo,1002069,0.6,1.1,0.4,-0.5
Bob Locker,1007688,1.1,0.9,1.2,1.2
Kevin Tapani,1012824,2.7,1.6,2.1,2.6
Chris Carpenter,1292,0.1,0.3,5.1,2.8
Shane Reynolds,574,1.5,2.6,0.3,1.4
Ron Reed,1010773,6.9,2.2,1.7,1.8
Roberto Hernandez,605,1.2,0.4,2.2,1.0
Milt Wilcox,1013939,2.4,2.0,3.6,0.2
