Name,playerid,WAR22,WAR23
Freddy Garcia,1077,3.8,1.0
Brandon Lyon,1312,-0.2,0.6
Carl Bouldin,1001235,0.5,0.0
Charlie Hudson,1006133,0.0,0.6
Dan Petry,1010246,2.1,4.4
Mel Stottlemyre,1012579,1.8,4.5
Brian Anderson,44,1.3,-0.3
Chris Fussell,1004410,0.0,-0.1
Tom Griffin,1005054,0.5,0.0
Jason Schmidt,1131,0.0,0.8
Charlie Kerfeld,1006860,0.7,-0.4
Darrell Osteen,1009879,-0.1,-0.1
Chin-hui Tsao,1776,-0.2,0.1
Jerry Augustine,1000365,0.1,1.5
Storm Davis,1003080,4.7,3.0
Bob Sykes,1012798,0.9,0.4
Julio Valera,1013331,0.0,3.1
Hank Fischer,1004068,-0.1,0.5
Frank Pastore,1010048,3.4,1.9
Charlie Leibrandt,1007492,0.0,1.0
Rich Robertson,1011044,0.1,0.2
Larry Christenson,1002215,2.4,2.7
Jimmy Jones,1006569,0.6,0.9
Ron Bryant,1001608,1.3,1.8
Dave Eiland,1003714,-0.1,0.7
Ed Glynn,1004789,0.2,-0.2
Curt Schilling,73,-0.1,0.7
Dustin Hermanson,195,-0.9,-0.1
Kent Mercker,439,-0.2,0.7
Scott Bankhead,1000510,1.8,0.9
C.J. Nitkowski,570,-0.1,-0.1
Jim Gott,1004898,1.0,2.8
Al Hrabosky,1006116,0.2,1.1
Claude Osteen,1009878,2.1,2.3
Tom Seaver,1011708,3.3,5.8
Dave Ford,1004217,0.3,-0.4
Jim Maloney,1008039,1.5,6.4
Sidney Ponson,161,1.4,3.2
Jim Clancy,1002255,3.0,0.4
Danny Coombs,1002582,0.0,0.2
Lance McCullers,1008436,0.7,1.7
John Pacella,1009933,0.5,0.2
Hal Reniff,1010833,0.0,-0.1
Dennis O'Toole,1009896,0.0,0.1
Ugueth Urbina,216,0.9,0.8
Dave Freisleben,1004333,1.9,0.8
Brian Williams,1013978,-0.1,0.0
Grant Roberts,894,0.1,0.5
Allan Anderson,1000216,0.6,-0.3
Danny Jackson,1006295,0.7,4.6
Chris Knapp,1007026,0.1,1.5
Joe Niekro,1009582,2.0,-0.1
Terry Adams,946,0.3,0.8
Larry Demery,1003192,0.7,1.1
Dennis Eckersley,1003660,4.6,3.9
John Hiller,1005817,0.2,0.0
Rick Wise,1014155,2.0,3.7
Mike Stanton,849,1.1,-0.1
Tom Hausman,1005505,0.4,0.0
Matt Ginter,233,-0.4,0.2
Dave Borkowski,2002,0.7,-0.3
Bill Atkinson,1000350,-0.4,-0.6
Jim McGlothlin,1008532,0.3,3.1
Ed Whitson,1013911,0.3,0.5
Ruben Quevedo,705,0.6,-0.3
Joey McLaughlin,1008614,0.6,0.3
Jason Isringhausen,1158,1.5,2.1
Britt Burns,1001702,2.4,3.2
Fred Newman,1009542,3.4,3.8
Allen Watson,1013675,0.5,0.3
Jim Willoughby,1014047,0.1,1.2
John Smoltz,115,4.0,3.6
J.R. Richard,1010913,-0.1,1.8
Mike Morgan,67,0.9,-0.1
Luis Andujar,1000267,0.0,-0.2
Bill Gullickson,1005136,4.8,2.8
Steve Howe,1006107,1.7,0.7
Catfish Hunter,1006199,1.4,1.3
Clay Kirby,1006960,-0.1,4.4
Dennys Reyes,444,0.9,0.0
Julian Tavarez,541,1.6,0.9
Al Leiter,883,0.5,0.3
Doyle Alexander,1000122,0.8,0.6
Ron Willis,1014036,0.1,-0.3
Dave Williams,1013,0.4,-0.3
Brad Arnsberg,1000323,0.1,-0.3
Mike Judd,1006639,0.1,-0.3
Mike Cosgrove,1002651,-0.3,0.8
Grant Jackson,1006298,-0.2,-0.1
Dean Wilkins,1013955,-0.1,-0.2
Juan Cruz,273,0.9,0.1
Mark Wohlers,414,0.3,0.8
Ben Sheets,710,1.3,3.8
Mike Witt,1014174,0.7,5.9
Dave LaRoche,1007354,0.0,1.0
Chan Ho Park,1267,0.0,1.1
Fred Klages,1006985,0.2,-0.3
Sparky Lyle,1007859,0.6,0.8
Jack Kucek,1007195,0.0,-0.2
Shane Rawley,1010719,0.9,1.9
Kevin Appier,3,3.2,4.7
Don Carrithers,1001992,-0.2,0.4
Charlie Hough,1006050,-1.0,-0.1
Dave Otto,1009905,0.0,0.1
Amaury Telemaco,1802,0.0,0.7
John Habyan,1005176,0.0,0.3
Ben McDonald,1008454,1.8,1.3
Chris George,601,0.6,-0.8
Don Arlich,1000302,0.1,-0.1
Steve Barber,1000530,1.7,3.5
Steve Crawford,1002749,0.3,-0.2
Ed Farmer,1003935,-0.9,-0.2
Jose Nunez,1410,0.5,0.0
Kameron Loe,4422,0.0,0.9
Pat Combs,1002480,1.1,2.0
Paul Hartzell,1005467,1.4,2.9
Marcus Moore,1009121,-0.7,-0.1
Denny Neagle,441,0.1,-0.1
Rick Reed,750,0.2,0.6
Kirk Rueter,1128,1.4,1.0
Joe Decker,1003127,0.4,1.3
Kerry Taylor,1012881,-0.2,0.0
Danny Darwin,1002996,0.4,1.0
George Stone,1012565,1.3,2.8
Jake Westbrook,412,-0.1,0.8
Jose Lima,475,0.9,0.6
Ryan Dempster,517,0.7,3.4
Glenn Abbott,1000010,-0.1,1.5
Alejandro Pena,1010140,-0.1,-0.2
Jose Rosado,1011192,2.5,2.2
Joel Pineiro,1094,2.0,2.5
Luke Prokopec,1320,0.2,0.4
Jason Davis,1598,0.3,1.0
Ken Brett,1001402,0.2,0.7
Nate Cornejo,462,0.2,1.6
Jerry Garvin,1004558,0.7,0.1
Archie Reynolds,1010861,-0.1,-0.1
John Smiley,1012084,-0.1,3.5
Richard Dotson,1003424,1.3,2.4
Sam Militello,1008865,0.5,-0.1
Franklyn German,1603,0.2,-0.7
Wil Ledezma,1669,0.1,1.0
A.J. Burnett,512,0.6,0.9
Wade Blasingame,1001057,0.6,0.1
Marty Bystrom,1001802,0.7,1.4
Ron Davis,1003075,0.0,1.3
Jim Parque,250,1.0,1.7
Darrell Sutherland,1012737,0.1,-0.2
Mike Torrez,1013134,0.4,1.6
Bill Castro,1002077,0.0,0.9
Reggie Cleveland,1002347,-0.1,3.5
John Cumberland,1002871,-0.1,0.7
Bob Kipper,1006956,-0.5,-0.4
Wayne Twitchell,1013244,0.1,0.1
Tim Drew,380,-0.6,0.5
Jason Grimsley,602,0.6,0.2
Victor Cruz,1002845,1.4,-0.5
Bob Miller,1008877,0.3,0.7
Lary Sorensen,1012279,5.0,1.9
Kurt Ainsworth,1431,-0.1,0.3
Bo McLaughlin,1008608,0.7,0.5
Wayne Simpson,1011999,-0.4,-0.1
Clint Sodowsky,1012262,-0.1,-0.3
Fred Talbot,1012813,-0.1,0.6
Jose Parra,70,0.0,-0.2
Paul Abbott,1061,0.4,-0.1
Al Downing,1003450,4.7,4.2
Rick Jones,1006584,-0.8,0.2
Dennis Ribant,1010890,0.4,-0.2
Dan Warthen,1013644,2.5,-0.1
Jeff Suppan,633,1.5,0.5
Shawn Hillegas,1005818,0.7,0.6
Matt Keough,1006858,3.2,1.6
Jim Slaton,1012054,0.0,2.4
Antonio Osuna,249,0.3,1.2
Andy Benes,1144,2.9,3.6
Dan Larson,1007361,-0.6,-0.1
Danny Graves,326,0.4,-0.2
Bill Gogolewski,1004802,0.1,2.3
Brian Rose,1011201,-0.3,0.2
Burt Hooton,1006005,4.1,5.3
Felix Heredia,1304,0.4,0.7
Harry Parker,1010003,0.3,-0.3
Ed Sukla,1012676,-0.1,-0.5
Bill Wilkinson,1013953,1.9,0.2
Tom Hall,1005262,4.1,2.1
Jason Jennings,434,0.9,2.1
Mike Jackson,732,0.0,0.7
Vida Blue,1001094,2.1,2.1
Dean Chance,1002130,4.8,7.6
Bob Ojeda,1009756,0.2,0.5
Jason Bere,266,2.1,1.9
Lloyd Allen,1000152,-1.0,-0.5
Gene Pentz,1010165,0.3,-0.5
Dan Spillner,1012342,1.0,1.5
Bill Greif,1005027,-0.2,1.9
Craig Swan,1012754,-0.1,0.1
Mike Norris,1009637,-0.3,0.2
Aaron Myette,1263,0.0,0.4
Dan Miceli,1463,0.1,-0.1
Dontrelle Willis,1703,3.1,6.5
Jon Matlack,1008246,4.9,4.7
Jason Standridge,1229,-0.2,-0.1
Mike McCormick,1008420,2.5,-1.0
Wilbur Wood,1014248,0.0,0.4
Neal Heaton,1005568,0.4,2.4
Kevin McGlinchy,1008531,1.0,0.0
Mark Mulder,932,1.2,5.7
Fernando Cabrera,2105,0.1,0.5
John Candelaria,1001909,2.5,2.9
Bill Parsons,1010026,3.0,0.3
John Verhoeven,1013414,0.3,0.2
Bruce Chen,769,-0.1,1.7
Terry Felton,1003979,0.2,-0.1
Wade Miller,568,-0.3,1.6
Andy Hassler,1005480,1.1,1.1
Dan Schatzeder,1011527,0.4,0.5
Pete Schourek,1011608,0.5,1.3
Scipio Spinks,1012345,-0.5,0.4
Livan Hernandez,1116,1.9,0.4
Kevin Millwood,106,1.3,3.4
Shane Loux,1613,-0.2,-0.3
Kevin Gross,1005088,0.5,1.3
Don Gullett,1005134,2.5,4.2
Hilly Hathaway,1005492,-0.1,0.0
Joe Magrane,1007973,2.9,3.0
Jose Roman,1011166,-0.2,0.0
Matt Perisho,1423,0.1,-0.3
Ian Snell,2227,-0.1,0.1
Bill Stafford,1012375,2.0,-0.8
Gabe White,360,-0.1,-0.3
Dan Reichert,624,0.2,1.4
Allen Levrault,925,0.2,-0.6
Nelson Briles,1001432,1.2,2.1
Mark Gubicza,1005115,2.2,3.0
Tom Kelley,1006782,-0.2,-0.1
Doug Konieczny,1007094,0.0,0.4
Melido Perez,1010183,1.5,0.8
Jim Shellenback,1011859,-0.3,0.0
Steve Cooke,1002570,0.0,2.7
Blue Moon Odom,1009726,-0.1,2.7
Chris Zachary,1014404,0.7,-0.2
Dave Fleming,1004145,4.4,1.6
Ray Sadecki,1011360,1.2,3.7
Lee Smith,1012175,0.2,0.9
Mike Wegener,1013726,1.8,-0.8
Glendon Rusch,707,1.5,1.5
Kyle Lohse,739,0.3,1.2
Jose Paniagua,483,0.0,-0.4
Oliver Perez,1514,4.5,-0.8
Bert Blyleven,1001098,10.8,8.5
Wally Bunker,1001652,0.5,1.3
Bob Hendley,1005637,0.8,2.8
Alan Wirth,1014148,-0.1,0.1
Ken Cloude,1002362,0.4,0.2
Rich Gossage,1004894,0.7,4.0
Dave Morehead,1009156,2.5,-0.1
Will Ohman,296,0.0,0.0
Javier Vazquez,801,2.2,5.2
Chad Cordero,1816,0.9,1.0
Jin Ho Cho,1002203,0.1,0.1
Willie Fraser,1004306,0.1,1.6
Bill Lee,1007448,-0.2,0.5
Bruce Ruffin,1011294,2.7,2.5
Tom Glavine,90,2.0,2.0
Doug Waechter,1814,0.6,-0.9
Dennis Martinez,1008161,2.3,3.8
Manny Seoane,1011749,0.1,0.0
Duaner Sanchez,1518,-0.2,-0.1
Brian Barber,1000525,0.0,-0.1
Steve Barr,1000613,0.1,-0.1
Larry Gura,1005150,-0.2,0.1
Byron McLaughlin,1008609,1.3,1.2
Kevin Correia,1767,0.0,-0.1
Jim Brewer,1001406,0.2,0.3
Nino Espinosa,1003830,0.6,2.6
