Name,playerid,WAR25
Sean DePaula,377,0.5
Gustavo Chacin,2060,-0.4
Dana Eveland,5508,0.1
Dallas Braden,8099,2.9
Don Drysdale,1003516,6.5
Jim McGlothlin,1008532,2.1
Tim Scott,1011694,-0.2
John Upham,1013289,-0.2
Ed Whitson,1013911,3.2
Mike Thurman,852,1.7
Josh Towers,1489,-0.5
Barry Enright,2412,-0.8
Darren O'Day,3321,0.3
Joel Adamson,1000056,0.3
Fernando Arroyo,1000327,1.9
Mike Kekich,1006764,0.0
Joey McLaughlin,1008614,0.5
Christian Parker,1009998,-0.2
Rich Garces,189,0.4
Gary Glover,234,0.8
Britt Burns,1001702,2.2
Dave Haas,1005170,-0.2
Fred Newman,1009542,-0.2
Dario Veras,1013403,-0.1
Allen Watson,1013675,1.0
Jim Willoughby,1014047,-0.3
John Smoltz,115,5.0
Jason Kershner,1566,-0.2
Chad Billingsley,5842,4.1
Glen Perkins,8041,0.4
Jack Armstrong,1000313,3.3
Tom Filer,1004040,0.0
Jason Green,1004998,-0.3
Joel Johnston,1006474,-0.3
Dan O'Brien,1009688,0.2
J.R. Richard,1010913,2.3
Carroll Sembera,1011740,-0.1
Rob Stanifer,1012403,-0.7
Dick Tidrow,1013056,2.5
Mike Morgan,67,-0.2
Jeremy Affeldt,583,1.0
Wesley Wright,5960,-0.1
Cory Doyne,7262,-0.1
Luis Andujar,1000267,0.0
Bill Gullickson,1005136,1.8
Steve Howe,1006107,2.2
Catfish Hunter,1006199,3.2
Clay Kirby,1006960,0.4
Roberto Ramirez,1010674,-0.4
Dick Such,1012664,-0.8
Joe Borowski,267,-0.3
Leo Estrella,277,0.0
Dennys Reyes,444,0.2
Julian Tavarez,541,0.3
Al Leiter,883,-0.1
Josias Manzanillo,996,0.0
Cla Meredith,7613,0.4
Doyle Alexander,1000122,1.3
Jeff Heathcock,1005561,-0.3
Julio Machado,1007907,-0.2
Hector Maestri,1007960,0.0
Larry McWilliams,1008700,1.1
Randy Moffitt,1009027,0.2
Dan Pfister,1010267,1.0
Ron Taylor,1012885,2.1
Ron Willis,1014036,-0.3
Dave Williams,1013,0.6
Bobby Jones,1454,0.0
Aaron Heilman,1751,0.2
Corey Kluber,2429,0.0
Norm Angelini,1000268,-0.1
Brad Arnsberg,1000323,-0.4
Mike Judd,1006639,-0.1
Manny Montejo,1009066,0.1
Mike Rochford,1011090,0.0
Dick Woodson,1014236,0.1
Mike Brown,1001545,0.3
Mike Cosgrove,1002651,-0.5
Grant Jackson,1006298,0.6
Philip Nastu,1009460,-0.1
Gilberto Rondon,1011180,-0.2
Paul Wagner,1013490,2.0
Jim Winn,1014140,0.2
Troy Percival,29,2.4
Chad Gaudin,1783,0.7
Phil Seibel,1905,-0.1
Mike Hinckley,3769,0.3
Steve Cishek,6483,1.0
Joe Hudson,1006138,-0.3
Brian Maxcy,1008283,-0.2
Chad Ogea,1009744,1.9
Armando Reynoso,72,-0.2
Sun-Woo Kim,197,-0.6
Juan Cruz,273,0.5
Mark Wohlers,414,2.6
Ben Sheets,710,8.0
Mike Bacsik,863,-0.2
Jesus Sanchez,1476,0.8
Jorge DePaula,1827,-0.1
Wade Davis,7441,1.4
Dylan Axelrod,9303,0.4
Alan Hargesheimer,1005357,0.9
Lindy McDaniel,1008441,0.7
Pedro Ramos,1010681,4.5
Mike Witt,1014174,6.7
Juan Acevedo,458,-0.1
Jamie Walker,502,-0.2
Clint Nageotte,2156,-0.1
Roberto Hernandez,3273,0.4
Luis Aquino,1000285,2.0
Scott Baker,1000466,0.0
Lerrin LaGrow,1007255,1.7
Jeff Musselman,1009407,1.3
Mark Souza,1012294,-0.2
Kris Benson,982,3.8
Shayne Bennett,1000847,-0.1
John Butcher,1001762,0.5
Pete Filson,1004046,-0.2
Frank LaCorte,1007239,-0.8
Dave LaRoche,1007354,-0.3
Fred Lasher,1007366,0.5
Erik Bedard,126,2.4
Wayne Gomes,191,0.8
Dan Wright,258,-0.2
Josh Fogg,989,0.8
Chan Ho Park,1267,3.7
Kenny Rogers,1277,1.3
Chad Bentz,1889,-0.2
Mitchell Boggs,3344,0.6
Fernando Abad,4994,-0.4
Matt Harrison,5551,4.0
Domingo Guzman,1005158,0.0
Gary Lavelle,1007389,0.0
Josh Newman,7383,0.0
Steve Foucault,1004262,-0.9
Sparky Lyle,1007859,0.6
Freddie Toliver,1013102,0.7
Dave Wallace,1013543,-0.1
Scott Maine,885,0.1
Daniel Moskos,2858,0.2
Andrew Miller,6785,-0.4
Brent Gaff,1004423,0.0
Charles Hudson,1006134,2.2
Jack Kucek,1007195,0.1
David Nied,1009577,1.1
Shane Rawley,1010719,0.9
Paul Rigdon,1010955,-0.1
Sean Runyan,1011305,0.0
Kevin Appier,3,6.8
Scot Shields,35,0.0
Luis Vizcaino,714,0.1
Nick Hagadone,1351,0.2
Ernesto Frieri,5178,0.6
Pat Ahearne,1000089,0.0
Howard Bailey,1000425,-0.5
Don Carrithers,1001992,0.7
Mark Ciardi,1002232,-0.3
Roland de la Maza,1003161,-0.1
Charlie Hough,1006050,0.3
Roger Nelson,1009511,2.8
Dave Otto,1009905,0.0
Ken Reynolds,1010871,0.9
Dave Coggin,951,0.4
Amaury Telemaco,1802,-0.3
Eric O'Flaherty,5746,0.4
Jack Hamilton,1005274,-0.1
Ray Krawczyk,1007149,-0.1
Dick Lange,1007316,0.6
Ben McDonald,1008454,4.5
Dave Sells,1011736,0.0
Travis Harper,1211,-0.4
Jeremy Hill,1607,0.0
Jason Shiell,1625,0.0
Michael Wuertz,1856,0.1
Gary Majewski,2131,0.7
Brandon Kintzler,9939,-0.1
Steve Barber,1000530,5.4
Ross Baumgarten,1000689,1.8
Andy Cook,1002564,-0.1
Rick Grapenthin,1004954,-0.2
Carl Morton,1009230,0.0
Jim Palmer,1009973,4.6
Charlie Williams,1013980,0.2
Kyle Snyder,1689,1.0
Matt Belisle,1837,0.4
Kameron Loe,4422,1.2
Pat Combs,1002480,0.2
Paul Hartzell,1005467,1.4
Marcus Moore,1009121,-0.2
Jim Poole,1010435,0.8
Bill Slayback,1012062,0.0
Randy Tomlin,1013111,2.8
John Trautwein,1013159,-0.2
Joe Verbanic,1013407,-0.3
Denny Neagle,441,1.8
Rick Reed,750,0.0
Kirk Rueter,1128,0.9
Alex Herrera,1505,0.1
Eric Junge,1611,0.3
Fernando Salas,4971,0.0
Chris Ray,6315,0.4
Joe Decker,1003127,0.2
Doc Medich,1008714,3.4
Bruce Sutter,1012743,2.3
Adam Bernero,460,0.1
Heath Phillips,3396,-0.1
Shane Komine,4754,-0.3
Evan Scribner,7525,0.1
Connor Robertson,7705,0.0
Cesar Valdez,9013,0.0
Danny Darwin,1002996,1.7
Wilson Heredia,1005688,-0.2
Pat Jarvis,1006363,2.0
Jerry Nielsen,1009584,-0.1
Chris Peters,1010225,-0.6
George Stone,1012565,-0.2
Jake Westbrook,412,1.0
Jose Lima,475,2.7
Ryan Dempster,517,1.4
Dave Burba,1239,0.5
Edgar Gonzalez,1727,-0.1
Marc Kroon,1964,0.0
Jason Hirsh,6293,0.9
Glenn Abbott,1000010,0.4
Kevin Blankenship,1001050,0.0
Mike Henneman,1005656,1.9
Sherman Jones,1006592,-0.2
Randy Martz,1008207,0.3
Alejandro Pena,1010140,4.7
Jose Rosado,1011192,0.3
Paul Splittorff,1012346,3.9
Steve Ziem,1014437,0.0
David Riske,402,0.0
Todd Jones,436,-0.1
Tom Davey,1026,0.3
Dennis Tankersley,1054,0.5
Joel Pineiro,1094,1.8
Jason Davis,1598,0.2
Rob Delaney,5100,-0.1
Justin Thompson,8217,4.4
Mark Bomback,1001156,-0.1
Ken Brett,1001402,4.0
Mike Couchee,1002667,-0.1
Glenn Dishman,1003324,-0.1
Phil Leftwich,1007479,1.2
Bob Scanlan,1011489,0.5
Paul Spoljaric,1012349,0.1
Ramon Tatis,1012840,-0.4
Dave Wickersham,1013917,0.4
Chris Reitsma,348,0.3
Ray King,693,-0.3
Pedro Feliciano,1601,0.1
Matt Cain,4732,4.0
Tim Stauffer,6432,-0.5
Mark Brown,1001542,0.0
Jason Dickson,1003278,0.7
Jerry Garvin,1004558,0.5
Xavier Hernandez,1005715,0.4
Bill Latham,1007372,0.2
Craig McMurtry,1008651,-0.2
Mike Mohler,1009033,0.0
Tom Phoebus,1010301,2.1
Archie Reynolds,1010861,-0.2
John Smiley,1012084,1.9
John Tudor,1013215,0.5
Chad Paronto,399,-0.3
Bob File,1301,0.0
Jonah Bayliss,4560,0.0
Juan Agosto,1000084,0.9
Richard Dotson,1003424,2.0
Horacio Estrada,1003843,0.0
Vince Horsman,1006033,-0.1
Charlie Lea,1007423,2.3
Jake Woods,2196,-0.1
Scott Munter,3470,0.3
Jonathan Albaladejo,3521,0.1
Chris Lambert,8047,0.2
Robbie Weinhardt,8479,0.0
Bryan Clark,1002270,1.4
Tim Drummond,1003514,0.2
Terry Fox,1004284,0.4
German Jimenez,1006410,0.6
Ron Nischwitz,1009604,-0.3
Mike Crudale,1148,1.0
Franklyn German,1603,-0.4
Wil Ledezma,1669,1.0
Juan Lara,2613,0.1
Tim Dillard,5518,-0.2
Radhames Liz,5843,-0.2
Gil Heredia,1005686,0.2
Tim Lollar,1007715,-0.3
Troy Mattes,1008252,-0.2
Roger McDowell,1008475,1.4
Bob Sebra,1011709,3.4
Len Whitehouse,1013885,-0.3
A.J. Burnett,512,4.8
Carmen Pignatiello,3088,-0.1
Luke Gregerson,4090,2.1
Jeff Manship,6865,0.3
Wade Blasingame,1001057,-0.2
Tom Butters,1001785,0.0
Marty Bystrom,1001802,1.2
John Cerutti,1002106,0.0
Ron Davis,1003075,1.6
Jeff Parrett,1010019,0.1
Fred Rath,1010706,-0.4
Roberto Rodriguez,1011111,0.3
Joe Slusarski,1012071,-0.6
Sammy Stewart,1012528,0.5
Steve Wojciechowski,1014181,0.7
Derrick Turnbow,1694,0.3
Robert Ray,3359,0.2
Josh Tomlin,9388,0.7
Brian Barnes,1000560,0.3
Pete Craig,1002722,0.0
Donnie Elliott,1003736,0.0
Dave Johnson,1006441,0.1
Rod Nichols,1009569,-0.5
John Noriega,1009629,0.0
Jim Parque,250,-0.2
Jose Capellan,2236,0.0
Manny Corpas,2807,0.8
Jesse Litsch,3688,0.1
Roger Bailey,1000429,0.6
Jeff Fischer,1004069,0.0
Mike Gardiner,1004516,1.2
Jeff Innis,1006266,0.4
Vicente Romo,1011177,0.4
Dave Schmidt,1011580,2.5
Mike Torrez,1013134,2.2
Kevin Walker,1060,-0.2
Devon Lowery,3500,-0.1
Sean Marshall,5905,0.7
John Boozer,1001194,0.5
Bill Castro,1002077,-0.1
Reggie Cleveland,1002347,4.3
John Cumberland,1002871,-1.1
Robert Dodd,1003349,0.0
Dick Drago,1003475,3.8
La Marr Hoyt,1006114,1.2
Bob Kipper,1006956,-0.3
Rich Monteleone,1009068,0.1
Wayne Twitchell,1013244,3.5
Tim Drew,380,0.0
Jason Grimsley,602,0.5
Edinson Volquez,3990,0.2
James Russell,4089,-0.2
Hunter Jones,4656,-0.2
Victor Cruz,1002845,0.2
John Johnstone,1006475,-0.3
Bob Miller,1008877,1.1
Gordie Richardson,1010908,0.8
Mel Rojas,1011153,1.4
Lary Sorensen,1012279,3.0
Kurt Ainsworth,1431,-0.2
John Ely,6132,-0.1
Bo McLaughlin,1008608,0.8
Diego Segui,1011725,2.0
Bob Shirley,1011911,2.3
Clint Sodowsky,1012262,0.2
Fred Talbot,1012813,0.4
Will Cunnane,274,-0.6
Paul Abbott,1061,-0.4
Steve Colyer,1678,-0.6
Angel Guzman,2145,0.6
Wilton Lopez,4227,-0.2
Rich Thompson,6422,0.1
Brandon Medders,8604,0.4
Tom Cheney,1002177,0.1
Al Downing,1003450,1.8
Rick Mahler,1007988,-0.2
Dennis Ribant,1010890,1.0
Dan Warthen,1013644,-0.6
Jeff Suppan,633,1.9
Esmerling Vasquez,5280,0.1
Steve Baker,1000467,0.4
Earl Francis,1004289,1.7
Shawn Hillegas,1005818,0.1
Matt Keough,1006858,1.6
Jack Lamabe,1007266,0.6
Jim Lonborg,1007724,5.7
Doug Simons,1011988,-0.3
Jim Slaton,1012054,0.8
Antonio Osuna,249,0.3
Andy Benes,1144,3.5
Wes Obermueller,1637,-0.1
Huston Street,8258,1.5
Jeff Ballard,1000490,2.1
Dan Larson,1007361,-0.1
Jim Roland,1011156,0.5
Gordon Seyfried,1011776,0.1
Danny Graves,326,0.8
Mike MacDougal,612,0.1
Scott Olsen,4529,0.2
Clay Carroll,1001997,1.5
Todd Erdos,1003804,-0.1
Bill Gogolewski,1004802,0.7
Juan Jimenez,1006412,0.0
Eric Ludwick,1007816,-0.5
Oscar Munoz,1009330,0.0
Brian Rose,1011201,-0.4
Ken Tatum,1012843,1.2
Ed Vande Berg,1013348,0.6
Dave Von Ohlen,1013454,0.5
Andy Pettitte,840,7.2
Jason Karnuth,1162,-0.2
Blake Wood,1345,0.5
Andrew Bailey,1368,2.3
Anthony Ferrari,1733,-0.2
Arnie Munoz,2111,-0.6
Keefe Cato,1002084,0.1
Burt Hooton,1006005,3.9
Mark Lee,1007459,0.1
Jim Ray,1010726,-0.3
Don Secrist,1011713,-0.3
Roger Slagle,1012050,0.0
Kanekoa Texeira,334,0.0
Chad Bradford,904,0.4
Felix Heredia,1304,0.4
Ezequiel Astacio,2169,-0.5
John Danks,6329,4.5
Jay Hook,1005999,1.4
Harry Parker,1010003,0.9
Scott Linebrink,564,0.2
Ramiro Mendoza,836,1.7
David Wells,855,-0.9
Ryan Jensen,1117,0.0
Sean Henn,2147,-0.1
Daniel Bard,7115,1.4
Casey Janssen,7355,0.9
Don Cooper,1002594,0.0
Pat Darcy,1002984,1.4
Frank Eufemia,1003852,0.0
Tom Hall,1005262,0.4
Mike Jeffcoat,1006378,-0.4
Junior Noboa,1009612,0.0
Rick Reuschel,1010852,4.7
Jason Jennings,434,1.5
Miguel Asencio,586,0.0
Mike Jackson,732,0.1
Travis Miller,742,0.4
Doug Davis,1244,3.6
Adam Wainwright,2233,3.7
Armando Gabino,3387,-0.1
Vida Blue,1001094,5.1
Dean Chance,1002130,2.9
Ralph Citarella,1002248,0.1
Rich Gale,1004444,1.0
Juan Guzman,1005162,5.5
Chris Holt,1005983,1.9
Brian Kingman,1006938,2.0
Barry Manuel,1008084,0.1
Ben Rivera,1010999,1.3
Carlos Silva,973,2.6
Joe Nathan,1122,-0.1
Josh Johnson,4567,5.6
Chris Carpenter,8556,-0.1
Cody Eppley,9095,-0.5
Jesse Jefferson,1006380,0.0
Danilo Leon,1007538,-0.5
Bob Ojeda,1009756,1.8
Jim Rooker,1011183,0.1
Gary Wilson,1014079,-0.1
Mike York,1014353,0.1
Jason Bere,266,-0.1
Tim Worrell,1139,0.6
Guillermo Mota,1467,0.0
Lloyd Allen,1000152,-0.3
Jeff D'Amico,1002961,-0.2
Bob Forsch,1004233,3.0
Larry Loughlin,1007770,-0.1
John Martin,1008179,0.5
Gene Pentz,1010165,-0.3
Pascual Perez,1010185,1.3
Dan Spillner,1012342,-0.5
Mike Strahler,1012591,-0.4
Brandon Claussen,814,0.7
Joe Savery,2835,0.1
Jordan Zimmermann,4505,3.1
Jonathan Broxton,4759,2.6
Yovani Gallardo,8173,2.7
Bill Greif,1005027,-0.9
Ken Patterson,1010067,-0.3
Don Schwall,1011657,2.5
Craig Swan,1012754,1.5
Jack Cressend,723,0.2
Jay Powell,1271,1.2
Josh Sharpless,5567,0.0
Marshall Boze,1001292,-0.6
Mike Norris,1009637,6.0
Ken Schrom,1011620,-0.1
Dave Stewart,1012519,0.4
Derek Lowe,199,2.4
Aaron Myette,1263,-0.1
Dan Miceli,1463,-0.6
Brad Voyles,1490,-0.2
Dontrelle Willis,1703,0.9
Chris Young,3196,0.5
J.A. Happ,7410,0.4
Taylor Tankersley,8249,-0.6
Bill Bray,8538,0.5
Mike Campbell,1001887,-0.2
Geoff Combe,1002477,-0.3
Dennis Lamp,1007284,2.9
John Montague,1009060,0.2
Kevin Jarvis,1037,-0.3
Jimmy Journell,1161,0.0
Justin Huisman,1914,0.0
Alex Hinshaw,3941,-0.1
Freddy Dolsi,5424,-0.1
Scott Elbert,7489,0.6
Greg Hibbard,1005764,3.5
Les Lancaster,1007287,1.5
Bill Long,1007727,-0.1
Jon Matlack,1008246,4.4
Jose Jimenez,435,2.3
Jason Standridge,1229,-0.3
Mike Neu,1685,0.0
Chris Mears,1756,0.1
Carmen Cali,2964,0.0
Mike Pelfrey,5203,1.9
Kyle Kendrick,6230,0.5
Gene Brabender,1001293,2.0
Terry Burrows,1001733,-0.1
Roberto Duran,1003584,0.0
Alex Madrid,1007958,0.2
Mike McCormick,1008420,0.3
Mike Thompson,1013020,0.9
Rick Waits,1013494,1.5
Wilbur Wood,1014248,1.3
Paul Quantrill,669,-0.1
Gil Meche,1089,1.1
Zach Miner,3193,0.5
Francisco Liriano,3201,0.7
Josh Banks,5570,0.1
Al Alburquerque,6324,1.2
David Patton,7503,-0.3
Mike Beard,1000718,0.3
John Courtright,1002679,0.0
Bob Gibson,1004662,3.9
Neal Heaton,1005568,2.0
Tom Kramer,1007139,-0.2
Bill Krueger,1007175,1.2
Mike Munoz,1009328,0.0
Phil Regan,1010785,1.3
Scott Winchester,1014120,0.2
Ryan Glynn,686,0.2
Mark Mulder,932,4.5
Tanyon Sturtze,1230,-0.2
Fernando Cabrera,2105,-0.5
Mike McClendon,9587,0.1
John Candelaria,1001909,2.2
Eric Gunderson,1005144,0.0
Pedro Martinez,1008190,0.1
Bill Parsons,1010026,0.0
Bruce Chen,769,-0.2
Troy Patton,8368,0.6
Bobby Jenks,8645,1.8
Ken Forsch,1004234,0.8
Bobby Munoz,1009326,0.6
Bill Risley,1010986,0.1
Dwight Siebler,1011952,0.2
Mike Smith,1012182,0.1
Wade Miller,568,3.4
Ted Lilly,833,0.8
John Grabow,1848,0.3
Carlos Villanueva,4138,0.5
Cole Hamels,4972,3.7
Andy Hassler,1005480,2.2
Matt Maysey,1008314,-0.2
Dan Schatzeder,1011527,2.1
Pete Schourek,1011608,0.7
Rod Scurry,1011700,0.5
Scipio Spinks,1012345,0.1
Livan Hernandez,1116,4.5
Joe Moeller,1009023,0.2
Don Nottebart,1009651,0.9
Dick Radatz,1010630,3.0
Herman Starrette,1012434,0.1
Kevin Millwood,106,4.0
Randy Choate,813,0.3
Brandon Villafuerte,1059,-0.2
Vinnie Chulk,1838,0.2
Edwin Jackson,1841,3.7
Joe Boever,1001118,-0.2
Frank DiPino,1003320,0.6
Kevin Gross,1005088,1.5
Don Gullett,1005134,1.3
Gerry Hannahs,1005315,0.1
Barry Latman,1007377,1.6
Joe Magrane,1007973,3.4
Fritz Peterson,1010227,2.8
Bryn Smith,1012104,0.1
Matt Perisho,1423,-0.3
Zack Greinke,1943,8.6
Ian Snell,2227,3.4
Ubaldo Jimenez,3374,5.3
Ricky Nolasco,3830,4.3
Lance Cormier,4346,0.1
Brian Sikorski,7603,-0.1
Paul Maholm,8678,1.8
Francisco Barrios,1000603,1.5
Billy Brewer,1001404,-0.3
Don Shaw,1011820,-0.7
Bill Stafford,1012375,0.6
Bart Miadich,23,-0.1
Brian Reith,347,-0.3
Gabe White,360,0.4
Dave Mlicki,569,0.0
Dan Reichert,624,-0.1
Allen Levrault,925,0.0
David Cone,1680,5.3
Manny Alexander,1954,-0.1
Lance Broadway,9885,0.3
Mike Dunn,9948,0.1
Fred Beene,1000774,0.0
Jerry Bell,1000812,1.4
Nelson Briles,1001432,3.4
Mark Gubicza,1005115,6.2
Doug Konieczny,1007094,0.2
Melido Perez,1010183,2.0
John Purdin,1010570,0.1
Jim Shellenback,1011859,0.2
Luis Tiant,1013054,2.5
Brad Lidge,563,0.1
Graham Taylor,3719,0.0
Tony Pena,4573,0.7
Bud Black,1001007,0.3
Scott Brow,1001570,-0.3
Jerry Dipoto,1003321,1.1
Gene Harris,1005414,-0.2
Vance Lovelace,1007773,0.0
Ron Perranoski,1010201,0.9
J.C. Romero,754,0.3
Jorge Sosa,1228,-0.4
John Webb,7230,-0.1
John Dettmer,1003236,0.0
Todd Fischer,1004072,-0.2
Blue Moon Odom,1009726,0.2
Marty Pattin,1010074,0.1
Walt Terrell,1012924,1.3
Chris Zachary,1014404,-0.3
Bartolo Colon,375,4.4
T.J. Tucker,800,0.8
Daniel Cabrera,1931,2.6
Steve Watkins,2029,-0.2
Joe Blanton,4849,3.2
Dustin McGowan,8600,3.4
Garrett Olson,9889,-0.6
Joe Cowley,1002690,0.8
Dave Fleming,1004145,-1.1
Andy Replogle,1010840,0.1
Ray Sadecki,1011360,-0.3
Jim Siwy,1012025,0.0
Lee Smith,1012175,2.4
Eric Gagne,650,1.3
Glendon Rusch,707,4.7
Kyle Lohse,739,1.0
Carlos Reyes,1721,0.4
Felix Hernandez,4772,5.3
Kam Mickolio,9513,0.3
Darrel Akerfelds,1000096,-0.8
Joe Beckwith,1000758,0.7
Mike Jones,1006577,-0.3
Steve Ontiveros,1009826,0.1
Mark Thompson,1013019,1.0
Jose Paniagua,483,0.7
Pedro Borbon,1289,0.0
Oliver Perez,1514,2.7
Jason Phillips,1549,-0.2
Ben Hendrickson,2175,0.2
Phil Coke,5535,0.5
Bert Blyleven,1001098,6.7
Wally Bunker,1001652,0.4
Bryan Eversgerd,1003874,0.2
Bob Hendley,1005637,1.0
Orel Hershiser,1005741,4.0
Mike Perez,1010184,0.2
Russ Swan,1012758,-0.5
