Name,playerid,WAR29,WAR30,WAR31
Al Fitzmorris,1004119,2.6,3.7,1.2
Danny Jackson,1006295,-0.5,2.8,3.2
Joe Niekro,1009582,0.1,0.8,0.4
Mike Proly,1010545,0.9,-0.3,0.2
Bill Sampen,1011395,-0.1,-0.1,-0.1
Mark Williamson,1014022,1.6,0.7,0.0
Miguel Batista,46,-0.9,1.3,3.1
Terry Adams,946,1.9,1.5,0.2
Hank Aguirre,1000087,2.1,-0.2,5.2
Dennis Eckersley,1003660,3.2,4.3,3.7
John Hiller,1005817,0.2,2.8,3.0
Gaylord Perry,1010210,5.5,5.9,6.3
Rick Wise,1014155,2.7,3.1,1.6
Mike Stanton,849,0.7,1.4,0.1
Jim Bouton,1001241,0.0,0.6,0.8
Kelly Downs,1003453,1.0,-0.4,0.6
Todd Frohwirth,1004374,1.1,0.3,-0.2
Al Jackson,1006288,2.3,2.9,0.7
Geoff Zahn,1014410,0.7,0.2,2.0
Jon Lieber,287,4.5,4.4,4.4
Dave Borkowski,2002,0.4,0.1,-0.5
Don Drysdale,1003516,4.1,4.3,3.0
Ed Whitson,1013911,2.6,2.0,0.2
Jose Cabrera,679,0.0,0.4,0.0
Tim Crews,1002765,1.1,0.5,0.2
Rich Garces,189,1.3,0.5,-0.4
Jason Isringhausen,1158,2.5,0.9,1.7
John Smoltz,115,8.4,6.7,5.2
Jason Boyd,1020,-0.6,0.1,-0.4
Dick Tidrow,1013056,1.5,0.5,2.2
Mike Morgan,67,2.5,2.1,4.5
Jeremy Affeldt,583,0.4,0.5,0.1
Jason Frasor,1906,1.0,-0.1,1.4
Catfish Hunter,1006199,5.7,3.9,-0.8
Dennys Reyes,444,0.9,-0.1,0.4
Julian Tavarez,541,1.0,1.1,1.3
Al Leiter,883,3.0,3.4,1.3
Doyle Alexander,1000122,2.9,1.6,-0.3
Larry McWilliams,1008700,4.3,2.9,0.1
Randy Moffitt,1009027,0.3,-0.6,-0.1
Ron Taylor,1012885,0.9,0.5,0.0
Aaron Heilman,1751,-0.4,0.3,-0.1
J.J. Putz,1795,3.4,2.1,0.6
Grant Jackson,1006298,0.9,0.7,0.7
Paul Wagner,1013490,-0.5,-0.3,-0.1
Troy Percival,29,0.6,0.2,2.2
Sean Lowe,994,0.1,1.6,-0.2
Darren Hall,1005240,0.5,0.0,0.0
Kent Tekulve,1012905,1.7,1.3,1.4
Armando Reynoso,72,0.7,1.4,1.0
Juan Cruz,273,0.5,-0.1,0.1
Mark Wohlers,414,-0.1,0.0,0.3
Lindy McDaniel,1008441,0.5,1.9,0.4
Pedro Ramos,1010681,2.4,0.8,0.4
Juan Acevedo,458,-0.3,0.1,0.1
Luis Aquino,1000285,1.5,0.0,-0.2
Bob Johnson,1006430,0.1,-0.2,-0.5
Lerrin LaGrow,1007255,-0.8,-0.2,-0.4
A.J. Sager,1011369,0.3,0.1,1.1
Kris Benson,982,4.0,1.3,0.6
Buddy Carlyle,2010,0.5,0.5,-0.5
Woodie Fryman,1004381,3.0,2.4,3.1
Frank LaCorte,1007239,0.6,-0.6,-0.7
Dave LaRoche,1007354,0.3,0.6,-0.2
Nate Field,599,-0.1,0.0,0.0
Josh Fogg,989,1.7,1.3,-0.6
Chan Ho Park,1267,1.0,-0.4,-0.3
Kenny Rogers,1277,2.5,3.0,2.2
Gary Lavelle,1007389,0.9,1.3,0.9
Terry Mathews,1008241,0.3,0.7,0.0
Sparky Lyle,1007859,2.0,2.0,0.8
Shane Rawley,1010719,1.6,1.7,2.4
Kevin Appier,3,5.2,0.0,2.7
Scot Shields,35,2.2,1.6,0.8
Luis Vizcaino,714,0.4,0.3,0.6
Charlie Hough,1006050,0.5,0.0,0.0
Amaury Telemaco,1802,0.5,-0.4,-0.1
John Habyan,1005176,0.3,0.9,1.3
Bill Short,1011929,0.0,0.3,0.0
Michael Wuertz,1856,0.1,2.3,-0.1
Steve Barber,1000530,0.6,0.9,0.8
Ed Farmer,1003935,1.9,0.1,-0.3
Teddy Higuera,1005799,5.9,2.2,3.0
Carl Morton,1009230,4.4,5.9,3.5
Jim Palmer,1009973,6.9,4.2,5.5
Matt Belisle,1837,0.0,2.0,1.2
Jim Poole,1010435,0.3,0.1,-0.5
Denny Neagle,441,3.1,0.3,2.5
Vic Darensbourg,516,0.5,0.6,-0.7
Hideo Nomo,666,1.4,2.1,2.1
Kirk Rueter,1128,1.2,0.8,1.3
Doc Medich,1008714,2.4,1.9,3.2
Bruce Sutter,1012743,0.2,0.5,1.5
Mike Buddie,678,0.1,0.2,-0.1
Danny Darwin,1002996,1.3,3.2,2.6
Pat Jarvis,1006363,5.5,1.3,0.8
Damaso Marte,247,0.5,0.2,0.6
Jose Lima,475,0.0,1.0,0.8
Ryan Dempster,517,0.9,0.2,4.7
Dave Burba,1239,2.3,1.1,1.8
Mike Henneman,1005656,1.8,1.2,1.2
Alejandro Pena,1010140,1.7,1.1,1.3
Paul Splittorff,1012346,0.9,3.7,2.9
David Riske,402,0.0,0.1,-0.4
Todd Jones,436,1.8,0.3,0.8
Orlando Hernandez,823,3.4,2.4,0.1
Joel Pineiro,1094,0.6,4.3,2.1
Dave Baldwin,1000477,0.9,-0.4,0.3
Ken Brett,1001402,-0.3,0.5,0.1
Billy Hoeft,1005893,2.7,1.4,-0.7
Dave Wickersham,1013917,3.1,0.9,0.2
Kevin Gryboski,91,0.1,0.3,-0.2
Ray King,693,0.6,0.8,-0.1
Pedro Feliciano,1601,0.9,0.8,-0.1
Xavier Hernandez,1005715,0.9,0.0,-0.1
Mike Mohler,1009033,0.2,0.4,-0.2
John Smiley,1012084,2.6,4.3,4.5
John Tudor,1013215,1.8,2.5,6.4
Matt Herges,780,-0.1,1.5,0.5
Juan Agosto,1000084,0.0,-0.6,0.2
Richard Dotson,1003424,-0.4,0.8,-0.1
Bobby Locke,1007687,0.1,-0.1,-0.1
Scott Proctor,1911,1.2,-0.5,-0.2
Stan Spencer,1012329,0.5,-0.1,0.6
Ramon Ortiz,27,1.6,0.8,0.8
Tyler Walker,901,-0.2,0.6,0.4
Dennis Higgins,1005788,-0.2,0.5,0.2
Roger McDowell,1008475,0.8,0.1,0.1
A.J. Burnett,512,2.9,2.3,5.0
John Cerutti,1002106,1.9,-0.3,-0.1
Ron Davis,1003075,0.7,-0.8,-0.3
Jeff Parrett,1010019,-0.1,0.8,0.5
Sammy Stewart,1012528,0.3,-0.3,-0.5
Oscar Zamora,1014416,1.4,-1.5,-0.3
Jay Ritchie,1010988,0.4,0.2,-0.1
Mike Myers,68,0.0,0.0,0.9
Vicente Romo,1011177,0.3,-0.9,-0.9
Dave Schmidt,1011580,0.9,2.2,0.7
Mike Torrez,1013134,3.3,2.3,3.3
Bill Castro,1002077,-0.1,0.3,-0.1
Reggie Cleveland,1002347,2.7,1.0,-0.7
Dick Drago,1003475,1.9,0.8,-0.6
La Marr Hoyt,1006114,2.9,3.2,-0.8
Rich Monteleone,1009068,1.1,-0.5,-0.3
Wayne Twitchell,1013244,1.7,-1.5,-1.1
John Johnstone,1006475,0.5,0.8,-0.4
Bob Miller,1008877,0.7,1.7,0.0
Mel Rojas,1011153,2.0,-0.2,-0.7
Diego Segui,1011725,0.6,0.3,1.3
Bob Shirley,1011911,1.0,0.9,2.4
Jack Spring,1012362,-0.4,0.0,-0.3
Graeme Lloyd,783,0.7,-0.1,0.4
Al Downing,1003450,0.5,3.1,2.2
Rick Mahler,1007988,0.1,3.4,2.8
Jeff Suppan,633,1.4,1.8,1.9
Jack Lamabe,1007266,1.3,0.9,-0.7
Jim Lonborg,1007724,1.9,2.3,0.8
Johnny Podres,1010406,4.5,1.8,-0.2
Jim Slaton,1012054,3.5,-0.1,0.4
Antonio Osuna,249,2.0,0.8,0.6
Andy Benes,1144,5.1,3.3,1.3
Danny Graves,326,0.3,-0.1,-0.9
Mike MacDougal,612,0.7,0.2,0.1
Clay Carroll,1001997,1.4,0.2,0.4
Bennie Daniels,1002968,3.5,1.5,1.3
Andy Pettitte,840,5.8,3.9,5.1
Burt Hooton,1006005,4.4,1.8,3.3
Chad Bradford,904,0.1,0.3,1.5
John Tsitouris,1013208,0.0,0.0,-0.1
Scott Linebrink,564,1.0,-0.5,0.5
Ramiro Mendoza,836,1.7,1.3,-0.1
David Wells,855,0.4,3.0,2.3
Mike Jeffcoat,1006378,2.4,1.0,0.0
Rick Reuschel,1010852,4.5,3.9,4.7
Mike Jackson,732,1.1,0.3,0.7
Doug Davis,1244,3.7,2.8,2.2
Vida Blue,1001094,1.1,3.3,1.0
Juan Guzman,1005162,4.6,-0.2,2.8
Billy Muffett,1009286,3.2,0.3,0.1
Carlos Silva,973,1.4,-0.1,1.7
Joe Nathan,1122,3.0,2.6,3.1
Jesse Jefferson,1006380,0.7,-0.5,0.9
Bob Ojeda,1009756,0.5,5.1,1.0
Jim Rooker,1011183,1.2,2.9,5.4
Jason Bere,266,1.7,3.0,0.8
Tim Worrell,1139,-0.2,1.0,0.7
Guillermo Mota,1467,2.1,1.3,0.6
Bob Forsch,1004233,2.8,3.5,1.4
Paul Gibson,1004671,0.8,-0.2,-0.4
Dan Spillner,1012342,1.6,2.6,0.3
Pete Burnside,1001718,1.0,0.8,1.0
Bud Daley,1002942,1.5,0.0,-0.4
Don Schwall,1011657,0.5,0.8,0.0
Craig Swan,1012754,0.5,0.5,1.7
Jay Powell,1271,0.4,0.2,-0.1
Ken Schrom,1011620,1.0,0.1,0.8
Dave Stewart,1012519,1.5,4.8,5.1
Derek Lowe,199,4.6,2.4,2.2
Dan Miceli,1463,0.8,0.3,0.0
Chris Young,3196,1.5,0.1,0.3
Dennis Lamp,1007284,3.4,1.7,0.0
Mike Marshall,1008144,1.8,1.6,4.4
John Montague,1009060,1.2,0.1,0.1
Luis Sanchez,1011408,0.9,0.3,-0.3
Kevin Jarvis,1037,-0.4,0.6,0.8
Les Lancaster,1007287,1.6,-1.1,0.2
Bill Long,1007727,0.3,-0.7,-0.1
Jon Matlack,1008246,1.2,5.2,0.8
Sean Green,3001,0.9,-0.1,-0.2
Bob Bruce,1001573,1.6,2.7,4.9
Joe Hoerner,1005895,0.9,0.4,0.7
Mike McCormick,1008420,1.5,0.3,-0.8
Rick Waits,1013494,1.9,0.4,0.6
Wilbur Wood,1014248,8.7,6.1,7.4
Paul Quantrill,669,1.6,0.2,0.9
Gil Meche,1089,4.2,1.0,-0.3
Bob Gibson,1004662,5.1,6.0,4.3
Neal Heaton,1005568,0.4,0.9,-0.1
Bill Krueger,1007175,-0.1,0.0,0.8
Mike Munoz,1009328,-0.5,0.7,0.6
Phil Regan,1010785,1.6,0.7,0.4
Tanyon Sturtze,1230,0.7,1.4,1.4
John Candelaria,1001909,4.5,3.3,1.8
Eric Gunderson,1005144,0.3,-0.5,0.4
John Wyatt,1014303,-1.3,-0.2,1.0
Matt Lindstrom,4604,0.0,0.2,0.8
Ken Forsch,1004234,0.5,1.5,2.4
Bill Risley,1010986,-0.3,-0.3,-0.3
Ted Lilly,833,0.5,2.1,3.8
John Grabow,1848,0.3,0.3,-0.4
Andy Hassler,1005480,-0.2,0.0,0.4
Dan Schatzeder,1011527,1.3,0.8,-0.4
Pete Schourek,1011608,0.8,0.4,0.8
Livan Hernandez,1116,4.4,2.4,2.0
Don Nottebart,1009651,0.9,0.3,0.9
Kevin Millwood,106,2.9,3.4,4.3
Randy Choate,813,0.0,0.3,0.0
Wandy Rodriguez,2586,2.9,4.2,3.5
Joe Boever,1001118,0.5,-0.1,0.4
Frank DiPino,1003320,-0.2,0.8,0.8
Kevin Gross,1005088,2.4,0.9,3.4
Barry Latman,1007377,-0.2,1.5,-1.1
Fritz Peterson,1010227,4.1,2.9,1.3
Bryn Smith,1012104,5.1,2.1,2.5
Rolando Arrojo,174,3.3,1.1,2.2
Billy Brewer,1001404,-0.1,-0.1,0.1
Dave Leonhard,1007540,-0.6,0.2,-0.6
Gabe White,360,-0.8,1.3,0.4
Dave Mlicki,569,2.4,1.3,2.7
David Cone,1680,5.2,3.9,3.8
Fred Beene,1000774,0.2,1.3,0.2
Nelson Briles,1001432,2.7,1.3,0.4
Mark Gubicza,1005115,2.1,2.3,2.7
Bob Humphreys,1006184,-0.1,1.7,-1.0
Luis Tiant,1013054,0.5,0.9,3.6
Brad Lidge,563,1.1,0.8,2.2
Geoff Geary,1813,1.2,-0.3,0.6
Bud Black,1001007,0.1,1.1,0.6
Jerry Dipoto,1003321,1.7,0.6,0.7
Steve Farr,1003953,0.9,0.8,1.5
Ron Perranoski,1010201,0.4,0.2,0.3
J.C. Romero,754,-0.5,0.0,0.0
Jorge Sosa,1228,-0.9,1.5,-0.3
Paul Wilson,1234,1.2,1.5,2.0
Tom Edens,1003671,0.0,0.6,1.4
Blue Moon Odom,1009726,0.3,0.2,-0.1
Marty Pattin,1010074,4.6,1.8,1.0
Walt Terrell,1012924,3.2,1.5,1.7
Bartolo Colon,375,4.4,4.7,1.4
Ray Sadecki,1011360,1.0,3.2,0.4
Lee Smith,1012175,2.9,1.6,1.5
Eric Gagne,650,0.4,0.0,0.9
Glendon Rusch,707,2.8,2.3,-0.9
Kyle Lohse,739,2.8,0.7,0.5
Carlos Reyes,1721,0.4,0.2,-0.6
Joe Beckwith,1000758,0.6,0.9,-0.4
Bert Blyleven,1001098,3.9,3.9,0.3
Orel Hershiser,1005741,4.0,5.6,0.7
Mike Perez,1010184,-0.4,0.1,0.1
Tim Burke,1001692,-0.3,0.8,0.6
John Frascatore,1004304,-0.1,-1.1,-0.2
Rich Gossage,1004894,1.4,3.6,3.5
Dave Smith,1012117,0.3,1.3,0.2
Will Ohman,296,0.5,0.8,-0.5
Javier Vazquez,801,4.7,4.8,4.9
Bobby Seay,1225,0.9,1.0,0.8
Bill Lee,1007448,-0.2,1.2,0.7
Bruce Ruffin,1011294,1.7,0.7,0.5
Don Wengert,1013777,-0.2,-0.1,0.0
Tom Glavine,90,4.3,5.3,3.6
Mark Redman,491,4.2,1.4,2.1
Dennis Martinez,1008161,0.1,0.0,1.0
Ralph Terry,1012929,1.8,0.9,0.2
Scott Schoeneweis,33,1.0,0.9,0.9
Dave Dravecky,1003486,2.8,1.4,3.0
Marvin Freeman,1004326,-0.6,0.3,2.1
Larry Gura,1005150,1.1,3.1,1.3
Antonio Alfonseca,260,0.5,0.6,0.3
Jim Mecir,930,0.3,1.9,1.2
Jim Brewer,1001406,0.8,0.2,0.8
Erik Hanson,1005333,3.1,4.1,3.0
Greg Harris,1005416,1.3,0.2,0.2
Larry Sherry,1011883,0.1,0.0,0.1
Scott Terry,1012930,1.0,-0.3,1.2
Jared Fernandez,324,0.0,0.5,0.5
Eddie Guardado,727,-0.5,1.4,1.2
Bill Fischer,1004066,1.7,-0.3,2.0
Pablo Torrealba,1013135,1.8,-1.0,-0.1
Jim Umbricht,1013277,-0.3,0.0,1.2
Cecil Upshaw,1013292,-0.1,0.1,0.5
Jason Grilli,521,0.0,0.6,1.0
T.J. Mathews,567,0.2,-0.1,0.3
Mike Fyhrie,1447,0.2,0.8,0.1
Randy Myers,1009427,0.3,1.6,0.5
John Lackey,1507,1.4,3.2,3.4
Matt Thornton,1918,0.9,0.9,1.8
Matt Whiteside,1956,0.8,-0.4,0.0
Paul Foytack,1004287,0.4,1.2,0.0
Jimmy Key,1006885,2.4,5.3,2.7
Dale Murray,1009383,-0.5,-0.2,0.3
Jason Marquis,105,1.7,3.2,-0.5
Tom Browning,1001566,1.8,2.7,1.5
Al Holland,1005947,1.0,2.1,-1.0
Bob Priddy,1010532,-0.2,-0.2,-0.9
Frank Viola,1013435,5.0,5.8,2.5
Greg Swindell,76,1.2,1.0,-0.7
Greg Maddux,104,7.9,7.8,8.0
Rafael Soriano,1100,1.7,1.9,0.2
Don Aase,1000003,0.8,1.5,1.9
Jim Bunning,1001653,6.3,4.6,2.7
Greg Cadaret,1001810,1.6,-0.4,-0.2
Mark Gardner,1004529,0.8,1.9,-0.1
Dave Bush,4635,0.3,-0.4,0.0
Ken Mackenzie,1007919,-0.4,-0.1,-0.3
Sonny Siebert,1011951,3.4,2.3,2.7
Jarrod Washburn,40,1.7,2.0,1.9
Tim Redding,573,0.2,1.2,0.4
LaTroy Hawkins,729,1.6,2.6,1.4
Bryan Harvey,1005469,0.4,2.6,0.1
Mike Hampton,430,0.3,2.6,1.9
Randy Flores,1446,0.3,0.0,1.1
George Frazier,1004308,1.2,-1.3,0.2
Tim Leary,1007438,4.7,2.3,3.0
Pat Perry,1010215,-0.4,0.1,-0.1
Bob Veale,1013391,8.0,5.3,2.0
Scott Elarton,426,0.8,-1.1,-1.0
Armando Benitez,865,1.0,0.9,1.6
Steve Trachsel,898,2.4,2.0,2.1
Bert Roberge,1011022,0.3,0.1,0.2
Pat Zachry,1014407,0.6,0.7,0.3
Dom Zanni,1014417,-0.1,0.3,0.2
Wayne Granger,1004945,-0.1,0.0,-0.6
Joe Hesketh,1005747,1.2,-0.1,0.2
Barry Zito,944,1.6,1.3,2.0
Mike Timlin,1187,1.3,1.4,0.6
Jack Taschner,2766,0.4,0.0,-0.2
Jim Beattie,1000731,4.1,0.6,0.2
Pedro Borbon,1001195,1.0,1.3,0.2
Jeff Brantley,1001358,-0.6,1.0,0.2
Mark Eichhorn,1003712,2.1,1.9,1.6
Jack McDowell,1008473,3.5,3.5,0.5
Bill Monbouquette,1009048,0.7,2.1,0.1
Kevin Ritz,1010998,1.1,3.1,1.7
Ken Sanders,1011417,1.2,-0.5,0.1
Dave Stieb,1012532,2.5,3.1,2.7
Chris Brock,130,-0.9,-0.3,-0.1
Todd Wellemeyer,1709,1.7,-0.1,-0.8
Heath Bell,2080,2.5,1.2,2.2
Rick Aguilera,1000086,1.5,0.8,1.0
Dick Ruthven,1011330,3.2,1.6,2.2
Rodrigo Lopez,150,2.0,1.7,0.9
Scott Downs,773,1.0,0.5,1.1
Trevor Hoffman,1035,2.3,3.1,2.2
Jim Acker,1000030,-0.3,1.9,0.3
Gene Garber,1004493,2.3,1.2,1.1
Bruce Hurst,1006222,3.5,3.8,5.2
Mark Leiter,1007501,1.5,0.3,0.7
Tippy Martinez,1008200,2.2,1.6,0.6
Jason Christiansen,1111,0.5,0.9,0.1
Javier Lopez,1663,0.1,0.1,-0.2
Larry Jackson,1006304,6.1,4.0,4.1
Dave Righetti,1010958,1.4,1.2,-0.4
Bob Stanley,1012409,1.1,0.7,0.8
Wes Stock,1012553,-0.5,0.7,-1.4
Chad Durbin,1442,-0.2,1.0,-0.4
Tom Bolton,1001155,0.0,-0.1,1.4
Odalis Perez,668,1.3,1.1,1.4
Brian Sanches,2739,-0.1,0.3,0.2
Dennis Leonard,1007531,3.5,3.7,0.3
Donn Pall,1009968,0.3,-0.6,0.8
Ray Burris,1001729,0.6,1.2,-0.5
Guy Hoffman,1005906,1.0,1.2,-0.5
Mike Moore,1009122,4.4,1.3,3.4
Mark Thurmond,1013052,0.4,0.3,-0.4
Bob Walk,1013507,0.2,1.1,3.2
Brett Tomko,1056,1.3,1.0,2.7
Jack Billingham,1000970,2.5,3.7,3.0
Bill Campbell,1001874,1.8,0.2,0.2
Dan Osinski,1009875,0.4,1.0,0.2
Gary Peters,1010228,4.2,4.6,2.6
Carl Willey,1013965,0.1,0.6,0.3
Jamie Easterly,1003639,-0.5,0.3,1.1
Ramon Martinez,1008193,1.3,1.9,0.3
Dennis Rasmussen,1010703,2.4,0.8,0.3
Bob Welch,1013750,5.4,4.5,3.0
Bob Wickman,413,1.0,0.8,1.8
Frank Baumann,1000683,0.6,-0.3,0.0
Mark Clark,1002296,2.2,4.1,-0.1
Josh Beckett,510,4.3,1.0,3.8
Arthur Rhodes,1097,-0.4,1.6,2.5
Steve Kline,1164,0.7,-0.1,0.6
Ismael Valdez,1283,0.2,-0.5,0.0
Jason Bulger,3915,-0.1,0.6,-0.1
Rick Camp,1001901,0.8,0.8,1.2
Mark Langston,1007323,4.6,3.0,5.4
Tim Stoddard,1012556,0.5,-0.6,0.0
Kiko Calero,1676,0.7,0.7,1.5
Tom House,1006064,-0.1,0.8,0.6
Gene Nelson,1009501,0.6,-1.6,-0.1
Scott Aldred,1000115,-0.9,0.4,0.7
Fred Gladding,1004751,0.0,0.5,0.9
Mark Hendrickson,1574,1.7,2.2,1.6
Dave Johnson,1006442,0.0,0.1,-0.7
Darold Knowles,1007058,0.6,0.0,-0.2
Gregg Olson,1009791,-0.2,0.3,1.1
Joe Price,1010530,-0.1,0.3,0.2
Chris Short,1011931,3.4,2.1,-0.1
Bobby Witt,1014170,3.2,0.9,3.6
Michael Gonzalez,1794,0.3,0.1,0.8
Stan Belinda,1000792,-0.2,1.2,0.3
Gene Conley,1002507,4.4,1.7,3.9
Andy Hawkins,1005514,1.1,0.0,0.3
Chad Zerbe,1140,0.3,0.0,0.2
Jim Corsi,1002644,0.3,0.2,0.0
Dave McNally,1008655,3.0,3.2,2.9
Jim Todd,1013097,0.1,0.3,-1.7
Brad Penny,535,4.4,0.0,1.8
Sterling Hitchcock,824,0.4,1.2,0.4
David Weathers,902,0.1,0.5,1.1
Darryl Kile,1163,3.2,0.9,4.3
Arnold Earley,1003626,0.2,0.9,1.1
Ken Holtzman,1005989,3.6,1.7,0.2
Rob Murphy,1009374,1.9,-0.6,0.3
Rick Sutcliffe,1012734,2.4,1.5,3.4
Todd Stottlemyre,75,2.0,4.1,2.3
Mike Mussina,837,5.1,6.0,6.4
Alan Embree,1030,0.5,0.6,-0.3
Rodney Myers,1511,0.0,-0.1,0.1
Rod Beck,1730,1.1,0.1,0.9
Steve Mingori,1008978,-0.1,0.7,0.4
Ron Schueler,1011622,-0.2,-0.7,-0.3
Elmer Dessens,317,3.0,2.2,1.6
Shawn Estes,873,1.5,0.6,0.7
Warren Brusstar,1001599,-0.1,0.1,0.8
Joe Gibbon,1004658,1.7,1.3,1.5
Curt Young,1014368,0.4,-0.2,-0.7
Charles Nagy,397,5.4,2.9,1.3
John Thomson,453,3.9,3.2,2.0
Tim Crabtree,1002715,1.4,1.0,-0.1
Doug Henry,1005668,-0.2,-0.7,0.5
Roy Lee Jackson,1006311,0.4,-0.1,0.3
Randy Jones,1006582,3.6,1.2,-0.9
Tom Candiotti,1001911,1.3,4.5,4.4
Dick Ellsworth,1003754,1.9,0.4,0.0
Mike Remlinger,111,-0.1,-0.3,2.2
Alan Benes,265,-0.3,1.1,0.3
Jesse Orosco,667,0.4,1.6,-0.4
Dock Ellis,1003747,3.0,1.9,1.2
Mike Flanagan,1004133,1.5,2.7,1.8
Jim Hannan,1005316,-0.2,-0.1,-1.0
Rick Honeycutt,1005992,2.8,1.9,1.5
Tim Belcher,1000789,4.1,3.1,3.0
Steve Carlton,1001964,5.3,3.5,5.1
Jim Kaat,1006660,3.9,3.5,3.2
Matt Karchner,1006697,-0.7,0.2,-0.2
Eric Plunk,1010400,1.5,1.6,1.1
Bill Singer,1012007,6.2,2.6,0.6
Tom Tellmann,1012907,0.3,-0.1,-0.2
Ray Washburn,1013652,2.3,3.7,1.7
Al Levine,20,-0.2,0.1,-0.1
Braden Looper,526,1.7,-0.6,1.1
Geremi Gonzalez,1711,0.0,0.2,0.0
Joaquin Andujar,1000266,5.5,1.6,3.1
Andy Messersmith,1008799,5.9,3.7,1.4
Dave Telgheder,1012906,0.8,0.6,-0.2
Matt Clement,271,3.0,2.6,0.2
Kyle Farnsworth,278,1.5,1.1,-0.2
Ricardo Rincon,401,0.0,0.3,1.0
Doug Brocail,551,-0.2,0.4,1.7
Randy Wolf,976,-0.1,1.9,2.6
Bill Dawley,1003090,-0.7,-0.4,0.0
Dallas Green,1004989,-0.3,0.4,-0.3
Mark Davis,1003067,-0.6,0.0,-0.9
Jerry Don Gleaton,1004772,0.6,0.3,0.1
Joe Horlen,1006025,3.5,1.6,3.5
Paul Byrd,594,-0.1,1.4,3.1
Mike DeJean,682,-0.1,0.8,0.4
Stan Bahnsen,1000414,1.1,1.7,1.1
Denny Lemaster,1007512,2.7,3.8,0.7
Steve Trout,1013197,1.6,-0.2,0.0
Casey Cox,1002694,0.3,-0.4,-0.1
Danny Patterson,485,0.7,0.8,0.0
Mike Williams,1014,1.6,0.3,0.4
Doug Bird,1000976,0.0,0.4,1.5
Randy Veres,1013412,-0.3,-0.3,0.5
Bruce Walton,1013591,0.0,-0.1,-0.1
Keith Foulke,231,1.3,1.8,1.6
Mariano Rivera,844,2.1,1.9,3.2
Mike Armstrong,1000314,-0.5,0.1,-0.1
Mudcat Grant,1004952,3.0,3.6,1.1
Rick Langford,1007319,2.5,1.7,-0.4
Fred Norman,1009632,2.2,1.6,3.2
Bill Swift,1012788,1.6,2.7,4.5
