Name,playerid,WAR42,WAR43,WAR44,WAR45
Jamie Moyer,1091,2.5,1.9,2.0,2.5
Charlie Hough,1006050,0.2,0.8,0.9,2.2
Jesse Orosco,667,0.0,-0.2,0.1,-0.1
Tommy John,1006515,0.6,0.9,3.5,2.9
Hoyt Wilhelm,1013945,1.4,0.9,1.2,1.4
Nolan Ryan,1011348,7.0,5.2,4.9,3.5
Phil Niekro,1009583,2.0,3.0,1.7,3.8
