Name,playerid,WAR31,WAR32
John Moses,1009243,0.0,0.0
Craig Swan,1012754,1.7,-0.6
Dennis Springer,672,-0.4,0.1
Jay Powell,1271,-0.1,0.0
Ken Schrom,1011620,0.8,-0.2
Dave Stewart,1012519,5.1,3.2
Derek Lowe,199,2.2,2.8
Dan Miceli,1463,0.0,-0.1
Chris Young,3196,0.3,0.3
Dennis Lamp,1007284,0.0,2.0
Mike Marshall,1008144,4.4,0.4
John Montague,1009060,0.1,-0.3
Kevin Jarvis,1037,0.8,0.3
Jon Matlack,1008246,0.8,1.7
Sean Green,3001,-0.2,0.0
Bob Bruce,1001573,4.9,3.4
Joe Hoerner,1005895,0.7,0.4
Mike McCormick,1008420,-0.8,0.1
Rick Waits,1013494,0.6,0.6
Wilbur Wood,1014248,7.4,4.7
Paul Quantrill,669,0.9,1.7
Bob Gibson,1004662,4.3,8.6
Neal Heaton,1005568,-0.1,-0.3
Bill Krueger,1007175,0.8,0.8
Mike Munoz,1009328,0.6,0.5
Phil Regan,1010785,0.4,1.0
Doug Creek,1202,0.1,-0.2
Tanyon Sturtze,1230,1.4,-0.3
John Candelaria,1001909,1.8,3.0
Eric Gunderson,1005144,0.4,-0.3
John Wyatt,1014303,1.0,0.7
Matt Lindstrom,4604,0.8,0.6
Ken Forsch,1004234,2.4,1.8
Ted Lilly,833,3.8,2.8
John Grabow,1848,-0.4,-0.6
Andy Hassler,1005480,0.4,-0.4
Ray Herbert,1005684,2.4,4.8
Dan Schatzeder,1011527,-0.4,0.0
Pete Schourek,1011608,0.8,-0.2
Livan Hernandez,1116,2.0,0.2
Kevin Millwood,106,4.3,2.1
Wandy Rodriguez,2586,3.5,1.5
Joe Boever,1001118,0.4,0.3
Frank DiPino,1003320,0.8,0.5
Kevin Gross,1005088,3.4,3.2
Fritz Peterson,1010227,1.3,1.5
Bryn Smith,1012104,2.5,3.2
Rolando Arrojo,174,2.2,1.2
Gabe White,360,0.4,-0.3
Dave Mlicki,569,2.7,0.8
David Cone,1680,3.8,4.5
Fred Beene,1000774,0.2,-0.3
Nelson Briles,1001432,0.4,2.6
Mark Gubicza,1005115,2.7,3.0
Bob Humphreys,1006184,-1.0,-1.0
Luis Tiant,1013054,3.6,5.0
Brad Lidge,563,2.2,-0.8
Geoff Geary,1813,0.6,-0.4
Chris Jakubauskas,7831,0.0,-0.2
Bud Black,1001007,0.6,3.4
Jerry Dipoto,1003321,0.7,0.2
Steve Farr,1003953,1.5,0.8
Mike Garcia,1004507,0.1,0.1
Ron Perranoski,1010201,0.3,0.5
J.C. Romero,754,0.0,-0.2
Jorge Sosa,1228,-0.3,-0.3
Paul Wilson,1234,2.0,-0.1
Tom Edens,1003671,1.4,-0.2
Marty Pattin,1010074,1.0,2.3
Walt Terrell,1012924,1.7,0.0
Bartolo Colon,375,1.4,4.1
Ryota Igarashi,10232,-0.3,0.1
Ray Sadecki,1011360,0.4,1.3
Lee Smith,1012175,1.5,2.4
Brooks Kieschnick,389,0.3,0.1
Eric Gagne,650,0.9,-0.9
Kyle Lohse,739,0.5,2.2
Pedro Borbon,1289,0.0,-0.6
Bert Blyleven,1001098,0.3,4.1
Orel Hershiser,1005741,0.7,2.5
Mike Perez,1010184,0.1,0.2
Tim Burke,1001692,0.6,0.4
Rich Gossage,1004894,3.5,1.5
Dave Smith,1012117,0.2,2.8
Will Ohman,296,-0.5,0.2
Javier Vazquez,801,4.9,5.8
Bill Lee,1007448,0.7,1.8
Bruce Ruffin,1011294,0.5,1.6
Tom Glavine,90,3.6,4.8
Mark Redman,491,2.1,1.2
Dennis Martinez,1008161,1.0,2.8
Scott Schoeneweis,33,0.9,0.2
Joe Dawley,1632,-0.1,0.0
Dave Dravecky,1003486,3.0,0.3
Tony Fossas,1004242,0.6,-0.1
Marvin Freeman,1004326,2.1,0.7
Larry Gura,1005150,1.3,4.1
Antonio Alfonseca,260,0.3,0.4
Jim Mecir,930,1.2,0.7
David Cortes,1798,0.1,0.2
Marty McLeary,2022,0.3,-0.4
Hideki Okajima,7763,1.1,1.0
Jim Brewer,1001406,0.8,0.7
Erik Hanson,1005333,3.0,0.1
Larry Sherry,1011883,0.1,-0.3
Jared Fernandez,324,0.5,-0.1
Eddie Guardado,727,1.2,1.4
Bill Fischer,1004066,2.0,-0.4
Jim Umbricht,1013277,1.2,0.4
Cecil Upshaw,1013292,0.5,-0.4
Jason Grilli,521,1.0,0.4
T.J. Mathews,567,0.3,0.1
Mike Fyhrie,1447,0.1,0.7
Randy Myers,1009427,0.5,0.4
John Lackey,1507,3.4,0.9
Matt Thornton,1918,1.8,2.3
Matt Whiteside,1956,0.0,-0.2
Paul Foytack,1004287,0.0,-0.6
Jimmy Key,1006885,2.7,5.2
Don Mossi,1009250,2.8,4.7
Dale Murray,1009383,0.3,2.6
Jason Marquis,105,-0.5,1.0
Tom Browning,1001566,1.5,0.8
Al Holland,1005947,-1.0,0.5
Frank Viola,1013435,2.5,3.7
Greg Swindell,76,-0.7,1.4
Greg Maddux,104,8.0,7.5
Rafael Soriano,1100,0.2,1.0
Don Aase,1000003,1.9,-0.1
Jim Bunning,1001653,2.7,5.6
Greg Cadaret,1001810,-0.2,-0.1
Mark Gardner,1004529,-0.1,0.4
Sonny Siebert,1011951,2.7,2.1
Jarrod Washburn,40,1.9,2.0
LaTroy Hawkins,729,1.4,0.2
Joe Roa,969,0.1,0.0
Bryan Harvey,1005469,0.1,0.0
Mike Hampton,430,1.9,1.0
Randy Flores,1446,1.1,-0.3
Bob Buhl,1001637,0.6,-0.5
George Frazier,1004308,0.2,-0.1
Tim Leary,1007438,3.0,0.0
Bob Veale,1013391,2.0,2.6
Scott Elarton,426,-1.0,0.2
Armando Benitez,865,1.6,-0.2
Steve Trachsel,898,2.1,1.8
Don McMahon,1008629,0.2,0.9
Pat Zachry,1014407,0.3,-0.2
Wayne Granger,1004945,-0.6,-0.4
Joe Hesketh,1005747,0.2,1.3
Matt Young,1014385,3.7,1.4
Barry Zito,944,2.0,1.8
Mike Timlin,1187,0.6,1.8
Jack Taschner,2766,-0.2,-0.2
Pedro Borbon,1001195,0.2,0.3
Jeff Brantley,1001358,0.2,1.2
Jackie Brown,1001522,3.6,-0.2
Mark Eichhorn,1003712,1.6,1.0
Jack McDowell,1008473,0.5,0.9
Kevin Ritz,1010998,1.7,0.7
Ken Sanders,1011417,0.1,-0.6
Dave Stieb,1012532,2.7,4.3
Heath Bell,2080,2.2,2.3
Rick Aguilera,1000086,1.0,0.8
Rick Lysander,1007890,0.3,0.6
Dick Ruthven,1011330,2.2,2.3
Scott Downs,773,1.1,1.0
Trevor Hoffman,1035,2.2,2.6
Jim Acker,1000030,0.3,-0.8
Gene Garber,1004493,1.1,0.9
Bruce Hurst,1006222,5.2,4.0
Mark Leiter,1007501,0.7,2.5
Tippy Martinez,1008200,0.6,1.8
Jason Christiansen,1111,0.1,-0.1
Javier Lopez,1663,-0.2,0.5
Larry Jackson,1006304,4.1,6.6
Dave Righetti,1010958,-0.4,0.6
Bob Stanley,1012409,0.8,1.9
Wes Stock,1012553,-1.4,0.1
Chad Durbin,1442,-0.4,0.2
Tom Bolton,1001155,1.4,-0.1
Brian Sanches,2739,0.2,-0.2
Dennis Leonard,1007531,0.3,1.2
Donn Pall,1009968,0.8,0.3
Tom Sturdivant,1012654,2.6,1.3
Colby Lewis,1259,2.1,2.2
Mark DiFelice,2468,0.1,0.7
Ray Burris,1001729,-0.5,1.5
Mike Moore,1009122,3.4,1.4
Tom Morgan,1009184,1.1,0.0
Mark Thurmond,1013052,-0.4,0.7
Bob Walk,1013507,3.2,1.5
Brett Tomko,1056,2.7,2.3
Jack Billingham,1000970,3.0,0.5
Bill Campbell,1001874,0.2,0.2
Dan Osinski,1009875,0.2,0.0
Gary Peters,1010228,2.6,3.2
Carl Willey,1013965,0.3,0.4
Jamie Easterly,1003639,1.1,0.3
Ramon Martinez,1008193,0.3,0.9
Dennis Rasmussen,1010703,0.3,1.7
Bob Welch,1013750,3.0,3.0
Bob Wickman,413,1.8,2.0
Mark Clark,1002296,-0.1,-0.4
Josh Beckett,510,3.8,2.0
Arthur Rhodes,1097,2.5,2.9
Steve Kline,1164,0.6,-0.7
Jason Bulger,3915,-0.1,-0.4
Rick Camp,1001901,1.2,-0.3
Mark Langston,1007323,5.4,5.6
Tim Stoddard,1012556,0.0,0.1
Kiko Calero,1676,1.5,0.2
Gene Nelson,1009501,-0.1,0.7
Scott Aldred,1000115,0.7,0.0
Fred Gladding,1004751,0.9,-0.1
Rich Hinton,1005854,0.8,0.4
Mark Hendrickson,1574,1.6,2.1
Darold Knowles,1007058,-0.2,-1.1
Gregg Olson,1009791,1.1,0.0
Joe Price,1010530,0.2,0.2
Chris Short,1011931,-0.1,3.9
Bobby Tiefenauer,1013057,0.0,0.9
Bobby Witt,1014170,3.6,2.5
Michael Gonzalez,1794,0.8,0.7
Stan Belinda,1000792,0.3,-0.4
Gene Conley,1002507,3.9,0.1
Dave McNally,1008655,2.9,0.1
Brad Penny,535,1.8,0.9
Sterling Hitchcock,824,0.4,0.3
David Weathers,902,1.1,0.5
Darryl Kile,1163,4.3,4.5
Arnold Earley,1003626,1.1,0.6
Ken Holtzman,1005989,0.2,-0.9
Rob Murphy,1009374,0.3,0.5
Rick Sutcliffe,1012734,3.4,3.2
Todd Stottlemyre,75,2.3,3.3
Mike Mussina,837,6.4,6.9
Alan Embree,1030,-0.3,1.6
Rodney Myers,1511,0.1,-0.2
Rod Beck,1730,0.9,-0.6
Steve Mingori,1008978,0.4,0.8
Elmer Dessens,317,1.6,2.2
Shawn Estes,873,0.7,0.8
Warren Brusstar,1001599,0.8,0.3
Joe Gibbon,1004658,1.5,1.1
Curt Young,1014368,-0.7,0.9
Charles Nagy,397,1.3,3.2
John Thomson,453,2.0,0.4
Doug Henry,1005668,0.5,0.1
Roy Lee Jackson,1006311,0.3,0.1
Randy Jones,1006582,-0.9,-0.3
Tom Candiotti,1001911,4.4,2.3
Mike Remlinger,111,2.2,1.1
Jesse Orosco,667,-0.4,1.1
Brendan Donnelly,1441,2.6,0.7
Dock Ellis,1003747,1.2,3.1
Mike Flanagan,1004133,1.8,2.4
Rick Honeycutt,1005992,1.5,3.1
Julio Santana,496,0.5,-0.1
Britt Reames,794,-0.1,-0.1
Tim Belcher,1000789,3.0,1.2
Steve Carlton,1001964,5.1,5.1
Jim Kaat,1006660,3.2,5.9
Matt Karchner,1006697,-0.2,-0.2
Eric Plunk,1010400,1.1,1.7
Bill Singer,1012007,0.6,1.8
Ray Washburn,1013652,1.7,-0.7
Al Levine,20,-0.1,0.1
Braden Looper,526,1.1,1.4
Joaquin Andujar,1000266,3.1,3.1
Andy Messersmith,1008799,1.4,-0.5
Dwight Gooden,1004852,2.1,0.4
Frank Lary,1007364,5.9,0.0
Kyle Farnsworth,278,-0.2,-0.7
Ricardo Rincon,401,1.0,1.4
Doug Brocail,551,1.7,1.8
Randy Wolf,976,2.6,3.0
Dallas Green,1004989,-0.3,-0.1
Mark Davis,1003067,-0.9,-0.3
Jerry Don Gleaton,1004772,0.1,1.1
Joe Horlen,1006025,3.5,2.5
Mike DeJean,682,0.4,-0.4
Travis Smith,1522,-0.6,0.0
Stan Bahnsen,1000414,1.1,0.8
Denny Lemaster,1007512,0.7,-0.1
Danys Baez,367,0.1,-0.4
Danny Patterson,485,0.0,0.4
Mike Williams,1014,0.4,0.0
Doug Bird,1000976,1.5,1.1
Keith Foulke,231,1.6,-0.4
Mariano Rivera,844,3.2,1.4
Mike Armstrong,1000314,-0.1,-0.3
Mudcat Grant,1004952,1.1,0.5
Rick Langford,1007319,-0.4,-0.1
Vern Law,1007410,0.0,1.3
Fred Norman,1009632,3.2,0.6
Bill Swift,1012788,4.5,1.6
Mark Buehrle,225,4.0,3.1
Scott Sullivan,357,-0.2,0.5
Justin Miller,1313,-0.4,0.0
Jim Bibby,1000945,2.5,3.8
Mike Maddux,1007951,1.1,-0.1
Juan Berenguer,1000865,0.8,2.3
Mike Christopher,1002220,0.4,-0.7
Dick Hall,1005241,2.2,1.1
Trever Miller,1672,0.9,-0.3
Jim Deshaies,1003228,0.1,1.1
Jerry Spradlin,1012353,0.8,0.3
Kerry Ligtenberg,100,0.3,0.6
Steve Blass,1001058,-2.2,-0.2
Tom Buskey,1001759,0.1,0.3
Jerry Johnson,1006464,-0.3,0.1
Joel Peralta,2332,0.8,-0.8
Donne Wall,39,0.0,0.4
Rudy Seanez,1279,0.1,0.2
Fergie Jenkins,1006388,7.8,2.7
Don Sutton,1012745,3.3,3.8
Cory Lidle,926,2.3,2.7
Jose Mesa,961,1.0,0.4
Bobby Bolin,1001146,0.0,0.5
Steve Hamilton,1005277,0.0,1.1
Atlee Hammaker,1005281,0.4,0.4
Don Robinson,1011061,2.7,1.7
Eddie Watt,1013684,-0.1,-0.1
Fernando Rodney,494,0.3,0.3
Hipolito Pichardo,1472,0.0,-0.1
Jose Valverde,1726,0.8,0.6
Gary Lucas,1007805,1.5,0.3
Rich Hill,4806,0.2,0.3
Ron Darling,1002989,2.5,1.0
Jeff Montgomery,1009071,2.6,1.0
Dan Wheeler,120,0.1,0.1
Terry Mulholland,665,0.5,0.1
Larry Andersen,1000236,0.8,0.4
Turk Farrell,1003950,3.3,1.0
Milt Pappas,1009989,3.3,3.3
Brad Radke,748,5.0,2.2
Esteban Loaiza,1310,6.9,1.2
Cal Eldred,1653,-0.4,1.9
John Wasdin,1768,-0.6,0.8
Jim Bullinger,1001646,0.3,-0.2
Dave Giusti,1004748,0.4,1.1
Greg Harris,1005415,1.7,-0.1
Greg McMichael,1008640,-0.4,-0.5
Jerry Reuss,1010853,4.6,2.5
Pedro Astacio,862,3.2,1.0
Jeff Nelson,1092,0.4,0.3
Mike Bielecki,1000951,1.0,2.0
Brian Boehringer,984,0.3,1.1
Eric Stults,8011,-0.2,1.1
George Brunet,1001590,0.9,2.6
Roy Thomas,1012993,-0.8,0.7
Russ Ortiz,1124,-0.3,-1.0
Hideki Irabu,1255,0.8,0.3
Jon Rauch,1475,1.3,-0.6
Bob McClure,1008400,0.9,1.6
Billy O'Dell,1009724,2.6,-0.2
Cliff Politte,967,1.1,-0.7
Yorkis Perez,1513,0.1,-0.1
Mark Petkovsek,1010242,-0.5,0.7
Rick Rhoden,1010887,4.3,2.7
Andy Ashby,637,2.7,1.9
Bob Wells,760,-0.6,0.5
Chris Sampson,2651,0.7,-0.6
Ramon Hernandez,1005710,0.6,1.0
Jim Owens,1009923,0.5,-0.1
John Burkett,179,4.6,4.6
Shawn Camp,1855,-0.4,0.6
Tom Burgmeier,1001668,0.6,-0.3
Ed Figueroa,1004037,-0.1,-0.1
Mike Krukow,1007185,2.0,1.4
Juan Marichal,1008106,7.8,3.2
John Montefusco,1009065,0.1,1.8
Jeremy Guthrie,2072,2.4,1.8
Paul Assenmacher,1000344,0.7,0.5
Bill Landrum,1007297,1.2,0.6
Scott McGregor,1008546,0.6,0.9
Jamey Wright,715,0.8,0.4
Mike Trombley,758,-0.1,0.5
Jesus Colome,1198,0.1,0.1
Heathcliff Slocumb,1012069,0.2,0.2
Al Reyes,1005,0.0,0.3
Clay Hensley,4593,0.0,-0.6
Jack Aker,1000097,0.3,-0.3
Chuck McElroy,1008477,-0.2,0.5
Chuck Crim,1002768,0.0,-0.1
Jeff Shaw,1011823,1.2,1.1
Bob Turley,1013225,-0.3,1.0
Dave Wainhouse,1013492,-0.2,-0.1
Roger Clemens,815,4.2,2.4
Ricky Bottalico,948,-0.2,0.1
James Baldwin,1064,-0.5,-0.4
Jim Barr,1000606,1.6,-0.7
Eddie Fisher,1004085,0.2,0.2
Steve Hargan,1005356,2.6,1.9
Eric Show,1011937,1.3,3.0
Chuck Taylor,1012864,0.0,0.6
Carl Pavano,790,0.2,0.0
Pete Walker,1325,-0.1,0.2
Ron Herbel,1005685,0.3,-0.6
Richie Lewis,1007587,-1.2,-0.2
Greg Minton,1008986,-0.4,-0.5
Bill Wegman,1013727,1.8,-0.1
Scott Service,1684,1.4,-0.1
Paul Lindblad,1007614,-0.3,1.5
Tom Murphy,1009376,-0.2,-0.6
Travis Driskill,134,0.2,0.2
Joey Hamilton,328,1.5,-0.1
Curtis Leskanic,694,1.0,0.5
Aaron Fultz,1113,0.6,0.8
Russ Springer,1652,-0.2,-0.2
Jack Lazorko,1007420,0.0,-0.1
Brandon Duckworth,954,0.0,0.4
Steve Frey,1004344,0.1,-0.4
Dave Hamilton,1005271,0.9,-1.1
Scott Kamieniecki,1006681,0.7,-0.4
Jim Perry,1010213,1.8,2.3
Pete Richert,1010922,0.1,0.3
Brian Fuentes,429,0.9,2.5
Roy Halladay,1303,6.6,7.0
Aaron Harang,1451,2.2,0.7
Doug Corbett,1002608,1.4,-0.3
Tom Timmermann,1013071,0.4,1.9
Dennis Cook,8,0.2,0.2
Scott Erickson,137,2.0,0.2
Tim Wakefield,219,1.6,0.7
Jeff Tam,940,0.2,-0.1
Matt Guerrier,2061,0.1,0.8
Tom Brennan,1001392,-0.1,0.3
Keith Comstock,1002491,0.5,0.0
Jeff Reardon,1010741,0.7,1.6
Bob Knepper,1007031,2.8,3.5
Frank Wills,1014051,0.2,-0.3
Chris Hammond,92,0.9,-0.2
Scott Richmond,4307,0.0,0.0
Gary Bell,1000806,3.6,-0.7
Skip Lockwood,1007696,0.4,0.9
Enrique Romo,1011175,1.5,1.2
Todd Ritchie,253,0.1,-0.4
Paul Shuey,406,1.0,0.3
Ken Hill,1005827,1.9,1.7
Charlie Puleo,1010565,-0.1,2.2
Kevin Brown,642,6.7,6.5
Robert Ellis,649,-0.1,-0.5
