Name,playerid,WAR25,WAR26
Calvin Maduro,151,-0.6,0.8
Dustin Hermanson,195,3.1,4.0
Kent Mercker,439,1.1,1.6
Nick Bierbrodt,1194,-0.8,-0.4
Scott Bankhead,1000510,3.5,0.0
John Cummings,1002874,0.3,0.2
Ken Dixon,1003331,1.9,-0.1
Ray Lamb,1007278,-0.2,2.0
Wally Whitehurst,1013896,-0.1,0.8
C.J. Nitkowski,570,0.2,0.5
Jose Bautista,1000694,-0.1,-0.2
Pat Clements,1002339,0.8,0.0
Jim Gott,1004898,2.0,0.0
Al Hrabosky,1006116,2.5,0.8
Claude Osteen,1009878,3.5,4.8
Tom Seaver,1011708,8.3,9.1
Jae Seo,895,0.0,3.2
Don Carman,1001967,1.3,1.6
Rawly Eastwick,1003648,2.3,0.3
Fred Holdsworth,1005944,-0.4,-0.4
Jim Kern,1006868,0.1,0.5
Jim Maloney,1008039,6.5,4.9
Eric Weaver,1013695,0.0,-0.5
Sidney Ponson,161,1.7,4.4
Ron Villone,1010,-0.6,-0.2
Victor Alvarez,1559,0.3,-0.2
Jim Clancy,1002255,0.4,4.3
Danny Coombs,1002582,0.7,0.5
Ron Guidry,1005124,0.1,5.7
Jack Kralick,1007135,2.4,5.1
Lance McCullers,1008436,0.5,0.2
Howie Nunn,1009662,0.4,0.2
Hal Reniff,1010833,0.4,0.4
Allen Ripley,1010979,0.1,0.0
Rick Williams,1014035,0.1,1.2
Jamie Moyer,1091,2.1,0.2
Nick Regilio,2226,-0.2,0.0
Sherman Corbett,1002611,0.3,0.0
Steve Rosenberg,1011215,-0.2,-0.3
Ugueth Urbina,216,2.2,0.6
Lance Painter,1675,0.3,0.7
Dave Freisleben,1004333,-0.7,-0.3
Kevin Kobel,1007067,1.5,-0.6
Craig Lefferts,1007476,0.1,1.4
Brian Williams,1013978,0.0,1.2
Joe Mays,740,3.1,0.5
Grant Roberts,894,0.4,-0.3
Allan Anderson,1000216,2.0,2.1
Al Fitzmorris,1004119,1.3,0.0
Danny Jackson,1006295,4.3,5.2
Chris Knapp,1007026,1.0,-0.8
Joe Niekro,1009582,1.6,0.2
Scott Sanders,1011423,2.1,1.1
Miguel Batista,46,0.0,0.0
Terry Adams,946,0.5,0.3
Dennis Eckersley,1003660,2.9,3.2
Hal Haydel,1005520,-0.2,0.1
John Hiller,1005817,1.0,0.5
Gaylord Perry,1010210,3.6,2.3
Rick Wise,1014155,4.6,4.8
Jim Mann,566,-0.1,0.0
Mike Stanton,849,0.1,0.3
Jim Bouton,1001241,2.4,0.0
Kelly Downs,1003453,1.7,3.3
Todd Frohwirth,1004374,-0.3,0.3
Tom Hausman,1005505,0.3,0.8
Al Jackson,1006288,0.6,4.0
Max Leon,1007542,0.7,0.1
Rick Steirer,1012474,0.2,0.9
Gene Walter,1013587,0.4,-0.1
Matt Ginter,233,-0.1,0.7
Jon Lieber,287,1.2,1.4
Sean DePaula,377,0.5,-0.2
Don Drysdale,1003516,6.5,5.8
Jim McGlothlin,1008532,2.1,1.4
Tim Scott,1011694,-0.2,0.7
John Upham,1013289,-0.2,0.0
Ed Whitson,1013911,3.2,0.7
Mike Thurman,852,1.7,0.9
Josh Towers,1489,-0.5,0.2
Joel Adamson,1000056,0.3,-0.2
Fernando Arroyo,1000327,1.9,-0.1
Mike Kekich,1006764,0.0,0.8
Joey McLaughlin,1008614,0.5,-1.0
Rich Garces,189,0.4,-0.1
Gary Glover,234,0.8,0.3
Britt Burns,1001702,2.2,3.8
Dave Haas,1005170,-0.2,0.5
Allen Watson,1013675,1.0,1.1
Jim Willoughby,1014047,-0.3,0.0
John Smoltz,115,5.0,3.9
Jason Kershner,1566,-0.2,0.5
Jack Armstrong,1000313,3.3,0.0
Joel Johnston,1006474,-0.3,-0.2
J.R. Richard,1010913,2.3,3.3
Rob Stanifer,1012403,-0.7,-0.1
Dick Tidrow,1013056,2.5,2.5
Mike Morgan,67,-0.2,2.5
Jeremy Affeldt,583,1.0,0.3
Bill Gullickson,1005136,1.8,3.0
Catfish Hunter,1006199,3.2,4.5
Clay Kirby,1006960,0.4,4.1
Roberto Ramirez,1010674,-0.4,0.1
Joe Borowski,267,-0.3,-0.4
Dennys Reyes,444,0.2,0.0
Julian Tavarez,541,0.3,-0.3
Al Leiter,883,-0.1,0.0
Josias Manzanillo,996,0.0,0.8
Doyle Alexander,1000122,1.3,1.7
Hector Maestri,1007960,0.0,0.0
Larry McWilliams,1008700,1.1,0.5
Randy Moffitt,1009027,0.2,-0.4
Dan Pfister,1010267,1.0,0.2
Ron Taylor,1012885,2.1,-0.2
Ron Willis,1014036,-0.3,-0.5
Dave Williams,1013,0.6,0.4
Bobby Jones,1454,0.0,2.3
Aaron Heilman,1751,0.2,2.1
Brad Arnsberg,1000323,-0.4,0.2
Mike Judd,1006639,-0.1,-0.2
Mike Rochford,1011090,0.0,-0.1
Mike Brown,1001545,0.3,0.0
Grant Jackson,1006298,0.6,4.3
Paul Wagner,1013490,2.0,1.8
Jim Winn,1014140,0.2,0.3
Troy Percival,29,2.4,2.3
Joe Hudson,1006138,-0.3,0.2
Chad Ogea,1009744,1.9,1.7
Armando Reynoso,72,-0.2,-0.2
Sun-Woo Kim,197,-0.6,0.5
Juan Cruz,273,0.5,-0.2
Mark Wohlers,414,2.6,2.2
Ben Sheets,710,8.0,3.7
Mike Bacsik,863,-0.2,0.2
Jesus Sanchez,1476,0.8,0.4
Jorge DePaula,1827,-0.1,-0.1
Alan Hargesheimer,1005357,0.9,0.0
Lindy McDaniel,1008441,0.7,1.3
Pedro Ramos,1010681,4.5,3.2
Mike Witt,1014174,6.7,4.0
Jamie Walker,502,-0.2,-0.2
Luis Aquino,1000285,2.0,-0.2
Lerrin LaGrow,1007255,1.7,1.5
Jeff Musselman,1009407,1.3,-0.3
Shayne Bennett,1000847,-0.1,-0.1
John Butcher,1001762,0.5,1.0
Pete Filson,1004046,-0.2,0.2
Frank LaCorte,1007239,-0.8,0.4
Dave LaRoche,1007354,-0.3,-0.1
Fred Lasher,1007366,0.5,-0.2
Erik Bedard,126,2.4,3.4
Wayne Gomes,191,0.8,0.0
Dan Wright,258,-0.2,-0.3
Josh Fogg,989,0.8,0.6
Chan Ho Park,1267,3.7,1.2
Kenny Rogers,1277,1.3,-0.5
Gary Lavelle,1007389,0.0,0.0
Steve Foucault,1004262,-0.9,-0.8
Sparky Lyle,1007859,0.6,0.2
Freddie Toliver,1013102,0.7,0.3
Dave Wallace,1013543,-0.1,-0.3
Charles Hudson,1006134,2.2,1.0
Jack Kucek,1007195,0.1,-0.2
David Nied,1009577,1.1,-0.1
Shane Rawley,1010719,0.9,3.2
Sean Runyan,1011305,0.0,0.0
Kevin Appier,3,6.8,4.0
Scot Shields,35,0.0,0.2
Luis Vizcaino,714,0.1,-0.2
Don Carrithers,1001992,0.7,0.2
Charlie Hough,1006050,0.3,-0.5
Roger Nelson,1009511,2.8,-0.2
Dave Otto,1009905,0.0,1.4
Ken Reynolds,1010871,0.9,-0.2
Amaury Telemaco,1802,-0.3,-0.1
Jack Hamilton,1005274,-0.1,-0.1
Ray Krawczyk,1007149,-0.1,-0.3
Dick Lange,1007316,0.6,-0.7
Ben McDonald,1008454,4.5,3.0
Dave Sells,1011736,0.0,-0.2
Travis Harper,1211,-0.4,0.2
Jason Shiell,1625,0.0,-0.3
Michael Wuertz,1856,0.1,1.1
Steve Barber,1000530,5.4,1.1
Ross Baumgarten,1000689,1.8,0.9
Rick Grapenthin,1004954,-0.2,-0.2
Carl Morton,1009230,0.0,2.7
Jim Palmer,1009973,4.6,4.4
Charlie Williams,1013980,0.2,0.9
Paul Hartzell,1005467,1.4,-0.3
Jim Poole,1010435,0.8,0.1
Bill Slayback,1012062,0.0,0.3
Randy Tomlin,1013111,2.8,3.0
Denny Neagle,441,1.8,4.2
Rick Reed,750,0.0,1.1
Kirk Rueter,1128,0.9,3.0
Alex Herrera,1505,0.1,-0.4
Eric Junge,1611,0.3,0.0
Joe Decker,1003127,0.2,2.3
Doc Medich,1008714,3.4,3.7
Bruce Sutter,1012743,2.3,4.8
Adam Bernero,460,0.1,0.6
Danny Darwin,1002996,1.7,1.0
Pat Jarvis,1006363,2.0,2.2
Jerry Nielsen,1009584,-0.1,0.1
Chris Peters,1010225,-0.6,1.9
George Stone,1012565,-0.2,1.7
Jake Westbrook,412,1.0,3.0
Jose Lima,475,2.7,4.7
Ryan Dempster,517,1.4,0.7
Dave Burba,1239,0.5,0.1
Glenn Abbott,1000010,0.4,1.5
Kevin Blankenship,1001050,0.0,0.0
Mike Henneman,1005656,1.9,1.3
Sherman Jones,1006592,-0.2,0.0
Randy Martz,1008207,0.3,0.5
Alejandro Pena,1010140,4.7,-0.2
Paul Splittorff,1012346,3.9,4.1
David Riske,402,0.0,1.5
Todd Jones,436,-0.1,1.4
Tom Davey,1026,0.3,0.3
Joel Pineiro,1094,1.8,1.8
Justin Thompson,8217,4.4,1.1
Ken Brett,1001402,4.0,0.7
Glenn Dishman,1003324,-0.1,0.3
Bob Scanlan,1011489,0.5,0.3
Paul Spoljaric,1012349,0.1,1.1
Dave Wickersham,1013917,0.4,0.9
Chris Reitsma,348,0.3,0.5
Ray King,693,-0.3,0.6
Pedro Feliciano,1601,0.1,0.2
Jerry Garvin,1004558,0.5,-0.3
Xavier Hernandez,1005715,0.4,1.1
Craig McMurtry,1008651,-0.2,0.1
Mike Mohler,1009033,0.0,0.2
Tom Phoebus,1010301,2.1,4.2
Archie Reynolds,1010861,-0.2,0.1
John Smiley,1012084,1.9,3.4
John Tudor,1013215,0.5,1.8
Chad Paronto,399,-0.3,0.2
Juan Agosto,1000084,0.9,0.0
Richard Dotson,1003424,2.0,0.8
Vince Horsman,1006033,-0.1,-0.1
Charlie Lea,1007423,2.3,3.2
Bryan Clark,1002270,1.4,1.0
Terry Fox,1004284,0.4,0.8
Mike Crudale,1148,1.0,-0.1
Gil Heredia,1005686,0.2,-0.2
Tim Lollar,1007715,-0.3,2.3
Roger McDowell,1008475,1.4,0.0
Bob Sebra,1011709,3.4,0.0
Len Whitehouse,1013885,-0.3,-0.2
A.J. Burnett,512,4.8,0.1
Wade Blasingame,1001057,-0.2,1.9
Tom Butters,1001785,0.0,0.6
Marty Bystrom,1001802,1.2,-0.3
John Cerutti,1002106,0.0,0.4
Ron Davis,1003075,1.6,0.0
Jeff Parrett,1010019,0.1,-0.5
Joe Slusarski,1012071,-0.6,-0.2
Sammy Stewart,1012528,0.5,-0.1
Steve Wojciechowski,1014181,0.7,0.1
Derrick Turnbow,1694,0.3,0.0
Brian Barnes,1000560,0.3,0.1
Donnie Elliott,1003736,0.0,0.0
Dave Johnson,1006441,0.1,0.0
Rod Nichols,1009569,-0.5,2.9
John Noriega,1009629,0.0,0.0
Jim Parque,250,-0.2,-0.8
Roger Bailey,1000429,0.6,1.2
Mike Gardiner,1004516,1.2,1.0
Jeff Innis,1006266,0.4,0.2
Vicente Romo,1011177,0.4,1.7
Dave Schmidt,1011580,2.5,0.6
Mike Torrez,1013134,2.2,1.0
Kevin Walker,1060,-0.2,-0.1
Bill Castro,1002077,-0.1,0.3
Reggie Cleveland,1002347,4.3,1.5
Dick Drago,1003475,3.8,4.7
La Marr Hoyt,1006114,1.2,0.4
Bob Kipper,1006956,-0.3,-0.2
Rich Monteleone,1009068,0.1,0.3
Wayne Twitchell,1013244,3.5,0.4
Jason Grimsley,602,0.5,1.4
John Johnstone,1006475,-0.3,-0.1
Bob Miller,1008877,1.1,0.4
Gordie Richardson,1010908,0.8,0.3
Mel Rojas,1011153,1.4,0.3
Lary Sorensen,1012279,3.0,2.0
Diego Segui,1011725,2.0,1.7
Bob Shirley,1011911,2.3,-0.1
Clint Sodowsky,1012262,0.2,-0.1
Fred Talbot,1012813,0.4,-1.1
Will Cunnane,274,-0.6,0.5
Tom Cheney,1002177,0.1,-0.7
Al Downing,1003450,1.8,3.9
Rick Mahler,1007988,-0.2,0.2
Dennis Ribant,1010890,1.0,-0.4
Jeff Suppan,633,1.9,2.5
Steve Baker,1000467,0.4,-0.2
Earl Francis,1004289,1.7,3.1
Shawn Hillegas,1005818,0.1,0.3
Matt Keough,1006858,1.6,-1.4
Jack Lamabe,1007266,0.6,2.2
Jim Lonborg,1007724,5.7,0.2
Jim Slaton,1012054,0.8,4.1
Antonio Osuna,249,0.3,0.1
Andy Benes,1144,3.5,4.2
Wes Obermueller,1637,-0.1,0.1
Jeff Ballard,1000490,2.1,-0.6
Dan Larson,1007361,-0.1,-0.2
Jim Roland,1011156,0.5,0.6
Gordon Seyfried,1011776,0.1,0.0
Danny Graves,326,0.8,0.8
Mike MacDougal,612,0.1,0.6
Clay Carroll,1001997,1.5,0.2
Todd Erdos,1003804,-0.1,-0.2
Bill Gogolewski,1004802,0.7,0.0
Eric Ludwick,1007816,-0.5,-0.2
Ken Tatum,1012843,1.2,-0.5
Ed Vande Berg,1013348,0.6,0.5
Dave Von Ohlen,1013454,0.5,0.0
Andy Pettitte,840,7.2,3.2
Keefe Cato,1002084,0.1,-0.3
Burt Hooton,1006005,3.9,3.1
Mark Lee,1007459,0.1,0.0
Jim Ray,1010726,-0.3,0.8
Don Secrist,1011713,-0.3,-0.2
Chad Bradford,904,0.4,0.3
Felix Heredia,1304,0.4,-0.2
Jay Hook,1005999,1.4,-0.1
Harry Parker,1010003,0.9,0.9
Scott Linebrink,564,0.2,0.7
Ramiro Mendoza,836,1.7,2.0
David Wells,855,-0.9,1.8
Ryan Jensen,1117,0.0,1.1
Don Cooper,1002594,0.0,-0.1
Pat Darcy,1002984,1.4,0.0
Tom Hall,1005262,0.4,-0.2
Rick Reuschel,1010852,4.7,4.7
Jason Jennings,434,1.5,1.4
Mike Jackson,732,0.1,1.5
Travis Miller,742,0.4,1.0
Doug Davis,1244,3.6,0.6
Vida Blue,1001094,5.1,7.6
Dean Chance,1002130,2.9,6.9
Ralph Citarella,1002248,0.1,0.4
Rich Gale,1004444,1.0,1.8
Juan Guzman,1005162,5.5,4.3
Brian Kingman,1006938,2.0,0.8
Barry Manuel,1008084,0.1,-0.1
Ben Rivera,1010999,1.3,-0.4
Carlos Silva,973,2.6,2.1
Jesse Jefferson,1006380,0.0,-0.7
Bob Ojeda,1009756,1.8,2.8
Jim Rooker,1011183,0.1,2.2
Mike York,1014353,0.1,0.1
Jason Bere,266,-0.1,0.0
Tim Worrell,1139,0.6,0.6
Guillermo Mota,1467,0.0,0.2
Bob Forsch,1004233,3.0,0.4
John Martin,1008179,0.5,-0.3
Pascual Perez,1010185,1.3,4.0
Dan Spillner,1012342,-0.5,1.3
Mike Strahler,1012591,-0.4,0.5
Brandon Claussen,814,0.7,2.0
Bill Greif,1005027,-0.9,-0.7
Ken Patterson,1010067,-0.3,-0.2
Don Schwall,1011657,2.5,0.7
Craig Swan,1012754,1.5,1.7
Jack Cressend,723,0.2,0.3
Jay Powell,1271,1.2,0.3
Mike Norris,1009637,6.0,0.9
Dave Stewart,1012519,0.4,1.7
Derek Lowe,199,2.4,2.2
Aaron Myette,1263,-0.1,-0.1
Dan Miceli,1463,-0.6,0.3
Brad Voyles,1490,-0.2,-0.2
Chris Young,3196,0.5,3.4
Dennis Lamp,1007284,2.9,3.3
John Montague,1009060,0.2,0.2
Kevin Jarvis,1037,-0.3,0.5
Greg Hibbard,1005764,3.5,1.0
Les Lancaster,1007287,1.5,0.3
Jon Matlack,1008246,4.4,4.4
Jose Jimenez,435,2.3,1.3
Jason Standridge,1229,-0.3,-0.1
Mike Neu,1685,0.0,-0.1
Carmen Cali,2964,0.0,-0.3
Gene Brabender,1001293,2.0,1.2
Terry Burrows,1001733,-0.1,-0.7
Alex Madrid,1007958,0.2,-0.2
Mike McCormick,1008420,0.3,1.9
Rick Waits,1013494,1.5,2.8
Wilbur Wood,1014248,1.3,1.3
Paul Quantrill,669,-0.1,2.0
Gil Meche,1089,1.1,0.5
Mike Beard,1000718,0.3,0.1
Bob Gibson,1004662,3.9,6.0
Neal Heaton,1005568,2.0,0.9
Bill Krueger,1007175,1.2,0.8
Mike Munoz,1009328,0.0,0.0
Phil Regan,1010785,1.3,0.3
Ryan Glynn,686,0.2,-0.2
Mark Mulder,932,4.5,2.4
Tanyon Sturtze,1230,-0.2,-0.2
John Candelaria,1001909,2.2,4.0
Eric Gunderson,1005144,0.0,-0.2
Pedro Martinez,1008190,0.1,-0.4
Bruce Chen,769,-0.2,-0.3
Ken Forsch,1004234,0.8,2.6
Bobby Munoz,1009326,0.6,1.4
Bill Risley,1010986,0.1,-0.1
Dwight Siebler,1011952,0.2,0.1
Wade Miller,568,3.4,3.3
Ted Lilly,833,0.8,1.3
John Grabow,1848,0.3,0.0
Andy Hassler,1005480,2.2,1.7
Matt Maysey,1008314,-0.2,-0.4
Dan Schatzeder,1011527,2.1,-0.5
Pete Schourek,1011608,0.7,4.2
Rod Scurry,1011700,0.5,1.0
Livan Hernandez,1116,4.5,2.3
Joe Moeller,1009023,0.2,0.3
Don Nottebart,1009651,0.9,0.3
Dick Radatz,1010630,3.0,2.9
Herman Starrette,1012434,0.1,0.1
Kevin Millwood,106,4.0,0.9
Randy Choate,813,0.3,0.1
Brandon Villafuerte,1059,-0.2,0.4
Vinnie Chulk,1838,0.2,0.1
Joe Boever,1001118,-0.2,-0.2
Frank DiPino,1003320,0.6,2.2
Kevin Gross,1005088,1.5,0.8
Don Gullett,1005134,1.3,2.4
Gerry Hannahs,1005315,0.1,-0.1
Barry Latman,1007377,1.6,1.4
Fritz Peterson,1010227,2.8,3.6
Bryn Smith,1012104,0.1,0.6
Matt Perisho,1423,-0.3,-0.1
Francisco Barrios,1000603,1.5,0.7
Billy Brewer,1001404,-0.3,0.2
Bill Stafford,1012375,0.6,0.9
Brian Reith,347,-0.3,-0.4
Gabe White,360,0.4,0.2
Dan Reichert,624,-0.1,-0.1
David Cone,1680,5.3,3.3
Fred Beene,1000774,0.0,0.0
Jerry Bell,1000812,1.4,-0.2
Nelson Briles,1001432,3.4,0.7
Mark Gubicza,1005115,6.2,6.3
Melido Perez,1010183,2.0,5.9
John Purdin,1010570,0.1,-1.2
Jim Shellenback,1011859,0.2,1.4
Luis Tiant,1013054,2.5,3.7
Brad Lidge,563,0.1,1.5
Bud Black,1001007,0.3,1.1
Jerry Dipoto,1003321,1.1,0.0
Gene Harris,1005414,-0.2,-0.1
Vance Lovelace,1007773,0.0,-0.1
Ron Perranoski,1010201,0.9,1.7
J.C. Romero,754,0.3,1.6
Jorge Sosa,1228,-0.4,0.8
John Webb,7230,-0.1,-0.1
Blue Moon Odom,1009726,0.2,0.1
Marty Pattin,1010074,0.1,0.2
Walt Terrell,1012924,1.3,1.7
Bartolo Colon,375,4.4,3.8
T.J. Tucker,800,0.8,-0.3
Joe Cowley,1002690,0.8,-0.8
Ray Sadecki,1011360,-0.3,4.0
Lee Smith,1012175,2.4,2.1
Eric Gagne,650,1.3,3.6
Glendon Rusch,707,4.7,3.2
Kyle Lohse,739,1.0,1.6
Carlos Reyes,1721,0.4,-0.1
Steve Ontiveros,1009826,0.1,1.7
Mark Thompson,1013019,1.0,-0.4
Jose Paniagua,483,0.7,0.9
Bert Blyleven,1001098,6.7,4.9
Wally Bunker,1001652,0.4,-0.1
Bryan Eversgerd,1003874,0.2,-0.2
Bob Hendley,1005637,1.0,-0.9
Orel Hershiser,1005741,4.0,5.4
Mike Perez,1010184,0.2,-0.1
Russ Swan,1012758,-0.5,0.4
Rich Gossage,1004894,4.2,2.4
Bill Landis,1007294,0.6,0.3
Dave Morehead,1009156,0.7,-0.6
Dave Smith,1012117,1.9,1.1
Javier Vazquez,801,4.6,6.0
Bobby Seay,1225,0.1,0.3
Jon Adkins,1799,-0.1,-0.2
Willie Fraser,1004306,0.6,0.5
Milt Hill,1005831,0.6,0.1
Bill Lee,1007448,0.3,5.2
Bruce Ruffin,1011294,0.7,0.9
Don Wengert,1013777,0.0,0.3
Marc Wilkins,1013959,0.3,-0.1
Tom Glavine,90,5.4,4.6
Mark Redman,491,0.0,2.2
Dennis Martinez,1008161,-0.2,2.8
Jim McKee,1008585,0.1,-0.2
Bob Reynolds,1010863,0.0,2.1
Ralph Terry,1012929,2.6,4.0
Scott Schoeneweis,33,0.3,1.7
Mike Koplove,63,1.0,0.4
Brian Barber,1000525,0.6,-0.5
Mike Birkbeck,1000981,0.4,0.1
Doug Bochtler,1001107,0.4,-0.3
Marvin Freeman,1004326,0.1,-0.1
Larry Gura,1005150,0.7,1.1
Antonio Alfonseca,260,0.0,-0.8
Jim Mecir,930,0.0,0.0
Jim Brewer,1001406,-0.5,1.1
Nino Espinosa,1003830,2.0,0.0
Tommy Greene,1005013,0.2,4.8
Erik Hanson,1005333,6.6,3.5
Greg Harris,1005416,2.0,1.8
Dave Leiper,1007498,0.3,0.7
Calvin Schiraldi,1011563,0.3,2.8
Larry Sherry,1011883,0.8,-0.2
Randy St. Claire,1012443,0.3,0.0
Blake Stein,632,0.1,0.7
Eddie Guardado,727,0.3,0.4
Pete Broberg,1001454,0.8,-0.8
Frank Reberger,1010745,0.1,0.7
Rick Rodriguez,1011110,-0.3,0.0
Cecil Upshaw,1013292,0.8,0.8
T.J. Mathews,567,0.6,0.9
Mark Malaska,1769,0.4,-0.1
Dave Boswell,1001222,-0.3,-0.5
Rickey Clark,1002304,-0.4,-0.4
Bill Kunkel,1007210,-0.3,0.5
Randy Myers,1009427,1.7,1.6
Pat Osburn,1009873,-0.1,-0.5
Joe Sparma,1012307,2.2,1.4
Mac Suzuki,1485,2.3,-0.1
John Lackey,1507,3.1,5.3
Matt Whiteside,1956,0.3,0.2
Jimmy Key,1006885,3.4,5.6
Paul Kilgus,1006899,0.4,1.7
John Morlan,1009191,0.1,-0.2
Dale Murray,1009383,1.6,1.1
Jason Marquis,105,1.8,0.7
Ryan Vogelsong,1011,0.4,0.2
Josh Hancock,1606,0.1,-0.6
Tom Browning,1001566,3.0,3.2
Jim Golden,1004804,-0.4,1.8
Odell Jones,1006579,0.3,0.8
Bob Priddy,1010532,0.1,0.4
Frank Viola,1013435,3.9,2.9
Greg Swindell,76,2.7,5.9
Greg Maddux,104,5.8,7.0
Aaron Taylor,1627,0.2,-0.1
Don Aase,1000003,1.9,0.7
Tom Bradley,1001316,5.9,2.6
Greg Cadaret,1001810,-0.3,1.2
Steve Wilson,1014105,1.1,0.2
Mike Busby,1001743,0.5,-0.2
Tim Davis,1003082,0.5,0.0
Brian Holton,1005986,0.0,0.7
Greg Keagle,1006726,-0.4,0.1
Ken McBride,1008344,4.1,1.8
Paul Moskau,1009245,0.7,2.1
Bob Sadowski,1011363,1.7,0.2
Jarrod Washburn,40,0.3,2.5
Tim Redding,573,2.7,0.2
LaTroy Hawkins,729,1.6,1.4
Brian Meadows,998,-0.1,0.7
Jack Cullen,1002859,0.9,0.1
Greg Gohr,1004803,0.2,0.3
Bryan Harvey,1005469,2.3,0.5
Mike Madden,1007944,0.5,-0.1
Don Newhauser,1009534,-0.1,0.0
Mike Parrott,1010024,0.1,1.8
Daryl Patterson,1010059,-0.3,-0.1
Mike Hampton,430,2.3,4.9
Billy Koch,924,1.8,0.2
George Frazier,1004308,0.0,0.3
Tim Leary,1007438,0.5,0.5
Armando Benitez,865,0.4,3.1
Steve Trachsel,898,1.6,1.7
Andrew Lorraine,1583,0.0,0.7
Steve Kealey,1006727,0.6,-0.2
Jim Kremmel,1007157,-0.1,0.0
Gary Neibauer,1009486,0.2,-0.2
Dick Stigman,1012534,0.5,1.5
Pat Zachry,1014407,1.2,1.4
Darrin Chapin,1002138,0.0,-0.1
Mike Grace,1004915,0.3,1.2
Wayne Granger,1004945,0.8,0.4
Joe Hesketh,1005747,0.8,3.3
Bob Milacki,1008855,0.0,2.7
Matt Young,1014385,1.3,3.5
Barry Zito,944,4.4,3.1
Mike Timlin,1187,1.5,0.7
Jim Beattie,1000731,1.0,1.7
Pedro Borbon,1001195,0.7,1.2
Ryan Bowen,1001248,1.4,-0.1
Ted Bowsfield,1001273,0.8,2.1
Jeff Brantley,1001358,-0.1,1.4
Mark Eichhorn,1003712,4.9,0.8
Mike Kilkenny,1006901,2.0,0.3
Jack McDowell,1008473,5.2,4.8
Bill Monbouquette,1009048,5.2,5.4
Kevin Ritz,1010998,-0.2,-0.4
Dave Stieb,1012532,5.1,5.6
Todd Wellemeyer,1709,0.3,-0.5
Rick Aguilera,1000086,1.6,0.0
Steve Arlin,1000303,3.4,1.2
John Briscoe,1001441,-0.2,-0.4
Gary Eave,1003651,0.2,-0.3
Dan Murray,1009384,-0.3,-0.4
Dick Ruthven,1011330,3.9,2.1
Jose Silva,354,1.4,1.7
Trevor Hoffman,1035,0.4,1.6
Wilson Alvarez,1193,1.5,4.2
Jim Acker,1000030,0.6,-0.1
Brian Drahman,1003476,0.0,0.1
Dick Drott,1003511,0.0,-1.0
Gene Garber,1004493,1.0,-0.1
Wes Gardner,1004532,0.0,-0.7
Bruce Hurst,1006222,2.6,1.8
Tippy Martinez,1008200,-0.4,0.4
Jason Christiansen,1111,0.1,-0.2
John Rocker,1273,0.4,1.1
Javier Lopez,1663,0.7,0.2
Larry Dierker,1003288,3.3,0.0
Dave Righetti,1010958,2.6,2.7
Bob Stanley,1012409,2.5,0.3
Chad Durbin,1442,0.0,-0.4
Jeremy Griffiths,1731,0.2,0.0
Steve Bailey,1000431,-0.5,-0.1
Tom Bolton,1001155,0.5,0.3
Odalis Perez,668,4.9,2.2
John Dopson,1003404,1.8,0.1
Dennis Leonard,1007531,3.8,7.9
