Name,playerid,WAR24,WAR25,WAR26,WAR27
Chad Billingsley,5842,2.7,4.1,2.6,3.0
Jack Armstrong,1000313,0.1,3.3,0.0,0.7
J.R. Richard,1010913,0.5,2.3,3.3,5.0
Jeremy Affeldt,583,2.5,1.0,0.3,-0.5
Bill Gullickson,1005136,3.4,1.8,3.0,3.2
Catfish Hunter,1006199,3.1,3.2,4.5,0.5
Clay Kirby,1006960,1.6,0.4,4.1,-0.4
Julian Tavarez,541,0.0,0.3,-0.3,1.5
Doyle Alexander,1000122,1.2,1.3,1.7,1.4
Larry McWilliams,1008700,0.7,1.1,0.5,0.9
Randy Moffitt,1009027,0.7,0.2,-0.4,0.2
Ron Taylor,1012885,-0.1,2.1,-0.2,0.0
Grant Jackson,1006298,1.1,0.6,4.3,1.5
Chad Gaudin,1783,1.8,0.7,1.9,-1.0
Mat Latos,3815,2.7,5.0,1.8,1.6
Chad Ogea,1009744,1.5,1.9,1.7,0.4
Juan Cruz,273,0.7,0.5,-0.2,1.6
Mark Wohlers,414,1.0,2.6,2.2,1.8
Ben Sheets,710,3.8,8.0,3.7,4.0
Wade Davis,7441,1.1,1.4,1.0,1.5
Lindy McDaniel,1008441,2.6,0.7,1.3,0.6
Mike Witt,1014174,4.7,6.7,4.0,4.4
Kenley Jansen,3096,2.2,2.5,2.2,1.6
Jeff Musselman,1009407,0.1,1.3,-0.3,-0.1
Dave LaRoche,1007354,0.1,-0.3,-0.1,1.3
Wayne Gomes,191,-0.2,0.8,0.0,0.4
Chan Ho Park,1267,2.1,3.7,1.2,3.9
Kenny Rogers,1277,0.8,1.3,-0.5,1.1
Mitchell Boggs,3344,-0.4,0.6,0.0,0.4
Steve Foucault,1004262,2.7,-0.9,-0.8,1.8
Sparky Lyle,1007859,1.3,0.6,0.2,1.5
Andrew Miller,6785,0.7,-0.4,-0.1,0.5
Charles Hudson,1006134,2.5,2.2,1.0,0.1
Shane Rawley,1010719,1.6,0.9,3.2,3.2
Kevin Appier,3,4.8,6.8,4.0,5.3
Ernesto Frieri,5178,0.4,0.6,0.8,0.7
Liam Hendriks,3548,-0.1,0.4,1.5,1.3
Eric O'Flaherty,5746,0.4,0.4,1.2,0.4
Wily Peralta,7738,0.9,1.5,0.2,0.7
Ben McDonald,1008454,2.0,4.5,3.0,1.0
Steve Barber,1000530,2.3,5.4,1.1,2.9
Ross Baumgarten,1000689,1.5,1.8,0.9,-0.1
Jim Palmer,1009973,6.2,4.6,4.4,4.6
Randy Tomlin,1013111,1.6,2.8,3.0,1.1
Denny Neagle,441,0.4,1.8,4.2,3.4
Kirk Rueter,1128,1.0,0.9,3.0,0.9
Felix Doubront,1478,1.2,2.2,-0.2,0.5
Brett Cecil,2660,0.5,0.1,0.9,1.2
Jon Niese,4424,2.8,2.5,2.2,2.4
Doc Medich,1008714,3.5,3.4,3.7,2.7
Bruce Sutter,1012743,5.2,2.3,4.8,1.9
Danny Darwin,1002996,2.5,1.7,1.0,3.2
Chris Peters,1010225,0.0,-0.6,1.9,-0.4
George Stone,1012565,2.7,-0.2,1.7,0.2
Jake Westbrook,412,0.1,1.0,3.0,2.9
Jose Lima,475,0.4,2.7,4.7,-0.1
Dave Burba,1239,-0.2,0.5,0.1,0.6
Glenn Abbott,1000010,0.3,0.4,1.5,1.2
Paul Splittorff,1012346,3.7,3.9,4.1,1.4
Joel Pineiro,1094,3.5,1.8,1.8,0.4
Jason Davis,1598,0.8,0.2,1.1,-0.4
Ken Brett,1001402,2.6,4.0,0.7,3.3
Bob Scanlan,1011489,1.1,0.5,0.3,1.6
Chris Reitsma,348,1.2,0.3,0.5,1.5
Matt Cain,4732,3.3,4.0,4.5,3.2
Xavier Hernandez,1005715,-0.8,0.4,1.1,2.1
John Smiley,1012084,2.2,1.9,3.4,5.0
Wade Miley,8779,-0.1,3.9,1.6,1.2
Richard Dotson,1003424,2.9,2.0,0.8,2.1
Charlie Lea,1007423,0.5,2.3,3.2,2.3
Bryan Clark,1002270,1.3,1.4,1.0,-0.3
Wil Ledezma,1669,-0.2,1.0,-0.4,0.1
Tim Lollar,1007715,-0.2,-0.3,2.3,0.8
Roger McDowell,1008475,0.9,1.4,0.0,0.8
Tommy Hunter,1157,0.5,-0.4,0.7,0.7
Wade Blasingame,1001057,0.0,-0.2,1.9,1.9
Ron Davis,1003075,1.1,1.6,0.0,2.1
Sammy Stewart,1012528,-0.3,0.5,-0.1,1.5
Manny Corpas,2807,1.2,0.8,0.4,0.4
Dave Schmidt,1011580,0.3,2.5,0.6,1.5
Mike Torrez,1013134,-0.4,2.2,1.0,2.4
Sean Marshall,5905,1.1,0.7,0.8,1.8
Jaime Garcia,8137,3.2,2.6,0.5,0.4
Bill Castro,1002077,0.0,-0.1,0.3,0.5
Reggie Cleveland,1002347,3.5,4.3,1.5,1.6
Dick Drago,1003475,2.5,3.8,4.7,2.9
Bob Kipper,1006956,0.5,-0.3,-0.2,-0.6
Wayne Twitchell,1013244,2.7,3.5,0.4,1.1
Edinson Volquez,3990,3.6,0.2,0.7,-0.3
James Russell,4089,-0.4,-0.2,0.7,0.1
Bob Miller,1008877,2.7,1.1,0.4,0.3
Mel Rojas,1011153,0.4,1.4,0.3,0.9
Lary Sorensen,1012279,2.4,3.0,2.0,2.2
Diego Segui,1011725,1.0,2.0,1.7,1.6
Bob Shirley,1011911,1.9,2.3,-0.1,0.1
Fred Talbot,1012813,0.7,0.4,-1.1,0.7
Al Downing,1003450,3.0,1.8,3.9,0.2
Jeff Suppan,633,2.8,1.9,2.5,1.3
Matt Keough,1006858,2.2,1.6,-1.4,-0.9
Jim Lonborg,1007724,2.8,5.7,0.2,1.8
Jim Slaton,1012054,2.1,0.8,4.1,1.5
Andy Benes,1144,4.7,3.5,4.2,3.3
Huston Street,8258,1.1,1.5,0.8,0.4
Jeff Ballard,1000490,1.0,2.1,-0.6,0.6
Jim Roland,1011156,-0.2,0.5,0.6,0.3
Danny Graves,326,0.4,0.8,0.8,1.2
Clay Carroll,1001997,-0.1,1.5,0.2,1.0
Ed Vande Berg,1013348,0.8,0.6,0.5,-0.6
Andy Pettitte,840,4.6,7.2,3.2,2.6
Burt Hooton,1006005,2.4,3.9,3.1,5.2
Jim Ray,1010726,1.5,-0.3,0.8,-1.1
Felix Heredia,1304,0.3,0.4,-0.2,0.0
Jeff Locke,2929,0.2,1.1,0.1,1.3
John Danks,6329,2.7,4.5,2.9,0.3
Ramiro Mendoza,836,1.1,1.7,2.0,1.9
Daniel Bard,7115,0.7,1.4,1.3,-0.7
Tom Hall,1005262,1.1,0.4,-0.2,-0.6
Rick Reuschel,1010852,6.1,4.7,4.7,4.8
Jason Jennings,434,2.2,1.5,1.4,4.2
Mike Jackson,732,0.6,0.1,1.5,0.4
Doug Davis,1244,0.5,3.6,0.6,0.7
Adam Wainwright,2233,1.2,3.7,2.4,5.2
Vida Blue,1001094,5.5,5.1,7.6,4.9
Dean Chance,1002130,3.2,2.9,6.9,7.7
Rich Gale,1004444,1.8,1.0,1.8,-0.1
Juan Guzman,1005162,3.4,5.5,4.3,1.8
Brian Kingman,1006938,1.9,2.0,0.8,0.6
Carlos Silva,973,0.1,2.6,2.1,-0.5
Josh Johnson,4567,2.0,5.6,6.1,1.7
Craig Kimbrel,6655,3.1,2.2,2.5,1.3
Jesse Jefferson,1006380,-0.2,0.0,-0.7,-0.4
Bob Ojeda,1009756,0.2,1.8,2.8,3.1
Bob Forsch,1004233,1.3,3.0,0.4,2.0
John Martin,1008179,0.8,0.5,-0.3,0.0
Pascual Perez,1010185,0.9,1.3,4.0,2.6
Dan Spillner,1012342,-0.4,-0.5,1.3,1.4
Jordan Zimmermann,4505,-0.3,3.1,3.3,3.8
Vance Worley,6435,1.9,-0.2,1.4,0.4
Yovani Gallardo,8173,3.6,2.7,2.0,1.5
Ken Patterson,1010067,-0.8,-0.3,-0.2,-1.0
Craig Swan,1012754,0.1,1.5,1.7,3.8
Jay Powell,1271,0.1,1.2,0.3,1.2
Mike Norris,1009637,1.0,6.0,0.9,-0.2
Dave Stewart,1012519,0.3,0.4,1.7,0.5
Derek Lowe,199,0.4,2.4,2.2,2.4
Dan Miceli,1463,0.1,-0.6,0.3,1.1
Dallas Keuchel,9434,-0.5,1.1,3.4,5.6
Dennis Lamp,1007284,0.2,2.9,3.3,1.4
Greg Hibbard,1005764,2.2,3.5,1.0,1.2
Jon Matlack,1008246,7.5,4.4,4.4,2.6
Zach McAllister,2895,1.7,1.6,1.4,0.9
Mike Pelfrey,5203,3.1,1.9,2.8,1.2
Gene Brabender,1001293,0.9,2.0,1.2,0.6
Rick Waits,1013494,1.4,1.5,2.8,1.7
Paul Quantrill,669,1.2,-0.1,2.0,0.3
Gil Meche,1089,1.5,1.1,0.5,1.9
Zach Miner,3193,1.0,0.5,0.9,0.4
Francisco Liriano,3201,1.4,0.7,5.6,0.6
Bob Gibson,1004662,1.1,3.9,6.0,4.4
Neal Heaton,1005568,1.3,2.0,0.9,2.3
Phil Regan,1010785,0.4,1.3,0.3,1.0
Mark Mulder,932,3.9,4.5,2.4,1.9
Brett Anderson,8223,0.9,0.3,1.1,1.5
John Candelaria,1001909,2.7,2.2,4.0,0.4
Bobby Jenks,8645,1.0,1.8,2.2,1.3
Ken Forsch,1004234,4.1,0.8,2.6,1.0
Wade Miller,568,2.8,3.4,3.3,1.2
Carlos Villanueva,4138,0.7,0.5,0.1,1.3
Cole Hamels,4972,4.7,3.7,3.6,5.1
Andy Hassler,1005480,1.5,2.2,1.7,0.9
Dan Schatzeder,1011527,1.3,2.1,-0.5,0.2
Pete Schourek,1011608,0.9,0.7,4.2,1.0
Rod Scurry,1011700,0.2,0.5,1.0,-0.6
Livan Hernandez,1116,2.9,4.5,2.3,2.7
Kevin Millwood,106,5.5,4.0,0.9,4.6
Edwin Jackson,1841,1.5,3.7,3.2,3.4
Kevin Gross,1005088,3.6,1.5,0.8,2.4
Don Gullett,1005134,2.4,1.3,2.4,0.6
Barry Latman,1007377,0.5,1.6,1.4,1.1
Fritz Peterson,1010227,3.5,2.8,3.6,6.8
Zack Greinke,1943,4.2,8.6,4.9,3.2
Ian Snell,2227,1.9,3.4,2.2,1.1
Ubaldo Jimenez,3374,4.2,5.3,5.9,3.3
Lance Cormier,4346,0.1,0.1,-1.0,0.5
Paul Maholm,8678,1.4,1.8,3.2,3.7
David Cone,1680,0.5,5.3,3.3,5.0
Jose Quintana,11423,3.5,5.0,4.3,5.0
Nelson Briles,1001432,2.4,3.4,0.7,1.2
Mark Gubicza,1005115,3.8,6.2,6.3,1.6
Melido Perez,1010183,3.4,2.0,5.9,2.4
Luis Tiant,1013054,2.8,2.5,3.7,7.4
Tony Pena,4573,-0.1,0.7,1.0,0.7
J.C. Romero,754,0.6,0.3,1.6,-0.5
Blue Moon Odom,1009726,2.9,0.2,0.1,0.9
Bartolo Colon,375,0.7,4.4,3.8,4.3
Daniel Cabrera,1931,2.5,2.6,1.7,0.1
Joe Blanton,4849,2.2,3.2,5.3,1.8
Ray Sadecki,1011360,1.2,-0.3,4.0,4.6
Lee Smith,1012175,2.7,2.4,2.1,2.7
Eric Gagne,650,0.0,1.3,3.6,4.7
Kyle Lohse,739,2.8,1.0,1.6,1.5
Felix Hernandez,4772,6.8,5.3,6.6,6.1
Drew Smyly,11760,1.8,2.3,1.0,1.8
Steve Ontiveros,1009826,1.0,0.1,1.7,0.7
Oliver Perez,1514,0.1,2.7,1.6,-0.6
Bert Blyleven,1001098,6.2,6.7,4.9,5.2
Bob Hendley,1005637,0.9,1.0,-0.9,0.4
Anibal Sanchez,3284,0.3,0.7,4.2,3.7
Jeremy Hellickson,4371,2.0,0.8,1.3,0.2
Chris Sale,10603,4.9,5.1,5.6,5.4
Rich Gossage,1004894,2.0,4.2,2.4,1.0
Dave Morehead,1009156,1.3,0.7,-0.6,1.2
Javier Vazquez,801,6.1,4.6,6.0,2.0
C.J. Wilson,3580,0.3,0.0,0.7,-0.5
Willie Fraser,1004306,-0.7,0.6,0.5,-1.2
Bill Lee,1007448,1.1,0.3,5.2,3.7
Bruce Ruffin,1011294,0.4,0.7,0.9,2.2
Tom Glavine,90,2.9,5.4,4.6,3.3
Jason Bergmann,4640,-0.1,0.8,0.8,-0.1
Dennis Martinez,1008161,4.3,-0.2,2.8,1.9
Ralph Terry,1012929,2.2,2.6,4.0,3.3
Doug Bochtler,1001107,0.4,0.4,-0.3,-1.2
Kevin Correia,1767,-0.4,1.0,1.1,0.4
Nino Espinosa,1003830,0.0,2.0,0.0,-0.4
Tommy Greene,1005013,2.8,0.2,4.8,0.1
Erik Hanson,1005333,2.4,6.6,3.5,3.1
Calvin Schiraldi,1011563,1.3,0.3,2.8,-0.3
Larry Sherry,1011883,0.2,0.8,-0.2,-0.3
Blake Stein,632,-0.4,0.1,0.7,0.3
Eddie Guardado,727,0.3,0.3,0.4,0.0
Jason Hammel,4538,0.3,-0.2,3.5,3.2
Randy Myers,1009427,1.5,1.7,1.6,2.0
Joe Sparma,1012307,-0.6,2.2,1.4,0.0
John Lackey,1507,1.8,3.1,5.3,5.3
Homer Bailey,8362,1.6,1.3,2.4,3.9
Jimmy Key,1006885,2.8,3.4,5.6,1.6
Dale Murray,1009383,1.0,1.6,1.1,-0.9
Jason Marquis,105,0.0,1.8,0.7,-0.5
Frank Viola,1013435,3.5,3.9,2.9,5.4
Greg Swindell,76,3.3,2.7,5.9,4.6
Greg Maddux,104,5.1,5.8,7.0,7.5
Don Aase,1000003,1.8,1.9,0.7,0.6
Tom Bradley,1001316,7.7,5.9,2.6,0.8
Dave Bush,4635,1.9,1.2,3.8,2.2
John Maine,4773,-0.3,0.9,3.2,1.7
Paul Moskau,1009245,0.9,0.7,2.1,-0.4
Jarrod Washburn,40,1.0,0.3,2.5,4.2
Tim Redding,573,0.7,2.7,0.2,-0.5
LaTroy Hawkins,729,-0.1,1.6,1.4,1.1
Brian Meadows,998,0.7,-0.1,0.7,0.8
Clayton Kershaw,2036,6.2,7.3,8.0,8.7
Mike Hampton,430,3.1,2.3,4.9,4.6
Billy Koch,924,1.0,1.8,0.2,1.3
Trevor Cahill,6249,2.4,0.7,0.6,0.1
Jeanmar Gomez,9033,-0.1,0.2,-0.5,0.9
Armando Benitez,865,1.7,0.4,3.1,1.5
Steve Trachsel,898,0.7,1.6,1.7,1.8
David Hernandez,4259,-0.6,0.8,1.1,2.0
Aaron Loup,10343,0.9,0.6,0.5,0.2
Dick Stigman,1012534,0.8,0.5,1.5,3.3
Pat Zachry,1014407,3.6,1.2,1.4,0.2
Wayne Granger,1004945,0.2,0.8,0.4,0.1
Bob Milacki,1008855,2.2,0.0,2.7,0.2
Matt Young,1014385,3.3,1.3,3.5,1.7
Barry Zito,944,4.5,4.4,3.1,3.0
Ryan Madson,1852,0.8,0.9,0.4,1.2
Jim Beattie,1000731,0.7,1.0,1.7,4.2
Mike Kilkenny,1006901,1.1,2.0,0.3,-0.2
Jack McDowell,1008473,2.9,5.2,4.8,5.2
Bill Monbouquette,1009048,4.1,5.2,5.4,3.0
Dave Stieb,1012532,4.8,5.1,5.6,4.5
Dick Ruthven,1011330,0.4,3.9,2.1,3.4
Jose Silva,354,1.9,1.4,1.7,-0.1
Wilson Alvarez,1193,2.8,1.5,4.2,3.8
Jim Acker,1000030,0.3,0.6,-0.1,1.5
Bruce Hurst,1006222,0.4,2.6,1.8,3.3
Scott Feldman,6283,-0.4,0.6,2.9,1.2
Dave Righetti,1010958,5.4,2.6,2.7,3.0
Bob Stanley,1012409,4.0,2.5,0.3,2.0
Odalis Perez,668,1.7,4.9,2.2,2.9
Ricky Romero,3403,2.5,3.8,2.6,0.5
Dennis Leonard,1007531,2.4,3.8,7.9,4.7
Dave Stevens,1012508,-0.2,-0.9,-0.6,-0.5
Ray Burris,1001729,2.4,2.8,2.1,1.8
Mike Moore,1009122,4.2,5.9,3.7,3.1
Brett Tomko,1056,1.5,3.6,1.4,0.5
Aaron Laffey,6248,1.3,0.6,-0.6,-0.2
Bill Campbell,1001874,0.6,2.2,0.7,1.7
Joaquin Benoit,1437,0.7,-0.1,1.0,1.5
James McDonald,5523,0.0,1.5,0.7,1.7
Hong-Chih Kuo,7016,1.4,0.4,2.2,0.4
Eric King,1006929,0.4,1.0,2.2,2.6
Ramon Martinez,1008193,1.1,1.9,1.9,2.2
Bob Welch,1013750,1.9,3.3,3.7,2.8
Bob Wickman,413,0.9,1.6,0.8,0.6
Jim Abbott,1000012,4.4,2.3,1.3,3.5
Mark Clark,1002296,0.2,0.5,1.6,1.8
Dave Lemanczyk,1007511,1.0,0.5,3.4,0.2
Jay Tibbs,1013055,2.8,0.6,0.8,0.9
Josh Beckett,510,3.3,4.2,1.0,5.7
Vladimir Nunez,532,1.1,0.0,0.6,0.9
Arthur Rhodes,1097,0.5,0.2,1.0,1.9
Steve Kline,1164,-0.6,0.8,0.6,1.1
Ismael Valdez,1283,2.2,2.2,0.4,2.0
Mark Langston,1007323,-0.7,4.1,6.4,4.0
Hector Santiago,4026,0.0,1.3,0.5,0.6
Bill Laskey,1007367,2.4,0.9,1.0,0.2
Gene Nelson,1009501,0.0,1.4,1.8,0.5
Carlos Marmol,2790,1.7,1.4,0.8,2.7
Dennis Bennett,1000838,1.3,1.5,0.9,-0.2
Darold Knowles,1007058,0.9,0.6,0.9,0.2
Joe Price,1010530,0.8,0.4,2.0,1.8
Chris Short,1011931,1.1,3.4,5.6,6.5
Bobby Witt,1014170,2.4,2.5,5.0,0.9
Zach Day,1496,0.2,1.4,1.2,-0.2
Stan Belinda,1000792,-0.3,-0.3,1.0,0.0
Andy Hawkins,1005514,0.2,2.0,1.3,0.3
Roger Pavlik,1010087,0.9,1.9,0.0,3.2
Ed Halicki,1005228,4.4,3.3,3.3,3.3
Dave McNally,1008655,0.7,4.5,4.7,4.9
Bob Owchinko,1009914,0.2,0.6,0.3,-0.1
Brad Penny,535,1.0,3.1,3.0,3.5
Sterling Hitchcock,824,2.0,2.7,0.7,1.5
Darryl Kile,1163,2.4,0.8,1.7,3.7
Bob Anderson,1000219,1.3,1.8,0.6,0.4
Ken Holtzman,1005989,5.8,3.6,2.7,5.0
Rick Sutcliffe,1012734,-0.4,-0.3,3.5,3.0
Todd Stottlemyre,75,1.2,2.7,2.6,1.4
Mike Mussina,837,2.8,3.4,5.1,5.3
Rod Beck,1730,1.4,-0.3,0.0,0.4
David Robertson,8241,0.7,0.8,2.3,1.5
Ron Schueler,1011622,1.1,1.8,1.5,0.9
Shawn Estes,873,3.6,1.8,2.4,3.0
Tim Lincecum,5705,7.2,7.5,4.3,3.5
Curt Young,1014368,1.1,-1.2,2.8,1.5
Charles Nagy,397,3.2,7.0,0.6,3.5
Danny Frisella,1004365,0.6,1.3,0.0,-0.2
Randy Jones,1006582,2.5,4.3,4.6,1.5
Jake Arrieta,4153,0.8,-0.1,1.6,0.2
J.J. Hoover,9037,0.5,0.7,-0.4,0.0
Dick Ellsworth,1003754,1.7,3.0,4.0,1.1
Francisco Rodriguez,1642,2.4,1.9,1.5,0.7
Dock Ellis,1003747,4.2,3.4,3.7,3.9
Alex Fernandez,1003993,2.4,4.5,4.7,3.3
Mike Flanagan,1004133,0.6,4.4,4.5,6.0
Rick Honeycutt,1005992,1.5,2.2,2.5,1.5
Mitch Williams,1014025,-0.5,0.0,0.0,-0.7
Brandon Webb,1692,4.3,2.6,4.8,6.5
Justin Grimm,11720,0.6,0.7,0.6,0.5
Steve Carlton,1001964,4.9,3.6,3.1,11.1
Jim Kaat,1006660,1.9,4.7,4.3,6.4
Eric Plunk,1010400,0.8,0.0,0.2,-0.1
Bill Singer,1012007,4.2,6.1,2.0,2.0
Ray Washburn,1013652,1.9,1.5,0.3,1.3
Jorge Julio,148,-0.4,0.0,-0.3,0.4
Shawn Chacon,424,-0.4,2.2,-1.1,1.5
Braden Looper,526,0.5,0.1,0.1,0.5
Juan Nicasio,7731,1.3,0.9,2.1,-0.3
Joaquin Andujar,1000266,1.2,0.6,1.3,1.1
Andy Messersmith,1008799,2.3,3.5,3.5,3.2
Dave Pagan,1009949,0.8,0.1,1.0,0.9
Dave Rucker,1011279,0.8,0.0,0.5,-0.2
Dwight Gooden,1004852,1.8,6.8,4.0,3.5
Matt Clement,271,2.1,1.6,1.8,4.7
Kyle Farnsworth,278,-0.3,2.0,-0.4,1.2
Randy Wolf,976,3.4,3.9,2.5,1.7
Derek Holland,4141,3.2,1.5,4.5,1.3
Gio Gonzalez,7448,3.2,3.3,5.0,3.2
Mark Davis,1003067,1.5,1.6,0.8,2.8
Joe Grahe,1004939,0.8,0.1,0.0,0.4
Joe Horlen,1006025,1.4,0.7,4.5,4.0
Jim McAndrew,1008328,0.9,1.7,3.2,0.0
Jon Lester,4930,4.2,5.4,5.0,2.6
Stan Bahnsen,1000414,1.0,2.3,2.2,3.2
Denny Lemaster,1007512,1.4,1.9,1.8,2.0
Steve Trout,1013197,1.5,2.4,3.4,1.3
Danys Baez,367,2.2,0.8,0.5,0.4
Pete Redfern,1010751,1.9,1.7,1.5,-1.1
Mike Williams,1014,0.2,0.1,0.5,0.4
Max Scherzer,3137,2.7,4.0,2.3,4.5
Cody Allen,12183,1.0,1.2,2.6,1.0
Doug Bird,1000976,1.5,1.6,2.8,1.4
Keith Foulke,231,0.0,0.4,2.9,2.5
Jonathan Papelbon,5975,0.3,3.1,2.1,2.8
Mudcat Grant,1004952,-0.7,1.6,0.0,1.6
Cecilio Guante,1005113,0.1,1.5,-0.2,0.1
Mark Buehrle,225,4.3,4.5,5.9,1.7
Jose Rijo,349,2.1,4.5,6.1,5.1
Joe Smith,3281,0.3,0.2,-0.2,1.3
Barry Jones,1006526,-0.3,-0.1,0.2,1.0
Lew Krausse,1007146,0.4,1.0,-0.3,1.4
Scott Garrelts,1004546,1.5,1.8,1.3,3.8
Johan Santana,755,3.7,6.8,7.1,6.7
Johnny Cueto,6893,2.5,3.0,4.3,0.7
Anthony Reyes,7105,0.2,0.5,0.5,0.1
Ross Grimsley,1005071,4.2,0.9,1.1,0.7
Adam Eaton,1029,0.1,2.5,2.4,1.7
Garrett Richards,9784,0.2,1.7,4.2,2.8
Steve Blass,1001058,1.8,0.4,2.6,1.6
George Culver,1002870,2.4,0.4,0.7,0.5
Jerry Johnson,1006464,0.3,0.3,0.1,0.3
Tommie Sisk,1012018,0.6,2.3,0.4,0.4
Tom Gordon,282,1.0,2.5,2.2,3.5
Robbie Ross Jr.,6819,1.0,-0.1,0.1,0.8
Fergie Jenkins,1006388,4.5,6.3,8.2,9.5
Barry Moore,1009089,-0.2,0.6,0.3,-0.4
Don Sutton,1012745,3.9,1.9,7.1,6.8
Juan Rincon,752,0.7,2.4,2.2,1.4
Jose Mesa,961,0.5,0.8,0.9,2.9
Rob Bell,1492,-0.2,0.8,0.1,1.0
Matt Garza,3340,3.3,2.8,2.1,4.7
Bobby Bolin,1001146,1.4,1.4,1.6,1.9
Atlee Hammaker,1005281,2.6,4.6,0.7,2.2
Don Robinson,1011061,-0.5,1.0,0.0,2.0
CC Sabathia,404,3.6,5.0,6.4,7.4
Joe Sambito,1011392,0.3,1.2,1.8,1.4
Hipolito Pichardo,1472,0.6,0.6,0.9,-0.2
Addison Reed,10586,1.6,-0.2,1.0,2.4
Ron Darling,1002989,2.2,3.5,2.0,2.6
Dan Haren,1757,3.7,3.8,4.7,6.1
Marc Rzepczynski,6612,0.4,0.7,-0.6,0.2
Tony Cloninger,1002359,3.8,1.5,-0.2,0.4
Tommy John,1006515,2.6,2.9,3.8,4.4
Milt Pappas,1009989,2.1,4.8,3.0,3.7
