Name,playerid,real,pred
Mariano Rivera,844,2.2,1.83
Mike Stanton,849,1.2,0.74
Armando Benitez,865,-0.3,0.45
Jae Seo,895,0.0,1.55
David Weathers,902,-0.4,0.47
Chad Bradford,904,1.5,0.16
Justin Duchscherer,910,1.5,0.76
Chad Harville,915,0.0,0.5
Tim Hudson,921,2.5,2.71
Cory Lidle,926,1.2,1.92
Mark Mulder,932,-0.5,1.89
Barry Zito,944,2.2,3.85
Brandon Duckworth,954,0.5,0.09
Brett Myers,962,3.5,1.97
Vicente Padilla,964,3.2,1.0
Cliff Politte,967,-0.7,0.41
Carlos Silva,973,-0.5,2.49
Randy Wolf,976,-0.1,0.75
Bronson Arroyo,978,4.6,2.52
Joe Beimel,979,0.2,0.31
Kris Benson,982,0.6,1.8
Brian Meadows,998,-0.5,0.16
Ron Villone,1010,-0.1,0.75
Ryan Vogelsong,1011,0.1,0.35
Kip Wells,1012,0.4,0.3
Adam Eaton,1029,0.4,1.74
Alan Embree,1030,1.1,0.85
Trevor Hoffman,1035,1.3,0.5
Jake Peavy,1051,4.4,3.31
Brett Tomko,1056,1.0,2.42
Ryan Franklin,1076,-0.6,0.5
Freddy Garcia,1077,3.1,3.57
John Halama,1080,-0.3,0.21
Julio Mateo,1087,0.1,0.52
Gil Meche,1089,1.9,1.15
Jamie Moyer,1091,1.9,0.5
Jeff Nelson,1092,-0.2,0.3
Joel Pineiro,1094,0.4,0.51
Arthur Rhodes,1097,0.7,0.12
Rafael Soriano,1100,1.1,0.25
Aaron Fultz,1113,0.8,0.53
Livan Hernandez,1116,2.0,2.58
Joe Nathan,1122,3.1,2.52
Felix Rodriguez,1127,-0.4,0.38
Jason Schmidt,1131,3.8,3.79
Jay Witasick,1138,-0.2,0.45
Tim Worrell,1139,-1.0,0.5
Jason Isringhausen,1158,-0.9,0.5
Steve Kline,1164,0.2,0.5
Matt Morris,1172,2.3,3.56
Mike Timlin,1187,0.2,0.43
Woody Williams,1190,1.2,2.76
Dewon Brazelton,1195,-0.5,0.71
Jesus Colome,1198,0.0,0.26
Travis Harper,1211,0.0,0.2
Joe Kennedy,1217,0.8,0.81
Tom Martin,1219,0.7,0.15
Bobby Seay,1225,0.0,0.1
Jorge Sosa,1228,-0.9,0.85
Jason Standridge,1229,0.0,0.19
Tanyon Sturtze,1230,-0.3,0.04
Esteban Yan,1236,-0.5,0.35
Francisco Cordero,1243,1.3,0.75
Doug Davis,1244,2.8,2.1
R.A. Dickey,1245,-0.5,0.26
Dan Kolb,1257,0.1,0.29
Chan Ho Park,1267,0.8,1.2
Kenny Rogers,1277,2.1,1.53
Scott Eyre,1300,0.2,0.38
Roy Halladay,1303,5.1,4.08
Esteban Loaiza,1310,2.4,6.0
Joaquin Benoit,1437,1.2,1.16
Brendan Donnelly,1441,0.2,0.37
Aaron Harang,1451,5.7,3.38
Dan Miceli,1463,-0.3,0.36
Guillermo Mota,1467,-0.3,0.57
Josh Towers,1489,-0.5,1.99
Zach Day,1496,0.0,0.16
John Lackey,1507,5.3,4.78
Mike Maroth,1508,-0.1,2.33
Kirk Saarloos,1516,-0.4,0.78
Duaner Sanchez,1518,0.8,0.55
Brandon Backe,1529,0.4,1.17
Aaron Cook,1571,3.6,1.62
Mark Hendrickson,1574,2.1,2.29
Lance Carter,1592,-0.1,-0.23
Jason Davis,1598,1.1,0.57
Josh Hancock,1606,0.2,0.04
Nate Robertson,1620,2.2,1.03
Salomon Torres,1628,1.1,0.66
Eric DuBose,1633,-0.2,-0.14
Cliff Lee,1636,2.3,2.79
Russ Springer,1652,0.1,0.35
Jose Contreras,1660,4.0,3.62
Javier Lopez,1663,-0.1,0.42
Jeremy Bonderman,1667,5.6,3.46
Wil Ledezma,1669,1.0,0.5
Trever Miller,1672,0.6,0.5
Kiko Calero,1676,1.5,0.08
Brandon Webb,1692,6.5,3.71
Derrick Turnbow,1694,0.0,0.5
Chris Capuano,1701,4.0,1.31
Dontrelle Willis,1703,3.0,4.49
Todd Wellemeyer,1709,-0.2,0.16
Geremi Gonzalez,1711,0.0,0.19
Jose Valverde,1726,0.9,0.93
Aaron Heilman,1751,1.7,0.5
Matt Miller,1754,-0.1,0.88
Dan Haren,1757,3.8,3.15
Mike Gallo,1759,-0.2,-0.03
Kevin Correia,1767,1.0,0.5
John Wasdin,1768,-0.1,0.9
Rich Harden,1772,0.7,4.61
Sergio Mitre,1773,-0.1,0.55
Jimmy Gobble,1791,0.8,0.25
Kevin Gregg,1793,0.7,0.49
Michael Gonzalez,1794,1.3,0.86
J.J. Putz,1795,3.4,0.08
Neal Cotts,1797,-0.5,0.58
Jon Adkins,1799,0.3,-0.08
Mike Wood,1806,-0.3,0.43
Geoff Geary,1813,1.2,-0.03
Chad Cordero,1816,0.1,-0.47
Noah Lowry,1833,1.3,2.02
Vinnie Chulk,1838,0.3,0.28
John Grabow,1848,0.6,0.25
Ryan Madson,1852,0.9,0.66
Shawn Camp,1855,0.4,0.19
Michael Wuertz,1856,0.4,0.33
Allan Simpson,1864,0.0,0.19
Lenny DiNardo,1894,-0.3,0.03
Akinori Otsuka,1895,1.8,0.5
Greg Aquino,1899,0.0,-0.02
Jason Frasor,1906,0.2,0.66
Scott Proctor,1911,1.2,0.06
Matt Thornton,1918,0.9,0.5
Brian Bruney,1929,0.2,0.16
Daniel Cabrera,1931,2.6,2.89
Scott Dohmann,1936,-0.7,0.19
Mike Adams,1937,-0.2,0.22
Zack Greinke,1943,0.0,1.69
Elizardo Ramirez,1946,1.4,0.74
Travis Hughes,2045,-0.2,-0.16
Jorge De La Rosa,2047,-0.3,0.2
Gustavo Chacin,2060,-0.4,2.06
Matt Guerrier,2061,0.0,0.2
Jeremy Guthrie,2072,-0.1,-0.09
Heath Bell,2080,0.1,0.15
Fernando Cabrera,2105,-0.2,0.5
Gary Majewski,2131,0.2,0.07
Yhency Brazoban,2150,0.1,0.04
Clint Nageotte,2156,-0.1,0.3
Justin Lehr,2163,0.0,0.1
Chad Qualls,2170,0.2,1.08
Mike Gosling,2204,-0.1,0.48
Roberto Novoa,2217,-0.6,0.47
Ian Snell,2227,1.9,0.02
Jose Capellan,2236,0.0,0.35
Santiago Casilla,2873,0.0,0.5
Jeff Bajenaru,2920,-0.3,-0.02
Chris Young,3196,2.2,1.8
Brad Hennessey,3720,-0.2,0.16
Brandon League,3731,0.6,-0.3
Kameron Loe,4422,0.7,0.57
Dave Bush,4635,3.8,0.34
Jeff Francis,4684,3.5,2.08
Brad Halsey,4760,0.1,1.96
Felix Hernandez,4772,3.3,1.2
John Maine,4773,0.9,0.5
Jesse Crain,4817,0.9,-0.08
Joe Blanton,4849,3.2,3.09
Scott Kazmir,4897,3.6,3.31
Abe Alvarez,6259,-0.2,0.5
George Sherrill,6291,0.9,-0.01
