Name,playerid,real,pred
Oliver Perez,1514,1.6,1.01
Kirk Saarloos,1516,0.2,-0.07
Brandon Backe,1529,-0.4,0.9
Aaron Cook,1571,4.7,4.13
Mark Hendrickson,1574,1.0,0.6
Jason Davis,1598,0.1,0.46
Nate Robertson,1620,1.1,1.41
Salomon Torres,1628,0.3,0.14
Cliff Lee,1636,6.8,1.4
Brian Tallet,1646,0.6,0.41
Russ Springer,1652,0.6,0.5
Oscar Villarreal,1654,-1.0,0.42
Seth McClung,1657,0.8,-0.06
Jose Contreras,1660,2.0,3.17
Javier Lopez,1663,0.1,0.07
Jeremy Bonderman,1667,0.3,2.2
Wil Ledezma,1669,0.1,-0.05
Trever Miller,1672,0.6,0.03
Kiko Calero,1676,0.1,0.56
Kyle Snyder,1689,-0.2,0.51
Brandon Webb,1692,5.4,4.71
Derrick Turnbow,1694,-0.4,0.22
Claudio Vargas,1695,0.2,0.3
Todd Wellemeyer,1709,1.7,0.31
Jose Valverde,1726,1.1,0.88
Edgar Gonzalez,1727,-0.1,0.35
Aaron Heilman,1751,-0.4,0.98
Dan Haren,1757,6.1,3.94
Kevin Correia,1767,0.4,1.6
Rich Harden,1772,4.5,3.59
Chad Gaudin,1783,0.7,2.72
Jimmy Gobble,1791,-0.3,0.37
Kevin Gregg,1793,0.9,1.13
Michael Gonzalez,1794,0.1,0.16
J.J. Putz,1795,0.6,0.8
Neal Cotts,1797,0.1,-0.17
Jon Adkins,1799,-0.1,0.18
Geoff Geary,1813,0.6,-0.08
Chad Cordero,1816,0.0,0.13
Matt Belisle,1837,0.2,1.08
Vinnie Chulk,1838,-0.3,0.67
Chris Bootcheck,1842,-0.1,-0.14
John Grabow,1848,0.3,0.52
Ryan Madson,1852,1.2,-0.0
Shawn Camp,1855,0.6,0.37
Michael Wuertz,1856,0.1,1.04
Brian Falkenborg,1859,-0.2,0.16
Greg Aquino,1899,-0.1,0.4
Jason Frasor,1906,-0.1,0.87
Scott Proctor,1911,-0.2,0.11
Matt Thornton,1918,1.8,0.87
Brian Bruney,1929,0.5,0.5
Daniel Cabrera,1931,0.1,1.79
Scott Dohmann,1936,-0.1,0.03
Elizardo Ramirez,1946,-0.1,0.5
Denny Bautista,1947,-0.1,0.19
Tim Byrdak,1995,-0.5,0.01
Saul Rivera,2027,1.3,0.31
Jorge De La Rosa,2047,2.4,1.48
Matt Guerrier,2061,-0.7,-0.13
Jose Veras,2063,0.0,-0.07
Jeremy Guthrie,2072,2.2,1.6
Chien-Ming Wang,2074,1.5,2.94
Fernando Cabrera,2105,-0.5,0.07
Andrew Brown,2115,-0.1,0.5
Gary Majewski,2131,-0.3,0.02
Adam Loewen,2134,-0.3,1.76
Angel Guzman,2145,0.1,0.32
Sean Henn,2147,-0.1,0.19
Yhency Brazoban,2150,0.0,0.23
Boof Bonser,2159,0.9,1.21
Taylor Buchholz,2168,1.3,1.38
Chad Qualls,2170,1.8,0.36
Dennis Sarfate,2174,0.0,0.59
Renyel Pinto,2180,-0.4,0.44
Jake Woods,2196,-0.4,0.31
Justin Hampson,2209,0.5,0.12
Ian Snell,2227,2.2,2.44
Adam Wainwright,2233,2.4,3.68
Jose Capellan,2236,0.0,0.2
Blaine Boyer,2237,0.0,0.13
Joel Peralta,2332,-0.8,0.46
Todd Coffey,2467,0.0,-0.0
Juan Salas,2533,0.1,0.27
Robinson Tejeda,2575,0.4,0.5
Wandy Rodriguez,2586,2.9,3.85
Chris Sampson,2651,1.8,0.63
Randy Messenger,2658,0.0,0.12
Brian Sanches,2739,-0.1,0.03
Jack Taschner,2766,0.0,0.42
Carlos Marmol,2790,1.4,1.44
Manny Corpas,2807,0.8,0.82
Franquelis Osoria,2860,-0.2,0.5
Santiago Casilla,2873,0.3,0.48
Juan Oviedo,2886,0.7,0.29
Sean Green,3001,0.9,0.71
Doug Slaten,3107,-0.2,-0.02
Manny Delcarmen,3180,1.1,-0.17
Zach Miner,3193,0.9,0.5
Chris Young,3196,1.5,2.91
Ervin Santana,3200,5.3,2.29
Roberto Hernandez,3273,0.6,2.1
Anibal Sanchez,3284,0.3,1.1
Matt Garza,3340,3.3,2.38
Juan Morillo,3369,0.0,0.02
Ubaldo Jimenez,3374,4.2,0.3
Kason Gabbard,3418,0.3,0.59
Brian Burres,3425,0.5,0.24
Charlie Haeger,3545,-0.2,0.16
Chris Schroder,3553,-0.2,0.3
C.J. Wilson,3580,-0.5,0.51
Chris Britton,3600,-0.2,0.89
Kyle Davies,3642,1.5,-0.5
Jim Johnson,3656,1.0,0.42
Brad Hennessey,3720,-0.2,0.44
Brandon League,3731,0.1,0.0
Chris Resop,3799,-0.2,0.38
Ricky Nolasco,3830,4.3,1.01
Zach Duke,3840,2.7,2.29
Gavin Floyd,3886,2.3,0.4
Jason Bulger,3915,-0.1,0.09
Edward Mujica,3970,0.1,0.57
Yusmeiro Petit,4020,0.1,0.1
Rafael Perez,4078,1.2,0.65
Carlos Villanueva,4138,0.7,-1.07
Jered Weaver,4235,3.2,1.64
Lance Cormier,4346,0.5,0.5
Royce Ring,4350,-0.1,0.21
Joe Saunders,4366,2.2,2.24
Kameron Loe,4422,0.4,1.32
Dustin Nippert,4426,0.3,0.71
Jason Hammel,4538,-0.2,0.5
Josh Johnson,4567,2.0,0.7
Tony Pena,4573,1.0,0.41
Clay Hensley,4593,0.0,0.6
Dave Bush,4635,1.3,1.92
Jason Bergmann,4640,0.8,0.23
Brandon McCarthy,4662,0.1,0.89
Pat Neshek,4682,0.1,0.12
Jeff Francis,4684,1.5,3.1
Matt Cain,4732,3.7,4.84
Jonathan Broxton,4759,2.0,1.69
John Maine,4773,1.7,2.39
Matt Capps,4788,1.3,0.3
Rich Hill,4806,0.0,2.83
Jesse Crain,4817,0.5,0.02
Joe Blanton,4849,1.8,4.82
Chuck James,4886,-0.8,0.93
Peter Moylan,4891,-0.1,-0.15
Scott Kazmir,4897,2.3,3.3
Brad Thompson,4911,0.4,-0.0
Devern Hansack,4939,0.1,0.01
Cole Hamels,4972,4.7,3.76
Mike Pelfrey,5203,3.1,1.25
Dana Eveland,5508,2.3,0.35
Boone Logan,5525,0.2,0.3
Ty Taubenheim,5561,0.2,0.5
Tim Lincecum,5705,7.2,2.77
Brian Bannister,5718,0.9,1.21
Tom Mastny,5768,-0.4,-0.06
Jeff Karstens,5879,0.5,0.7
Sean Marshall,5905,0.7,0.8
Pat Misch,5909,-0.1,0.23
Logan Kensing,6166,0.2,0.38
Scott Baker,6176,3.3,3.92
Shaun Marcum,6204,1.6,0.85
Wes Littleton,6236,0.1,0.29
Tom Gorzelanny,6244,-0.7,1.62
Scott Feldman,6283,0.6,0.22
George Sherrill,6291,0.3,-0.17
Jason Hirsh,6293,-0.1,0.12
Ryan Feierabend,6336,0.2,0.2
Jeremy Accardo,6428,-0.1,0.75
Brian Wilson,6485,0.6,0.17
Andrew Miller,6785,1.9,0.1
Joakim Soria,6941,1.3,1.85
James Shields,7059,4.1,2.15
Dustin Moseley,7060,0.4,0.15
Anthony Reyes,7105,0.5,0.33
Kurt Birkins,7266,0.1,0.31
Nick Masset,7267,0.1,0.25
Mark Lowe,7416,0.1,0.5
Jonathan Sanchez,7507,2.7,0.79
Cla Meredith,7613,0.4,0.43
Andy Sonnanstine,7667,3.8,2.39
Daisuke Matsuzaka,7775,2.7,2.14
Ramon Ramirez,7986,1.8,0.25
Eric Stults,8011,0.3,-0.03
Glen Perkins,8041,0.4,0.26
Yovani Gallardo,8173,0.4,2.99
Jae Kuk Ryu,8228,0.0,1.49
Taylor Tankersley,8249,-0.6,0.5
Bill Bray,8538,0.5,0.5
Philip Humber,8586,-0.3,0.05
Dustin McGowan,8600,2.1,1.67
Brandon Medders,8604,-0.1,0.15
Bobby Jenks,8645,1.3,1.44
Brian Stokes,8653,0.2,0.12
Paul Maholm,8678,3.2,2.07
Jorge Campillo,8686,1.9,0.05
Justin Verlander,8700,3.2,4.1
Jeremy Sowers,9083,0.4,0.9
Joey Devine,9862,1.5,0.5
