Name,playerid,real,pred
Tyler Clippard,5640,1.5,1.02
Jason Berken,5673,-0.6,0.39
Tim Lincecum,5705,3.5,7.66
Eric O'Flaherty,5746,1.2,0.49
Chad Billingsley,5842,2.6,4.81
Jason Motte,5861,1.5,0.06
Sean Marshall,5905,2.6,1.69
Pat Misch,5909,-0.1,-0.02
Wesley Wright,5960,0.1,0.4
Pedro Viola,5971,-0.2,0.13
Jonathan Papelbon,5975,3.0,1.45
Dusty Hughes,6164,-0.4,0.13
Scott Baker,6176,2.5,2.97
Kyle Kendrick,6230,0.2,0.53
Tom Gorzelanny,6244,0.7,0.85
Aaron Laffey,6248,-0.6,0.65
Trevor Cahill,6249,2.1,1.2
Scott Feldman,6283,0.2,0.66
George Sherrill,6291,0.3,1.16
Esmil Rogers,6317,-0.3,0.5
John Danks,6329,2.9,4.32
Henry Rodriguez,6371,0.3,-0.02
Rich Thompson,6422,0.4,0.71
Jeremy Accardo,6428,-0.3,0.1
Kevin Jepsen,6475,-0.5,1.01
Brian Wilson,6485,0.2,1.24
Waldis Joaquin,6580,0.0,-0.08
Marc Rzepczynski,6612,0.7,-0.1
Andrew Miller,6785,-0.1,0.5
Jeff Manship,6865,0.0,0.18
Collin Balester,6883,-0.4,0.32
Johnny Cueto,6893,3.0,1.71
Joakim Soria,6941,0.9,1.45
Luke Hochevar,6943,2.2,1.66
Ian Kennedy,6986,4.4,0.96
Hong-Chih Kuo,7016,-0.3,1.1
Merkin Valdez,7019,-0.1,0.05
James Shields,7059,4.9,3.53
Trevor Bell,7074,0.1,1.13
John Lannan,7080,0.8,0.18
Daniel Bard,7115,1.3,0.87
Daniel Hudson,7146,4.2,1.86
Josh Rupe,7206,-0.3,-0.09
Nick Masset,7267,0.3,0.46
Craig Stammen,7274,0.3,2.06
Brad Ziegler,7293,1.0,0.33
Adam Russell,7334,-0.2,0.03
J.A. Happ,7410,0.7,0.55
Mark Lowe,7416,0.2,0.4
Gio Gonzalez,7448,3.3,1.98
Phil Hughes,7450,0.5,1.67
Ryan Webb,7474,0.2,0.22
Mike Ekstrom,7488,0.0,0.3
Scott Elbert,7489,0.6,0.32
Jonathan Sanchez,7507,0.3,2.22
Chris Leroux,7645,0.7,-0.08
Andy Sonnanstine,7667,-0.8,0.4
Jeff Gray,7718,-0.2,0.08
Hideki Okajima,7763,0.1,0.26
Shawn Kelley,7773,0.3,0.55
Daisuke Matsuzaka,7775,0.2,1.39
Jerry Blevins,7841,0.2,0.22
Matt Daley,7952,0.0,0.24
Ramon Ramirez,7986,0.7,0.76
Glen Perkins,8041,1.6,-0.03
Dallas Braden,8099,0.4,2.16
Yovani Gallardo,8173,2.7,2.65
Brett Anderson,8223,1.0,2.25
David Robertson,8241,2.3,1.88
Huston Street,8258,0.4,0.53
Ross Ohlendorf,8268,-0.4,0.55
Tony Sipp,8280,0.2,0.04
Jared Burton,8346,-0.1,0.18
David Purcey,8360,-0.2,0.13
Homer Bailey,8362,1.3,3.19
Mitch Atkins,8369,-0.4,0.28
Brad Bergesen,8375,0.1,0.6
Philip Humber,8586,3.1,0.17
Jeff Niemann,8591,1.7,3.16
Bobby Jenks,8645,0.0,0.73
Paul Maholm,8678,2.0,3.54
Justin Verlander,8700,6.5,5.4
Manny Acosta,8725,0.3,0.22
Daniel Schlereth,8739,-0.4,0.76
Ryan Perry,8799,0.2,0.5
Antonio Bastardo,8844,1.0,0.29
Blake Hawksworth,8963,0.2,0.32
John Axford,9059,1.5,1.3
Tommy Hanson,9129,1.2,3.77
Sean O'Sullivan,9137,-0.6,0.5
Koji Uehara,9227,1.2,0.5
Brandon Morrow,9346,2.9,2.28
Kris Medlen,9417,0.2,0.3
Doug Fister,9425,5.4,2.16
Bud Norris,9492,2.0,1.72
Kam Mickolio,9513,0.2,0.72
Andrew Carpenter,9533,-0.1,-0.02
P.J. Walters,9557,-0.1,0.19
Burke Badenhop,9736,0.8,0.5
Sergio Romo,9817,2.0,1.85
Carlos Fisher,9832,-0.1,-0.11
Garrett Olson,9889,0.1,0.07
Kevin Slowey,9918,0.3,1.73
Matt Maloney,9920,-0.4,0.26
Bobby Parnell,9926,0.7,0.7
Mike Dunn,9948,-0.1,-0.07
Stephen Strasburg,10131,1.1,1.69
