Name,playerid,WAR26,WAR27,WAR28,WAR29
Jaime Garcia,8137,0.5,0.4,2.8,1.1
Reggie Cleveland,1002347,1.5,1.6,2.6,2.7
Dick Drago,1003475,4.7,2.9,2.8,1.9
La Marr Hoyt,1006114,0.4,5.3,5.4,2.9
Wayne Twitchell,1013244,0.4,1.1,1.2,1.7
Edinson Volquez,3990,0.7,-0.3,1.4,0.7
James Russell,4089,0.7,0.1,0.3,0.1
Bob Miller,1008877,0.4,0.3,-1.0,0.7
Mel Rojas,1011153,0.3,0.9,1.2,2.0
Lary Sorensen,1012279,2.0,2.2,0.9,0.1
Diego Segui,1011725,1.7,1.6,0.8,0.6
Bob Shirley,1011911,-0.1,0.1,0.1,1.0
Graeme Lloyd,783,0.6,0.6,0.1,0.7
Wilton Lopez,4227,1.2,0.5,1.3,0.6
Al Downing,1003450,3.9,0.2,1.5,0.5
Jeff Suppan,633,2.5,1.3,2.7,1.4
Jack Lamabe,1007266,2.2,1.7,-0.6,1.3
Jim Lonborg,1007724,0.2,1.8,0.7,1.9
Jim Slaton,1012054,4.1,1.5,1.3,3.5
Andy Benes,1144,4.2,3.3,2.4,5.1
Huston Street,8258,0.8,0.4,1.1,-0.8
Jim Roland,1011156,0.6,0.3,-0.2,-0.7
Danny Graves,326,0.8,1.2,1.3,0.3
Clay Carroll,1001997,0.2,1.0,0.6,1.4
Ed Vande Berg,1013348,0.5,-0.6,0.3,0.3
Andy Pettitte,840,3.2,2.6,3.9,5.8
Burt Hooton,1006005,3.1,5.2,3.3,4.4
Jim Ray,1010726,0.8,-1.1,-0.7,-0.1
Chad Bradford,904,0.3,2.0,0.6,0.1
Felix Heredia,1304,-0.2,0.0,-0.1,-0.1
John Danks,6329,2.9,0.3,0.2,0.6
Scott Linebrink,564,0.7,1.4,1.8,1.0
Ramiro Mendoza,836,2.0,1.9,0.5,1.7
David Wells,855,1.8,3.8,2.5,0.4
Rick Reuschel,1010852,4.7,4.8,6.5,4.5
Mike Jackson,732,1.5,0.4,0.9,1.1
Doug Davis,1244,0.6,0.7,4.4,3.7
Vida Blue,1001094,7.6,4.9,5.6,1.1
Dean Chance,1002130,6.9,7.7,1.3,1.7
Rich Gale,1004444,1.8,-0.1,1.5,0.1
Juan Guzman,1005162,4.3,1.8,1.8,4.6
Carlos Silva,973,2.1,-0.5,2.6,1.4
Josh Johnson,4567,6.1,1.7,3.3,0.4
Jesse Jefferson,1006380,-0.7,-0.4,2.4,0.7
Bob Ojeda,1009756,2.8,3.1,4.2,0.5
Francisco Oliveras,1009776,0.0,0.2,-0.5,-0.8
Jim Rooker,1011183,2.2,2.9,0.8,1.2
Guillermo Mota,1467,0.2,-0.3,0.4,2.1
Dan Jennings,8073,0.7,0.2,0.4,1.0
Bob Forsch,1004233,0.4,2.0,1.8,2.8
Dan Spillner,1012342,1.3,1.4,1.4,1.6
Jordan Zimmermann,4505,3.3,3.8,5.4,3.0
Yovani Gallardo,8173,2.0,1.5,1.6,2.5
Don Schwall,1011657,0.7,0.6,1.2,0.5
Craig Swan,1012754,1.7,3.8,4.4,0.5
Dave Stewart,1012519,1.7,0.5,-0.1,1.5
Derek Lowe,199,2.2,2.4,1.6,4.6
Dan Miceli,1463,0.3,1.1,0.2,0.8
Chris Young,3196,3.4,2.2,4.3,1.5
J.A. Happ,7410,1.6,1.0,0.7,1.8
Dennis Lamp,1007284,3.3,1.4,2.3,3.4
Mike Marshall,1008144,0.9,0.8,0.3,1.8
Greg Hibbard,1005764,1.0,1.2,2.2,0.6
Les Lancaster,1007287,0.3,2.3,0.4,1.6
Jon Matlack,1008246,4.4,2.6,6.8,1.2
Jose Jimenez,435,1.3,0.5,1.1,1.2
Kyle Kendrick,6230,0.2,1.2,2.0,1.0
Mike McCormick,1008420,1.9,2.0,2.0,1.5
Rick Waits,1013494,2.8,1.7,3.0,1.9
Wilbur Wood,1014248,1.3,0.4,1.9,8.7
Paul Quantrill,669,2.0,0.3,1.9,1.6
Gil Meche,1089,0.5,1.9,3.7,4.2
Francisco Liriano,3201,5.6,0.6,1.5,3.1
Bob Gibson,1004662,6.0,4.4,5.8,5.1
Neal Heaton,1005568,0.9,2.3,-1.0,0.4
Phil Regan,1010785,0.3,1.0,0.4,1.6
Jason Vargas,8044,0.5,3.4,2.7,1.5
John Candelaria,1001909,4.0,0.4,3.7,4.5
Bobby Jenks,8645,2.2,1.3,0.2,1.4
Ken Forsch,1004234,2.6,1.0,0.7,0.5
Ted Lilly,833,1.3,3.1,3.0,0.5
John Grabow,1848,0.0,0.6,0.3,0.3
Carlos Villanueva,4138,0.1,1.3,0.6,1.2
Cole Hamels,4972,3.6,5.1,4.6,4.6
Andy Hassler,1005480,1.7,0.9,0.6,-0.2
Dan Schatzeder,1011527,-0.5,0.2,1.1,1.3
Pete Schourek,1011608,4.2,1.0,-0.4,0.8
Rod Scurry,1011700,1.0,-0.6,1.1,0.0
Livan Hernandez,1116,2.3,2.7,4.4,4.4
Don Nottebart,1009651,0.3,3.7,1.9,0.9
Dick Radatz,1010630,2.9,2.9,1.4,-0.3
Kevin Millwood,106,0.9,4.6,4.7,2.9
Vinnie Chulk,1838,0.1,0.3,0.9,-0.3
Edwin Jackson,1841,3.2,3.4,2.1,2.2
Wandy Rodriguez,2586,0.4,1.1,3.1,2.9
Frank DiPino,1003320,2.2,0.8,-0.9,-0.2
Kevin Gross,1005088,0.8,2.4,1.6,2.4
Barry Latman,1007377,1.4,1.1,0.4,-0.2
Fritz Peterson,1010227,3.6,6.8,4.4,4.1
Bryn Smith,1012104,0.6,1.7,2.1,5.1
Zack Greinke,1943,4.9,3.2,4.8,3.5
Ubaldo Jimenez,3374,5.9,3.3,0.9,3.5
Ricky Nolasco,3830,4.2,2.2,3.2,2.3
Lance Cormier,4346,-1.0,0.5,0.2,-0.6
Paul Maholm,8678,3.2,3.7,1.8,2.0
Gabe White,360,0.2,0.2,3.0,-0.8
David Cone,1680,3.3,5.0,6.5,5.2
Mike Dunn,9948,-0.1,0.2,0.9,1.0
Wei-Yin Chen,13071,2.3,2.0,2.3,2.8
Nelson Briles,1001432,0.7,1.2,3.5,2.7
Mark Gubicza,1005115,6.3,1.6,2.1,2.1
Melido Perez,1010183,5.9,2.4,2.6,0.5
Luis Tiant,1013054,3.7,7.4,0.5,0.5
Brad Lidge,563,1.5,3.7,2.5,1.1
Sam LeCure,4664,-0.1,0.4,0.9,0.9
Bud Black,1001007,1.1,4.3,3.6,0.1
Ron Perranoski,1010201,1.7,0.0,0.5,0.4
J.C. Romero,754,1.6,-0.5,1.0,-0.5
Jorge Sosa,1228,0.8,0.2,1.1,-0.9
Blue Moon Odom,1009726,0.1,0.9,0.8,0.3
Marty Pattin,1010074,0.2,4.3,3.4,4.6
Walt Terrell,1012924,1.7,4.8,0.6,3.2
Bartolo Colon,375,3.8,4.3,3.9,4.4
Joe Blanton,4849,5.3,1.8,2.1,1.8
Ray Sadecki,1011360,4.0,4.6,0.7,1.0
Lee Smith,1012175,2.1,2.7,1.8,2.9
Glendon Rusch,707,3.2,1.6,2.1,2.8
Kyle Lohse,739,1.6,1.5,3.0,2.8
Carlos Reyes,1721,-0.1,0.2,-0.2,0.4
Felix Hernandez,4772,6.6,6.1,5.6,2.7
Phil Coke,5535,0.2,1.1,1.7,0.7
Bert Blyleven,1001098,4.9,5.2,3.4,3.9
Orel Hershiser,1005741,5.4,3.6,5.6,4.0
Anibal Sanchez,3284,4.2,3.7,3.5,5.8
Jeremy Hellickson,4371,1.3,0.2,1.0,3.3
Tim Burke,1001692,0.6,0.7,2.3,-0.3
Rich Gossage,1004894,2.4,1.0,3.2,1.4
Dave Smith,1012117,1.1,-0.6,0.2,0.3
Javier Vazquez,801,6.0,2.0,3.5,4.7
C.J. Wilson,3580,0.7,-0.5,1.8,4.3
Bill Lee,1007448,5.2,3.7,3.5,-0.2
Bruce Ruffin,1011294,0.9,2.2,-0.3,1.7
Tom Glavine,90,4.6,3.3,3.6,4.3
Mark Redman,491,2.2,0.5,4.0,4.2
Dennis Martinez,1008161,2.8,1.9,0.7,0.1
Ralph Terry,1012929,4.0,3.3,0.3,1.8
Scott Schoeneweis,33,1.7,2.0,0.1,1.0
Dave Dravecky,1003486,0.9,1.6,0.6,2.8
Larry Gura,1005150,1.1,1.8,0.0,1.1
Antonio Alfonseca,260,-0.8,0.9,0.7,0.5
Kevin Correia,1767,1.1,0.4,3.1,0.1
Erik Hanson,1005333,3.5,3.1,4.9,3.1
Greg Harris,1005416,1.8,2.0,0.8,1.3
Carlos Perez,1010179,2.7,3.7,-1.1,0.5
Larry Sherry,1011883,-0.2,-0.3,0.1,0.1
Eddie Guardado,727,0.4,0.0,0.4,-0.5
Burke Badenhop,9736,0.9,0.3,0.8,0.2
T.J. Mathews,567,0.9,0.5,0.6,0.2
Jason Hammel,4538,3.5,3.2,1.1,2.6
David Purcey,8360,0.5,0.3,0.3,-0.2
Randy Myers,1009427,1.6,2.0,1.3,0.3
John Lackey,1507,5.3,5.3,5.0,1.4
Matt Whiteside,1956,0.2,0.9,-0.4,0.8
Jimmy Key,1006885,5.6,1.6,4.6,2.4
Dale Murray,1009383,1.1,-0.9,0.3,-0.5
Jason Marquis,105,0.7,-0.5,1.4,1.7
Andrew Cashner,8782,2.6,1.8,1.9,0.4
Tom Browning,1001566,3.2,1.5,0.6,1.8
Bob Priddy,1010532,0.4,0.0,0.0,-0.2
Frank Viola,1013435,2.9,5.4,6.3,5.0
Greg Swindell,76,5.9,4.6,2.0,1.2
Greg Maddux,104,7.0,7.5,7.4,7.9
Logan Ondrusek,3677,-0.2,-0.8,0.1,0.0
Nick Blackburn,4270,2.0,2.4,0.1,0.2
Greg Cadaret,1001810,1.2,1.2,0.8,1.6
Ross Detwiler,2859,1.5,1.0,-0.2,-0.9
Dave Bush,4635,3.8,2.2,1.3,0.3
John Maine,4773,3.2,1.7,0.8,-0.3
Paul Moskau,1009245,2.1,-0.4,-0.4,-0.3
Jarrod Washburn,40,2.5,4.2,1.6,1.7
LaTroy Hawkins,729,1.4,1.1,-0.1,1.6
Brian Meadows,998,0.7,0.8,0.8,0.3
Dooley Womack,1014203,0.4,0.1,-0.9,0.8
Mike Hampton,430,4.9,4.6,1.9,0.3
Billy Koch,924,0.2,1.3,-0.3,-0.1
Junichi Tazawa,4079,1.1,0.8,0.9,1.1
Tim Leary,1007438,0.5,2.5,0.1,4.7
Bob Veale,1013391,1.0,1.4,6.5,8.0
Armando Benitez,865,3.1,1.5,0.3,1.0
Steve Trachsel,898,1.7,1.8,2.5,2.4
Rich Harden,1772,4.5,1.9,-0.6,0.4
Ian Kennedy,6986,4.4,2.3,0.4,2.8
Dick Stigman,1012534,1.5,3.3,1.5,-0.1
Pat Zachry,1014407,1.4,0.2,0.9,0.6
Mike Grace,1004915,1.2,0.8,0.5,0.0
Wayne Granger,1004945,0.4,0.1,0.0,-0.1
Barry Zito,944,3.1,3.0,2.2,1.6
Mike Timlin,1187,0.7,0.2,0.2,1.3
Ryan Madson,1852,0.4,1.2,1.2,1.2
Juan Oviedo,2886,0.7,-0.8,1.4,0.2
Greg Holland,7196,2.3,3.1,2.3,0.8
Jim Beattie,1000731,1.7,4.2,4.5,4.1
Pedro Borbon,1001195,1.2,0.6,0.8,1.0
Ted Bowsfield,1001273,2.1,1.5,0.4,0.7
Jeff Brantley,1001358,1.4,-0.2,0.3,-0.6
Mark Eichhorn,1003712,0.8,0.0,0.5,2.1
Jack McDowell,1008473,4.8,5.2,4.9,3.5
Bill Monbouquette,1009048,5.4,3.0,2.8,0.7
Dave Stieb,1012532,5.6,4.5,0.8,2.5
Todd Wellemeyer,1709,-0.5,-0.2,0.2,1.7
Dick Ruthven,1011330,2.1,3.4,1.6,3.2
Rodrigo Lopez,150,2.9,1.3,2.7,2.0
Trevor Hoffman,1035,1.6,0.1,2.9,2.3
Wilson Alvarez,1193,4.2,3.8,1.3,1.8
Jim Acker,1000030,-0.1,1.5,0.2,-0.3
Gene Garber,1004493,-0.1,0.4,1.8,2.3
Wes Gardner,1004532,-0.7,0.9,0.7,0.8
Bruce Hurst,1006222,1.8,3.3,4.2,3.5
Tippy Martinez,1008200,0.4,0.3,0.5,2.2
Jason Christiansen,1111,-0.2,0.4,1.7,0.5
Scott Feldman,6283,2.9,1.2,0.2,2.3
Dave Righetti,1010958,2.7,3.0,1.2,1.4
Bob Stanley,1012409,0.3,2.0,2.3,1.1
Wes Stock,1012553,0.3,0.9,-0.4,-0.5
Odalis Perez,668,2.2,2.9,1.6,1.3
Dennis Leonard,1007531,7.9,4.7,2.5,3.5
Paul Mitchell,1009009,1.5,-0.2,0.8,0.7
Jeff Robinson,1011073,1.6,-0.2,-0.8,0.4
Ray Burris,1001729,2.1,1.8,0.1,0.6
Mike Moore,1009122,3.7,3.1,4.6,4.4
Tim Pugh,1010560,1.3,0.1,0.0,-0.6
Mark Thurmond,1013052,1.6,1.5,1.6,0.4
Brett Tomko,1056,1.4,0.5,-0.5,1.3
Jack Billingham,1000970,-0.2,3.7,4.1,2.5
Bill Campbell,1001874,0.7,1.7,1.7,1.8
Gary Peters,1010228,6.5,4.3,0.7,4.2
Joaquin Benoit,1437,1.0,1.5,1.2,1.8
Ramon Martinez,1008193,1.9,2.2,2.0,1.3
Dennis Rasmussen,1010703,1.2,1.8,1.1,2.4
Doug Sisk,1012017,-0.8,-0.5,0.3,0.4
Bob Welch,1013750,3.7,2.8,2.1,5.4
Bob Wickman,413,0.8,0.6,1.1,1.0
Frank Baumann,1000683,2.9,1.2,1.3,0.6
Norm Charlton,1002160,1.4,2.4,1.9,1.5
Mark Clark,1002296,1.6,1.8,3.7,2.2
Dave Lemanczyk,1007511,3.4,0.2,2.1,-0.2
Josh Beckett,510,1.0,5.7,4.3,4.3
Arthur Rhodes,1097,1.0,1.9,1.0,-0.4
Steve Kline,1164,0.6,1.1,1.2,0.7
Ismael Valdez,1283,0.4,2.0,2.4,0.2
Mark Langston,1007323,6.4,4.0,4.8,4.6
Tim Stoddard,1012556,1.3,1.8,-0.5,0.5
Tom House,1006064,-0.9,2.2,0.7,-0.1
Gene Nelson,1009501,1.8,0.5,1.0,0.6
Scott Dohmann,1936,0.3,-0.1,-0.7,0.0
Carlos Marmol,2790,0.8,2.7,0.6,0.1
Darold Knowles,1007058,0.9,0.2,0.8,0.6
Joe Price,1010530,2.0,1.8,0.3,-0.1
Chris Short,1011931,5.6,6.5,3.3,3.4
Bobby Witt,1014170,5.0,0.9,1.3,3.2
Jesse Crain,4817,0.5,0.2,0.7,0.8
Andy Hawkins,1005514,1.3,0.3,1.5,1.1
Roger Pavlik,1010087,0.0,3.2,2.4,0.4
Mark Melancon,4264,0.8,-0.2,2.5,1.9
Ed Halicki,1005228,3.3,3.3,0.9,-0.2
Dave McNally,1008655,4.7,4.9,1.8,3.0
Jim Todd,1013097,0.3,1.6,-0.9,0.1
Brad Penny,535,3.0,3.5,3.6,4.4
Sterling Hitchcock,824,0.7,1.5,3.0,0.4
Darryl Kile,1163,1.7,3.7,4.0,3.2
Ken Holtzman,1005989,2.7,5.0,5.5,3.6
Bob Lee,1007449,1.9,0.5,0.0,0.3
Rob Murphy,1009374,0.8,2.1,1.2,1.9
Rick Sutcliffe,1012734,3.5,3.0,6.0,2.4
Todd Stottlemyre,75,2.6,1.4,3.0,2.0
Mike Mussina,837,5.1,5.3,5.4,5.1
Alan Embree,1030,-0.6,0.9,0.0,0.5
Rod Beck,1730,0.0,0.4,1.1,1.1
David Robertson,8241,2.3,1.5,1.3,1.4
Ron Schueler,1011622,1.5,0.9,0.4,-0.2
Shawn Estes,873,2.4,3.0,2.1,1.5
Tim Lincecum,5705,4.3,3.5,0.9,1.4
Tony Sipp,8280,-0.6,0.2,0.0,-0.3
Tanner Roark,8753,1.3,3.2,-0.2,3.3
Joe Gibbon,1004658,4.2,0.5,2.5,1.7
Curt Young,1014368,2.8,1.5,0.0,0.4
Charles Nagy,397,0.6,3.5,3.2,5.4
Tim Crabtree,1002715,1.4,-0.3,1.2,1.4
Danny Frisella,1004365,0.0,-0.2,-0.2,-0.2
Roy Lee Jackson,1006311,1.3,0.0,1.8,0.4
Randy Jones,1006582,4.6,1.5,4.1,3.6
Roy Smith,1012202,0.2,0.9,1.0,0.4
Ryan Drese,379,1.4,-0.1,3.4,1.3
Jake Arrieta,4153,1.6,0.2,5.3,7.0
Dick Ellsworth,1003754,4.0,1.1,3.3,1.9
Pete Ladd,1007245,1.0,-0.6,0.1,0.7
Jesse Orosco,667,2.2,1.0,0.9,0.4
Francisco Rodriguez,1642,1.5,0.7,1.5,1.3
Dock Ellis,1003747,3.7,3.9,4.4,3.0
Mike Flanagan,1004133,4.5,6.0,2.9,1.5
Rick Honeycutt,1005992,2.5,1.5,0.9,2.8
Bill Wilson,1014064,-0.3,0.0,0.4,0.3
Brandon Webb,1692,4.8,6.5,6.2,5.4
Tim Belcher,1000789,4.1,3.3,1.5,4.1
Steve Carlton,1001964,3.1,11.1,4.5,5.3
Jim Kaat,1006660,4.3,6.4,6.4,3.9
Eric Plunk,1010400,0.2,-0.1,0.3,1.5
Bill Singer,1012007,2.0,2.0,2.3,6.2
Ray Washburn,1013652,0.3,1.3,2.3,2.3
Jorge Julio,148,-0.3,0.4,0.0,0.1
Shawn Chacon,424,-1.1,1.5,-1.1,0.5
Braden Looper,526,0.1,0.5,1.2,1.7
Juan Nicasio,7731,2.1,-0.3,0.8,1.4
Joaquin Andujar,1000266,1.3,1.1,0.6,5.5
Cris Carpenter,1001978,0.3,-0.7,0.6,0.5
Andy Messersmith,1008799,3.5,3.2,5.6,5.9
Dwight Gooden,1004852,4.0,3.5,3.7,0.1
Matt Clement,271,1.8,4.7,2.9,3.0
Kyle Farnsworth,278,-0.4,1.2,0.3,1.5
Randy Wolf,976,2.5,1.7,0.7,-0.1
Derek Holland,4141,4.5,1.3,-0.1,1.1
Gio Gonzalez,7448,5.0,3.2,3.2,3.6
Bill Dawley,1003090,0.0,-0.4,0.8,-0.7
Dallas Green,1004989,1.3,1.1,0.7,-0.3
Mark Davis,1003067,0.8,2.8,2.2,-0.6
