Name,playerid,WAR22,WAR23,WAR24,WAR25
A.J. Burnett,512,0.6,0.9,1.4,4.8
Tommy Hunter,1157,1.7,1.0,0.5,-0.4
Wade Blasingame,1001057,0.6,0.1,0.0,-0.2
Marty Bystrom,1001802,0.7,1.4,2.2,1.2
Alex Wood,13781,1.6,2.9,2.7,1.1
Mike Torrez,1013134,0.4,1.6,-0.4,2.2
Bob Kipper,1006956,-0.5,-0.4,0.5,-0.3
Edinson Volquez,3990,-0.2,0.5,3.6,0.2
Bob Miller,1008877,0.3,0.7,2.7,1.1
Lary Sorensen,1012279,5.0,1.9,2.4,3.0
Al Downing,1003450,4.7,4.2,3.0,1.8
Dennis Ribant,1010890,0.4,-0.2,1.6,1.0
Jeff Suppan,633,1.5,0.5,2.8,1.9
Matt Keough,1006858,3.2,1.6,2.2,1.6
Jim Slaton,1012054,0.0,2.4,2.1,0.8
Antonio Osuna,249,0.3,1.2,0.8,0.3
Andy Benes,1144,2.9,3.6,4.7,3.5
Huston Street,8258,2.3,1.4,1.1,1.5
Scott Olsen,4529,2.5,0.5,1.2,0.2
Bill Gogolewski,1004802,0.1,2.3,1.6,0.7
Burt Hooton,1006005,4.1,5.3,2.4,3.9
Felix Heredia,1304,0.4,0.7,0.3,0.4
John Danks,6329,0.6,5.0,2.7,4.5
Tom Hall,1005262,4.1,2.1,1.1,0.4
Jason Jennings,434,0.9,2.1,2.2,1.5
Mike Jackson,732,0.0,0.7,0.6,0.1
Vida Blue,1001094,2.1,2.1,5.5,5.1
Dean Chance,1002130,4.8,7.6,3.2,2.9
Martin Perez,6902,1.4,0.7,1.7,2.3
Dan Spillner,1012342,1.0,1.5,-0.4,-0.5
Jonathan Broxton,4759,1.4,1.9,2.0,2.6
Bill Greif,1005027,-0.2,1.9,2.1,-0.9
Mike Norris,1009637,-0.3,0.2,1.0,6.0
Dontrelle Willis,1703,3.1,6.5,3.0,0.9
Gerrit Cole,13125,2.3,2.1,5.1,2.5
Jon Matlack,1008246,4.9,4.7,7.5,4.4
Neal Heaton,1005568,0.4,2.4,1.3,2.0
Mark Mulder,932,1.2,5.7,3.9,4.5
Brett Anderson,8223,2.5,1.0,0.9,0.3
John Candelaria,1001909,2.5,2.9,2.7,2.2
Bruce Chen,769,-0.1,1.7,0.5,-0.2
Will Smith,8048,0.7,0.5,0.5,1.3
Carlos Villanueva,4138,0.5,0.4,0.7,0.5
Cole Hamels,4972,2.6,3.9,4.7,3.7
Andy Hassler,1005480,1.1,1.1,1.5,2.2
Pete Schourek,1011608,0.5,1.3,0.9,0.7
Livan Hernandez,1116,1.9,0.4,2.9,4.5
Kevin Millwood,106,1.3,3.4,5.5,4.0
Edwin Jackson,1841,0.1,1.2,1.5,3.7
Kevin Gross,1005088,0.5,1.3,3.6,1.5
Don Gullett,1005134,2.5,4.2,2.4,1.3
Joe Magrane,1007973,2.9,3.0,4.7,3.4
Bill Stafford,1012375,2.0,-0.8,0.4,0.6
Dan Reichert,624,0.2,1.4,0.8,-0.1
Nelson Briles,1001432,1.2,2.1,2.4,3.4
Mark Gubicza,1005115,2.2,3.0,3.8,6.2
Melido Perez,1010183,1.5,0.8,3.4,2.0
Blue Moon Odom,1009726,-0.1,2.7,2.9,0.2
Dave Fleming,1004145,4.4,1.6,0.5,-1.1
Ray Sadecki,1011360,1.2,3.7,1.2,-0.3
Kyle Lohse,739,0.3,1.2,2.8,1.0
Felix Hernandez,4772,3.6,7.0,6.8,5.3
Oliver Perez,1514,4.5,-0.8,0.1,2.7
Bert Blyleven,1001098,10.8,8.5,6.2,6.7
Wally Bunker,1001652,0.5,1.3,2.3,0.4
Bob Hendley,1005637,0.8,2.8,0.9,1.0
Anibal Sanchez,3284,1.9,0.0,0.3,0.7
Chris Sale,10603,1.1,4.8,4.9,5.1
Rich Gossage,1004894,0.7,4.0,2.0,4.2
Javier Vazquez,801,2.2,5.2,6.1,4.6
Chad Cordero,1816,0.9,1.0,0.1,0.5
Bill Lee,1007448,-0.2,0.5,1.1,0.3
Bruce Ruffin,1011294,2.7,2.5,0.4,0.7
Tom Glavine,90,2.0,2.0,2.9,5.4
Doug Waechter,1814,0.6,-0.9,0.6,0.4
Dennis Martinez,1008161,2.3,3.8,4.3,-0.2
Nino Espinosa,1003830,0.6,2.6,0.0,2.0
Jhoulys Chacin,2608,2.7,2.3,0.4,4.2
Dave Boswell,1001222,3.9,1.2,5.2,-0.3
Joe Sparma,1012307,1.6,2.5,-0.6,2.2
Homer Bailey,8362,-0.4,1.1,1.6,1.3
Jason Marquis,105,1.2,0.3,0.0,1.8
Frank Viola,1013435,0.9,0.1,3.5,3.9
Greg Swindell,76,1.4,6.3,3.3,2.7
Greg Maddux,104,3.7,3.7,5.1,5.8
Don Aase,1000003,2.2,1.6,1.8,1.9
Brian Meadows,998,1.7,0.3,0.7,-0.1
Clayton Kershaw,2036,4.5,7.4,6.2,7.3
Mike Hampton,430,2.3,2.4,3.1,2.3
Trevor Cahill,6249,2.0,2.1,2.4,0.7
Jeanmar Gomez,9033,0.4,0.9,-0.1,0.2
Scott Elarton,426,0.7,3.0,1.7,-0.9
Luis Avilan,2882,0.6,0.5,-0.3,0.3
Barry Zito,944,2.1,4.8,4.5,4.4
Dave Stieb,1012532,4.3,2.9,4.8,5.1
Dick Ruthven,1011330,1.4,3.4,0.4,3.9
Wilson Alvarez,1193,-0.6,2.7,2.8,1.5
Julio Teheran,6797,2.5,3.5,1.4,3.1
Larry Dierker,1003288,7.3,3.6,3.3,3.3
Dave Righetti,1010958,3.5,2.9,5.4,2.6
Bob Stanley,1012409,1.7,2.3,4.0,2.5
Ray Burris,1001729,1.4,0.3,2.4,2.8
Mike Moore,1009122,0.4,2.4,4.2,5.9
Aaron Laffey,6248,0.9,0.5,1.3,0.6
Steve Woodard,1285,0.8,2.9,3.2,1.1
Eric King,1006929,1.5,0.6,0.4,1.0
Ramon Martinez,1008193,4.9,2.9,1.1,1.9
Bob Welch,1013750,1.0,2.9,1.9,3.3
Jim Abbott,1000012,2.8,5.5,4.4,2.3
Jay Tibbs,1013055,1.4,2.6,2.8,0.6
Josh Beckett,510,1.9,4.0,3.3,4.2
Arthur Rhodes,1097,2.0,-0.4,0.5,0.2
Ismael Valdez,1283,4.4,3.9,2.2,2.2
J.P. Howell,8245,0.2,0.7,0.4,1.5
Mike Minor,10021,0.5,1.0,0.7,3.3
Gene Nelson,1009501,-0.4,0.6,0.0,1.4
Dennis Bennett,1000838,2.8,1.1,1.3,1.5
Gregg Olson,1009791,2.0,1.8,2.2,1.6
Chris Short,1011931,0.4,0.7,1.1,3.4
Bobby Witt,1014170,0.8,1.7,2.4,2.5
Andy Hawkins,1005514,0.2,1.1,0.2,2.0
Dave McNally,1008655,2.3,3.0,0.7,4.5
Bob Owchinko,1009914,1.1,1.6,0.2,0.6
Brad Penny,535,1.2,4.6,1.0,3.1
Sterling Hitchcock,824,0.4,0.8,2.0,2.7
Darryl Kile,1163,0.0,0.8,2.4,0.8
Ken Holtzman,1005989,2.3,5.1,5.8,3.6
Mike Mussina,837,1.7,5.3,2.8,3.4
Rod Beck,1730,0.4,2.7,1.4,-0.3
Larry Jaster,1006367,1.2,1.5,0.4,-1.0
Dick Ellsworth,1003754,2.2,6.6,1.7,3.0
Francisco Rodriguez,1642,3.7,1.5,2.4,1.9
Alex Fernandez,1003993,1.8,4.1,2.4,4.5
Mitch Williams,1014025,0.6,0.1,-0.5,0.0
Steve Carlton,1001964,4.4,4.0,4.9,3.6
Jim Kaat,1006660,3.8,5.4,1.9,4.7
Eric Plunk,1010400,-0.5,1.1,0.8,0.0
Andy Messersmith,1008799,1.3,5.0,2.3,3.5
Dwight Gooden,1004852,4.5,6.0,1.8,6.8
Randy Wolf,976,0.8,2.9,3.4,3.9
Derek Holland,4141,0.6,0.9,3.2,1.5
Gio Gonzalez,7448,-0.7,1.1,3.2,3.3
Tommy Hanson,9129,2.3,3.6,1.2,0.2
Mark Davis,1003067,0.5,0.4,1.5,1.6
Joe Grahe,1004939,0.3,1.2,0.8,0.1
Jon Lester,4930,1.0,0.2,4.2,5.4
Dick Selma,1011737,-0.3,0.6,1.7,3.8
Steve Trout,1013197,3.2,1.8,1.5,2.4
Kevin Gausman,14107,0.4,2.0,1.5,3.1
Mark Buehrle,225,4.0,4.3,4.3,4.5
Jose Rijo,349,0.8,3.8,2.1,4.5
Jeremy Bonderman,1667,3.2,5.6,2.8,0.3
Scott Garrelts,1004546,-0.8,2.1,1.5,1.8
Johan Santana,755,0.0,3.4,3.7,6.8
Johnny Cueto,6893,1.0,1.4,2.5,3.0
Ross Grimsley,1005071,1.4,1.6,4.2,0.9
Mark Prior,301,7.8,2.9,2.9,-0.2
Adam Eaton,1029,1.6,1.0,0.1,2.5
Tommie Sisk,1012018,-0.2,1.0,0.6,2.3
Tom Gordon,282,2.5,1.6,1.0,2.5
Don Sutton,1012745,3.0,4.0,3.9,1.9
Matt Garza,3340,0.6,1.1,3.3,2.8
Bobby Bolin,1001146,-0.4,0.6,1.4,1.4
Don Robinson,1011061,2.5,2.1,-0.5,1.0
Kevin Saucier,1011457,-0.3,0.1,0.5,0.3
CC Sabathia,404,3.5,2.8,3.6,5.0
Hipolito Pichardo,1472,1.5,2.3,0.6,0.6
Ron Darling,1002989,0.6,1.0,2.2,3.5
Floyd Youmans,1014361,3.4,1.6,0.2,-0.5
Dan Haren,1757,0.7,0.5,3.7,3.8
Tony Cloninger,1002359,0.1,2.7,3.8,1.5
Roger Erickson,1003812,0.4,3.2,1.2,1.5
Tommy John,1006515,3.0,3.8,2.6,2.9
Milt Pappas,1009989,1.4,1.2,2.1,4.8
Brad Radke,748,0.8,2.8,4.9,4.2
Phil Hughes,7450,0.4,2.3,3.1,0.5
Jerry Reuss,1010853,1.4,2.8,4.0,2.5
Pedro Astacio,862,1.8,2.6,1.5,1.0
Jeff Weaver,503,1.6,3.1,4.0,4.1
Chris Tillman,5279,-0.3,1.1,1.3,2.0
Eric Milton,743,1.2,3.6,2.9,2.1
Rick Rhoden,1010887,0.7,1.2,3.2,1.6
Juan Marichal,1008106,1.6,2.3,1.7,6.7
Tom Niedenfuer,1009578,1.3,1.1,0.3,2.8
Mike Leake,10130,0.7,1.3,1.2,2.3
Jamey Wright,715,0.6,1.5,1.0,1.8
Madison Bumgarner,5524,2.6,3.5,3.6,5.0
Zach Duke,3840,2.2,3.2,0.7,2.7
Roger Clemens,815,2.3,7.1,8.4,9.2
Steve Hargan,1005356,0.9,4.7,4.2,0.4
Carl Pavano,790,0.9,2.1,1.8,0.4
Bruce Howard,1006071,1.4,1.3,0.6,-0.9
Fernando Valenzuela,1013327,4.2,5.2,5.4,6.2
Steve Avery,1706,3.5,5.1,2.5,2.5
Rick Porcello,2717,2.3,3.0,2.9,3.0
Chuck Dobson,1003343,0.6,1.6,2.2,3.9
Tom Murphy,1009376,1.3,2.7,0.0,0.6
Pete Richert,1010922,1.0,0.4,0.1,2.8
Mario Soto,1012289,-0.1,3.1,3.3,7.4
Carlos Zambrano,305,4.7,4.7,4.2,3.9
Scott Kazmir,4897,3.6,4.8,2.3,2.2
Kelvin Herrera,6033,1.8,0.5,1.3,0.6
Tony Armas Jr.,761,1.0,3.6,1.2,0.5
Roy Halladay,1303,0.5,-0.3,4.0,6.8
Scott Erickson,137,0.8,3.2,1.9,3.3
Chris Volstad,9901,0.0,1.3,0.9,-0.1
Chuck Estrada,1003841,1.9,1.6,1.7,0.1
Ray Corbin,1002614,-0.5,1.4,2.0,1.0
Denny McLain,1008603,0.9,1.1,7.2,7.0
Brett Myers,962,2.3,1.1,3.4,3.5
Jose Guzman,1005160,0.5,1.2,2.2,2.9
Brandon Maurer,4878,0.0,0.6,0.5,0.8
Vicente Padilla,964,1.0,0.7,3.6,2.7
Pete Harnisch,1005374,0.2,2.0,3.3,2.5
Cal Koonce,1007101,0.1,0.7,1.4,0.4
Eduardo Rodriguez,1011102,0.3,-0.1,0.0,0.9
Frank Tanana,1012818,6.0,5.8,2.8,1.3
Joe Kennedy,1217,1.4,2.5,0.6,2.8
Willie Hernandez,1005714,1.6,-0.4,0.0,0.8
Steve Kline,1007005,1.6,2.4,2.3,0.4
Bob Moose,1009134,3.2,1.3,5.2,3.1
Jake Peavy,1051,0.8,4.1,5.4,4.4
Floyd Bannister,1000516,1.7,0.0,2.3,4.2
Jose DeLeon,1003168,3.0,2.9,1.8,0.8
Rollie Fingers,1004051,0.2,1.6,1.0,1.5
Jon Garland,232,2.2,1.7,1.9,3.5
Art Mahaffey,1007979,1.0,2.9,2.6,0.5
Jaime Navarro,1009465,1.8,2.1,3.1,4.0
Pat Mahomes,291,-0.3,-0.2,-1.0,-0.6
Jack Fisher,1004090,2.5,0.5,0.1,1.5
Mickey Lolich,1007712,1.9,4.4,5.1,2.2
Dave LaPoint,1007338,1.8,1.9,3.0,2.4
Randy Lerch,1007551,0.6,1.8,2.3,0.5
Bill Caudill,1002088,0.5,1.0,-0.1,3.2
Terry Forster,1004236,3.0,0.8,1.3,0.9
Pete Smith,1012191,1.9,2.0,0.8,0.2
Jimmy Gobble,1791,0.8,-0.3,0.8,0.3
Nolan Ryan,1011348,1.7,1.1,0.6,5.4
Neil Allen,1000154,0.8,0.7,0.6,0.9
Bruce Kison,1006978,1.0,0.2,0.9,1.7
Sam McDowell,1008476,8.7,4.4,2.8,6.8
Jim Merritt,1008789,2.7,4.6,4.4,2.6
Bret Saberhagen,1011355,3.5,5.2,5.5,7.5
Jordan Lyles,7593,0.4,1.4,0.9,0.2
Mike LaCoss,1007240,0.6,2.0,1.3,-0.1
Jair Jurrjens,5556,3.3,3.4,0.9,0.9
Ron Robinson,1011076,0.4,1.3,1.7,2.5
Frank Rodriguez,1011106,0.7,2.2,1.0,1.3
Scott Sanderson,1011422,2.5,2.7,2.2,2.9
Kelvim Escobar,1298,1.9,2.3,1.9,2.7
Jack Morris,1009211,0.5,0.3,3.6,3.7
Dickie Noles,1009620,1.0,0.4,0.8,2.1
Nathan Eovaldi,9132,1.2,1.5,3.3,3.2
Pete Falcone,1003910,2.5,-0.4,-0.8,0.8
Ricky Bones,1001161,0.9,-0.4,0.5,2.3
Bill Travers,1013161,0.0,1.3,0.3,0.7
Drew Storen,6983,0.6,0.7,0.7,0.2
Ray Culp,1002869,0.4,2.4,-0.5,0.4
Chris Perez,5213,-0.1,0.2,1.1,0.5
Dick Pole,1010418,0.9,0.2,0.5,0.7
Pedro Martinez,200,3.4,3.0,5.1,8.5
Kyle Davies,3642,-0.2,0.2,1.5,0.4
Bobby Thigpen,1012958,0.7,0.7,0.9,-1.1
Dick Bosman,1001215,0.3,0.9,0.9,4.2
Don Wilson,1014071,3.2,3.8,4.4,2.1
Bill Bonham,1001165,-0.2,0.9,2.8,5.4
Tom Underwood,1013281,2.2,1.0,2.0,2.7
Frank Bertaina,1000912,0.6,0.8,-0.7,-0.5
Moose Haas,1005172,0.3,1.3,4.0,1.9
Jim Nash,1009458,3.0,3.7,0.8,2.9
Steve Busby,1001745,1.3,4.1,6.4,4.7
Joe Coleman,1002428,2.8,2.0,7.1,3.9
John Denny,1003210,2.1,1.4,1.4,2.7
Gary Gentry,1004614,2.3,1.7,2.6,0.4
Silvio Martinez,1008196,-0.2,2.6,0.4,0.8
Rich Nye,1009667,3.2,0.5,-0.3,0.3
Scott Radinsky,1010641,0.4,1.2,0.5,0.9
Brian Bohanon,1001126,0.9,-0.2,0.1,0.3
Sid Fernandez,1004001,3.1,4.0,1.9,3.3
Omar Olivares,1009771,0.6,1.5,1.5,-0.1
John Lannan,7080,0.0,1.2,1.4,0.7
Len Barker,1000546,-0.5,2.4,5.2,4.6
Brandon Morrow,9346,0.3,0.5,0.3,3.2
Chris Carpenter,1292,1.1,2.8,2.9,0.7
Ervin Santana,3200,1.6,3.0,0.8,5.3
Darrell Jackson,1006294,0.4,1.0,1.9,0.5
Jeff Russell,1011314,1.7,0.3,0.0,0.3
Jim Umbarger,1013276,-0.1,3.0,0.1,0.9
Kip Wells,1012,0.9,0.7,1.4,2.3
Milt Wilcox,1013939,0.2,0.8,-0.5,-0.1
