Name,playerid,WAR30,WAR31
Porfi Altamirano,1000185,0.3,-0.8
John Habyan,1005176,0.9,1.3
Michael Wuertz,1856,2.3,-0.1
Steve Barber,1000530,0.9,0.8
Ed Farmer,1003935,0.1,-0.3
Teddy Higuera,1005799,2.2,3.0
Carl Morton,1009230,5.9,3.5
Jim Palmer,1009973,4.2,5.5
Chris Welsh,1013772,-0.2,1.6
Matt Belisle,1837,2.0,1.2
Jim Poole,1010435,0.1,-0.5
Denny Neagle,441,0.3,2.5
Vic Darensbourg,516,0.6,-0.7
Hideo Nomo,666,2.1,2.1
Kirk Rueter,1128,0.8,1.3
Fernando Salas,4971,0.7,0.1
Ike Delock,1003179,0.2,1.4
Doc Medich,1008714,1.9,3.2
Bruce Sutter,1012743,0.5,1.5
Mike Buddie,678,0.2,-0.1
Danny Darwin,1002996,3.2,2.6
Pat Jarvis,1006363,1.3,0.8
Damaso Marte,247,0.2,0.6
Jose Lima,475,1.0,0.8
Ryan Dempster,517,0.2,4.7
Dave Burba,1239,1.1,1.8
Mike Henneman,1005656,1.2,1.2
Alejandro Pena,1010140,1.1,1.3
Paul Splittorff,1012346,3.7,2.9
David Riske,402,0.1,-0.4
Todd Jones,436,0.3,0.8
Orlando Hernandez,823,2.4,0.1
Joel Pineiro,1094,4.3,2.1
Dave Baldwin,1000477,-0.4,0.3
Dave Wickersham,1013917,0.9,0.2
Kevin Gryboski,91,0.3,-0.2
Ray King,693,0.8,-0.1
Pedro Feliciano,1601,0.8,-0.1
Matt Cain,4732,-0.5,-0.1
Xavier Hernandez,1005715,0.0,-0.1
John Smiley,1012084,4.3,4.5
John Tudor,1013215,2.5,6.4
Chad Paronto,399,0.4,0.1
Matt Herges,780,1.5,0.5
Juan Agosto,1000084,-0.6,0.2
Scott Proctor,1911,-0.5,-0.2
Stan Spencer,1012329,-0.1,0.6
Ramon Ortiz,27,0.8,0.8
Roger McDowell,1008475,0.1,0.1
Chuck Smith,1012114,3.4,1.0
A.J. Burnett,512,2.3,5.0
Luke Gregerson,4090,0.9,1.1
Jeff Manship,6865,0.6,-0.3
Ted Abernathy,1000020,0.5,0.0
John Cerutti,1002106,-0.3,-0.1
Ron Davis,1003075,-0.8,-0.3
Jeff Parrett,1010019,0.8,0.5
Sammy Stewart,1012528,-0.3,-0.5
Oscar Zamora,1014416,-1.5,-0.3
Josh Tomlin,9388,0.5,1.0
Jay Ritchie,1010988,0.2,-0.1
Mike Myers,68,0.0,0.9
Tommy Layne,7501,0.2,0.2
Vicente Romo,1011177,-0.9,-0.9
Dave Schmidt,1011580,2.2,0.7
Mike Torrez,1013134,2.3,3.3
Bill Castro,1002077,0.3,-0.1
Reggie Cleveland,1002347,1.0,-0.7
Dick Drago,1003475,0.8,-0.6
Tom Hilgendorf,1005806,0.1,0.4
La Marr Hoyt,1006114,3.2,-0.8
Billy Loes,1007699,-0.9,0.7
Rich Monteleone,1009068,-0.5,-0.3
Wayne Twitchell,1013244,-1.5,-1.1
Edinson Volquez,3990,0.7,2.7
John Johnstone,1006475,0.8,-0.4
Bob Miller,1008877,1.7,0.0
Mel Rojas,1011153,-0.2,-0.7
Don Rudolph,1011285,3.0,0.3
Diego Segui,1011725,0.3,1.3
Bob Shirley,1011911,0.9,2.4
Graeme Lloyd,783,-0.1,0.4
Al Downing,1003450,3.1,2.2
Rick Mahler,1007988,3.4,2.8
Jeff Suppan,633,1.8,1.9
Jack Lamabe,1007266,0.9,-0.7
Jim Lonborg,1007724,2.3,0.8
Bob Purkey,1010572,2.9,3.6
Antonio Osuna,249,0.8,0.6
Andy Benes,1144,3.3,1.3
Huston Street,8258,1.0,0.4
Danny Graves,326,-0.1,-0.9
Jumbo Diaz,3397,0.3,0.3
Clay Carroll,1001997,0.2,0.4
Bennie Daniels,1002968,1.5,1.3
Andy Pettitte,840,3.9,5.1
Burt Hooton,1006005,1.8,3.3
Scott Linebrink,564,-0.5,0.5
Ramiro Mendoza,836,1.3,-0.1
David Wells,855,3.0,2.3
Casey Janssen,7355,1.1,1.2
Mike Jeffcoat,1006378,1.0,0.0
Rick Reuschel,1010852,3.9,4.7
Mike Jackson,732,0.3,0.7
Doug Davis,1244,2.8,2.2
Adam Wainwright,2233,3.9,6.2
Vida Blue,1001094,3.3,1.0
Juan Guzman,1005162,-0.2,2.8
Carlos Silva,973,-0.1,1.7
Joe Nathan,1122,2.6,3.1
Chris Hatcher,3299,0.4,-0.4
Jesse Jefferson,1006380,-0.5,0.9
Bob Ojeda,1009756,5.1,1.0
Jim Rooker,1011183,2.9,5.4
Jason Bere,266,3.0,0.8
Tim Worrell,1139,1.0,0.7
Guillermo Mota,1467,1.3,0.6
Bob Forsch,1004233,3.5,1.4
Paul Gibson,1004671,-0.2,-0.4
Pascual Perez,1010185,1.9,2.9
Dan Spillner,1012342,2.6,0.3
Jonathan Broxton,4759,0.7,0.2
Pete Burnside,1001718,0.8,1.0
Jay Powell,1271,0.2,-0.1
Ken Schrom,1011620,0.1,0.8
Dave Stewart,1012519,4.8,5.1
Derek Lowe,199,2.4,2.2
J.A. Happ,7410,1.0,1.2
Dennis Lamp,1007284,1.7,0.0
Mike Marshall,1008144,1.6,4.4
John Montague,1009060,0.1,0.1
Luis Sanchez,1011408,0.3,-0.3
Kevin Jarvis,1037,0.6,0.8
Yusmeiro Petit,4020,-0.1,-0.2
Doug Johns,1006449,0.4,0.8
Les Lancaster,1007287,-1.1,0.2
Jon Matlack,1008246,5.2,0.8
Bob Bruce,1001573,2.7,4.9
Joe Hoerner,1005895,0.4,0.7
Mike McCormick,1008420,0.3,-0.8
Rick Waits,1013494,0.4,0.6
Wilbur Wood,1014248,6.1,7.4
Paul Quantrill,669,0.2,0.9
Gil Meche,1089,1.0,-0.3
Francisco Liriano,3201,1.6,3.3
Bob Gibson,1004662,6.0,4.3
Neal Heaton,1005568,0.9,-0.1
Mike Munoz,1009328,0.7,0.6
Phil Regan,1010785,0.7,0.4
Tanyon Sturtze,1230,1.4,1.4
Jason Vargas,8044,1.7,2.3
John Candelaria,1001909,3.3,1.8
John Wyatt,1014303,-0.2,1.0
Matt Lindstrom,4604,0.2,0.8
Ken Forsch,1004234,1.5,2.4
Ted Lilly,833,2.1,3.8
Carlos Villanueva,4138,1.3,0.2
Cole Hamels,4972,4.5,4.5
Andy Hassler,1005480,0.0,0.4
Ray Herbert,1005684,5.3,2.4
Dan Schatzeder,1011527,0.8,-0.4
Pete Schourek,1011608,0.4,0.8
Livan Hernandez,1116,2.4,2.0
Don Nottebart,1009651,0.3,0.9
Kevin Millwood,106,3.4,4.3
Edwin Jackson,1841,0.7,0.0
Wandy Rodriguez,2586,4.2,3.5
Joe Boever,1001118,-0.1,0.4
Frank DiPino,1003320,0.8,0.8
Kevin Gross,1005088,0.9,3.4
Barry Latman,1007377,1.5,-1.1
Fritz Peterson,1010227,2.9,1.3
Bryn Smith,1012104,2.1,2.5
Rolando Arrojo,174,1.1,2.2
Zack Greinke,1943,4.5,5.4
Ubaldo Jimenez,3374,0.4,2.6
Ricky Nolasco,3830,3.5,1.3
Miguel Gonzalez,7024,0.4,0.6
Paul Maholm,8678,1.7,0.5
Gabe White,360,1.3,0.4
Dave Mlicki,569,1.3,2.7
David Cone,1680,3.9,3.8
Mike Dunn,9948,0.2,0.3
Fred Beene,1000774,1.3,0.2
Nelson Briles,1001432,1.3,0.4
Mark Gubicza,1005115,2.3,2.7
Bob Humphreys,1006184,1.7,-1.0
Luis Tiant,1013054,0.9,3.6
Brad Lidge,563,0.8,2.2
Geoff Geary,1813,-0.3,0.6
Bud Black,1001007,1.1,0.6
Jerry Dipoto,1003321,0.6,0.7
Steve Farr,1003953,0.8,1.5
Ron Perranoski,1010201,0.2,0.3
J.C. Romero,754,0.0,0.0
Paul Wilson,1234,1.5,2.0
Tom Edens,1003671,0.6,1.4
Marty Pattin,1010074,1.8,1.0
Walt Terrell,1012924,1.5,1.7
Bartolo Colon,375,4.7,1.4
Joe Blanton,4849,0.6,2.5
Ray Sadecki,1011360,3.2,0.4
Lee Smith,1012175,1.6,1.5
Glendon Rusch,707,2.3,-0.9
Kyle Lohse,739,0.7,0.5
Phil Coke,5535,0.0,0.0
Anibal Sanchez,3284,3.3,1.3
Tim Burke,1001692,0.8,0.6
Rich Gossage,1004894,3.6,3.5
Dave Smith,1012117,1.3,0.2
Javier Vazquez,801,4.8,4.9
Bobby Seay,1225,1.0,0.8
C.J. Wilson,3580,5.2,2.6
Bill Lee,1007448,1.2,0.7
Bruce Ruffin,1011294,0.7,0.5
Tom Glavine,90,5.3,3.6
Mark Redman,491,1.4,2.1
Dennis Martinez,1008161,0.0,1.0
Scott Schoeneweis,33,0.9,0.9
Dave Dravecky,1003486,1.4,3.0
Larry Gura,1005150,3.1,1.3
Antonio Alfonseca,260,0.6,0.3
Jim Mecir,930,1.9,1.2
Kevin Correia,1767,0.3,0.9
Jim Brewer,1001406,0.2,0.8
Erik Hanson,1005333,4.1,3.0
Greg Harris,1005416,0.2,0.2
Larry Sherry,1011883,0.0,0.1
Scott Terry,1012930,-0.3,1.2
Jared Fernandez,324,0.5,0.5
Eddie Guardado,727,1.4,1.2
Burke Badenhop,9736,0.2,0.7
Bill Fischer,1004066,-0.3,2.0
Craig Skok,1012041,-0.4,0.0
Cecil Upshaw,1013292,0.1,0.5
Jason Grilli,521,0.6,1.0
T.J. Mathews,567,-0.1,0.3
Jason Hammel,4538,0.6,1.8
Randy Myers,1009427,1.6,0.5
John Lackey,1507,3.2,3.4
Matt Thornton,1918,0.9,1.8
Paul Foytack,1004287,1.2,0.0
Jimmy Key,1006885,5.3,2.7
Jason Marquis,105,3.2,-0.5
Tom Browning,1001566,2.7,1.5
Al Holland,1005947,2.1,-1.0
Odell Jones,1006579,1.1,-0.4
Bob Priddy,1010532,-0.2,-0.9
Frank Viola,1013435,5.8,2.5
Greg Swindell,76,1.0,-0.7
Greg Maddux,104,7.8,8.0
Rafael Soriano,1100,1.9,0.2
Don Aase,1000003,1.5,1.9
Jim Bunning,1001653,4.6,2.7
Greg Cadaret,1001810,-0.4,-0.2
Mark Gardner,1004529,1.9,-0.1
Dave Bush,4635,-0.4,0.0
Sonny Siebert,1011951,2.3,2.7
Jarrod Washburn,40,2.0,1.9
Tim Redding,573,1.2,0.4
LaTroy Hawkins,729,2.6,1.4
Joe Roa,969,0.6,0.1
Mike Hampton,430,2.6,1.9
Randy Flores,1446,0.0,1.1
George Frazier,1004308,-1.3,0.2
Tim Leary,1007438,2.3,3.0
Bob Veale,1013391,5.3,2.0
Scott Elarton,426,-1.1,-1.0
Armando Benitez,865,0.9,1.6
Steve Trachsel,898,2.0,2.1
David Hernandez,4259,-0.1,0.3
Ian Kennedy,6986,0.4,1.9
Don McMahon,1008629,-0.7,0.2
Pat Zachry,1014407,0.7,0.3
Dom Zanni,1014417,0.3,0.2
Joe Hesketh,1005747,-0.1,0.2
Matt Young,1014385,-0.1,3.7
Barry Zito,944,1.3,2.0
Mike Timlin,1187,1.4,0.6
Jim Beattie,1000731,0.6,0.2
Pedro Borbon,1001195,1.3,0.2
Jeff Brantley,1001358,1.0,0.2
Jackie Brown,1001522,0.4,3.6
Mark Eichhorn,1003712,1.9,1.6
Jack McDowell,1008473,3.5,0.5
Bill Monbouquette,1009048,2.1,0.1
Kevin Ritz,1010998,3.1,1.7
Ken Sanders,1011417,-0.5,0.1
Dave Stieb,1012532,3.1,2.7
Chris Brock,130,-0.3,-0.1
Todd Wellemeyer,1709,-0.1,-0.8
Heath Bell,2080,1.2,2.2
Rick Aguilera,1000086,0.8,1.0
Rick Lysander,1007890,1.1,0.3
Dick Ruthven,1011330,1.6,2.2
Rodrigo Lopez,150,1.7,0.9
Scott Downs,773,0.5,1.1
Trevor Hoffman,1035,3.1,2.2
Jim Acker,1000030,1.9,0.3
Gene Garber,1004493,1.2,1.1
Bruce Hurst,1006222,3.8,5.2
Mark Leiter,1007501,0.3,0.7
Tippy Martinez,1008200,1.6,0.6
Jason Christiansen,1111,0.9,0.1
Scott Feldman,6283,2.2,1.2
Larry Jackson,1006304,4.0,4.1
Dave Righetti,1010958,1.2,-0.4
Bob Stanley,1012409,0.7,0.8
Wes Stock,1012553,0.7,-1.4
Chad Durbin,1442,1.0,-0.4
Jose Veras,2063,0.7,0.3
Tom Bolton,1001155,-0.1,1.4
Odalis Perez,668,1.1,1.4
Brian Sanches,2739,0.3,0.2
Dennis Leonard,1007531,3.7,0.3
Donn Pall,1009968,-0.6,0.8
Tom Sturdivant,1012654,0.0,2.6
Colby Lewis,1259,4.9,2.1
Ray Burris,1001729,1.2,-0.5
Mike Moore,1009122,1.3,3.4
Tom Morgan,1009184,-0.7,1.1
Mark Thurmond,1013052,0.3,-0.4
Bob Walk,1013507,1.1,3.2
Brett Tomko,1056,1.0,2.7
Jack Billingham,1000970,3.7,3.0
Bill Campbell,1001874,0.2,0.2
Dan Osinski,1009875,1.0,0.2
Gary Peters,1010228,4.6,2.6
Carl Willey,1013965,0.6,0.3
Jamie Easterly,1003639,0.3,1.1
Dennis Rasmussen,1010703,0.8,0.3
Bob Welch,1013750,4.5,3.0
Bob Wickman,413,0.8,1.8
Jim Abbott,1000012,0.5,-0.2
Mark Clark,1002296,4.1,-0.1
Josh Beckett,510,1.0,3.8
Arthur Rhodes,1097,1.6,2.5
Steve Kline,1164,-0.1,0.6
Ismael Valdez,1283,-0.5,0.0
J.P. Howell,8245,0.9,0.4
Rick Camp,1001901,0.8,1.2
Mark Langston,1007323,3.0,5.4
Tim Stoddard,1012556,-0.6,0.0
Kiko Calero,1676,0.7,1.5
Tom House,1006064,0.8,0.6
Gene Nelson,1009501,-1.6,-0.1
Scott Aldred,1000115,0.4,0.7
Fred Gladding,1004751,0.5,0.9
Mark Hendrickson,1574,2.2,1.6
Dave Johnson,1006442,0.1,-0.7
Darold Knowles,1007058,0.0,-0.2
Gregg Olson,1009791,0.3,1.1
Joe Price,1010530,0.3,0.2
Bobby Witt,1014170,0.9,3.6
Michael Gonzalez,1794,0.1,0.8
Jesse Crain,4817,0.8,1.9
Stan Belinda,1000792,1.2,0.3
Gene Conley,1002507,1.7,3.9
Andy Hawkins,1005514,0.0,0.3
Chad Zerbe,1140,0.0,0.2
Mark Melancon,4264,1.4,1.8
Dave McNally,1008655,3.2,2.9
Jim Todd,1013097,0.3,-1.7
Brad Penny,535,0.0,1.8
Sterling Hitchcock,824,1.2,0.4
David Weathers,902,0.5,1.1
Marco Estrada,1118,-0.3,1.9
Darryl Kile,1163,0.9,4.3
Arnold Earley,1003626,0.9,1.1
Ken Holtzman,1005989,1.7,0.2
Rob Murphy,1009374,-0.6,0.3
Rick Sutcliffe,1012734,1.5,3.4
Todd Stottlemyre,75,4.1,2.3
Mike Mussina,837,6.0,6.4
Alan Embree,1030,0.6,-0.3
Rod Beck,1730,0.1,0.9
David Robertson,8241,1.7,1.1
Steve Mingori,1008978,0.7,0.4
Elmer Dessens,317,2.2,1.6
Shawn Estes,873,0.6,0.7
Ronald Belisario,2203,0.3,0.4
Tim Lincecum,5705,0.0,0.3
Tony Sipp,8280,0.8,0.9
Warren Brusstar,1001599,0.1,0.8
Joe Gibbon,1004658,1.3,1.5
Curt Young,1014368,-0.2,-0.7
Charles Nagy,397,2.9,1.3
John Thomson,453,3.2,2.0
Garrett Stephenson,1185,0.4,0.1
Tom Wilhelmsen,9975,0.1,0.7
Doug Henry,1005668,-0.7,0.5
Roy Lee Jackson,1006311,-0.1,0.3
Randy Jones,1006582,1.2,-0.9
Tom Candiotti,1001911,4.5,4.4
Jesse Orosco,667,1.6,-0.4
Brendan Donnelly,1441,1.4,2.6
Francisco Rodriguez,1642,0.2,0.3
Dock Ellis,1003747,1.9,1.2
Mike Flanagan,1004133,2.7,1.8
Jim Hannan,1005316,-0.1,-1.0
Rick Honeycutt,1005992,1.9,1.5
Tim Belcher,1000789,3.1,3.0
Steve Carlton,1001964,3.5,5.1
Jim Kaat,1006660,3.5,3.2
Matt Karchner,1006697,0.2,-0.2
Eric Plunk,1010400,1.6,1.1
Bill Singer,1012007,2.6,0.6
Ray Washburn,1013652,3.7,1.7
Al Levine,20,0.1,-0.1
Braden Looper,526,-0.6,1.1
Geremi Gonzalez,1711,0.2,0.0
Joaquin Andujar,1000266,1.6,3.1
Andy Messersmith,1008799,3.7,1.4
Cory Bailey,588,1.2,-0.5
Frank Lary,1007364,5.3,5.9
Chuck Stobbs,1012548,1.5,-0.3
Matt Clement,271,2.6,0.2
Kyle Farnsworth,278,1.1,-0.2
Doug Brocail,551,0.4,1.7
Randy Wolf,976,1.9,2.6
Mark Davis,1003067,0.0,-0.9
Joe Horlen,1006025,1.6,3.5
Paul Byrd,594,1.4,3.1
Mike DeJean,682,0.8,0.4
Jon Lester,4930,5.4,4.8
Stan Bahnsen,1000414,1.7,1.1
Denny Lemaster,1007512,3.8,0.7
Steve Trout,1013197,-0.2,0.0
Mike Williams,1014,0.3,0.4
Max Scherzer,3137,6.4,5.6
Steven Wright,8185,-0.1,2.9
Doug Bird,1000976,0.4,1.5
Randy Veres,1013412,-0.3,0.5
Keith Foulke,231,1.8,1.6
Mariano Rivera,844,1.9,3.2
Jonathan Papelbon,5975,3.0,1.4
Mudcat Grant,1004952,3.6,1.1
Vern Law,1007410,4.2,0.0
Fred Norman,1009632,1.6,3.2
Bill Swift,1012788,2.7,4.5
Mark Buehrle,225,3.0,4.0
Scott Sullivan,357,1.0,-0.2
Justin Miller,1313,0.5,-0.4
Joe Smith,3281,0.9,0.9
Johnny Antonelli,1000277,0.7,-0.1
Jim Bibby,1000945,2.6,2.5
Mike Maddux,1007951,1.5,1.1
Juan Berenguer,1000865,0.9,0.8
Dick Hall,1005241,2.7,2.2
Johan Santana,755,3.5,3.7
Trever Miller,1672,0.0,0.9
Jim Deshaies,1003228,0.8,0.1
Ed Lynch,1007862,1.6,0.1
Jerry Spradlin,1012353,0.5,0.8
Kerry Ligtenberg,100,0.5,0.3
Adam Eaton,1029,0.3,-0.2
Steve Blass,1001058,2.2,-2.2
Jerry Johnson,1006464,0.2,-0.3
Joel Peralta,2332,0.6,0.8
Steve McCatty,1008383,0.2,-0.2
Donne Wall,39,0.3,0.0
Fergie Jenkins,1006388,4.2,7.8
Don Sutton,1012745,5.4,3.3
Cory Lidle,926,3.7,2.3
Jose Mesa,961,1.4,1.0
Matt Garza,3340,2.5,0.4
Jeff Fulchino,3532,-0.3,-0.3
Bobby Bolin,1001146,1.0,0.0
Steve Hamilton,1005277,0.7,0.0
Atlee Hammaker,1005281,0.8,0.4
Don Robinson,1011061,1.5,2.7
CC Sabathia,404,5.8,4.0
Will Harris,3192,0.4,1.7
Eddie Watt,1013684,0.8,-0.1
Fernando Rodney,494,0.6,0.3
Hipolito Pichardo,1472,1.2,0.0
Jose Valverde,1726,1.1,0.8
Gary Lucas,1007805,-0.1,1.5
Ron Darling,1002989,1.5,2.5
Jeff Montgomery,1009071,1.4,2.6
Dan Wheeler,120,0.3,0.1
Terry Mulholland,665,2.9,0.5
Dan Haren,1757,5.9,1.8
Turk Farrell,1003950,1.2,3.3
Tommy John,1006515,3.3,3.7
Milt Pappas,1009989,1.4,3.3
Brad Radke,748,2.8,5.0
Esteban Loaiza,1310,2.3,6.9
Luis Ayala,1650,0.1,-0.1
Cal Eldred,1653,1.1,-0.4
Pedro Strop,4070,1.0,0.7
Jim Bullinger,1001646,0.4,0.3
Dave Giusti,1004748,1.3,0.4
Greg Harris,1005415,1.4,1.7
Greg McMichael,1008640,1.4,-0.4
Jerry Reuss,1010853,2.9,4.6
Pedro Astacio,862,3.5,3.2
Jeff Nelson,1092,1.0,0.4
Mike Bielecki,1000951,1.8,1.0
Tony Fiore,726,0.1,-0.3
George Brunet,1001590,3.8,0.9
Roy Thomas,1012993,1.6,-0.8
Eric Milton,743,1.0,0.5
Russ Ortiz,1124,1.6,-0.3
Hideki Irabu,1255,2.4,0.8
Jon Rauch,1475,0.6,1.3
Brian Duensing,4064,0.9,-0.1
Joe Saunders,4366,0.3,2.0
Bob McClure,1008400,0.8,0.9
Billy O'Dell,1009724,6.4,2.6
Cliff Politte,967,0.4,1.1
Yorkis Perez,1513,0.5,0.1
John Axford,9059,-0.5,-0.4
Mark Petkovsek,1010242,0.0,-0.5
Rick Rhoden,1010887,5.0,4.3
Andy Ashby,637,3.2,2.7
Bob Wells,760,0.1,-0.6
Chris Sampson,2651,1.8,0.7
Jim Owens,1009923,1.8,0.5
John Burkett,179,2.2,4.6
Shawn Camp,1855,0.4,-0.4
Jesse Chavez,5448,1.6,2.5
Tom Burgmeier,1001668,0.2,0.6
Ed Figueroa,1004037,1.8,-0.1
Mike Krukow,1007185,3.8,2.0
Juan Marichal,1008106,5.9,7.8
John Montefusco,1009065,0.4,0.1
Jeremy Guthrie,2072,1.3,2.4
Paul Assenmacher,1000344,2.2,0.7
Scott McGregor,1008546,2.1,0.6
Jamey Wright,715,0.6,0.8
Mike Trombley,758,1.0,-0.1
Dwayne Henry,1005670,0.5,-0.3
Heathcliff Slocumb,1012069,1.9,0.2
Alfredo Simon,2155,0.9,0.5
Zach Duke,3840,0.0,1.3
Clay Hensley,4593,1.4,0.0
Jack Aker,1000097,-0.1,0.3
Chuck McElroy,1008477,1.9,-0.2
Jeff Robinson,1011072,-0.1,0.0
Kazuhisa Ishii,655,0.8,-0.1
Jeff Shaw,1011823,2.3,1.2
Bob Turley,1013225,-0.5,-0.3
Roger Clemens,815,3.7,4.2
Ricky Bottalico,948,-0.2,-0.2
Cesar Ramos,3357,-0.2,0.6
Jim Johnson,3656,0.9,-0.7
Jim Barr,1000606,2.1,1.6
Chuck Cary,1002027,2.1,0.2
Eddie Fisher,1004085,0.1,0.2
Eric Show,1011937,1.3,1.3
Frank Williams,1013997,-0.4,-0.6
Ron Herbel,1005685,-0.6,0.3
Greg Minton,1008986,0.7,-0.4
Bill Wegman,1013727,1.2,1.8
Paul Lindblad,1007614,0.2,-0.3
Tom Murphy,1009376,-0.2,-0.2
Travis Driskill,134,0.3,0.2
Joey Hamilton,328,1.5,1.5
Curtis Leskanic,694,0.2,1.0
Aaron Fultz,1113,0.1,0.6
Jerome Williams,1137,0.9,0.3
Hector Carrasco,1240,0.4,0.6
Russ Springer,1652,0.4,-0.2
Jeff Samardzija,3254,2.3,2.3
Doug Fister,9425,1.5,0.1
Brandon Duckworth,954,0.5,0.0
Carlos Torres,7624,0.3,0.2
Dave Hamilton,1005271,-0.7,0.9
Mike Hartley,1005451,0.2,0.6
Scott Kamieniecki,1006681,1.1,0.7
Jim Perry,1010213,2.9,1.8
Pete Richert,1010922,0.8,0.1
Mario Soto,1012289,-0.2,0.5
Carlos Zambrano,305,0.6,0.6
Brian Fuentes,429,0.9,0.9
Scott Kazmir,4897,3.4,2.3
