Name,playerid,WAR28,WAR29
Dick Tidrow,1013056,0.1,1.5
Mike Morgan,67,0.5,2.5
Jeremy Affeldt,583,0.4,0.4
Jason Frasor,1906,0.2,1.0
Wesley Wright,5960,0.0,0.3
Steve Delabar,11827,0.2,1.2
Catfish Hunter,1006199,6.3,5.7
Dennys Reyes,444,-0.2,0.9
Julian Tavarez,541,2.2,1.0
Al Leiter,883,2.5,3.0
Doyle Alexander,1000122,1.2,2.9
Larry McWilliams,1008700,2.6,4.3
Randy Moffitt,1009027,1.1,0.3
Scott Ruskin,1011309,0.1,0.0
Ron Taylor,1012885,0.2,0.9
Aaron Heilman,1751,0.9,-0.4
Corey Kluber,2429,7.1,5.5
Dick Woodson,1014236,1.0,-0.4
J.J. Putz,1795,-0.1,3.4
Danny Farquhar,8501,-0.2,-0.4
Grant Jackson,1006298,1.1,0.9
Troy Percival,29,1.7,0.6
Sean Lowe,994,0.3,0.1
Steve Cishek,6483,2.3,0.1
Kent Tekulve,1012905,0.3,1.7
Armando Reynoso,72,0.3,0.7
Juan Cruz,273,0.6,0.5
Ben Sheets,710,2.5,4.7
Wade Davis,7441,3.1,2.0
Manny Acosta,8725,-0.1,0.3
Lindy McDaniel,1008441,1.6,0.5
Pedro Ramos,1010681,2.4,2.4
Mike Witt,1014174,2.7,1.4
Juan Acevedo,458,1.3,-0.3
Roberto Hernandez,3273,0.2,3.0
Luis Aquino,1000285,0.3,1.5
Bob Johnson,1006430,0.9,0.1
Lerrin LaGrow,1007255,0.6,-0.8
Kris Benson,982,1.2,4.0
John Butcher,1001762,2.7,0.3
Woodie Fryman,1004381,2.9,3.0
Frank LaCorte,1007239,0.4,0.6
Dave LaRoche,1007354,2.6,0.3
Erik Bedard,126,5.0,1.0
Josh Fogg,989,0.5,1.7
Chan Ho Park,1267,4.3,1.0
Kenny Rogers,1277,3.6,2.5
Chris Narveson,2141,1.1,1.3
Fernando Abad,4994,0.6,-0.6
Gary Lavelle,1007389,3.0,0.9
Sparky Lyle,1007859,1.5,2.0
Andrew Miller,6785,0.3,2.2
Charles Hudson,1006134,1.5,1.0
Shane Rawley,1010719,1.6,1.6
Dave Stenhouse,1012482,1.7,-0.1
Kevin Appier,3,6.3,5.2
Scot Shields,35,2.1,2.2
Luis Vizcaino,714,-0.5,0.4
Charlie Hough,1006050,-0.4,0.5
Roger Nelson,1009511,3.4,0.0
Dave Otto,1009905,-0.2,-0.2
Tom Koehler,6570,2.2,0.8
John Habyan,1005176,0.7,0.3
Jack Hamilton,1005274,0.8,0.4
Ben McDonald,1008454,4.2,3.0
Travis Harper,1211,0.7,-0.9
Michael Wuertz,1856,0.7,0.1
Brandon Kintzler,9939,1.3,-0.6
Vic Albury,1000109,-1.1,0.3
Steve Barber,1000530,2.6,0.6
Steve Crawford,1002749,0.4,-0.6
Teddy Higuera,1005799,6.7,5.9
Carl Morton,1009230,0.8,4.4
Jim Palmer,1009973,1.9,6.9
Charlie Williams,1013980,-0.2,-0.5
Nelson Cruz,554,0.4,0.0
Kyle Snyder,1689,0.3,-0.5
Kameron Loe,4422,0.2,1.0
Denny Neagle,441,5.2,3.1
Vic Darensbourg,516,-0.3,0.5
Hideo Nomo,666,3.4,1.4
Kirk Rueter,1128,1.4,1.2
Brett Cecil,2660,1.3,0.4
Jon Niese,4424,0.6,-0.7
Chris Ray,6315,0.0,0.2
Doc Medich,1008714,1.8,2.4
Bruce Sutter,1012743,1.1,0.2
Albert Williams,1013971,1.2,0.9
Alex Wilson,9239,0.8,1.0
Rob Scahill,9286,-0.3,0.2
Danny Darwin,1002996,3.7,1.3
Pat Jarvis,1006363,1.8,5.5
Damaso Marte,247,2.5,0.5
Jake Westbrook,412,3.6,1.7
Jose Lima,475,-0.2,0.0
Ryan Dempster,517,1.8,0.9
Dave Burba,1239,1.2,2.3
Glenn Abbott,1000010,0.2,2.5
Mike Henneman,1005656,1.2,1.8
Alejandro Pena,1010140,0.8,1.7
Paul Splittorff,1012346,2.0,0.9
David Riske,402,-0.1,0.0
Todd Jones,436,-0.4,1.8
Orlando Hernandez,823,3.4,3.4
Joel Pineiro,1094,0.4,0.6
Mark Bomback,1001156,0.8,-0.3
Ken Brett,1001402,2.0,-0.3
Dave Wickersham,1013917,3.2,3.1
Kevin Gryboski,91,-0.8,0.1
Ray King,693,0.5,0.6
Matt Cain,4732,1.2,-0.2
Tim Stauffer,6432,1.2,1.7
Xavier Hernandez,1005715,-0.1,0.9
Mike Mohler,1009033,0.2,0.2
Tom Phoebus,1010301,1.2,0.0
John Smiley,1012084,0.8,2.6
John Tudor,1013215,3.5,1.8
Wade Miley,8779,2.7,1.7
Richard Dotson,1003424,2.4,-0.4
Scott Proctor,1911,-0.3,1.2
Terry Fox,1004284,0.5,-0.3
Ramon Ortiz,27,2.3,1.6
Tyler Walker,901,0.0,-0.2
Gil Heredia,1005686,1.3,2.4
Dennis Higgins,1005788,-0.5,-0.2
Tim Lollar,1007715,0.9,0.1
Roger McDowell,1008475,0.4,0.8
A.J. Burnett,512,5.0,2.9
Tommy Hunter,1157,0.3,0.6
Luke Gregerson,4090,0.6,1.2
John Cerutti,1002106,0.7,1.9
Ron Davis,1003075,0.0,0.7
Howie Reed,1010766,0.1,-0.3
Sammy Stewart,1012528,1.5,0.3
Derrick Turnbow,1694,0.0,1.0
Jay Ritchie,1010988,1.2,0.4
Mike Myers,68,-0.5,0.0
Jeff Innis,1006266,1.0,-0.3
Vicente Romo,1011177,0.4,0.3
Dave Schmidt,1011580,1.2,0.9
Mike Torrez,1013134,2.4,3.3
Sean Marshall,5905,2.6,1.5
Jaime Garcia,8137,2.8,1.1
John Boozer,1001194,0.6,0.7
Reggie Cleveland,1002347,2.6,2.7
Dick Drago,1003475,2.8,1.9
La Marr Hoyt,1006114,5.4,2.9
Rich Monteleone,1009068,0.2,1.1
Wayne Twitchell,1013244,1.2,1.7
Edinson Volquez,3990,1.4,0.7
James Russell,4089,0.3,0.1
Darin Downs,5903,0.2,-0.2
Bob Miller,1008877,-1.0,0.7
Mel Rojas,1011153,1.2,2.0
Lary Sorensen,1012279,0.9,0.1
Diego Segui,1011725,0.8,0.6
Bob Shirley,1011911,0.1,1.0
Jack Spring,1012362,0.5,-0.4
Graeme Lloyd,783,0.1,0.7
Wilton Lopez,4227,1.3,0.6
Tom Cheney,1002177,2.2,-0.2
Al Downing,1003450,1.5,0.5
Jeff Suppan,633,2.7,1.4
Jack Lamabe,1007266,-0.6,1.3
Jim Lonborg,1007724,0.7,1.9
Johnny Podres,1010406,2.3,4.5
Jim Slaton,1012054,1.3,3.5
Andy Benes,1144,2.4,5.1
Huston Street,8258,1.1,-0.8
Jim Roland,1011156,-0.2,-0.7
Danny Graves,326,1.3,0.3
Clay Carroll,1001997,0.6,1.4
Bennie Daniels,1002968,0.1,3.5
Ed Vande Berg,1013348,0.3,0.3
Andy Pettitte,840,3.9,5.8
Ryan Mattheus,7169,-0.3,0.1
Burt Hooton,1006005,3.3,4.4
Jim Ray,1010726,-0.7,-0.1
Chad Bradford,904,0.6,0.1
Felix Heredia,1304,-0.1,-0.1
John Danks,6329,0.2,0.6
John Tsitouris,1013208,1.5,0.0
Xavier Cedeno,36,0.5,0.9
Scott Linebrink,564,1.8,1.0
Ramiro Mendoza,836,0.5,1.7
David Wells,855,2.5,0.4
Josh Fields,5070,1.4,1.2
Casey Janssen,7355,0.3,1.2
Rick Reuschel,1010852,6.5,4.5
Mike Jackson,732,0.9,1.1
Doug Davis,1244,4.4,3.7
Vida Blue,1001094,5.6,1.1
Dean Chance,1002130,1.3,1.7
Rich Gale,1004444,1.5,0.1
Dave Geisel,1004603,0.4,1.1
Juan Guzman,1005162,1.8,4.6
Chris Holt,1005983,3.3,0.8
Carlos Silva,973,2.6,1.4
Joe Nathan,1122,1.2,3.0
Josh Johnson,4567,3.3,0.4
Jesse Jefferson,1006380,2.4,0.7
Bob Ojeda,1009756,4.2,0.5
Francisco Oliveras,1009776,-0.5,-0.8
Jim Rooker,1011183,0.8,1.2
Dave Sisler,1012019,0.7,-0.8
Lou Pote,30,0.7,0.2
Jason Bere,266,0.1,1.7
Tim Worrell,1139,1.9,-0.2
Guillermo Mota,1467,0.4,2.1
Dan Jennings,8073,0.4,1.0
Bob Forsch,1004233,1.8,2.8
Paul Gibson,1004671,0.5,0.8
Dan Spillner,1012342,1.4,1.6
Jordan Zimmermann,4505,5.4,3.0
Jonathan Broxton,4759,1.1,-0.3
Yovani Gallardo,8173,1.6,2.5
Odrisamer Despaigne,16017,-0.2,-0.1
Bud Daley,1002942,1.7,1.5
Don Schwall,1011657,1.2,0.5
Craig Swan,1012754,4.4,0.5
Ken Schrom,1011620,1.9,1.0
Dave Stewart,1012519,-0.1,1.5
Derek Lowe,199,1.6,4.6
Dan Miceli,1463,0.2,0.8
Dontrelle Willis,1703,-0.2,0.8
Chris Young,3196,4.3,1.5
J.A. Happ,7410,0.7,1.8
Dennis Lamp,1007284,2.3,3.4
Mike Marshall,1008144,0.3,1.8
Luis Sanchez,1011408,1.7,0.9
Yusmeiro Petit,4020,0.8,1.7
Greg Hibbard,1005764,2.2,0.6
Les Lancaster,1007287,0.4,1.6
Bill Long,1007727,0.6,0.3
Jon Matlack,1008246,6.8,1.2
Jose Jimenez,435,1.1,1.2
Sean Green,3001,0.7,0.9
Kyle Kendrick,6230,2.0,1.0
Bob Bruce,1001573,0.1,1.6
Mike McCormick,1008420,2.0,1.5
Rick Waits,1013494,3.0,1.9
Wilbur Wood,1014248,1.9,8.7
Paul Quantrill,669,1.9,1.6
Gil Meche,1089,3.7,4.2
Francisco Liriano,3201,1.5,3.1
Al Alburquerque,6324,0.1,0.4
Arquimedes Caminero,8992,0.1,-0.3
Bob Gibson,1004662,5.8,5.1
Neal Heaton,1005568,-1.0,0.4
Mike Munoz,1009328,0.0,-0.5
Phil Regan,1010785,0.4,1.6
Jason Vargas,8044,2.7,1.5
John Candelaria,1001909,3.7,4.5
Tex Clevenger,1002348,-0.3,-0.2
John Wyatt,1014303,0.2,-1.3
Bruce Chen,769,1.6,-0.7
Matt Lindstrom,4604,0.9,0.0
Bobby Jenks,8645,0.2,1.4
Ken Forsch,1004234,0.7,0.5
Bill Risley,1010986,1.3,-0.3
Ted Lilly,833,3.0,0.5
John Grabow,1848,0.3,0.3
Carlos Villanueva,4138,0.6,1.2
Cole Hamels,4972,4.6,4.6
Andy Hassler,1005480,0.6,-0.2
Dan Schatzeder,1011527,1.1,1.3
Pete Schourek,1011608,-0.4,0.8
Rod Scurry,1011700,1.1,0.0
Livan Hernandez,1116,4.4,4.4
John Ericks,1003809,1.7,-0.4
Don Nottebart,1009651,1.9,0.9
Dick Radatz,1010630,1.4,-0.3
Kevin Millwood,106,4.7,2.9
Vinnie Chulk,1838,0.9,-0.3
Edwin Jackson,1841,2.1,2.2
Wandy Rodriguez,2586,3.1,2.9
Joe Boever,1001118,0.8,0.5
Frank DiPino,1003320,-0.9,-0.2
Kevin Gross,1005088,1.6,2.4
Barry Latman,1007377,0.4,-0.2
Joe Magrane,1007973,0.6,-1.1
Julio Navarro,1009466,-0.4,-0.1
Fritz Peterson,1010227,4.4,4.1
Bryn Smith,1012104,2.1,5.1
Zack Greinke,1943,4.8,3.5
Ubaldo Jimenez,3374,0.9,3.5
Ricky Nolasco,3830,3.2,2.3
Lance Cormier,4346,0.2,-0.6
Miguel Gonzalez,7024,1.1,1.7
Paul Maholm,8678,1.8,2.0
Gabe White,360,3.0,-0.8
Dave Mlicki,569,0.8,2.4
David Cone,1680,6.5,5.2
Mike Dunn,9948,0.9,1.0
Wei-Yin Chen,13071,2.3,2.8
Nelson Briles,1001432,3.5,2.7
Mark Gubicza,1005115,2.1,2.1
Bob Humphreys,1006184,0.5,-0.1
Melido Perez,1010183,2.6,0.5
Luis Tiant,1013054,0.5,0.5
Brad Lidge,563,2.5,1.1
Nelson Figueroa,683,-0.6,-0.4
Geoff Geary,1813,0.4,1.2
Sam LeCure,4664,0.9,0.9
Bud Black,1001007,3.6,0.1
Jerry Dipoto,1003321,-0.1,1.7
Steve Farr,1003953,0.6,0.9
Ron Perranoski,1010201,0.5,0.4
J.C. Romero,754,1.0,-0.5
Jorge Sosa,1228,1.1,-0.9
Paul Wilson,1234,1.4,1.2
Blue Moon Odom,1009726,0.8,0.3
Marty Pattin,1010074,3.4,4.6
Walt Terrell,1012924,0.6,3.2
Bartolo Colon,375,3.9,4.4
Joe Blanton,4849,2.1,1.8
Ray Sadecki,1011360,0.7,1.0
Lee Smith,1012175,1.8,2.9
Glendon Rusch,707,2.1,2.8
Kyle Lohse,739,3.0,2.8
Carlos Reyes,1721,-0.2,0.4
Felix Hernandez,4772,5.6,2.7
Darrel Akerfelds,1000096,-1.3,-0.4
Joe Beckwith,1000758,0.2,0.6
Erik Hiljus,919,1.5,-0.2
Jeff Bennett,1903,0.3,-0.5
Phil Coke,5535,1.7,0.7
Sean White,5564,0.7,-0.2
Bert Blyleven,1001098,3.4,3.9
Orel Hershiser,1005741,5.6,4.0
Mike Perez,1010184,1.2,-0.4
Anibal Sanchez,3284,3.5,5.8
Jeremy Hellickson,4371,1.0,3.3
Tim Burke,1001692,2.3,-0.3
John Frascatore,1004304,-0.3,-0.1
Rich Gossage,1004894,3.2,1.4
Joe Klink,1007012,0.2,0.3
Dave Smith,1012117,0.2,0.3
Will Ohman,296,0.6,0.5
Javier Vazquez,801,3.5,4.7
C.J. Wilson,3580,1.8,4.3
Bill Lee,1007448,3.5,-0.2
Bruce Ruffin,1011294,-0.3,1.7
Marc Wilkins,1013959,0.5,-0.2
Tom Glavine,90,3.6,4.3
Mark Redman,491,4.0,4.2
Dennis Martinez,1008161,0.7,0.1
Ralph Terry,1012929,0.3,1.8
Scott Schoeneweis,33,0.1,1.0
Dave Dravecky,1003486,0.6,2.8
Marvin Freeman,1004326,0.6,-0.6
Larry Gura,1005150,0.0,1.1
Antonio Alfonseca,260,0.7,0.5
Kevin Correia,1767,3.1,0.1
Erik Hanson,1005333,4.9,3.1
Greg Harris,1005416,0.8,1.3
Carlos Perez,1010179,-1.1,0.5
Larry Sherry,1011883,0.1,0.1
Scott Terry,1012930,1.8,1.0
Eddie Guardado,727,0.4,-0.5
Burke Badenhop,9736,0.8,0.2
Pablo Torrealba,1013135,0.6,1.8
Cecil Upshaw,1013292,0.8,-0.1
T.J. Mathews,567,0.6,0.2
Mike James,1453,0.6,1.3
Jason Hammel,4538,1.1,2.6
David Purcey,8360,0.3,-0.2
Randy Myers,1009427,1.3,0.3
John Lackey,1507,5.0,1.4
Matt Thornton,1918,-0.9,0.9
Matt Whiteside,1956,-0.4,0.8
Franklin Morales,5088,-0.4,0.4
Jimmy Key,1006885,4.6,2.4
Dale Murray,1009383,0.3,-0.5
Jason Marquis,105,1.4,1.7
Jerry Blevins,7841,0.1,0.3
Andrew Cashner,8782,1.9,0.4
Tom Browning,1001566,0.6,1.8
Al Holland,1005947,1.1,1.0
Bob Priddy,1010532,0.0,-0.2
Frank Viola,1013435,6.3,5.0
Greg Swindell,76,2.0,1.2
Greg Maddux,104,7.4,7.9
Luis Mendoza,3126,1.7,0.2
Logan Ondrusek,3677,0.1,0.0
Nick Blackburn,4270,0.1,0.2
Jim Bunning,1001653,6.9,6.3
Greg Cadaret,1001810,0.8,1.6
Mark Gardner,1004529,2.3,0.8
Ross Detwiler,2859,-0.2,-0.9
Chris Resop,3799,0.5,0.3
Dave Bush,4635,1.3,0.3
John Maine,4773,0.8,-0.3
Eddie Bonine,5890,-0.1,0.0
Brian Holton,1005986,0.9,0.4
Ken Mackenzie,1007919,0.0,-0.4
Paul Moskau,1009245,-0.4,-0.3
Sonny Siebert,1011951,5.4,3.4
Jarrod Washburn,40,1.6,1.7
LaTroy Hawkins,729,-0.1,1.6
Mark Corey,870,0.4,0.0
Brian Meadows,998,0.8,0.3
Dooley Womack,1014203,-0.9,0.8
Mike Hampton,430,1.9,0.3
Billy Koch,924,-0.3,-0.1
Junichi Tazawa,4079,0.9,1.1
George Frazier,1004308,1.3,1.2
Tim Leary,1007438,0.1,4.7
Pat Perry,1010215,0.2,-0.4
Bob Veale,1013391,6.5,8.0
Scott Elarton,426,0.2,0.8
Armando Benitez,865,0.3,1.0
Steve Trachsel,898,2.5,2.4
Rich Harden,1772,-0.6,0.4
Guillermo Moscoso,5106,0.2,-0.5
Ian Kennedy,6986,0.4,2.8
Dick Stigman,1012534,1.5,-0.1
Pat Zachry,1014407,0.9,0.6
Mike Grace,1004915,0.5,0.0
Wayne Granger,1004945,0.0,-0.1
Barry Zito,944,2.2,1.6
Mike Timlin,1187,0.2,1.3
Ryan Madson,1852,1.2,1.2
Juan Oviedo,2886,1.4,0.2
Greg Holland,7196,2.3,0.8
Jim Beattie,1000731,4.5,4.1
Pedro Borbon,1001195,0.8,1.0
Ted Bowsfield,1001273,0.4,0.7
Jeff Brantley,1001358,0.3,-0.6
Mark Eichhorn,1003712,0.5,2.1
Jack McDowell,1008473,4.9,3.5
Bill Monbouquette,1009048,2.8,0.7
Ken Sanders,1011417,2.0,1.2
Dave Stieb,1012532,0.8,2.5
Chris Brock,130,0.7,-0.9
Todd Wellemeyer,1709,0.2,1.7
Sergio Mitre,1773,0.0,0.1
Heath Bell,2080,0.1,2.5
Rick Aguilera,1000086,1.3,1.5
Dick Ruthven,1011330,1.6,3.2
Rodrigo Lopez,150,2.7,2.0
Scott Downs,773,0.4,1.0
Trevor Hoffman,1035,2.9,2.3
Wilson Alvarez,1193,1.3,1.8
Jim Acker,1000030,0.2,-0.3
Gene Garber,1004493,1.8,2.3
Wes Gardner,1004532,0.7,0.8
Bruce Hurst,1006222,4.2,3.5
Mark Leiter,1007501,1.3,1.5
Tippy Martinez,1008200,0.5,2.2
Jason Christiansen,1111,1.7,0.5
Samuel Deduno,5285,-0.1,1.2
Scott Feldman,6283,0.2,2.3
Larry Dierker,1003288,0.9,2.3
Dave Righetti,1010958,1.2,1.4
Bob Stanley,1012409,2.3,1.1
Wes Stock,1012553,-0.4,-0.5
Jose Veras,2063,-0.3,0.1
Tom Bolton,1001155,1.8,0.0
Bill Laxton,1007411,-0.7,-0.4
Odalis Perez,668,1.6,1.3
Philip Humber,8586,3.1,-0.3
John Dopson,1003404,1.0,1.8
Dennis Leonard,1007531,2.5,3.5
Paul Mitchell,1009009,0.8,0.7
Donn Pall,1009968,0.0,0.3
Jeff Robinson,1011073,-0.8,0.4
Steve Shields,1011892,-0.3,0.3
Ray Burris,1001729,0.1,0.6
Mike Moore,1009122,4.6,4.4
Tim Pugh,1010560,0.0,-0.6
Mark Thurmond,1013052,1.6,0.4
Bob Walk,1013507,1.3,0.2
Brett Tomko,1056,-0.5,1.3
Jack Billingham,1000970,4.1,2.5
Bill Campbell,1001874,1.7,1.8
Dan Osinski,1009875,0.2,0.4
Gary Peters,1010228,0.7,4.2
Joaquin Benoit,1437,1.2,1.8
Jamie Easterly,1003639,0.5,-0.5
Ramon Martinez,1008193,2.0,1.3
Dennis Rasmussen,1010703,1.1,2.4
Doug Sisk,1012017,0.3,0.4
Bob Welch,1013750,2.1,5.4
Bob Wickman,413,1.1,1.0
Frank Baumann,1000683,1.3,0.6
Norm Charlton,1002160,1.9,1.5
Mark Clark,1002296,3.7,2.2
Dave Lemanczyk,1007511,2.1,-0.2
Josh Beckett,510,4.3,4.3
Arthur Rhodes,1097,1.0,-0.4
Steve Kline,1164,1.2,0.7
Ismael Valdez,1283,2.4,0.2
J.P. Howell,8245,-0.5,-0.4
Rick Camp,1001901,1.4,0.8
Mark Knudson,1007065,-0.1,1.8
Mark Langston,1007323,4.8,4.6
Tim Stoddard,1012556,-0.5,0.5
Kiko Calero,1676,0.5,0.7
Tom House,1006064,0.7,-0.1
Gene Nelson,1009501,1.0,0.6
Scott Dohmann,1936,-0.7,0.0
Scott Aldred,1000115,1.0,-0.9
Todd Burns,1001721,1.1,-1.0
Fred Gladding,1004751,0.5,0.0
Rick Sawyer,1011477,0.7,-1.2
Mark Hendrickson,1574,0.8,1.7
Carlos Marmol,2790,0.6,0.1
Darold Knowles,1007058,0.8,0.6
Gregg Olson,1009791,0.0,-0.2
Joe Price,1010530,0.3,-0.1
Chris Short,1011931,3.3,3.4
Bobby Witt,1014170,1.3,3.2
Jesse Crain,4817,0.7,0.8
Craig Stammen,7274,0.8,1.1
Andy Hawkins,1005514,1.5,1.1
Roger Pavlik,1010087,2.4,0.4
Mark Melancon,4264,2.5,1.9
Ed Halicki,1005228,0.9,-0.2
Dave McNally,1008655,1.8,3.0
Jim Todd,1013097,-0.9,0.1
Brad Penny,535,3.6,4.4
Sterling Hitchcock,824,3.0,0.4
David Weathers,902,1.9,0.1
Marco Estrada,1118,2.9,1.4
Darryl Kile,1163,4.0,3.2
Arnold Earley,1003626,0.4,0.2
Ken Holtzman,1005989,5.5,3.6
Bob Lee,1007449,0.0,0.3
Rob Murphy,1009374,1.2,1.9
Rick Sutcliffe,1012734,6.0,2.4
Todd Stottlemyre,75,3.0,2.0
Mike Mussina,837,5.4,5.1
Alan Embree,1030,0.0,0.5
Rod Beck,1730,1.1,1.1
David Robertson,8241,1.3,1.4
Steve Mingori,1008978,-0.1,-0.1
Ron Schueler,1011622,0.4,-0.2
Shawn Estes,873,2.1,1.5
Tim Lincecum,5705,0.9,1.4
Tony Sipp,8280,0.0,-0.3
Tanner Roark,8753,-0.2,3.3
Joe Gibbon,1004658,2.5,1.7
Curt Young,1014368,0.0,0.4
Charles Nagy,397,3.2,5.4
John Thomson,453,2.3,3.9
Tom Wilhelmsen,9975,1.8,0.3
Tim Crabtree,1002715,1.2,1.4
Danny Frisella,1004365,-0.2,-0.2
Doug Henry,1005668,0.6,-0.2
Roy Lee Jackson,1006311,1.8,0.4
Randy Jones,1006582,4.1,3.6
Roy Smith,1012202,1.0,0.4
Ryan Drese,379,3.4,1.3
Jake Arrieta,4153,5.3,7.0
Tom Brewer,1001409,2.5,0.1
Tom Candiotti,1001911,4.3,1.3
Dick Ellsworth,1003754,3.3,1.9
Pete Ladd,1007245,0.1,0.7
Jesse Orosco,667,0.9,0.4
Francisco Rodriguez,1642,1.5,1.3
Dock Ellis,1003747,4.4,3.0
Mike Flanagan,1004133,2.9,1.5
Jim Hannan,1005316,2.0,-0.2
Rick Honeycutt,1005992,0.9,2.8
Bill Wilson,1014064,0.4,0.3
Brandon Webb,1692,6.2,5.4
Chris Rusin,9895,1.0,1.6
Tim Belcher,1000789,1.5,4.1
Steve Carlton,1001964,4.5,5.3
Jim Kaat,1006660,6.4,3.9
Matt Karchner,1006697,0.6,-0.7
Eric Plunk,1010400,0.3,1.5
Bill Singer,1012007,2.3,6.2
Ray Washburn,1013652,2.3,2.3
Jorge Julio,148,0.0,0.1
Shawn Chacon,424,-1.1,0.5
Braden Looper,526,1.2,1.7
Geremi Gonzalez,1711,1.7,0.0
Juan Nicasio,7731,0.8,1.4
Joaquin Andujar,1000266,0.6,5.5
Cris Carpenter,1001978,0.6,0.5
Andy Messersmith,1008799,5.6,5.9
Dwight Gooden,1004852,3.7,0.1
Matt Clement,271,2.9,3.0
Kyle Farnsworth,278,0.3,1.5
Ricardo Rincon,401,0.7,0.0
Doug Brocail,551,-0.2,-0.2
Randy Wolf,976,0.7,-0.1
Derek Holland,4141,-0.1,1.1
