Name,playerid,WAR22
Felix Heredia,1304,0.4
John Danks,6329,0.6
Ryan Perry,8799,0.2
Ed Sukla,1012676,-0.1
Bill Wilkinson,1013953,1.9
Tom Hall,1005262,4.1
Jason Jennings,434,0.9
Miguel Asencio,586,0.6
Mike Jackson,732,0.0
Vida Blue,1001094,2.1
Dean Chance,1002130,4.8
Josh Johnson,4567,2.6
Jason Bere,266,2.1
Martin Perez,6902,1.4
Lloyd Allen,1000152,-1.0
Dan Spillner,1012342,1.0
Jonathan Broxton,4759,1.4
Bill Greif,1005027,-0.2
Mike Norris,1009637,-0.3
Dontrelle Willis,1703,3.1
Gerrit Cole,13125,2.3
Yusmeiro Petit,4020,0.2
Jonathan Pettibone,7106,0.9
Jon Matlack,1008246,4.9
Kyle Kendrick,6230,1.1
Dominic Leone,13763,0.6
Mike McCormick,1008420,2.5
Francisco Liriano,3201,3.6
Neal Heaton,1005568,0.4
Kevin McGlinchy,1008531,1.0
Mark Mulder,932,1.2
Jason Vargas,8044,1.7
Brett Anderson,8223,2.5
John Candelaria,1001909,2.5
Bill Parsons,1010026,3.0
John Verhoeven,1013414,0.3
Bruce Chen,769,-0.1
Will Smith,8048,0.7
Carlos Villanueva,4138,0.5
Cole Hamels,4972,2.6
Andy Hassler,1005480,1.1
Pete Schourek,1011608,0.5
Livan Hernandez,1116,1.9
Carlos Martinez,11682,1.4
Kevin Millwood,106,1.3
Edwin Jackson,1841,0.1
Joel Finch,1004049,0.3
Kevin Gross,1005088,0.5
Don Gullett,1005134,2.5
Joe Magrane,1007973,2.9
Matt Perisho,1423,0.1
Bill Stafford,1012375,2.0
Dan Reichert,624,0.2
Nelson Briles,1001432,1.2
Mark Gubicza,1005115,2.2
Tom Kelley,1006782,-0.2
Melido Perez,1010183,1.5
Ryan Feierabend,6336,0.2
David Holmberg,7725,-0.8
Zach Eflin,13774,0.0
Blue Moon Odom,1009726,-0.1
Chris Zachary,1014404,0.7
Dave Fleming,1004145,4.4
Junior Herndon,1005716,-0.2
Ray Sadecki,1011360,1.2
Mike Wegener,1013726,1.8
Glendon Rusch,707,1.5
Kyle Lohse,739,0.3
Ambiorix Burgos,3246,-1.2
Tyler Chatwood,4338,0.2
Felix Hernandez,4772,3.6
Jose Paniagua,483,0.0
Oliver Perez,1514,4.5
Bert Blyleven,1001098,10.8
Wally Bunker,1001652,0.5
Bob Hendley,1005637,0.8
Anibal Sanchez,3284,1.9
Chris Sale,10603,1.1
Henry Owens,13143,0.7
Larry Anderson,1000235,0.2
Ken Cloude,1002362,0.4
Rich Gossage,1004894,0.7
Dave Morehead,1009156,2.5
Carlos Hernandez,560,1.4
Javier Vazquez,801,2.2
Chad Cordero,1816,0.9
Bill Lee,1007448,-0.2
Grover Powell,1010485,0.4
Bruce Ruffin,1011294,2.7
Tom Glavine,90,2.0
Doug Waechter,1814,0.6
Dennis Martinez,1008161,2.3
Butch Edge,1003672,0.3
Larry Gura,1005150,-0.2
Byron McLaughlin,1008609,1.3
Kevin Correia,1767,0.0
Archie Bradley,12918,0.0
Nino Espinosa,1003830,0.6
Eddie Guardado,727,0.5
Jhoulys Chacin,2608,2.7
Pete Broberg,1001454,0.9
Rafael Carmona,1001971,-0.7
Dave Boswell,1001222,3.9
Rickey Clark,1002304,0.6
Joe Sparma,1012307,1.6
Homer Bailey,8362,-0.4
Jason Marquis,105,1.2
Frank Viola,1013435,0.9
Greg Swindell,76,1.4
Greg Maddux,104,3.7
Rafael Soriano,1100,0.4
Lorenzo Barcelo,1435,0.4
Don Aase,1000003,2.2
Brian Meadows,998,1.7
Clayton Kershaw,2036,4.5
Joel Davis,1003061,0.1
John Hope,1006011,0.5
Mike Hampton,430,2.3
Trevor Cahill,6249,2.0
Jeanmar Gomez,9033,0.4
Scott Elarton,426,0.7
Armando Benitez,865,-0.3
Rich Harden,1772,4.1
Luis Avilan,2882,0.6
Steve Kealey,1006727,0.0
Joba Chamberlain,2692,2.9
Barry Zito,944,2.1
John Stephens,1569,0.3
Pedro Borbon,1001195,-0.2
Jack McDowell,1008473,1.4
Dave Stieb,1012532,4.3
Mike Warren,1013641,1.1
Dick Ruthven,1011330,1.4
Eric Wilkins,1013957,1.1
Wilson Alvarez,1193,-0.6
Zach Davies,13183,0.5
Bruce Hurst,1006222,0.0
Dave Patterson,1010060,0.1
Julio Teheran,6797,2.5
Sean Gallagher,8261,1.1
Craig Anderson,1000221,0.4
Larry Dierker,1003288,7.3
Jim Donohue,1003388,0.7
Dave Righetti,1010958,3.5
Bob Stanley,1012409,1.7
Chad Durbin,1442,0.0
Andy Van Hekken,1630,0.5
Odalis Perez,668,0.9
Alex Burnett,4065,-0.2
Jo-Jo Reyes,5559,-0.4
Tony Brizzolara,1001452,2.3
Billy McCool,1008409,0.6
Colby Lewis,1259,-0.1
Ray Burris,1001729,1.4
Guy Hoffman,1005906,0.2
Mike Moore,1009122,0.4
Aaron Laffey,6248,0.9
Lowell Palmer,1009974,-0.3
Steve Woodard,1285,0.8
Jamie Easterly,1003639,0.4
Eric King,1006929,1.5
Ramon Martinez,1008193,4.9
Skip Pitlock,1010373,-0.2
Bob Welch,1013750,1.0
Joe Ross,12972,1.4
Jim Abbott,1000012,2.8
Jay Tibbs,1013055,1.4
Josh Beckett,510,1.9
Arthur Rhodes,1097,2.0
Ismael Valdez,1283,4.4
J.P. Howell,8245,0.2
Eddy Rodriguez,2193,-0.2
Mike Minor,10021,0.5
Gene Nelson,1009501,-0.4
Lee Tunnell,1013218,1.8
Mike Wallace,1013553,0.5
Dennis Bennett,1000838,2.8
Gregg Olson,1009791,2.0
Chris Short,1011931,0.4
Bobby Witt,1014170,0.8
Andy Hawkins,1005514,0.2
Dave McNally,1008655,2.3
Bob Owchinko,1009914,1.1
Brad Penny,535,1.2
Sterling Hitchcock,824,0.4
Darryl Kile,1163,0.0
Ken Holtzman,1005989,2.3
Don Schulze,1011629,1.3
Mike Mussina,837,1.7
Rod Beck,1730,0.4
Henderson Alvarez,5669,0.3
Larry Jaster,1006367,1.2
Noah Syndergaard,11762,2.8
Tommy Boggs,1001123,-0.1
Bill Butler,1001771,3.3
Tony Pierce,1010333,0.0
Danny Frisella,1004365,0.4
Roy Smith,1012202,0.0
Dick Ellsworth,1003754,2.2
Jesse Orosco,667,-0.3
Francisco Rodriguez,1642,3.7
Alex Fernandez,1003993,1.8
Jim Hannan,1005316,-0.2
Jim Nelson,1009503,0.5
Mitch Williams,1014025,0.6
Matt Anderson,459,-0.6
Danny Duffy,3542,0.6
Steve Carlton,1001964,4.4
Jim Kaat,1006660,3.8
Eric Plunk,1010400,-0.5
Geremi Gonzalez,1711,1.2
Andy Messersmith,1008799,1.3
Dwight Gooden,1004852,4.5
Randy Wolf,976,0.8
Derek Holland,4141,0.6
Gio Gonzalez,7448,-0.7
Casey Coleman,8270,0.5
Tommy Hanson,9129,2.3
Mark Davis,1003067,0.5
Joe Grahe,1004939,0.3
Jon Lester,4930,1.0
Dick Selma,1011737,-0.3
Steve Trout,1013197,3.2
Pete Redfern,1010751,1.1
Kevin Gausman,14107,0.4
Mark Buehrle,225,4.0
Jose Rijo,349,0.8
Jeremy Bonderman,1667,3.2
Trevor Gott,15046,0.1
Carlos Castillo,1002060,-0.2
Dennis Powell,1010484,0.1
Aaron Sanchez,11490,0.2
Scott Garrelts,1004546,-0.8
Johan Santana,755,0.0
Johnny Cueto,6893,1.0
Ross Grimsley,1005071,1.4
Mark Prior,301,7.8
Adam Eaton,1029,1.6
Alex White,10054,-0.9
Mauricio Cabrera,12975,0.7
Steve Blass,1001058,0.6
Buddy Harris,1005404,-0.2
Tommie Sisk,1012018,-0.2
Tom Gordon,282,2.5
Craig Hansen,4798,0.0
Mike Dyer,1003615,0.9
Rich Hand,1005301,-0.2
Don Sutton,1012745,3.0
Matt Garza,3340,0.6
Bobby Bolin,1001146,-0.4
Don Robinson,1011061,2.5
Kevin Saucier,1011457,-0.3
CC Sabathia,404,3.5
Patrick Corbin,9323,1.0
Fred Howard,1006081,0.5
Hipolito Pichardo,1472,1.5
Rob Dressler,1003495,0.4
Ron Darling,1002989,0.6
Floyd Youmans,1014361,3.4
Chris Haney,192,0.6
Dan Haren,1757,0.7
Rubby de la Rosa,3862,0.7
Tony Cloninger,1002359,0.1
Roger Erickson,1003812,0.4
Tommy John,1006515,3.0
Milt Pappas,1009989,1.4
Brad Radke,748,0.8
Phil Hughes,7450,0.4
Mark Fidrych,1004023,2.7
Dave Giusti,1004748,0.4
Jerry Reuss,1010853,1.4
Manny Sarmiento,1011450,-0.8
Pedro Astacio,862,1.8
Jeff Weaver,503,1.6
Chris Tillman,5279,-0.3
Eric Milton,743,1.2
Luis Severino,15890,0.6
Don Stanhouse,1012401,0.2
Tim Spooneybarger,1484,0.0
Brandon McCarthy,4662,0.0
Paco Rodriguez,13398,1.0
Rick Rhoden,1010887,0.7
Jung Bong,82,-0.3
Dick Estelle,1003838,0.2
Brad Havens,1005507,1.3
John Henry Johnson,1006472,0.5
Juan Marichal,1008106,1.6
Tom Niedenfuer,1009578,1.3
Gary Nolan,1009616,3.2
Johnny Ruffin,1011295,0.2
Jose Berrios,14168,-0.3
Joe McIntosh,1008572,0.3
Dave Rozema,1011273,0.8
Scott Scudder,1011699,-0.2
Jose Sosa,1012285,-0.2
Mike Leake,10130,0.7
Jeff Sellers,1011733,0.0
Jamey Wright,715,0.6
Madison Bumgarner,5524,2.6
Collin Balester,6883,0.6
Larry Bearnarth,1000723,-0.7
Tom Dixon,1003335,0.7
Zach Duke,3840,2.2
Reynaldo Lopez,16400,0.5
Craig Chamberlain,1002121,0.9
Jim Converse,1002549,0.2
John D'Acquisto,1002919,2.5
Mike Nagy,1009439,0.5
Roger Clemens,815,2.3
Mark Ballinger,1000494,0.2
Rocky Coppinger,1002604,0.7
Preston Hanna,1005318,0.4
Steve Hargan,1005356,0.9
Gary Serum,1011755,0.0
Carl Pavano,790,0.9
Bruce Howard,1006071,1.4
Edwin Nunez,1009658,0.1
Phil Ortega,1009855,-1.1
Fernando Valenzuela,1013327,4.2
Steve Avery,1706,3.5
Rick Porcello,2717,2.3
Andy Sisco,3706,0.7
Edwin Diaz,14710,1.9
Marco Gonzales,15467,0.0
Chuck Dobson,1003343,0.6
Tom Murphy,1009376,1.3
Jerome Williams,1137,1.0
Brian Dubois,1003518,0.2
Jerry Walker,1013523,-0.4
Pete Richert,1010922,1.0
Al Santorini,1011444,-0.6
Mario Soto,1012289,-0.1
Carlos Zambrano,305,4.7
Emiliano Fruto,3106,-0.1
Scott Kazmir,4897,3.6
Kelvin Herrera,6033,1.8
Tony Armas Jr.,761,1.0
Roy Halladay,1303,0.5
Ryan Wagner,1770,0.3
Scott Erickson,137,0.8
Chris Volstad,9901,0.0
Chuck Estrada,1003841,1.9
John Parrish,160,-0.2
Ray Corbin,1002614,-0.5
Denny McLain,1008603,0.9
Byung-Hyun Kim,61,1.4
Brett Myers,962,2.3
Rick Baldwin,1000487,0.8
Kirk Dressendorfer,1003493,-0.2
Jose Guzman,1005160,0.5
Salomon Torres,1628,0.2
Eduardo Rodriguez,13164,1.8
Joe Schaffernoth,1011512,0.7
John Urrea,1013301,1.6
Seth McClung,1657,-0.2
Brian Bruney,1929,0.2
Brandon Maurer,4878,0.0
Vin Mazzaro,5231,0.6
Vicente Padilla,964,1.0
Pete Harnisch,1005374,0.2
Cal Koonce,1007101,0.1
George Lauzerique,1007385,-0.1
Marcelino Lopez,1007757,1.7
Eduardo Rodriguez,1011102,0.3
Sterling Slaughter,1012061,-0.5
Frank Tanana,1012818,6.0
Blake Beavan,338,0.8
Matt Morris,1172,4.6
Joe Kennedy,1217,1.4
Willie Hernandez,1005714,1.6
Dick LeMay,1007514,0.0
Sean O'Sullivan,9137,-0.2
Jacob Turner,10185,0.3
Steve Kline,1007005,1.6
Bob Moose,1009134,3.2
Jake Peavy,1051,0.8
Floyd Bannister,1000516,1.7
Jose DeLeon,1003168,3.0
Rollie Fingers,1004051,0.2
Jon Garland,232,2.2
Les Cain,1001821,2.9
Art Mahaffey,1007979,1.0
Jaime Navarro,1009465,1.8
Jeff Pico,1010320,1.4
John Wetteland,1013815,1.7
Nick Willhite,1013967,0.2
Michael Pineda,5372,3.5
Pat Mahomes,291,-0.3
Jack Fisher,1004090,2.5
Mickey Lolich,1007712,1.9
Shairon Martis,6781,0.2
Mike Hedlund,1005575,2.3
Dave LaPoint,1007338,1.8
Randy Lerch,1007551,0.6
Bill Caudill,1002088,0.5
Steve Dunning,1003572,0.2
Terry Forster,1004236,3.0
John Roper,1011189,0.1
Pete Smith,1012191,1.9
Jimmy Gobble,1791,0.8
Nolan Ryan,1011348,1.7
Pat Underwood,1013280,1.8
Urbano Lugo,1007823,0.5
Tom Norton,1009647,0.3
Jerry Stephenson,1012494,0.5
Brandon League,3731,-0.7
Neil Allen,1000154,0.8
Bruce Kison,1006978,1.0
Sam McDowell,1008476,8.7
Jim Merritt,1008789,2.7
Bret Saberhagen,1011355,3.5
Jesse Foppert,1688,0.4
Jordan Lyles,7593,0.4
Michael Wacha,14078,2.0
Jim Crawford,1002742,0.0
Mike LaCoss,1007240,0.6
Jair Jurrjens,5556,3.3
Robert Gsellman,13696,1.2
Alan Foster,1004246,0.4
Ron Robinson,1011076,0.4
Frank Rodriguez,1011106,0.7
Scott Sanderson,1011422,2.5
Kelvim Escobar,1298,1.9
Rick VandenHurk,5099,0.1
Jack Morris,1009211,0.5
Dickie Noles,1009620,1.0
Nathan Eovaldi,9132,1.2
Brandon Finnegan,16208,-0.1
Pete Falcone,1003910,2.5
Norm Bass,1000647,1.4
Ricky Bones,1001161,0.9
Lynn McGlothen,1008534,2.5
David Palmer,1009970,1.6
Bill Travers,1013161,0.0
Drew Storen,6983,0.6
Juan Nieves,1009594,2.5
Dave Beard,1000716,1.4
Ray Culp,1002869,0.4
Jaret Wright,415,2.1
Chris Perez,5213,-0.1
Mark Lemongello,1007521,0.3
Dick Pole,1010418,0.9
Gary Ross,1011230,-0.6
Pedro Martinez,200,3.4
Kyle Davies,3642,-0.2
Ron Cook,1002576,0.7
Jimmy Freeman,1004321,-0.5
Balor Moore,1009090,1.6
Clint Zavaras,1014423,0.4
Rob Gardner,1004531,0.5
Bobby Thigpen,1012958,0.7
Dick Bosman,1001215,0.3
Don Wilson,1014071,3.2
Bob Wolcott,1014184,0.9
Boone Logan,5525,0.0
Bill Bonham,1001165,-0.2
Tom Underwood,1013281,2.2
Jake Thompson,14371,-0.4
Frank Bertaina,1000912,0.6
Dave DeBusschere,1003121,0.3
Moose Haas,1005172,0.3
Jim Nash,1009458,3.0
Ed Sprague,1012355,-0.6
Steve Busby,1001745,1.3
Joe Coleman,1002428,2.8
John Denny,1003210,2.1
Gary Gentry,1004614,2.3
Joe Kerrigan,1006873,-0.1
Silvio Martinez,1008196,-0.2
Rich Nye,1009667,3.2
Scott Radinsky,1010641,0.4
Andy Rincon,1010970,0.9
Brian Bohanon,1001126,0.9
Sid Fernandez,1004001,3.1
Omar Olivares,1009771,0.6
John Lannan,7080,0.0
Len Barker,1000546,-0.5
Todd Van Poppel,1284,-0.4
Brandon Morrow,9346,0.3
Bill Harrelson,1005386,-0.5
Frank Castillo,180,2.5
Chris Carpenter,1292,1.1
Ervin Santana,3200,1.6
Bob O'Brien,1009683,-0.1
Darrell Jackson,1006294,0.4
Ron Locke,1007691,-0.3
Jeff Russell,1011314,1.7
Jim Umbarger,1013276,-0.1
Kip Wells,1012,0.9
Mike Loynd,1007798,0.5
Milt Wilcox,1013939,0.2
