Name,playerid,WAR25,WAR26,WAR27
Sergio Romo,9817,0.5,1.1,1.2
Al Hrabosky,1006116,2.5,0.8,-0.6
Claude Osteen,1009878,3.5,4.8,3.8
Tom Seaver,1011708,8.3,9.1,5.6
Manny Delcarmen,3180,0.4,1.1,0.0
Don Carman,1001967,1.3,1.6,1.0
Rawly Eastwick,1003648,2.3,0.3,-0.2
Jim Maloney,1008039,6.5,4.9,4.5
Sidney Ponson,161,1.7,4.4,3.0
Ron Villone,1010,-0.6,-0.2,0.1
Jim Clancy,1002255,0.4,4.3,2.8
Jack Kralick,1007135,2.4,5.1,3.8
Hal Reniff,1010833,0.4,0.4,1.0
Allen Ripley,1010979,0.1,0.0,0.7
Jamie Moyer,1091,2.1,0.2,1.0
Jake McGee,7550,1.9,0.5,2.5
Lance Painter,1675,0.3,0.7,0.1
Shane Greene,10756,1.0,0.3,1.3
Dave Freisleben,1004333,-0.7,-0.3,0.1
Craig Lefferts,1007476,0.1,1.4,0.3
Brian Williams,1013978,0.0,1.2,-0.4
Joe Mays,740,3.1,0.5,-0.1
Allan Anderson,1000216,2.0,2.1,-0.5
Al Fitzmorris,1004119,1.3,0.0,1.4
Danny Jackson,1006295,4.3,5.2,0.9
Joe Niekro,1009582,1.6,0.2,0.8
Scott Sanders,1011423,2.1,1.1,3.6
Terry Adams,946,0.5,0.3,0.8
Gavin Floyd,3886,2.3,4.0,4.2
Ryan Webb,7474,0.2,0.7,0.5
Dennis Eckersley,1003660,2.9,3.2,3.1
John Hiller,1005817,1.0,0.5,0.9
Gaylord Perry,1010210,3.6,2.3,7.3
Rick Wise,1014155,4.6,4.8,5.1
Mike Stanton,849,0.1,0.3,0.3
Charlie Morton,4676,1.6,-0.3,2.0
Tom Gorzelanny,6244,-0.7,0.7,1.8
Joakim Soria,6941,1.6,1.9,0.9
Jim Bouton,1001241,2.4,0.0,0.9
Kelly Downs,1003453,1.7,3.3,2.9
Tom Hausman,1005505,0.3,0.8,0.0
Max Leon,1007542,0.7,0.1,0.6
Jon Lieber,287,1.2,1.4,3.2
Don Drysdale,1003516,6.5,5.8,6.9
Jim McGlothlin,1008532,2.1,1.4,1.6
Tim Scott,1011694,-0.2,0.7,1.1
Ed Whitson,1013911,3.2,0.7,1.1
Mike Thurman,852,1.7,0.9,1.5
Darren O'Day,3321,0.3,1.3,1.1
Mike Kekich,1006764,0.0,0.8,0.2
Joey McLaughlin,1008614,0.5,-1.0,0.0
David Phelps,6316,0.4,0.8,0.4
Allen Watson,1013675,1.0,1.1,0.9
Jim Willoughby,1014047,-0.3,0.0,0.4
John Smoltz,115,5.0,3.9,2.1
Chad Billingsley,5842,4.1,2.6,3.0
Jack Armstrong,1000313,3.3,0.0,0.7
J.R. Richard,1010913,2.3,3.3,5.0
Dick Tidrow,1013056,2.5,2.5,2.4
Jeremy Affeldt,583,1.0,0.3,-0.5
Bill Gullickson,1005136,1.8,3.0,3.2
Catfish Hunter,1006199,3.2,4.5,0.5
Clay Kirby,1006960,0.4,4.1,-0.4
Julian Tavarez,541,0.3,-0.3,1.5
James Paxton,11828,1.1,0.5,3.6
Doyle Alexander,1000122,1.3,1.7,1.4
Larry McWilliams,1008700,1.1,0.5,0.9
Randy Moffitt,1009027,0.2,-0.4,0.2
Ron Taylor,1012885,2.1,-0.2,0.0
Dave Williams,1013,0.6,0.4,0.1
Grant Jackson,1006298,0.6,4.3,1.5
Paul Wagner,1013490,2.0,1.8,1.4
Jim Winn,1014140,0.2,0.3,-1.1
Troy Percival,29,2.4,2.3,1.1
Chad Gaudin,1783,0.7,1.9,-1.0
Mat Latos,3815,5.0,1.8,1.6
Steve Cishek,6483,1.0,0.8,1.5
Chad Ogea,1009744,1.9,1.7,0.4
Juan Cruz,273,0.5,-0.2,1.6
Mark Wohlers,414,2.6,2.2,1.8
Ben Sheets,710,8.0,3.7,4.0
Wade Davis,7441,1.4,1.0,1.5
Lindy McDaniel,1008441,0.7,1.3,0.6
Pedro Ramos,1010681,4.5,3.2,0.6
Mike Witt,1014174,6.7,4.0,4.4
Kenley Jansen,3096,2.5,2.2,1.6
Roberto Hernandez,3273,0.4,3.3,0.6
Luis Aquino,1000285,2.0,-0.2,2.0
Jeff Musselman,1009407,1.3,-0.3,-0.1
John Butcher,1001762,0.5,1.0,3.3
Dave LaRoche,1007354,-0.3,-0.1,1.3
Fred Lasher,1007366,0.5,-0.2,-0.2
Erik Bedard,126,2.4,3.4,4.6
Wayne Gomes,191,0.8,0.0,0.4
Josh Fogg,989,0.8,0.6,1.7
Chan Ho Park,1267,3.7,1.2,3.9
Kenny Rogers,1277,1.3,-0.5,1.1
Mitchell Boggs,3344,0.6,0.0,0.4
Steve Foucault,1004262,-0.9,-0.8,1.8
Sparky Lyle,1007859,0.6,0.2,1.5
Andrew Miller,6785,-0.4,-0.1,0.5
Adam Warren,9029,0.0,1.2,2.2
Charles Hudson,1006134,2.2,1.0,0.1
Shane Rawley,1010719,0.9,3.2,3.2
Kevin Appier,3,6.8,4.0,5.3
Ernesto Frieri,5178,0.6,0.8,0.7
Charlie Hough,1006050,0.3,-0.5,-0.3
Liam Hendriks,3548,0.4,1.5,1.3
Eric O'Flaherty,5746,0.4,1.2,0.4
Wily Peralta,7738,1.5,0.2,0.7
Ben McDonald,1008454,4.5,3.0,1.0
Steve Barber,1000530,5.4,1.1,2.9
Ross Baumgarten,1000689,1.8,0.9,-0.1
Jim Palmer,1009973,4.6,4.4,4.6
Matt Belisle,1837,0.4,0.0,2.4
Randy Tomlin,1013111,2.8,3.0,1.1
Denny Neagle,441,1.8,4.2,3.4
Kirk Rueter,1128,0.9,3.0,0.9
Felix Doubront,1478,2.2,-0.2,0.5
Brett Cecil,2660,0.1,0.9,1.2
Jon Niese,4424,2.5,2.2,2.4
Fernando Salas,4971,0.0,0.9,0.3
Ryan Cook,8855,1.6,1.6,0.3
Doc Medich,1008714,3.4,3.7,2.7
Bruce Sutter,1012743,2.3,4.8,1.9
Adam Bernero,460,0.1,0.6,-0.2
Danny Darwin,1002996,1.7,1.0,3.2
Pat Jarvis,1006363,2.0,2.2,4.3
Chris Peters,1010225,-0.6,1.9,-0.4
George Stone,1012565,-0.2,1.7,0.2
Jake Westbrook,412,1.0,3.0,2.9
Jose Lima,475,2.7,4.7,-0.1
Dave Burba,1239,0.5,0.1,0.6
Glenn Abbott,1000010,0.4,1.5,1.2
Mike Henneman,1005656,1.9,1.3,0.5
Paul Splittorff,1012346,3.9,4.1,1.4
David Riske,402,0.0,1.5,0.1
Todd Jones,436,-0.1,1.4,0.4
Joel Pineiro,1094,1.8,1.8,0.4
Jason Davis,1598,0.2,1.1,-0.4
Ken Brett,1001402,4.0,0.7,3.3
Bob Scanlan,1011489,0.5,0.3,1.6
Paul Spoljaric,1012349,0.1,1.1,0.0
Chris Reitsma,348,0.3,0.5,1.5
Matt Cain,4732,4.0,4.5,3.2
Xavier Hernandez,1005715,0.4,1.1,2.1
Tom Phoebus,1010301,2.1,4.2,1.3
John Smiley,1012084,1.9,3.4,5.0
Wade Miley,8779,3.9,1.6,1.2
Juan Agosto,1000084,0.9,0.0,0.7
Richard Dotson,1003424,2.0,0.8,2.1
Charlie Lea,1007423,2.3,3.2,2.3
Jimmy Nelson,10547,0.8,1.9,0.6
Bryan Clark,1002270,1.4,1.0,-0.3
Terry Fox,1004284,0.4,0.8,0.0
Wil Ledezma,1669,1.0,-0.4,0.1
Gil Heredia,1005686,0.2,-0.2,1.0
Tim Lollar,1007715,-0.3,2.3,0.8
Roger McDowell,1008475,1.4,0.0,0.8
Tommy Hunter,1157,-0.4,0.7,0.7
Luke Gregerson,4090,2.1,1.3,0.6
Wade Blasingame,1001057,-0.2,1.9,1.9
Ron Davis,1003075,1.6,0.0,2.1
Jeff Parrett,1010019,0.1,-0.5,1.4
Sammy Stewart,1012528,0.5,-0.1,1.5
Josh Tomlin,9388,0.7,2.1,0.3
Manny Corpas,2807,0.8,0.4,0.4
Mike Gardiner,1004516,1.2,1.0,0.0
Vicente Romo,1011177,0.4,1.7,0.8
Dave Schmidt,1011580,2.5,0.6,1.5
Mike Torrez,1013134,2.2,1.0,2.4
Sean Marshall,5905,0.7,0.8,1.8
Jaime Garcia,8137,2.6,0.5,0.4
Bill Castro,1002077,-0.1,0.3,0.5
Reggie Cleveland,1002347,4.3,1.5,1.6
Dick Drago,1003475,3.8,4.7,2.9
La Marr Hoyt,1006114,1.2,0.4,5.3
Bob Kipper,1006956,-0.3,-0.2,-0.6
Wayne Twitchell,1013244,3.5,0.4,1.1
Jason Grimsley,602,0.5,1.4,-0.4
Edinson Volquez,3990,0.2,0.7,-0.3
James Russell,4089,-0.2,0.7,0.1
Bob Miller,1008877,1.1,0.4,0.3
Mel Rojas,1011153,1.4,0.3,0.9
Lary Sorensen,1012279,3.0,2.0,2.2
Diego Segui,1011725,2.0,1.7,1.6
Bob Shirley,1011911,2.3,-0.1,0.1
Fred Talbot,1012813,0.4,-1.1,0.7
Will Cunnane,274,-0.6,0.5,0.1
Al Downing,1003450,1.8,3.9,0.2
Jeff Suppan,633,1.9,2.5,1.3
Esmerling Vasquez,5280,0.1,-0.4,0.0
Earl Francis,1004289,1.7,3.1,0.9
Matt Keough,1006858,1.6,-1.4,-0.9
Jack Lamabe,1007266,0.6,2.2,1.7
Jim Lonborg,1007724,5.7,0.2,1.8
Jim Slaton,1012054,0.8,4.1,1.5
Andy Benes,1144,3.5,4.2,3.3
Huston Street,8258,1.5,0.8,0.4
Jeff Ballard,1000490,2.1,-0.6,0.6
Jim Roland,1011156,0.5,0.6,0.3
Danny Graves,326,0.8,0.8,1.2
Tyler Lyons,11334,0.4,0.3,0.1
Clay Carroll,1001997,1.5,0.2,1.0
Ken Tatum,1012843,1.2,-0.5,-0.1
Ed Vande Berg,1013348,0.6,0.5,-0.6
Andy Pettitte,840,7.2,3.2,2.6
Andrew Bailey,1368,2.3,1.1,1.0
Burt Hooton,1006005,3.9,3.1,5.2
Jim Ray,1010726,-0.3,0.8,-1.1
Felix Heredia,1304,0.4,-0.2,0.0
Jeff Locke,2929,1.1,0.1,1.3
John Danks,6329,4.5,2.9,0.3
Harry Parker,1010003,0.9,0.9,-0.2
Ramiro Mendoza,836,1.7,2.0,1.9
David Wells,855,-0.9,1.8,3.8
Daniel Bard,7115,1.4,1.3,-0.7
Kevin Quackenbush,12360,0.7,0.1,-0.2
Tom Hall,1005262,0.4,-0.2,-0.6
Rick Reuschel,1010852,4.7,4.7,4.8
Jason Jennings,434,1.5,1.4,4.2
Mike Jackson,732,0.1,1.5,0.4
Doug Davis,1244,3.6,0.6,0.7
Adam Wainwright,2233,3.7,2.4,5.2
Vida Blue,1001094,5.1,7.6,4.9
Dean Chance,1002130,2.9,6.9,7.7
Rich Gale,1004444,1.0,1.8,-0.1
Juan Guzman,1005162,5.5,4.3,1.8
Brian Kingman,1006938,2.0,0.8,0.6
Carlos Silva,973,2.6,2.1,-0.5
Josh Johnson,4567,5.6,6.1,1.7
Craig Kimbrel,6655,2.2,2.5,1.3
Jesse Jefferson,1006380,0.0,-0.7,-0.4
Bob Ojeda,1009756,1.8,2.8,3.1
Guillermo Mota,1467,0.0,0.2,-0.3
Bob Forsch,1004233,3.0,0.4,2.0
John Martin,1008179,0.5,-0.3,0.0
Pascual Perez,1010185,1.3,4.0,2.6
Dan Spillner,1012342,-0.5,1.3,1.4
Brandon Claussen,814,0.7,2.0,0.6
Jordan Zimmermann,4505,3.1,3.3,3.8
Vance Worley,6435,-0.2,1.4,0.4
Yovani Gallardo,8173,2.7,2.0,1.5
Ken Patterson,1010067,-0.3,-0.2,-1.0
Don Schwall,1011657,2.5,0.7,0.6
Craig Swan,1012754,1.5,1.7,3.8
Jay Powell,1271,1.2,0.3,1.2
Mike Norris,1009637,6.0,0.9,-0.2
Dave Stewart,1012519,0.4,1.7,0.5
Derek Lowe,199,2.4,2.2,2.4
Dan Miceli,1463,-0.6,0.3,1.1
Chris Young,3196,0.5,3.4,2.2
J.A. Happ,7410,0.4,1.6,1.0
Dallas Keuchel,9434,1.1,3.4,5.6
Dennis Lamp,1007284,2.9,3.3,1.4
Kevin Jarvis,1037,-0.3,0.5,-0.6
Greg Hibbard,1005764,3.5,1.0,1.2
Les Lancaster,1007287,1.5,0.3,2.3
Jon Matlack,1008246,4.4,4.4,2.6
Jose Jimenez,435,2.3,1.3,0.5
Zach McAllister,2895,1.6,1.4,0.9
Mike Pelfrey,5203,1.9,2.8,1.2
Kyle Kendrick,6230,0.5,0.2,1.2
Gene Brabender,1001293,2.0,1.2,0.6
Rick Waits,1013494,1.5,2.8,1.7
Wilbur Wood,1014248,1.3,1.3,0.4
Paul Quantrill,669,-0.1,2.0,0.3
Gil Meche,1089,1.1,0.5,1.9
Zach Miner,3193,0.5,0.9,0.4
Francisco Liriano,3201,0.7,5.6,0.6
Bob Gibson,1004662,3.9,6.0,4.4
Neal Heaton,1005568,2.0,0.9,2.3
Bill Krueger,1007175,1.2,0.8,0.9
Phil Regan,1010785,1.3,0.3,1.0
Mark Mulder,932,4.5,2.4,1.9
Brett Anderson,8223,0.3,1.1,1.5
John Candelaria,1001909,2.2,4.0,0.4
Troy Patton,8368,0.6,0.9,0.0
Bobby Jenks,8645,1.8,2.2,1.3
Ken Forsch,1004234,0.8,2.6,1.0
Wade Miller,568,3.4,3.3,1.2
Ted Lilly,833,0.8,1.3,3.1
John Grabow,1848,0.3,0.0,0.6
Carlos Villanueva,4138,0.5,0.1,1.3
Cole Hamels,4972,3.7,3.6,5.1
Andy Hassler,1005480,2.2,1.7,0.9
Dan Schatzeder,1011527,2.1,-0.5,0.2
Pete Schourek,1011608,0.7,4.2,1.0
Rod Scurry,1011700,0.5,1.0,-0.6
Livan Hernandez,1116,4.5,2.3,2.7
Don Nottebart,1009651,0.9,0.3,3.7
Dick Radatz,1010630,3.0,2.9,2.9
Kevin Millwood,106,4.0,0.9,4.6
Vinnie Chulk,1838,0.2,0.1,0.3
Edwin Jackson,1841,3.7,3.2,3.4
Kevin Gross,1005088,1.5,0.8,2.4
Don Gullett,1005134,1.3,2.4,0.6
Barry Latman,1007377,1.6,1.4,1.1
Fritz Peterson,1010227,2.8,3.6,6.8
Zack Greinke,1943,8.6,4.9,3.2
Ian Snell,2227,3.4,2.2,1.1
Ubaldo Jimenez,3374,5.3,5.9,3.3
Ricky Nolasco,3830,4.3,4.2,2.2
Lance Cormier,4346,0.1,-1.0,0.5
Paul Maholm,8678,1.8,3.2,3.7
Billy Brewer,1001404,-0.3,0.2,-0.4
Gabe White,360,0.4,0.2,0.2
David Cone,1680,5.3,3.3,5.0
Jose Quintana,11423,5.0,4.3,5.0
Nelson Briles,1001432,3.4,0.7,1.2
Mark Gubicza,1005115,6.2,6.3,1.6
Melido Perez,1010183,2.0,5.9,2.4
Jim Shellenback,1011859,0.2,1.4,0.2
Luis Tiant,1013054,2.5,3.7,7.4
Tony Pena,4573,0.7,1.0,0.7
Bud Black,1001007,0.3,1.1,4.3
Ron Perranoski,1010201,0.9,1.7,0.0
J.C. Romero,754,0.3,1.6,-0.5
Jorge Sosa,1228,-0.4,0.8,0.2
Blue Moon Odom,1009726,0.2,0.1,0.9
Marty Pattin,1010074,0.1,0.2,4.3
Walt Terrell,1012924,1.3,1.7,4.8
Bartolo Colon,375,4.4,3.8,4.3
Daniel Cabrera,1931,2.6,1.7,0.1
Joe Blanton,4849,3.2,5.3,1.8
Joe Cowley,1002690,0.8,-0.8,1.7
Ray Sadecki,1011360,-0.3,4.0,4.6
Lee Smith,1012175,2.4,2.1,2.7
Eric Gagne,650,1.3,3.6,4.7
Glendon Rusch,707,4.7,3.2,1.6
Kyle Lohse,739,1.0,1.6,1.5
Carlos Reyes,1721,0.4,-0.1,0.2
Felix Hernandez,4772,5.3,6.6,6.1
Drew Smyly,11760,2.3,1.0,1.8
Steve Ontiveros,1009826,0.1,1.7,0.7
Jose Paniagua,483,0.7,0.9,-0.3
Oliver Perez,1514,2.7,1.6,-0.6
Bert Blyleven,1001098,6.7,4.9,5.2
Bob Hendley,1005637,1.0,-0.9,0.4
Orel Hershiser,1005741,4.0,5.4,3.6
Anibal Sanchez,3284,0.7,4.2,3.7
Jeremy Hellickson,4371,0.8,1.3,0.2
Justin De Fratus,4955,0.1,0.7,0.0
Chris Sale,10603,5.1,5.6,5.4
Rich Gossage,1004894,4.2,2.4,1.0
Dave Morehead,1009156,0.7,-0.6,1.2
Dave Smith,1012117,1.9,1.1,-0.6
Javier Vazquez,801,4.6,6.0,2.0
C.J. Wilson,3580,0.0,0.7,-0.5
Willie Fraser,1004306,0.6,0.5,-1.2
Bill Lee,1007448,0.3,5.2,3.7
Bruce Ruffin,1011294,0.7,0.9,2.2
Tom Glavine,90,5.4,4.6,3.3
Jason Bergmann,4640,0.8,0.8,-0.1
Dennis Martinez,1008161,-0.2,2.8,1.9
Ralph Terry,1012929,2.6,4.0,3.3
Scott Schoeneweis,33,0.3,1.7,2.0
Mike Koplove,63,1.0,0.4,0.5
Doug Bochtler,1001107,0.4,-0.3,-1.2
Larry Gura,1005150,0.7,1.1,1.8
Kevin Correia,1767,1.0,1.1,0.4
Jim Brewer,1001406,-0.5,1.1,0.2
Nino Espinosa,1003830,2.0,0.0,-0.4
Tommy Greene,1005013,0.2,4.8,0.1
Erik Hanson,1005333,6.6,3.5,3.1
Greg Harris,1005416,2.0,1.8,2.0
Calvin Schiraldi,1011563,0.3,2.8,-0.3
Larry Sherry,1011883,0.8,-0.2,-0.3
Blake Stein,632,0.1,0.7,0.3
Eddie Guardado,727,0.3,0.4,0.0
Burke Badenhop,9736,0.1,0.9,0.3
Pete Broberg,1001454,0.8,-0.8,-0.7
Frank Reberger,1010745,0.1,0.7,-0.1
Jason Hammel,4538,-0.2,3.5,3.2
Randy Myers,1009427,1.7,1.6,2.0
Joe Sparma,1012307,2.2,1.4,0.0
John Lackey,1507,3.1,5.3,5.3
Matt Whiteside,1956,0.3,0.2,0.9
Homer Bailey,8362,1.3,2.4,3.9
Jimmy Key,1006885,3.4,5.6,1.6
Paul Kilgus,1006899,0.4,1.7,1.4
Dale Murray,1009383,1.6,1.1,-0.9
Jason Marquis,105,1.8,0.7,-0.5
Andrew Cashner,8782,0.4,2.6,1.8
Tom Browning,1001566,3.0,3.2,1.5
Frank Viola,1013435,3.9,2.9,5.4
Greg Swindell,76,2.7,5.9,4.6
Greg Maddux,104,5.8,7.0,7.5
Logan Ondrusek,3677,0.0,-0.2,-0.8
Don Aase,1000003,1.9,0.7,0.6
Tom Bradley,1001316,5.9,2.6,0.8
Greg Cadaret,1001810,-0.3,1.2,1.2
Ross Detwiler,2859,0.3,1.5,1.0
Dave Bush,4635,1.2,3.8,2.2
John Maine,4773,0.9,3.2,1.7
Greg Keagle,1006726,-0.4,0.1,0.2
Ken McBride,1008344,4.1,1.8,2.5
Paul Moskau,1009245,0.7,2.1,-0.4
Bob Sadowski,1011363,1.7,0.2,1.2
Jarrod Washburn,40,0.3,2.5,4.2
Tim Redding,573,2.7,0.2,-0.5
LaTroy Hawkins,729,1.6,1.4,1.1
Brian Meadows,998,-0.1,0.7,0.8
Clayton Kershaw,2036,7.3,8.0,8.7
Bryan Harvey,1005469,2.3,0.5,1.4
Mike Hampton,430,2.3,4.9,4.6
Billy Koch,924,1.8,0.2,1.3
Trevor Cahill,6249,0.7,0.6,0.1
Jeanmar Gomez,9033,0.2,-0.5,0.9
Tim Leary,1007438,0.5,0.5,2.5
Armando Benitez,865,0.4,3.1,1.5
Steve Trachsel,898,1.6,1.7,1.8
David Hernandez,4259,0.8,1.1,2.0
Ian Kennedy,6986,1.6,4.4,2.3
Aaron Loup,10343,0.6,0.5,0.2
Dick Stigman,1012534,0.5,1.5,3.3
Pat Zachry,1014407,1.2,1.4,0.2
Jonny Venters,7175,1.3,1.0,-0.1
Wayne Granger,1004945,0.8,0.4,0.1
Joe Hesketh,1005747,0.8,3.3,0.7
Bob Milacki,1008855,0.0,2.7,0.2
Matt Young,1014385,1.3,3.5,1.7
Barry Zito,944,4.4,3.1,3.0
Mike Timlin,1187,1.5,0.7,0.2
Ryan Madson,1852,0.9,0.4,1.2
Juan Oviedo,2886,0.4,0.7,-0.8
Greg Holland,7196,1.8,2.3,3.1
Jim Beattie,1000731,1.0,1.7,4.2
Pedro Borbon,1001195,0.7,1.2,0.6
Ted Bowsfield,1001273,0.8,2.1,1.5
Jeff Brantley,1001358,-0.1,1.4,-0.2
Mark Eichhorn,1003712,4.9,0.8,0.0
Mike Kilkenny,1006901,2.0,0.3,-0.2
Jack McDowell,1008473,5.2,4.8,5.2
Bill Monbouquette,1009048,5.2,5.4,3.0
Dave Stieb,1012532,5.1,5.6,4.5
Steve Arlin,1000303,3.4,1.2,-0.2
Dick Ruthven,1011330,3.9,2.1,3.4
Jose Silva,354,1.4,1.7,-0.1
Trevor Hoffman,1035,0.4,1.6,0.1
Wilson Alvarez,1193,1.5,4.2,3.8
Jim Acker,1000030,0.6,-0.1,1.5
Gene Garber,1004493,1.0,-0.1,0.4
Bruce Hurst,1006222,2.6,1.8,3.3
Tippy Martinez,1008200,-0.4,0.4,0.3
Jason Christiansen,1111,0.1,-0.2,0.4
Scott Feldman,6283,0.6,2.9,1.2
Dave Righetti,1010958,2.6,2.7,3.0
Bob Stanley,1012409,2.5,0.3,2.0
Odalis Perez,668,4.9,2.2,2.9
Ricky Romero,3403,3.8,2.6,0.5
Dennis Leonard,1007531,3.8,7.9,4.7
Paul Mitchell,1009009,0.1,1.5,-0.2
Jeff Robinson,1011073,1.7,1.6,-0.2
Dave Stevens,1012508,-0.9,-0.6,-0.5
Ray Burris,1001729,2.8,2.1,1.8
Mike Moore,1009122,5.9,3.7,3.1
Tim Pugh,1010560,0.7,1.3,0.1
Brett Tomko,1056,3.6,1.4,0.5
Aaron Laffey,6248,0.6,-0.6,-0.2
Jack Billingham,1000970,0.3,-0.2,3.7
Bill Campbell,1001874,2.2,0.7,1.7
Joaquin Benoit,1437,-0.1,1.0,1.5
James McDonald,5523,1.5,0.7,1.7
Hong-Chih Kuo,7016,0.4,2.2,0.4
Eric King,1006929,1.0,2.2,2.6
Ramon Martinez,1008193,1.9,1.9,2.2
Dennis Rasmussen,1010703,1.7,1.2,1.8
Doug Sisk,1012017,-0.3,-0.8,-0.5
Bob Welch,1013750,3.3,3.7,2.8
Bob Wickman,413,1.6,0.8,0.6
Jim Abbott,1000012,2.3,1.3,3.5
Norm Charlton,1002160,0.6,1.4,2.4
Mark Clark,1002296,0.5,1.6,1.8
Dave Lemanczyk,1007511,0.5,3.4,0.2
Jay Tibbs,1013055,0.6,0.8,0.9
Josh Beckett,510,4.2,1.0,5.7
Vladimir Nunez,532,0.0,0.6,0.9
Arthur Rhodes,1097,0.2,1.0,1.9
Steve Kline,1164,0.8,0.6,1.1
Ismael Valdez,1283,2.2,0.4,2.0
Rick Krivda,1007168,1.2,0.3,0.5
Mark Langston,1007323,4.1,6.4,4.0
Hector Santiago,4026,1.3,0.5,0.6
Bill Laskey,1007367,0.9,1.0,0.2
Gene Nelson,1009501,1.4,1.8,0.5
Carlos Marmol,2790,1.4,0.8,2.7
Dennis Bennett,1000838,1.5,0.9,-0.2
Darold Knowles,1007058,0.6,0.9,0.2
Joe Price,1010530,0.4,2.0,1.8
Chris Short,1011931,3.4,5.6,6.5
Bobby Witt,1014170,2.5,5.0,0.9
Zach Day,1496,1.4,1.2,-0.2
Stan Belinda,1000792,-0.3,1.0,0.0
Andy Hawkins,1005514,2.0,1.3,0.3
Roger Pavlik,1010087,1.9,0.0,3.2
Ed Halicki,1005228,3.3,3.3,3.3
Dave McNally,1008655,4.5,4.7,4.9
Bob Owchinko,1009914,0.6,0.3,-0.1
Brad Penny,535,3.1,3.0,3.5
Sterling Hitchcock,824,2.7,0.7,1.5
Darryl Kile,1163,0.8,1.7,3.7
Bob Anderson,1000219,1.8,0.6,0.4
Ken Holtzman,1005989,3.6,2.7,5.0
Rick Sutcliffe,1012734,-0.3,3.5,3.0
Todd Stottlemyre,75,2.7,2.6,1.4
Mike Mussina,837,3.4,5.1,5.3
Rod Beck,1730,-0.3,0.0,0.4
Ramon Troncoso,4685,0.4,0.6,-0.5
David Robertson,8241,0.8,2.3,1.5
Ron Schueler,1011622,1.8,1.5,0.9
Shawn Estes,873,1.8,2.4,3.0
Tim Lincecum,5705,7.5,4.3,3.5
Tony Sipp,8280,0.3,-0.6,0.2
Joe Gibbon,1004658,1.3,4.2,0.5
Curt Young,1014368,-1.2,2.8,1.5
Charles Nagy,397,7.0,0.6,3.5
Tim Crabtree,1002715,0.3,1.4,-0.3
Danny Frisella,1004365,1.3,0.0,-0.2
Chuck Hartenstein,1005442,0.1,-0.1,-0.3
Randy Jones,1006582,4.3,4.6,1.5
Ryan Drese,379,0.6,1.4,-0.1
Hector Rondon,2391,-0.2,1.7,1.6
Jake Arrieta,4153,-0.1,1.6,0.2
J.J. Hoover,9037,0.7,-0.4,0.0
Dick Ellsworth,1003754,3.0,4.0,1.1
Tracy Stallard,1012392,-0.3,1.6,0.9
Jesse Orosco,667,1.3,2.2,1.0
Francisco Rodriguez,1642,1.9,1.5,0.7
Dock Ellis,1003747,3.4,3.7,3.9
Alex Fernandez,1003993,4.5,4.7,3.3
Mike Flanagan,1004133,4.4,4.5,6.0
Rick Honeycutt,1005992,2.2,2.5,1.5
Mitch Williams,1014025,0.0,0.0,-0.7
Brandon Webb,1692,2.6,4.8,6.5
Danny Duffy,3542,2.1,1.2,2.9
Justin Grimm,11720,0.7,0.6,0.5
Tim Belcher,1000789,0.8,4.1,3.3
