Name,playerid,WAR34,WAR35,WAR36
Jeff Montgomery,1009071,-0.3,0.4,0.4
Terry Mulholland,665,1.3,1.4,2.1
Larry Andersen,1000236,1.3,1.4,2.3
Tommy John,1006515,5.1,4.3,6.9
Steve Ridzik,1010950,-0.5,0.6,-1.2
Dave Giusti,1004748,1.7,0.4,-0.6
Greg Harris,1005415,2.6,2.5,0.5
Jerry Reuss,1010853,4.8,1.2,2.6
Jeff Nelson,1092,1.1,0.5,1.1
Bob McClure,1008400,0.9,-0.3,-0.2
Rick Rhoden,1010887,2.5,2.0,0.1
John Burkett,179,2.4,2.5,5.1
Shawn Camp,1855,0.2,0.3,0.4
Tom Burgmeier,1001668,-0.3,1.2,3.0
Mike Krukow,1007185,4.2,1.3,1.1
Juan Marichal,1008106,1.5,2.8,1.0
Jeremy Guthrie,2072,0.7,1.2,-0.8
Paul Assenmacher,1000344,0.8,1.4,1.0
Jamey Wright,715,-0.4,0.1,-0.1
Lew Burdette,1001662,3.0,-0.1,0.9
Todd Worrell,1014259,0.8,1.4,1.5
Masato Yoshii,807,1.4,1.6,0.4
Roger Clemens,815,10.7,8.2,3.2
Eddie Fisher,1004085,0.1,-0.3,0.9
Carl Pavano,790,2.8,2.4,0.8
Greg Minton,1008986,-0.1,0.8,1.2
Fernando Valenzuela,1013327,0.0,1.6,0.1
Paul Lindblad,1007614,0.9,-0.6,0.1
Scott Kamieniecki,1006681,0.1,0.6,-0.5
Jim Perry,1010213,6.7,0.3,2.3
Brian Fuentes,429,0.2,0.2,-0.5
Roy Halladay,1303,8.7,2.5,-0.7
Aaron Harang,1451,2.3,0.4,2.9
Dennis Cook,8,0.7,1.4,0.1
Tim Wakefield,219,2.2,2.7,3.6
Johnny Klippstein,1007013,-0.3,1.2,-0.4
Jeff Reardon,1010741,0.2,0.1,0.7
Bob Knepper,1007031,1.1,-0.6,-0.2
Brian Moehler,480,0.3,0.0,1.4
Kevin Brown,642,7.3,6.8,3.0
Steve Reed,1053,0.1,0.3,0.3
Salomon Torres,1628,1.1,0.1,0.3
Dan Plesac,1319,1.7,0.6,1.3
Mark Guthrie,876,0.5,0.3,0.6
Shigetoshi Hasegawa,1082,0.7,0.5,0.4
Tom Henke,1005649,0.6,1.6,0.6
Barney Schultz,1011625,0.7,0.8,-0.3
Frank Tanana,1012818,2.1,3.1,0.8
Jeff Fassero,279,5.0,3.1,-0.5
Mike Fetters,988,-0.3,0.0,-0.4
Ryan Franklin,1076,0.7,-0.4,0.8
Woody Williams,1190,2.0,1.9,4.5
Rick White,456,-0.2,-0.9,0.5
Grant Balfour,718,1.6,0.6,-0.1
Billy Pierce,1010326,2.9,1.5,0.5
Chuck Finley,384,2.9,4.4,4.4
Tim Byrdak,1995,-0.5,-0.5,-0.2
Ken Johnson,1006477,1.9,0.7,0.6
Moe Drabowsky,1003474,0.0,0.4,-0.2
Tim Hudson,921,1.7,2.8,1.6
Tug McGraw,1008545,0.3,2.5,0.6
Nolan Ryan,1011348,3.8,3.5,3.4
Rafael Betancourt,177,1.4,1.8,1.7
Bob Howry,237,0.2,0.5,-0.7
Jose Contreras,1660,4.0,2.4,2.0
Billy Taylor,1012859,1.5,1.3,1.1
Jack Sanford,1011432,3.8,1.2,0.2
Doug Jones,1006552,0.8,2.6,0.8
Steve Renko,1010835,2.3,1.8,1.0
Scott Sanderson,1011422,4.2,0.9,1.9
Jack Morris,1009211,1.4,2.9,4.1
Aurelio Lopez,1007753,1.0,0.4,-1.0
Jay Howell,1006098,0.8,1.1,0.5
Bob Tewksbury,1012941,3.2,3.8,4.0
Ron Kline,1007004,-0.1,-0.3,0.3
Dan Quisenberry,1010622,0.6,0.4,0.9
Bronson Arroyo,978,-1.6,2.2,1.1
Rudy May,1008310,1.4,4.1,2.4
Rheal Cormier,952,0.3,-0.2,1.5
Ron Mahay,290,-0.3,0.3,0.5
Steve Sparks,499,2.1,3.2,1.2
Dave Veres,1188,-0.2,-0.3,0.4
Phil Niekro,1009583,3.2,7.2,3.6
Buddy Groom,143,1.1,1.9,1.4
Ted Power,1010504,1.1,0.3,0.4
Randy Johnson,60,7.6,9.5,9.6
Rich Rodriguez,1276,-0.1,0.4,-0.1
Aaron Sele,34,0.6,0.1,1.2
Kevin Tapani,1012824,2.1,2.6,2.3
Chris Carpenter,1292,5.1,2.8,4.5
Ron Reed,1010773,1.7,1.8,0.5
Roberto Hernandez,605,2.2,1.0,0.5
Milt Wilcox,1013939,3.6,0.2,-0.2
