Name,playerid,WAR29,WAR30
Dan Wheeler,120,0.8,0.3
Chris Haney,192,-0.4,0.5
Terry Mulholland,665,3.8,2.9
Dan Haren,1757,3.6,5.9
Marc Rzepczynski,6612,0.3,0.5
Tony Cloninger,1002359,0.4,-0.9
Turk Farrell,1003950,4.3,1.2
Tommy John,1006515,3.0,3.3
Milt Pappas,1009989,2.2,1.4
David West,1013799,0.9,0.1
Brad Radke,748,2.1,2.8
Esteban Loaiza,1310,2.1,2.3
Luis Ayala,1650,0.2,0.1
Cal Eldred,1653,0.8,1.1
Pedro Strop,4070,1.1,1.0
Phil Hughes,7450,1.2,0.3
Jim Bullinger,1001646,1.5,0.4
Dave Giusti,1004748,1.2,1.3
Greg Harris,1005415,2.0,1.4
Greg McMichael,1008640,1.7,1.4
Jerry Reuss,1010853,1.0,2.9
Pedro Astacio,862,4.2,3.5
Jeff Nelson,1092,1.3,1.0
Mike Bielecki,1000951,3.2,1.8
Shawn Boskie,1001213,0.7,0.0
Casey Fossum,188,-0.3,0.2
Jeff Weaver,503,0.3,0.9
George Brunet,1001590,0.6,3.8
Wayne Garland,1004538,0.6,0.0
Eric Milton,743,0.5,1.0
Russ Ortiz,1124,3.0,1.6
Hideki Irabu,1255,0.9,2.4
Jon Rauch,1475,0.9,0.6
Brian Duensing,4064,1.5,0.9
Joe Saunders,4366,1.2,0.3
Billy O'Dell,1009724,2.9,6.4
Cliff Politte,967,-0.3,0.4
Brandon McCarthy,4662,1.6,2.6
John Axford,9059,-0.1,-0.5
Mark Petkovsek,1010242,1.8,0.0
Rick Rhoden,1010887,3.6,5.0
Andy Ashby,637,3.8,3.2
Bob Wells,760,0.6,0.1
Chris Sampson,2651,0.3,1.8
Jim Owens,1009923,-0.4,1.8
John Burkett,179,2.4,2.2
Shawn Camp,1855,0.2,0.4
Jesse Chavez,5448,0.7,1.6
Ed Figueroa,1004037,2.5,1.8
Mike Krukow,1007185,2.1,3.8
Juan Marichal,1008106,3.7,5.9
John Montefusco,1009065,0.7,0.4
Tom Niedenfuer,1009578,-0.5,0.3
Jeremy Guthrie,2072,2.2,1.3
Paul Assenmacher,1000344,1.4,2.2
Scott McGregor,1008546,3.7,2.1
Josh Collmenter,7312,0.3,-0.1
Ross Ohlendorf,8268,-0.1,0.3
Jamey Wright,715,0.6,0.6
Mike Trombley,758,1.7,1.0
Jesus Colome,1198,0.3,0.2
Dwayne Henry,1005670,-0.7,0.5
Heathcliff Slocumb,1012069,1.2,1.9
Dave Tomlin,1013110,0.0,0.6
Alfredo Simon,2155,-0.8,0.9
Jason Motte,5861,1.5,0.9
Jack Aker,1000097,0.6,-0.1
Chuck McElroy,1008477,1.4,1.9
Jeff Robinson,1011072,0.3,-0.1
Kazuhisa Ishii,655,1.3,0.8
Scott Carroll,888,0.2,0.2
Chuck Crim,1002768,0.0,-0.7
Jeff Shaw,1011823,1.2,2.3
Bob Turley,1013225,1.2,-0.5
Jimmy Haynes,329,2.1,-0.2
Roger Clemens,815,7.6,3.7
Ricky Bottalico,948,0.1,-0.2
James Baldwin,1064,1.2,0.3
Cesar Ramos,3357,0.1,-0.2
Jim Johnson,3656,1.3,0.9
Jim Barr,1000606,3.1,2.1
Chuck Cary,1002027,1.0,2.1
Eddie Fisher,1004085,0.6,0.1
Eric Show,1011937,1.6,1.3
Chuck Taylor,1012864,0.1,0.0
Frank Williams,1013997,1.2,-0.4
Dillon Gee,7396,0.2,-0.2
Ron Herbel,1005685,0.5,-0.6
Richie Lewis,1007587,-0.6,0.3
Greg Minton,1008986,0.5,0.7
Edwin Nunez,1009658,0.3,1.4
Bill Wegman,1013727,3.1,1.2
Paul Lindblad,1007614,0.3,0.2
Tom Murphy,1009376,0.1,-0.2
Joey Hamilton,328,0.5,1.5
Curtis Leskanic,694,0.4,0.2
Aaron Fultz,1113,0.2,0.1
Jerome Williams,1137,0.3,0.9
Hector Carrasco,1240,0.7,0.4
Russ Springer,1652,0.4,0.4
Jeff Samardzija,3254,4.4,2.3
Doug Fister,9425,4.0,1.5
Don Hood,1005994,0.4,0.6
Carlos Torres,7624,0.5,0.3
Steve Frey,1004344,0.3,-0.5
Dave Hamilton,1005271,0.2,-0.7
Mike Hartley,1005451,-1.1,0.2
Scott Kamieniecki,1006681,1.1,1.1
Jim Perry,1010213,1.7,2.9
Pete Richert,1010922,0.7,0.8
Mario Soto,1012289,0.3,-0.2
Carlos Zambrano,305,1.9,0.6
Brian Fuentes,429,1.5,0.9
Scott Kazmir,4897,2.5,3.4
Shaun Marcum,6204,2.7,1.2
John Gabler,1004416,0.2,1.0
Gary Wayne,1013690,0.5,0.0
Roy Halladay,1303,5.1,5.1
Aaron Harang,1451,5.4,1.4
Tom Timmermann,1013071,0.9,1.0
Dennis Cook,8,0.0,0.0
Scott Erickson,137,4.7,5.2
Tim Wakefield,219,1.0,1.8
Jeff Tam,940,1.7,1.0
Matt Guerrier,2061,-0.7,0.1
Tom Brennan,1001392,1.3,0.7
Jeff Reardon,1010741,1.2,0.1
John Parrish,160,0.3,0.2
Joel Hanrahan,2186,1.9,-0.3
Bud Norris,9492,1.3,0.0
De Wayne Buice,1001639,2.1,0.2
Bob Knepper,1007031,2.6,1.7
Vinegar Bend Mizell,1009015,3.3,0.1
Chris Hammond,92,2.4,-0.3
Brett Myers,962,3.8,1.7
Jeff Francis,4684,1.6,1.7
Gary Bell,1000806,5.0,2.8
Skip Lockwood,1007696,2.3,2.3
Enrique Romo,1011175,3.0,0.4
Bill Stoneman,1012560,-0.3,-0.2
Todd Ritchie,253,3.1,1.3
Paul Shuey,406,1.5,1.8
Jose Guzman,1005160,4.7,2.2
Ken Hill,1005827,1.4,5.6
Kevin Brown,642,3.4,4.5
Steve Reed,1053,-0.1,1.7
Jered Weaver,4235,3.0,2.3
Justin Verlander,8700,6.9,4.8
Kirk McCaskill,1008382,2.4,1.3
Juan Pizarro,1010382,-0.3,0.4
Doug Rau,1010717,1.9,0.7
Dan Plesac,1319,0.0,0.6
Ernie Broglio,1001463,-1.1,-1.0
Ken Dayley,1003097,0.8,0.5
Mark Guthrie,876,1.0,1.1
Vicente Padilla,964,0.7,1.5
Shigetoshi Hasegawa,1082,0.4,-0.4
Kent Bottenfield,1001226,1.4,2.3
Pete Harnisch,1005374,0.7,-0.1
Tom Henke,1005649,3.3,1.0
Claude Raymond,1010732,0.3,-0.4
Frank Tanana,1012818,2.6,2.1
Matt Morris,1172,1.1,2.7
Aaron Cook,1571,4.7,1.4
Frank Francisco,1933,1.1,1.1
John Buzhardt,1001788,1.4,-1.0
Willie Hernandez,1005714,3.2,1.7
Bryan Hickerson,1005767,0.6,-0.7
Fred Scherman,1011554,-0.3,0.2
Jeff Fassero,279,1.3,3.5
Mike Fetters,988,0.9,0.5
Josh Roenicke,3241,-0.1,0.0
Bob Friend,1004355,7.1,4.9
Ryan Franklin,1076,1.4,1.0
George Sherrill,6291,0.9,1.1
Mike Fornieles,1004232,-0.2,-0.9
Blas Minor,1008982,0.2,-0.3
Kelly Wunsch,259,-0.1,0.2
Jake Peavy,1051,1.8,2.9
Woody Williams,1190,0.9,1.4
Floyd Bannister,1000516,2.0,2.5
Oil Can Boyd,1001279,0.2,2.2
Jose DeLeon,1003168,2.8,1.8
Rollie Fingers,1004051,4.1,2.1
Dave Goltz,1004818,4.4,4.6
Steve Rogers,1011138,4.2,4.0
Jon Garland,232,1.8,1.0
Rick White,456,0.3,1.6
Jaime Navarro,1009465,3.2,3.2
John Wetteland,1013815,1.2,1.6
Pat Hentgen,145,0.7,1.9
Doug Drabek,1003473,4.8,4.1
Dyar Miller,1008889,0.8,-0.2
Pat Mahomes,291,-0.7,-0.6
Chuck Finley,384,1.3,5.1
Brian Tallet,1646,0.9,0.6
Mark Clear,1002330,0.2,1.6
Jack Fisher,1004090,1.5,0.5
Bill Hands,1005303,6.5,6.4
Ken Johnson,1006477,4.5,4.1
Sandy Koufax,1007124,10.0,9.1
Mickey Lolich,1007712,5.1,8.3
Armando Almanza,507,0.0,-0.5
Lance Carter,1592,-0.2,-0.2
Kevin Jepsen,6475,0.8,0.7
John Curtis,1002905,0.0,0.5
Moe Drabowsky,1003474,0.0,1.3
Robert Person,966,0.6,3.4
Kevin Gregg,1793,1.1,0.9
Luis Aponte,1000280,0.9,-0.2
Dave LaPoint,1007338,0.5,1.9
Jason Johnson,147,2.1,2.7
Tim Hudson,921,1.8,2.5
Terry Forster,1004236,0.1,0.7
Mark Portugal,1010460,0.7,3.4
Dave Roberts,1011031,3.2,1.8
Mike Scott,1011691,2.2,1.7
Cliff Lee,1636,6.8,6.4
Roy Oswalt,571,4.9,3.7
Mark Dewey,1003257,0.2,0.3
Jorge De La Rosa,2047,1.4,1.5
Jared Hughes,9325,0.1,-0.3
Mike Boddicker,1001111,3.3,4.0
Pat Dobson,1003345,5.6,4.9
Tug McGraw,1008545,-0.2,0.7
Nolan Ryan,1011348,5.3,6.6
Rafael Betancourt,177,1.8,1.5
Willie Blair,1001033,1.1,-0.3
Tom Hume,1006179,0.5,-1.2
Rick Helling,58,2.6,2.1
Brandon League,3731,0.9,-0.7
Alfredo Aceves,5164,0.0,-0.6
Dan Otero,7385,0.7,-0.1
Neil Allen,1000154,0.4,-0.1
Mike Caldwell,1001830,6.3,4.4
Lee Guetterman,1005122,0.2,1.0
Bruce Kison,1006978,3.0,0.6
Sam McDowell,1008476,1.6,1.3
Luke Walker,1013525,0.7,-0.1
Clyde Wright,1014272,2.0,3.9
Anthony Young,1014362,-0.2,-0.6
Scott Bailes,1000430,0.2,-0.8
Jim Merritt,1008789,1.5,0.3
Pete Mikkelsen,1008852,-0.7,0.3
Bret Saberhagen,1011355,3.3,5.4
Ray Searage,1011703,0.9,0.4
Zane Smith,1012218,4.0,4.6
James Shields,7059,4.9,3.8
Mike LaCoss,1007240,0.0,1.9
Frank Linzy,1007643,0.3,0.1
Steve Renko,1010835,3.7,0.7
Scott Sanderson,1011422,2.7,1.1
Dave Tobik,1013086,1.1,0.9
Kelvim Escobar,1298,1.5,4.0
Mike Adams,1937,1.1,1.5
Travis Blackley,3234,1.1,-0.9
Mike Oquist,1009828,0.8,1.4
Earl Wilson,1014073,1.5,3.5
Sean Bergman,1000881,1.3,-0.7
Jack Morris,1009211,4.0,4.7
Dickie Noles,1009620,-0.9,0.7
John O'Donoghue,1009732,0.2,-0.3
Elias Sosa,1012284,1.5,1.5
Casey Fien,3926,1.1,1.0
Craig Breslow,4363,0.5,0.4
Pete Falcone,1003910,-0.3,-0.3
Don Lee,1007453,1.5,1.7
Aurelio Lopez,1007753,0.4,2.2
Al McBean,1008337,0.7,1.5
Mike Smithson,1012181,2.7,3.2
Jose Mercedes,396,1.5,2.6
Tomo Ohka,788,1.6,0.9
Ricky Bones,1001161,0.4,-0.1
Jay Howell,1006098,2.3,0.9
Lynn McGlothen,1008534,2.7,1.0
Sid Monge,1009053,-0.3,-0.2
David Palmer,1009970,1.9,1.8
Bob Tewksbury,1012941,2.9,2.6
Jim Colborn,1002409,1.8,2.3
Ron Kline,1007004,2.3,0.5
Dan Quisenberry,1010622,1.5,2.7
Darren Oliver,206,0.9,1.2
Santiago Casilla,2873,0.6,0.3
Mike Fiers,7754,1.6,2.3
Ray Culp,1002869,4.6,0.5
Matt Wise,42,0.8,0.0
Jaret Wright,415,0.1,2.4
Bronson Arroyo,978,4.6,3.4
Jeremy Accardo,6428,-0.3,0.1
Hal Woodeshick,1014215,2.9,1.3
Darren Holmes,95,1.6,1.1
Pedro Martinez,200,5.5,7.4
Esteban Yan,1236,0.8,-0.2
Rudy May,1008310,2.7,4.0
Justin Masterson,2038,0.5,-0.1
Antonio Bastardo,8844,0.5,-0.2
Alan Mills,1008949,-0.3,-0.4
B.J. Ryan,168,2.6,2.7
Steve Sparks,499,2.4,-0.9
Wayne Franklin,557,-0.2,-0.6
Jay Witasick,1138,0.7,-0.2
Manny Parra,4279,0.3,0.6
Bruce Dal Canton,1002936,2.1,2.3
Eddie Solomon,1012268,0.2,1.1
John Halama,1080,0.1,1.1
Saul Rivera,2027,1.2,1.3
Ramon Ramirez,7986,0.7,0.1
Chris Bosio,1001212,3.8,2.8
Dick Bosman,1001215,-0.6,1.4
Scott Sauerbeck,1007,0.9,1.1
Claudio Vargas,1695,0.7,0.2
Bill Bonham,1001165,2.1,1.7
Pat Rapp,1010700,0.5,1.2
Tom Underwood,1013281,0.9,-0.1
Nate Robertson,1620,1.8,1.1
Moose Haas,1005172,2.1,1.6
Russ Kemmerer,1006824,0.3,-0.5
Justin Speier,451,0.5,0.4
Joe Beimel,979,0.2,1.0
Dave Veres,1188,0.2,0.3
David Price,3184,6.7,4.4
Steve Busby,1001745,-0.2,0.2
Joe Coleman,1002428,1.4,0.8
John Denny,1003210,2.2,5.8
Phil Niekro,1009583,3.6,6.3
Scott Radinsky,1010641,0.6,0.6
Buddy Groom,143,-0.3,0.6
Felix Rodriguez,1127,0.5,0.2
Ted Power,1010504,1.4,0.4
Randy Johnson,60,7.0,5.2
Robb Nen,1123,1.3,2.5
Rich Rodriguez,1276,1.0,-0.5
Edward Mujica,3970,0.1,0.2
Shawn Kelley,7773,0.4,0.7
Kevin Slowey,9918,0.9,0.1
Brian Bohanon,1001126,1.7,1.8
Sid Fernandez,1004001,4.9,0.9
Omar Olivares,1009771,1.9,1.6
Camilo Pascual,1010039,5.4,4.1
Mike Matthews,1170,0.3,-0.6
Tyler Clippard,5640,1.5,0.2
Steve Bedrosian,1000766,0.8,0.6
Dave Eilers,1003715,-0.6,0.0
Lee Stange,1012400,2.0,3.5
Aaron Sele,34,4.9,4.3
Todd Van Poppel,1284,0.7,0.1
Tommy Phelps,1665,1.0,0.2
Brandon Morrow,9346,0.4,0.4
Bob Locker,1007688,1.4,1.0
Kevin Tapani,1012824,4.3,3.4
Dan Kolb,1257,0.6,0.0
Chris Carpenter,1292,3.1,6.3
Ervin Santana,3200,-0.8,2.6
Shane Reynolds,574,3.0,4.5
Omar Daal,646,1.5,1.5
Clay Buchholz,3543,1.3,3.3
Donnie Moore,1009102,0.8,1.3
Ron Reed,1010773,3.1,2.5
Jeff Russell,1011314,-0.2,1.2
Albie Lopez,102,2.3,0.9
Roberto Hernandez,605,0.8,1.0
Kip Wells,1012,0.4,0.9
Jim O'Toole,1009897,1.8,0.6
Milt Wilcox,1013939,2.8,2.0
