Name,playerid,WAR26,WAR27,WAR28
Jake McGee,7550,0.5,2.5,1.1
Lance Painter,1675,0.7,0.1,-0.5
Craig Lefferts,1007476,1.4,0.3,0.8
Al Fitzmorris,1004119,0.0,1.4,2.3
Danny Jackson,1006295,5.2,0.9,1.7
Scott Sanders,1011423,1.1,3.6,0.1
Miguel Batista,46,0.0,0.7,2.0
Terry Adams,946,0.3,0.8,4.3
Gavin Floyd,3886,4.0,4.2,3.1
Ryan Webb,7474,0.7,0.5,0.7
Dennis Eckersley,1003660,3.2,3.1,0.8
Gaylord Perry,1010210,2.3,7.3,5.6
Rick Wise,1014155,4.8,5.1,1.0
Mike Stanton,849,0.3,0.3,-0.1
Charlie Morton,4676,-0.3,2.0,0.4
Tom Gorzelanny,6244,0.7,1.8,0.7
Jim Bouton,1001241,0.0,0.9,-0.2
Kelly Downs,1003453,3.3,2.9,0.9
Tom Hausman,1005505,0.8,0.0,0.1
Al Jackson,1006288,4.0,1.3,2.0
Jon Lieber,287,1.4,3.2,2.6
Don Drysdale,1003516,5.8,6.9,3.4
Jim McGlothlin,1008532,1.4,1.6,0.4
Tim Scott,1011694,0.7,1.1,0.4
Ed Whitson,1013911,0.7,1.1,-0.1
Mike Thurman,852,0.9,1.5,0.4
Josh Towers,1489,0.2,1.1,3.6
Mike Kekich,1006764,0.8,0.2,-0.5
Jason Isringhausen,1158,0.1,0.9,1.8
David Phelps,6316,0.8,0.4,1.2
Larry Pashnick,1010041,-0.3,-0.1,0.0
Allen Watson,1013675,1.1,0.9,0.2
Jim Willoughby,1014047,0.0,0.4,0.4
John Smoltz,115,3.9,2.1,4.6
D.J. Carrasco,1666,0.1,-0.1,0.5
Jack Armstrong,1000313,0.0,0.7,0.3
J.R. Richard,1010913,3.3,5.0,6.4
Dick Tidrow,1013056,2.5,2.4,0.1
Mike Morgan,67,2.5,3.1,0.5
Jeremy Affeldt,583,0.3,-0.5,0.4
Jason Frasor,1906,0.8,0.6,0.2
Bill Gullickson,1005136,3.0,3.2,1.1
Catfish Hunter,1006199,4.5,0.5,6.3
Clay Kirby,1006960,4.1,-0.4,-0.8
Julian Tavarez,541,-0.3,1.5,2.2
Doyle Alexander,1000122,1.7,1.4,1.2
Larry McWilliams,1008700,0.5,0.9,2.6
Randy Moffitt,1009027,-0.4,0.2,1.1
Ron Taylor,1012885,-0.2,0.0,0.2
Aaron Heilman,1751,2.1,1.7,0.9
Corey Kluber,2429,0.8,2.9,7.1
Jeff Zimmerman,1014446,1.6,0.7,1.1
Danny Farquhar,8501,1.9,0.8,-0.2
Grant Jackson,1006298,4.3,1.5,1.1
Paul Wagner,1013490,1.8,1.4,0.9
Troy Percival,29,2.3,1.1,1.7
Mat Latos,3815,1.8,1.6,0.2
Dellin Betances,6216,3.0,2.5,2.9
Steve Cishek,6483,0.8,1.5,2.3
Chad Ogea,1009744,1.7,0.4,-0.6
Juan Cruz,273,-0.2,1.6,0.6
Ben Sheets,710,3.7,4.0,2.5
Wade Davis,7441,1.0,1.5,3.1
Lindy McDaniel,1008441,1.3,0.6,1.6
Pedro Ramos,1010681,3.2,0.6,2.4
Mike Witt,1014174,4.0,4.4,2.7
Kenley Jansen,3096,2.2,1.6,3.1
Roberto Hernandez,3273,3.3,0.6,0.2
Luis Aquino,1000285,-0.2,2.0,0.3
John Butcher,1001762,1.0,3.3,2.7
Woodie Fryman,1004381,3.0,0.3,2.9
Dave LaRoche,1007354,-0.1,1.3,2.6
Fred Lasher,1007366,-0.2,-0.2,0.1
Erik Bedard,126,3.4,4.6,5.0
Wayne Gomes,191,0.0,0.4,0.2
Josh Fogg,989,0.6,1.7,0.5
Chan Ho Park,1267,1.2,3.9,4.3
Kenny Rogers,1277,-0.5,1.1,3.6
Mitchell Boggs,3344,0.0,0.4,0.6
Fernando Abad,4994,0.2,0.3,0.6
Gary Lavelle,1007389,0.0,0.1,3.0
Steve Foucault,1004262,-0.8,1.8,0.2
Sparky Lyle,1007859,0.2,1.5,1.5
Freddie Toliver,1013102,0.3,1.5,-0.3
Andrew Miller,6785,-0.1,0.5,0.3
Adam Warren,9029,1.2,2.2,-0.5
Charles Hudson,1006134,1.0,0.1,1.5
Shane Rawley,1010719,3.2,3.2,1.6
Kevin Appier,3,4.0,5.3,6.3
Scot Shields,35,0.2,2.4,2.1
Luis Vizcaino,714,-0.2,1.5,-0.5
Ernesto Frieri,5178,0.8,0.7,-0.8
Charlie Hough,1006050,-0.5,-0.3,-0.4
Dave Otto,1009905,1.4,-0.1,-0.2
Ben McDonald,1008454,3.0,1.0,4.2
Travis Harper,1211,0.2,0.7,0.7
Michael Wuertz,1856,1.1,0.4,0.7
Steve Barber,1000530,1.1,2.9,2.6
Steve Crawford,1002749,-0.2,1.6,0.4
Teddy Higuera,1005799,3.0,5.1,6.7
Carl Morton,1009230,2.7,0.6,0.8
Jim Palmer,1009973,4.4,4.6,1.9
Chris Welsh,1013772,0.9,-0.7,-0.3
Charlie Williams,1013980,0.9,-0.4,-0.2
Nelson Cruz,554,0.4,0.6,0.4
Denny Neagle,441,4.2,3.4,5.2
Hideo Nomo,666,5.2,4.4,3.4
Kirk Rueter,1128,3.0,0.9,1.4
Brett Cecil,2660,0.9,1.2,1.3
Jon Niese,4424,2.2,2.4,0.6
Doc Medich,1008714,3.7,2.7,1.8
Bruce Sutter,1012743,4.8,1.9,1.1
Albert Williams,1013971,0.3,2.0,1.2
Adam Bernero,460,0.6,-0.2,0.2
Danny Darwin,1002996,1.0,3.2,3.7
Pat Jarvis,1006363,2.2,4.3,1.8
George Stone,1012565,1.7,0.2,0.5
Damaso Marte,247,0.2,1.6,2.5
Jake Westbrook,412,3.0,2.9,3.6
Jose Lima,475,4.7,-0.1,-0.2
Dave Burba,1239,0.1,0.6,1.2
Glenn Abbott,1000010,1.5,1.2,0.2
Mike Henneman,1005656,1.3,0.5,1.2
Paul Splittorff,1012346,4.1,1.4,2.0
David Riske,402,1.5,0.1,-0.1
Todd Jones,436,1.4,0.4,-0.4
Joel Pineiro,1094,1.8,0.4,0.4
Jason Davis,1598,1.1,-0.4,0.1
Ken Brett,1001402,0.7,3.3,2.0
Bob Scanlan,1011489,0.3,1.6,0.1
Paul Spoljaric,1012349,1.1,0.0,0.4
Dave Wickersham,1013917,0.9,3.1,3.2
Matt Cain,4732,4.5,3.2,1.2
Xavier Hernandez,1005715,1.1,2.1,-0.1
Tom Phoebus,1010301,4.2,1.3,1.2
John Smiley,1012084,3.4,5.0,0.8
John Tudor,1013215,1.8,0.2,3.5
Neftali Feliz,18,-0.2,0.4,-0.1
Wade Miley,8779,1.6,1.2,2.7
Richard Dotson,1003424,0.8,2.1,2.4
Bryan Clark,1002270,1.0,-0.3,-0.4
Terry Fox,1004284,0.8,0.0,0.5
Ramon Ortiz,27,0.6,0.7,2.3
Gil Heredia,1005686,-0.2,1.0,1.3
Tim Lollar,1007715,2.3,0.8,0.9
Roger McDowell,1008475,0.0,0.8,0.4
Tommy Hunter,1157,0.7,0.7,0.3
Luke Gregerson,4090,1.3,0.6,0.6
John Cerutti,1002106,0.4,-0.1,0.7
Ron Davis,1003075,0.0,2.1,0.0
Jeff Parrett,1010019,-0.5,1.4,0.2
Sammy Stewart,1012528,-0.1,1.5,1.5
Mike Gardiner,1004516,1.0,0.0,-0.1
Vicente Romo,1011177,1.7,0.8,0.4
Dave Schmidt,1011580,0.6,1.5,1.2
Mike Torrez,1013134,1.0,2.4,2.4
Sean Marshall,5905,0.8,1.8,2.6
Jaime Garcia,8137,0.5,0.4,2.8
Bill Castro,1002077,0.3,0.5,1.2
Reggie Cleveland,1002347,1.5,1.6,2.6
Dick Drago,1003475,4.7,2.9,2.8
La Marr Hoyt,1006114,0.4,5.3,5.4
Wayne Twitchell,1013244,0.4,1.1,1.2
Jason Grimsley,602,1.4,-0.4,0.9
Edinson Volquez,3990,0.7,-0.3,1.4
James Russell,4089,0.7,0.1,0.3
Bob Miller,1008877,0.4,0.3,-1.0
Mel Rojas,1011153,0.3,0.9,1.2
Lary Sorensen,1012279,2.0,2.2,0.9
Diego Segui,1011725,1.7,1.6,0.8
Bob Shirley,1011911,-0.1,0.1,0.1
Fred Talbot,1012813,-1.1,0.7,1.2
Graeme Lloyd,783,0.6,0.6,0.1
Wilton Lopez,4227,1.2,0.5,1.3
Al Downing,1003450,3.9,0.2,1.5
Jeff Suppan,633,2.5,1.3,2.7
Esmerling Vasquez,5280,-0.4,0.0,0.3
Shawn Hillegas,1005818,0.3,-0.1,-0.3
Jack Lamabe,1007266,2.2,1.7,-0.6
Jim Lonborg,1007724,0.2,1.8,0.7
Jim Slaton,1012054,4.1,1.5,1.3
Andy Benes,1144,4.2,3.3,2.4
Wes Obermueller,1637,0.1,0.7,-0.1
Huston Street,8258,0.8,0.4,1.1
Jim Roland,1011156,0.6,0.3,-0.2
Danny Graves,326,0.8,1.2,1.3
Tyler Lyons,11334,0.3,0.1,-0.1
Clay Carroll,1001997,0.2,1.0,0.6
Ed Vande Berg,1013348,0.5,-0.6,0.3
Andy Pettitte,840,3.2,2.6,3.9
Burt Hooton,1006005,3.1,5.2,3.3
Jim Ray,1010726,0.8,-1.1,-0.7
Chad Bradford,904,0.3,2.0,0.6
Felix Heredia,1304,-0.2,0.0,-0.1
Jeff Locke,2929,0.1,1.3,0.3
John Danks,6329,2.9,0.3,0.2
Scott Linebrink,564,0.7,1.4,1.8
Ramiro Mendoza,836,2.0,1.9,0.5
David Wells,855,1.8,3.8,2.5
Tom Hall,1005262,-0.2,-0.6,-0.5
Rick Reuschel,1010852,4.7,4.8,6.5
Jason Jennings,434,1.4,4.2,0.4
Mike Jackson,732,1.5,0.4,0.9
Travis Miller,742,1.0,1.0,0.1
Doug Davis,1244,0.6,0.7,4.4
Adam Wainwright,2233,2.4,5.2,5.0
Vida Blue,1001094,7.6,4.9,5.6
Dean Chance,1002130,6.9,7.7,1.3
Rich Gale,1004444,1.8,-0.1,1.5
Juan Guzman,1005162,4.3,1.8,1.8
Carlos Silva,973,2.1,-0.5,2.6
Josh Johnson,4567,6.1,1.7,3.3
Craig Kimbrel,6655,2.5,1.3,1.2
Jesse Jefferson,1006380,-0.7,-0.4,2.4
Bob Ojeda,1009756,2.8,3.1,4.2
Francisco Oliveras,1009776,0.0,0.2,-0.5
Jim Rooker,1011183,2.2,2.9,0.8
Guillermo Mota,1467,0.2,-0.3,0.4
Dan Jennings,8073,0.7,0.2,0.4
Bob Forsch,1004233,0.4,2.0,1.8
Pascual Perez,1010185,4.0,2.6,0.2
Dan Spillner,1012342,1.3,1.4,1.4
Josh Outman,4004,0.7,0.2,0.7
Jordan Zimmermann,4505,3.3,3.8,5.4
Vance Worley,6435,1.4,0.4,0.1
Yovani Gallardo,8173,2.0,1.5,1.6
Ken Patterson,1010067,-0.2,-1.0,-0.3
Don Schwall,1011657,0.7,0.6,1.2
Craig Swan,1012754,1.7,3.8,4.4
Jack Cressend,723,0.3,-0.4,0.9
Mike Norris,1009637,0.9,-0.2,0.8
Dave Stewart,1012519,1.7,0.5,-0.1
Derek Lowe,199,2.2,2.4,1.6
Dan Miceli,1463,0.3,1.1,0.2
Chris Young,3196,3.4,2.2,4.3
J.A. Happ,7410,1.6,1.0,0.7
Dallas Keuchel,9434,3.4,5.6,2.4
Dennis Lamp,1007284,3.3,1.4,2.3
Mike Marshall,1008144,0.9,0.8,0.3
Greg Hibbard,1005764,1.0,1.2,2.2
Les Lancaster,1007287,0.3,2.3,0.4
Jon Matlack,1008246,4.4,2.6,6.8
Jose Jimenez,435,1.3,0.5,1.1
Zach McAllister,2895,1.4,0.9,0.4
Kyle Kendrick,6230,0.2,1.2,2.0
Gene Brabender,1001293,1.2,0.6,1.1
Mike McCormick,1008420,1.9,2.0,2.0
Rick Waits,1013494,2.8,1.7,3.0
Wilbur Wood,1014248,1.3,0.4,1.9
Paul Quantrill,669,2.0,0.3,1.9
Gil Meche,1089,0.5,1.9,3.7
Francisco Liriano,3201,5.6,0.6,1.5
Bob Gibson,1004662,6.0,4.4,5.8
Neal Heaton,1005568,0.9,2.3,-1.0
Bill Krueger,1007175,0.8,0.9,-0.1
Phil Regan,1010785,0.3,1.0,0.4
Mark Mulder,932,2.4,1.9,-0.5
Jason Vargas,8044,0.5,3.4,2.7
Jared Burton,8346,0.4,0.4,0.2
John Candelaria,1001909,4.0,0.4,3.7
Bobby Jenks,8645,2.2,1.3,0.2
Ken Forsch,1004234,2.6,1.0,0.7
Wade Miller,568,3.3,1.2,1.0
Ted Lilly,833,1.3,3.1,3.0
John Grabow,1848,0.0,0.6,0.3
Carlos Villanueva,4138,0.1,1.3,0.6
Cole Hamels,4972,3.6,5.1,4.6
Andy Hassler,1005480,1.7,0.9,0.6
Dan Schatzeder,1011527,-0.5,0.2,1.1
Pete Schourek,1011608,4.2,1.0,-0.4
Rod Scurry,1011700,1.0,-0.6,1.1
Livan Hernandez,1116,2.3,2.7,4.4
Bob Gibson,1004663,0.1,-0.3,-0.4
Joe Moeller,1009023,0.3,0.5,0.4
Don Nottebart,1009651,0.3,3.7,1.9
Dick Radatz,1010630,2.9,2.9,1.4
Kevin Millwood,106,0.9,4.6,4.7
Vinnie Chulk,1838,0.1,0.3,0.9
Edwin Jackson,1841,3.2,3.4,2.1
Wandy Rodriguez,2586,0.4,1.1,3.1
Frank DiPino,1003320,2.2,0.8,-0.9
Kevin Gross,1005088,0.8,2.4,1.6
Barry Latman,1007377,1.4,1.1,0.4
Fritz Peterson,1010227,3.6,6.8,4.4
Bryn Smith,1012104,0.6,1.7,2.1
Zack Greinke,1943,4.9,3.2,4.8
Ian Snell,2227,2.2,1.1,-0.5
Ubaldo Jimenez,3374,5.9,3.3,0.9
Ricky Nolasco,3830,4.2,2.2,3.2
Lance Cormier,4346,-1.0,0.5,0.2
Paul Maholm,8678,3.2,3.7,1.8
Gabe White,360,0.2,0.2,3.0
David Cone,1680,3.3,5.0,6.5
Mike Dunn,9948,-0.1,0.2,0.9
Wei-Yin Chen,13071,2.3,2.0,2.3
Nelson Briles,1001432,0.7,1.2,3.5
Mark Gubicza,1005115,6.3,1.6,2.1
Melido Perez,1010183,5.9,2.4,2.6
Jim Shellenback,1011859,1.4,0.2,0.1
Luis Tiant,1013054,3.7,7.4,0.5
Brad Lidge,563,1.5,3.7,2.5
Tony Pena,4573,1.0,0.7,0.2
Sam LeCure,4664,-0.1,0.4,0.9
Bud Black,1001007,1.1,4.3,3.6
Ron Perranoski,1010201,1.7,0.0,0.5
J.C. Romero,754,1.6,-0.5,1.0
Jorge Sosa,1228,0.8,0.2,1.1
Blue Moon Odom,1009726,0.1,0.9,0.8
Marty Pattin,1010074,0.2,4.3,3.4
Walt Terrell,1012924,1.7,4.8,0.6
Bartolo Colon,375,3.8,4.3,3.9
Daniel Cabrera,1931,1.7,0.1,-0.3
Joe Blanton,4849,5.3,1.8,2.1
Ray Sadecki,1011360,4.0,4.6,0.7
Lee Smith,1012175,2.1,2.7,1.8
Eric Gagne,650,3.6,4.7,3.4
Glendon Rusch,707,3.2,1.6,2.1
Kyle Lohse,739,1.6,1.5,3.0
Carlos Reyes,1721,-0.1,0.2,-0.2
Felix Hernandez,4772,6.6,6.1,5.6
Steve Ontiveros,1009826,1.7,0.7,0.1
Jose Paniagua,483,0.9,-0.3,-0.6
Oliver Perez,1514,1.6,-0.6,-1.1
Phil Coke,5535,0.2,1.1,1.7
Bert Blyleven,1001098,4.9,5.2,3.4
Bob Hendley,1005637,-0.9,0.4,-0.8
Orel Hershiser,1005741,5.4,3.6,5.6
Russ Swan,1012758,0.4,-0.1,0.3
Anibal Sanchez,3284,4.2,3.7,3.5
Jeremy Hellickson,4371,1.3,0.2,1.0
Tim Burke,1001692,0.6,0.7,2.3
Rich Gossage,1004894,2.4,1.0,3.2
Dave Smith,1012117,1.1,-0.6,0.2
Javier Vazquez,801,6.0,2.0,3.5
C.J. Wilson,3580,0.7,-0.5,1.8
Bill Lee,1007448,5.2,3.7,3.5
Bruce Ruffin,1011294,0.9,2.2,-0.3
Don Wengert,1013777,0.3,-0.1,-0.1
Tom Glavine,90,4.6,3.3,3.6
Mark Redman,491,2.2,0.5,4.0
Dennis Martinez,1008161,2.8,1.9,0.7
Bob Reynolds,1010863,2.1,1.4,-0.4
Ralph Terry,1012929,4.0,3.3,0.3
Scott Schoeneweis,33,1.7,2.0,0.1
Mike Koplove,63,0.4,0.5,-0.2
Mike Birkbeck,1000981,0.1,1.7,0.3
Dave Dravecky,1003486,0.9,1.6,0.6
Larry Gura,1005150,1.1,1.8,0.0
Antonio Alfonseca,260,-0.8,0.9,0.7
Jim Mecir,930,0.0,0.0,1.3
Kevin Correia,1767,1.1,0.4,3.1
Tommy Greene,1005013,4.8,0.1,-0.3
Erik Hanson,1005333,3.5,3.1,4.9
Greg Harris,1005416,1.8,2.0,0.8
Carlos Perez,1010179,2.7,3.7,-1.1
Calvin Schiraldi,1011563,2.8,-0.3,0.0
Larry Sherry,1011883,-0.2,-0.3,0.1
Blake Stein,632,0.7,0.3,0.1
Eddie Guardado,727,0.4,0.0,0.4
Burke Badenhop,9736,0.9,0.3,0.8
Pete Broberg,1001454,-0.8,-0.7,1.4
Frank Reberger,1010745,0.7,-0.1,0.4
T.J. Mathews,567,0.9,0.5,0.6
Jason Hammel,4538,3.5,3.2,1.1
David Purcey,8360,0.5,0.3,0.3
Randy Myers,1009427,1.6,2.0,1.3
John Lackey,1507,5.3,5.3,5.0
Matt Whiteside,1956,0.2,0.9,-0.4
Homer Bailey,8362,2.4,3.9,1.7
Jeremy Jeffress,9490,0.4,0.7,0.9
Jimmy Key,1006885,5.6,1.6,4.6
Paul Menhart,1008765,0.2,-0.4,0.2
Dale Murray,1009383,1.1,-0.9,0.3
Jason Marquis,105,0.7,-0.5,1.4
Ryan Vogelsong,1011,0.2,0.0,0.1
Andrew Cashner,8782,2.6,1.8,1.9
Tom Browning,1001566,3.2,1.5,0.6
Bob Priddy,1010532,0.4,0.0,0.0
Frank Viola,1013435,2.9,5.4,6.3
Greg Swindell,76,5.9,4.6,2.0
Greg Maddux,104,7.0,7.5,7.4
Logan Ondrusek,3677,-0.2,-0.8,0.1
Nick Blackburn,4270,2.0,2.4,0.1
Tom Bradley,1001316,2.6,0.8,-0.4
Greg Cadaret,1001810,1.2,1.2,0.8
Nate Bump,1755,-0.4,0.1,-0.2
Ross Detwiler,2859,1.5,1.0,-0.2
Dave Bush,4635,3.8,2.2,1.3
John Maine,4773,3.2,1.7,0.8
Ken McBride,1008344,1.8,2.5,-1.1
Paul Moskau,1009245,2.1,-0.4,-0.4
Bob Sadowski,1011363,0.2,1.2,0.2
Jarrod Washburn,40,2.5,4.2,1.6
LaTroy Hawkins,729,1.4,1.1,-0.1
Brian Meadows,998,0.7,0.8,0.8
Clayton Kershaw,2036,8.0,8.7,6.4
Bryan Harvey,1005469,0.5,1.4,3.0
Dooley Womack,1014203,0.4,0.1,-0.9
Mike Hampton,430,4.9,4.6,1.9
Billy Koch,924,0.2,1.3,-0.3
Junichi Tazawa,4079,1.1,0.8,0.9
Trevor Cahill,6249,0.6,0.1,-0.1
Jeanmar Gomez,9033,-0.5,0.9,0.5
Tim Leary,1007438,0.5,2.5,0.1
Bob Veale,1013391,1.0,1.4,6.5
Armando Benitez,865,3.1,1.5,0.3
Steve Trachsel,898,1.7,1.8,2.5
Rich Harden,1772,4.5,1.9,-0.6
David Hernandez,4259,1.1,2.0,-0.3
Ian Kennedy,6986,4.4,2.3,0.4
Dick Stigman,1012534,1.5,3.3,1.5
Pat Zachry,1014407,1.4,0.2,0.9
Mike Grace,1004915,1.2,0.8,0.5
Wayne Granger,1004945,0.4,0.1,0.0
Matt Young,1014385,3.5,1.7,1.1
Barry Zito,944,3.1,3.0,2.2
Mike Timlin,1187,0.7,0.2,0.2
Ryan Madson,1852,0.4,1.2,1.2
Juan Oviedo,2886,0.7,-0.8,1.4
Greg Holland,7196,2.3,3.1,2.3
Jim Beattie,1000731,1.7,4.2,4.5
Pedro Borbon,1001195,1.2,0.6,0.8
Ted Bowsfield,1001273,2.1,1.5,0.4
Jeff Brantley,1001358,1.4,-0.2,0.3
Mark Eichhorn,1003712,0.8,0.0,0.5
Jack McDowell,1008473,4.8,5.2,4.9
Bill Monbouquette,1009048,5.4,3.0,2.8
Dave Stieb,1012532,5.6,4.5,0.8
Todd Wellemeyer,1709,-0.5,-0.2,0.2
Steve Arlin,1000303,1.2,-0.2,0.4
Dick Ruthven,1011330,2.1,3.4,1.6
Rodrigo Lopez,150,2.9,1.3,2.7
Willis Roberts,167,1.2,0.7,-0.5
Trevor Hoffman,1035,1.6,0.1,2.9
Wilson Alvarez,1193,4.2,3.8,1.3
Jim Acker,1000030,-0.1,1.5,0.2
Gene Garber,1004493,-0.1,0.4,1.8
Wes Gardner,1004532,-0.7,0.9,0.7
Bruce Hurst,1006222,1.8,3.3,4.2
Tippy Martinez,1008200,0.4,0.3,0.5
Jason Christiansen,1111,-0.2,0.4,1.7
Scott Feldman,6283,2.9,1.2,0.2
Dave Righetti,1010958,2.7,3.0,1.2
Bob Stanley,1012409,0.3,2.0,2.3
Wes Stock,1012553,0.3,0.9,-0.4
Odalis Perez,668,2.2,2.9,1.6
Dennis Leonard,1007531,7.9,4.7,2.5
Bob MacDonald,1007900,-0.1,0.1,-0.2
Paul Mitchell,1009009,1.5,-0.2,0.8
Jeff Robinson,1011073,1.6,-0.2,-0.8
Dave Stevens,1012508,-0.6,-0.5,-0.1
Ray Burris,1001729,2.1,1.8,0.1
Eric Hillman,1005830,-0.4,2.1,-0.4
Mike Moore,1009122,3.7,3.1,4.6
Tim Pugh,1010560,1.3,0.1,0.0
Mark Thurmond,1013052,1.6,1.5,1.6
Brett Tomko,1056,1.4,0.5,-0.5
Jack Billingham,1000970,-0.2,3.7,4.1
Bill Campbell,1001874,0.7,1.7,1.7
Gary Peters,1010228,6.5,4.3,0.7
Joaquin Benoit,1437,1.0,1.5,1.2
Hong-Chih Kuo,7016,2.2,0.4,2.3
Cisco Carlos,1001958,1.2,0.1,0.2
Eric King,1006929,2.2,2.6,0.3
Ramon Martinez,1008193,1.9,2.2,2.0
Dennis Rasmussen,1010703,1.2,1.8,1.1
Doug Sisk,1012017,-0.8,-0.5,0.3
Bob Welch,1013750,3.7,2.8,2.1
Bob Wickman,413,0.8,0.6,1.1
Jim Abbott,1000012,1.3,3.5,0.0
Frank Baumann,1000683,2.9,1.2,1.3
Norm Charlton,1002160,1.4,2.4,1.9
Mark Clark,1002296,1.6,1.8,3.7
Dave Lemanczyk,1007511,3.4,0.2,2.1
Jay Tibbs,1013055,0.8,0.9,0.2
Josh Beckett,510,1.0,5.7,4.3
Arthur Rhodes,1097,1.0,1.9,1.0
Steve Kline,1164,0.6,1.1,1.2
Ismael Valdez,1283,0.4,2.0,2.4
Rick Krivda,1007168,0.3,0.5,-0.8
Mark Langston,1007323,6.4,4.0,4.8
Tim Stoddard,1012556,1.3,1.8,-0.5
Hector Santiago,4026,0.5,0.6,0.7
Vaughn Eshelman,1003825,1.5,-0.2,0.3
Tom House,1006064,-0.9,2.2,0.7
Gene Nelson,1009501,1.8,0.5,1.0
Scott Dohmann,1936,0.3,-0.1,-0.7
Daniel McCutchen,263,0.2,-0.7,-0.3
Carlos Marmol,2790,0.8,2.7,0.6
Dennis Bennett,1000838,0.9,-0.2,0.0
Darold Knowles,1007058,0.9,0.2,0.8
Joe Price,1010530,2.0,1.8,0.3
Chris Short,1011931,5.6,6.5,3.3
Bobby Witt,1014170,5.0,0.9,1.3
Zach Day,1496,1.2,-0.2,0.0
Michael Gonzalez,1794,1.6,0.9,1.3
Jesse Crain,4817,0.5,0.2,0.7
Stan Belinda,1000792,1.0,0.0,1.2
Andy Hawkins,1005514,1.3,0.3,1.5
Roger Pavlik,1010087,0.0,3.2,2.4
Mark Melancon,4264,0.8,-0.2,2.5
Ed Halicki,1005228,3.3,3.3,0.9
Dave McNally,1008655,4.7,4.9,1.8
Jim Todd,1013097,0.3,1.6,-0.9
Brad Penny,535,3.0,3.5,3.6
Sterling Hitchcock,824,0.7,1.5,3.0
Darryl Kile,1163,1.7,3.7,4.0
Bryan Morris,10234,-1.0,-0.3,0.3
Ken Holtzman,1005989,2.7,5.0,5.5
Bob Lee,1007449,1.9,0.5,0.0
Rob Murphy,1009374,0.8,2.1,1.2
Rick Sutcliffe,1012734,3.5,3.0,6.0
Todd Stottlemyre,75,2.6,1.4,3.0
Mike Mussina,837,5.1,5.3,5.4
Alan Embree,1030,-0.6,0.9,0.0
Rod Beck,1730,0.0,0.4,1.1
