Name,playerid,WAR28,WAR29,WAR30,WAR31
Dennis Eckersley,1003660,0.8,3.2,4.3,3.7
Gaylord Perry,1010210,5.6,5.5,5.9,6.3
Rick Wise,1014155,1.0,2.7,3.1,1.6
Mike Stanton,849,-0.1,0.7,1.4,0.1
Charlie Morton,4676,0.4,1.4,1.3,0.7
Jim Bouton,1001241,-0.2,0.0,0.6,0.8
Kelly Downs,1003453,0.9,1.0,-0.4,0.6
Al Jackson,1006288,2.0,2.3,2.9,0.7
Jon Lieber,287,2.6,4.5,4.4,4.4
Don Drysdale,1003516,3.4,4.1,4.3,3.0
Ed Whitson,1013911,-0.1,2.6,2.0,0.2
Tim Crews,1002765,0.0,1.1,0.5,0.2
Jason Isringhausen,1158,1.8,2.5,0.9,1.7
John Smoltz,115,4.6,8.4,6.7,5.2
Glen Perkins,8041,1.6,1.1,1.8,1.2
Dick Tidrow,1013056,0.1,1.5,0.5,2.2
Mike Morgan,67,0.5,2.5,2.1,4.5
Jeremy Affeldt,583,0.4,0.4,0.5,0.1
Jason Frasor,1906,0.2,1.0,-0.1,1.4
Catfish Hunter,1006199,6.3,5.7,3.9,-0.8
Julian Tavarez,541,2.2,1.0,1.1,1.3
Al Leiter,883,2.5,3.0,3.4,1.3
Doyle Alexander,1000122,1.2,2.9,1.6,-0.3
Larry McWilliams,1008700,2.6,4.3,2.9,0.1
Ron Taylor,1012885,0.2,0.9,0.5,0.0
Aaron Heilman,1751,0.9,-0.4,0.3,-0.1
J.J. Putz,1795,-0.1,3.4,2.1,0.6
Grant Jackson,1006298,1.1,0.9,0.7,0.7
Troy Percival,29,1.7,0.6,0.2,2.2
Sean Lowe,994,0.3,0.1,1.6,-0.2
Kent Tekulve,1012905,0.3,1.7,1.3,1.4
Armando Reynoso,72,0.3,0.7,1.4,1.0
Manny Acosta,8725,-0.1,0.3,0.3,-0.4
Lindy McDaniel,1008441,1.6,0.5,1.9,0.4
Pedro Ramos,1010681,2.4,2.4,0.8,0.4
Juan Acevedo,458,1.3,-0.3,0.1,0.1
Luis Aquino,1000285,0.3,1.5,0.0,-0.2
Bob Johnson,1006430,0.9,0.1,-0.2,-0.5
Lerrin LaGrow,1007255,0.6,-0.8,-0.2,-0.4
Kris Benson,982,1.2,4.0,1.3,0.6
Woodie Fryman,1004381,2.9,3.0,2.4,3.1
Frank LaCorte,1007239,0.4,0.6,-0.6,-0.7
Dave LaRoche,1007354,2.6,0.3,0.6,-0.2
Josh Fogg,989,0.5,1.7,1.3,-0.6
Kenny Rogers,1277,3.6,2.5,3.0,2.2
Gary Lavelle,1007389,3.0,0.9,1.3,0.9
Sparky Lyle,1007859,1.5,2.0,2.0,0.8
Andrew Miller,6785,0.3,2.2,2.1,2.9
Shane Rawley,1010719,1.6,1.6,1.7,2.4
Scot Shields,35,2.1,2.2,1.6,0.8
Luis Vizcaino,714,-0.5,0.4,0.3,0.6
Charlie Hough,1006050,-0.4,0.5,0.0,0.0
John Habyan,1005176,0.7,0.3,0.9,1.3
Michael Wuertz,1856,0.7,0.1,2.3,-0.1
Steve Barber,1000530,2.6,0.6,0.9,0.8
Teddy Higuera,1005799,6.7,5.9,2.2,3.0
Carl Morton,1009230,0.8,4.4,5.9,3.5
Jim Palmer,1009973,1.9,6.9,4.2,5.5
Denny Neagle,441,5.2,3.1,0.3,2.5
Vic Darensbourg,516,-0.3,0.5,0.6,-0.7
Hideo Nomo,666,3.4,1.4,2.1,2.1
Kirk Rueter,1128,1.4,1.2,0.8,1.3
Doc Medich,1008714,1.8,2.4,1.9,3.2
Bruce Sutter,1012743,1.1,0.2,0.5,1.5
Danny Darwin,1002996,3.7,1.3,3.2,2.6
Pat Jarvis,1006363,1.8,5.5,1.3,0.8
Damaso Marte,247,2.5,0.5,0.2,0.6
Jose Lima,475,-0.2,0.0,1.0,0.8
Ryan Dempster,517,1.8,0.9,0.2,4.7
Dave Burba,1239,1.2,2.3,1.1,1.8
Mike Henneman,1005656,1.2,1.8,1.2,1.2
Alejandro Pena,1010140,0.8,1.7,1.1,1.3
Paul Splittorff,1012346,2.0,0.9,3.7,2.9
David Riske,402,-0.1,0.0,0.1,-0.4
Todd Jones,436,-0.4,1.8,0.3,0.8
Orlando Hernandez,823,3.4,3.4,2.4,0.1
Joel Pineiro,1094,0.4,0.6,4.3,2.1
Dave Wickersham,1013917,3.2,3.1,0.9,0.2
Kevin Gryboski,91,-0.8,0.1,0.3,-0.2
Ray King,693,0.5,0.6,0.8,-0.1
Matt Cain,4732,1.2,-0.2,-0.5,-0.1
Xavier Hernandez,1005715,-0.1,0.9,0.0,-0.1
John Smiley,1012084,0.8,2.6,4.3,4.5
John Tudor,1013215,3.5,1.8,2.5,6.4
Scott Proctor,1911,-0.3,1.2,-0.5,-0.2
Ramon Ortiz,27,2.3,1.6,0.8,0.8
Roger McDowell,1008475,0.4,0.8,0.1,0.1
A.J. Burnett,512,5.0,2.9,2.3,5.0
Luke Gregerson,4090,0.6,1.2,0.9,1.1
John Cerutti,1002106,0.7,1.9,-0.3,-0.1
Ron Davis,1003075,0.0,0.7,-0.8,-0.3
Sammy Stewart,1012528,1.5,0.3,-0.3,-0.5
Jay Ritchie,1010988,1.2,0.4,0.2,-0.1
Mike Myers,68,-0.5,0.0,0.0,0.9
Vicente Romo,1011177,0.4,0.3,-0.9,-0.9
Dave Schmidt,1011580,1.2,0.9,2.2,0.7
Mike Torrez,1013134,2.4,3.3,2.3,3.3
Reggie Cleveland,1002347,2.6,2.7,1.0,-0.7
Dick Drago,1003475,2.8,1.9,0.8,-0.6
La Marr Hoyt,1006114,5.4,2.9,3.2,-0.8
Rich Monteleone,1009068,0.2,1.1,-0.5,-0.3
Wayne Twitchell,1013244,1.2,1.7,-1.5,-1.1
Edinson Volquez,3990,1.4,0.7,0.7,2.7
Bob Miller,1008877,-1.0,0.7,1.7,0.0
Mel Rojas,1011153,1.2,2.0,-0.2,-0.7
Diego Segui,1011725,0.8,0.6,0.3,1.3
Bob Shirley,1011911,0.1,1.0,0.9,2.4
Graeme Lloyd,783,0.1,0.7,-0.1,0.4
Al Downing,1003450,1.5,0.5,3.1,2.2
Jeff Suppan,633,2.7,1.4,1.8,1.9
Jack Lamabe,1007266,-0.6,1.3,0.9,-0.7
Jim Lonborg,1007724,0.7,1.9,2.3,0.8
Andy Benes,1144,2.4,5.1,3.3,1.3
Huston Street,8258,1.1,-0.8,1.0,0.4
Danny Graves,326,1.3,0.3,-0.1,-0.9
Clay Carroll,1001997,0.6,1.4,0.2,0.4
Bennie Daniels,1002968,0.1,3.5,1.5,1.3
Andy Pettitte,840,3.9,5.8,3.9,5.1
Burt Hooton,1006005,3.3,4.4,1.8,3.3
Scott Linebrink,564,1.8,1.0,-0.5,0.5
Ramiro Mendoza,836,0.5,1.7,1.3,-0.1
David Wells,855,2.5,0.4,3.0,2.3
Casey Janssen,7355,0.3,1.2,1.1,1.2
Rick Reuschel,1010852,6.5,4.5,3.9,4.7
Mike Jackson,732,0.9,1.1,0.3,0.7
Doug Davis,1244,4.4,3.7,2.8,2.2
Vida Blue,1001094,5.6,1.1,3.3,1.0
Juan Guzman,1005162,1.8,4.6,-0.2,2.8
Carlos Silva,973,2.6,1.4,-0.1,1.7
Joe Nathan,1122,1.2,3.0,2.6,3.1
Jesse Jefferson,1006380,2.4,0.7,-0.5,0.9
Bob Ojeda,1009756,4.2,0.5,5.1,1.0
Jim Rooker,1011183,0.8,1.2,2.9,5.4
Jason Bere,266,0.1,1.7,3.0,0.8
Tim Worrell,1139,1.9,-0.2,1.0,0.7
Guillermo Mota,1467,0.4,2.1,1.3,0.6
Bob Forsch,1004233,1.8,2.8,3.5,1.4
Paul Gibson,1004671,0.5,0.8,-0.2,-0.4
Dan Spillner,1012342,1.4,1.6,2.6,0.3
Jonathan Broxton,4759,1.1,-0.3,0.7,0.2
Ken Schrom,1011620,1.9,1.0,0.1,0.8
Dave Stewart,1012519,-0.1,1.5,4.8,5.1
Derek Lowe,199,1.6,4.6,2.4,2.2
J.A. Happ,7410,0.7,1.8,1.0,1.2
Dennis Lamp,1007284,2.3,3.4,1.7,0.0
Mike Marshall,1008144,0.3,1.8,1.6,4.4
Luis Sanchez,1011408,1.7,0.9,0.3,-0.3
Yusmeiro Petit,4020,0.8,1.7,-0.1,-0.2
Les Lancaster,1007287,0.4,1.6,-1.1,0.2
Jon Matlack,1008246,6.8,1.2,5.2,0.8
Bob Bruce,1001573,0.1,1.6,2.7,4.9
Mike McCormick,1008420,2.0,1.5,0.3,-0.8
Rick Waits,1013494,3.0,1.9,0.4,0.6
Wilbur Wood,1014248,1.9,8.7,6.1,7.4
Paul Quantrill,669,1.9,1.6,0.2,0.9
Gil Meche,1089,3.7,4.2,1.0,-0.3
Francisco Liriano,3201,1.5,3.1,1.6,3.3
Bob Gibson,1004662,5.8,5.1,6.0,4.3
Neal Heaton,1005568,-1.0,0.4,0.9,-0.1
Mike Munoz,1009328,0.0,-0.5,0.7,0.6
Phil Regan,1010785,0.4,1.6,0.7,0.4
Jason Vargas,8044,2.7,1.5,1.7,2.3
John Candelaria,1001909,3.7,4.5,3.3,1.8
John Wyatt,1014303,0.2,-1.3,-0.2,1.0
Matt Lindstrom,4604,0.9,0.0,0.2,0.8
Ken Forsch,1004234,0.7,0.5,1.5,2.4
Ted Lilly,833,3.0,0.5,2.1,3.8
Carlos Villanueva,4138,0.6,1.2,1.3,0.2
Cole Hamels,4972,4.6,4.6,4.5,4.5
Andy Hassler,1005480,0.6,-0.2,0.0,0.4
Dan Schatzeder,1011527,1.1,1.3,0.8,-0.4
Pete Schourek,1011608,-0.4,0.8,0.4,0.8
Livan Hernandez,1116,4.4,4.4,2.4,2.0
Don Nottebart,1009651,1.9,0.9,0.3,0.9
Kevin Millwood,106,4.7,2.9,3.4,4.3
Edwin Jackson,1841,2.1,2.2,0.7,0.0
Wandy Rodriguez,2586,3.1,2.9,4.2,3.5
Joe Boever,1001118,0.8,0.5,-0.1,0.4
Frank DiPino,1003320,-0.9,-0.2,0.8,0.8
Kevin Gross,1005088,1.6,2.4,0.9,3.4
Barry Latman,1007377,0.4,-0.2,1.5,-1.1
Fritz Peterson,1010227,4.4,4.1,2.9,1.3
Bryn Smith,1012104,2.1,5.1,2.1,2.5
Zack Greinke,1943,4.8,3.5,4.5,5.4
Ubaldo Jimenez,3374,0.9,3.5,0.4,2.6
Ricky Nolasco,3830,3.2,2.3,3.5,1.3
Miguel Gonzalez,7024,1.1,1.7,0.4,0.6
Paul Maholm,8678,1.8,2.0,1.7,0.5
Gabe White,360,3.0,-0.8,1.3,0.4
Dave Mlicki,569,0.8,2.4,1.3,2.7
David Cone,1680,6.5,5.2,3.9,3.8
Mike Dunn,9948,0.9,1.0,0.2,0.3
Nelson Briles,1001432,3.5,2.7,1.3,0.4
Mark Gubicza,1005115,2.1,2.1,2.3,2.7
Bob Humphreys,1006184,0.5,-0.1,1.7,-1.0
Luis Tiant,1013054,0.5,0.5,0.9,3.6
Brad Lidge,563,2.5,1.1,0.8,2.2
Geoff Geary,1813,0.4,1.2,-0.3,0.6
Bud Black,1001007,3.6,0.1,1.1,0.6
Jerry Dipoto,1003321,-0.1,1.7,0.6,0.7
Steve Farr,1003953,0.6,0.9,0.8,1.5
Ron Perranoski,1010201,0.5,0.4,0.2,0.3
J.C. Romero,754,1.0,-0.5,0.0,0.0
Paul Wilson,1234,1.4,1.2,1.5,2.0
Marty Pattin,1010074,3.4,4.6,1.8,1.0
Walt Terrell,1012924,0.6,3.2,1.5,1.7
Bartolo Colon,375,3.9,4.4,4.7,1.4
Joe Blanton,4849,2.1,1.8,0.6,2.5
Ray Sadecki,1011360,0.7,1.0,3.2,0.4
Lee Smith,1012175,1.8,2.9,1.6,1.5
Glendon Rusch,707,2.1,2.8,2.3,-0.9
Kyle Lohse,739,3.0,2.8,0.7,0.5
Phil Coke,5535,1.7,0.7,0.0,0.0
Anibal Sanchez,3284,3.5,5.8,3.3,1.3
Tim Burke,1001692,2.3,-0.3,0.8,0.6
Rich Gossage,1004894,3.2,1.4,3.6,3.5
Dave Smith,1012117,0.2,0.3,1.3,0.2
Javier Vazquez,801,3.5,4.7,4.8,4.9
C.J. Wilson,3580,1.8,4.3,5.2,2.6
Bill Lee,1007448,3.5,-0.2,1.2,0.7
Bruce Ruffin,1011294,-0.3,1.7,0.7,0.5
Tom Glavine,90,3.6,4.3,5.3,3.6
Mark Redman,491,4.0,4.2,1.4,2.1
Dennis Martinez,1008161,0.7,0.1,0.0,1.0
Scott Schoeneweis,33,0.1,1.0,0.9,0.9
Dave Dravecky,1003486,0.6,2.8,1.4,3.0
Larry Gura,1005150,0.0,1.1,3.1,1.3
Antonio Alfonseca,260,0.7,0.5,0.6,0.3
Kevin Correia,1767,3.1,0.1,0.3,0.9
Erik Hanson,1005333,4.9,3.1,4.1,3.0
Greg Harris,1005416,0.8,1.3,0.2,0.2
Larry Sherry,1011883,0.1,0.1,0.0,0.1
Scott Terry,1012930,1.8,1.0,-0.3,1.2
Eddie Guardado,727,0.4,-0.5,1.4,1.2
Burke Badenhop,9736,0.8,0.2,0.2,0.7
Cecil Upshaw,1013292,0.8,-0.1,0.1,0.5
T.J. Mathews,567,0.6,0.2,-0.1,0.3
Jason Hammel,4538,1.1,2.6,0.6,1.8
Randy Myers,1009427,1.3,0.3,1.6,0.5
John Lackey,1507,5.0,1.4,3.2,3.4
Matt Thornton,1918,-0.9,0.9,0.9,1.8
Jimmy Key,1006885,4.6,2.4,5.3,2.7
Jason Marquis,105,1.4,1.7,3.2,-0.5
Tom Browning,1001566,0.6,1.8,2.7,1.5
Al Holland,1005947,1.1,1.0,2.1,-1.0
Bob Priddy,1010532,0.0,-0.2,-0.2,-0.9
Frank Viola,1013435,6.3,5.0,5.8,2.5
Greg Swindell,76,2.0,1.2,1.0,-0.7
Greg Maddux,104,7.4,7.9,7.8,8.0
Jim Bunning,1001653,6.9,6.3,4.6,2.7
Greg Cadaret,1001810,0.8,1.6,-0.4,-0.2
Mark Gardner,1004529,2.3,0.8,1.9,-0.1
Dave Bush,4635,1.3,0.3,-0.4,0.0
Sonny Siebert,1011951,5.4,3.4,2.3,2.7
Jarrod Washburn,40,1.6,1.7,2.0,1.9
LaTroy Hawkins,729,-0.1,1.6,2.6,1.4
Mike Hampton,430,1.9,0.3,2.6,1.9
George Frazier,1004308,1.3,1.2,-1.3,0.2
Tim Leary,1007438,0.1,4.7,2.3,3.0
Bob Veale,1013391,6.5,8.0,5.3,2.0
Scott Elarton,426,0.2,0.8,-1.1,-1.0
Armando Benitez,865,0.3,1.0,0.9,1.6
Steve Trachsel,898,2.5,2.4,2.0,2.1
Ian Kennedy,6986,0.4,2.8,0.4,1.9
Pat Zachry,1014407,0.9,0.6,0.7,0.3
Barry Zito,944,2.2,1.6,1.3,2.0
Mike Timlin,1187,0.2,1.3,1.4,0.6
Jim Beattie,1000731,4.5,4.1,0.6,0.2
Pedro Borbon,1001195,0.8,1.0,1.3,0.2
Jeff Brantley,1001358,0.3,-0.6,1.0,0.2
Mark Eichhorn,1003712,0.5,2.1,1.9,1.6
Jack McDowell,1008473,4.9,3.5,3.5,0.5
Bill Monbouquette,1009048,2.8,0.7,2.1,0.1
Ken Sanders,1011417,2.0,1.2,-0.5,0.1
Dave Stieb,1012532,0.8,2.5,3.1,2.7
Chris Brock,130,0.7,-0.9,-0.3,-0.1
Todd Wellemeyer,1709,0.2,1.7,-0.1,-0.8
Heath Bell,2080,0.1,2.5,1.2,2.2
Rick Aguilera,1000086,1.3,1.5,0.8,1.0
Dick Ruthven,1011330,1.6,3.2,1.6,2.2
Rodrigo Lopez,150,2.7,2.0,1.7,0.9
Scott Downs,773,0.4,1.0,0.5,1.1
Trevor Hoffman,1035,2.9,2.3,3.1,2.2
Jim Acker,1000030,0.2,-0.3,1.9,0.3
Gene Garber,1004493,1.8,2.3,1.2,1.1
Bruce Hurst,1006222,4.2,3.5,3.8,5.2
Mark Leiter,1007501,1.3,1.5,0.3,0.7
Tippy Martinez,1008200,0.5,2.2,1.6,0.6
Jason Christiansen,1111,1.7,0.5,0.9,0.1
Scott Feldman,6283,0.2,2.3,2.2,1.2
Dave Righetti,1010958,1.2,1.4,1.2,-0.4
Bob Stanley,1012409,2.3,1.1,0.7,0.8
Wes Stock,1012553,-0.4,-0.5,0.7,-1.4
Jose Veras,2063,-0.3,0.1,0.7,0.3
Tom Bolton,1001155,1.8,0.0,-0.1,1.4
Odalis Perez,668,1.6,1.3,1.1,1.4
Dennis Leonard,1007531,2.5,3.5,3.7,0.3
Donn Pall,1009968,0.0,0.3,-0.6,0.8
Ray Burris,1001729,0.1,0.6,1.2,-0.5
Mike Moore,1009122,4.6,4.4,1.3,3.4
Mark Thurmond,1013052,1.6,0.4,0.3,-0.4
Bob Walk,1013507,1.3,0.2,1.1,3.2
Brett Tomko,1056,-0.5,1.3,1.0,2.7
Jack Billingham,1000970,4.1,2.5,3.7,3.0
Bill Campbell,1001874,1.7,1.8,0.2,0.2
Dan Osinski,1009875,0.2,0.4,1.0,0.2
Gary Peters,1010228,0.7,4.2,4.6,2.6
Jamie Easterly,1003639,0.5,-0.5,0.3,1.1
Dennis Rasmussen,1010703,1.1,2.4,0.8,0.3
Bob Welch,1013750,2.1,5.4,4.5,3.0
Bob Wickman,413,1.1,1.0,0.8,1.8
Mark Clark,1002296,3.7,2.2,4.1,-0.1
Josh Beckett,510,4.3,4.3,1.0,3.8
Arthur Rhodes,1097,1.0,-0.4,1.6,2.5
Steve Kline,1164,1.2,0.7,-0.1,0.6
Ismael Valdez,1283,2.4,0.2,-0.5,0.0
J.P. Howell,8245,-0.5,-0.4,0.9,0.4
Rick Camp,1001901,1.4,0.8,0.8,1.2
Mark Langston,1007323,4.8,4.6,3.0,5.4
Tim Stoddard,1012556,-0.5,0.5,-0.6,0.0
Kiko Calero,1676,0.5,0.7,0.7,1.5
Tom House,1006064,0.7,-0.1,0.8,0.6
Gene Nelson,1009501,1.0,0.6,-1.6,-0.1
Scott Aldred,1000115,1.0,-0.9,0.4,0.7
Fred Gladding,1004751,0.5,0.0,0.5,0.9
Mark Hendrickson,1574,0.8,1.7,2.2,1.6
Darold Knowles,1007058,0.8,0.6,0.0,-0.2
Gregg Olson,1009791,0.0,-0.2,0.3,1.1
Joe Price,1010530,0.3,-0.1,0.3,0.2
Bobby Witt,1014170,1.3,3.2,0.9,3.6
Jesse Crain,4817,0.7,0.8,0.8,1.9
Andy Hawkins,1005514,1.5,1.1,0.0,0.3
Mark Melancon,4264,2.5,1.9,1.4,1.8
Dave McNally,1008655,1.8,3.0,3.2,2.9
Jim Todd,1013097,-0.9,0.1,0.3,-1.7
Brad Penny,535,3.6,4.4,0.0,1.8
Sterling Hitchcock,824,3.0,0.4,1.2,0.4
David Weathers,902,1.9,0.1,0.5,1.1
Marco Estrada,1118,2.9,1.4,-0.3,1.9
Darryl Kile,1163,4.0,3.2,0.9,4.3
Arnold Earley,1003626,0.4,0.2,0.9,1.1
Ken Holtzman,1005989,5.5,3.6,1.7,0.2
Rob Murphy,1009374,1.2,1.9,-0.6,0.3
Rick Sutcliffe,1012734,6.0,2.4,1.5,3.4
Todd Stottlemyre,75,3.0,2.0,4.1,2.3
Mike Mussina,837,5.4,5.1,6.0,6.4
Alan Embree,1030,0.0,0.5,0.6,-0.3
Rod Beck,1730,1.1,1.1,0.1,0.9
David Robertson,8241,1.3,1.4,1.7,1.1
Steve Mingori,1008978,-0.1,-0.1,0.7,0.4
Shawn Estes,873,2.1,1.5,0.6,0.7
Tim Lincecum,5705,0.9,1.4,0.0,0.3
Tony Sipp,8280,0.0,-0.3,0.8,0.9
Joe Gibbon,1004658,2.5,1.7,1.3,1.5
Curt Young,1014368,0.0,0.4,-0.2,-0.7
Charles Nagy,397,3.2,5.4,2.9,1.3
John Thomson,453,2.3,3.9,3.2,2.0
Tom Wilhelmsen,9975,1.8,0.3,0.1,0.7
Doug Henry,1005668,0.6,-0.2,-0.7,0.5
Roy Lee Jackson,1006311,1.8,0.4,-0.1,0.3
Randy Jones,1006582,4.1,3.6,1.2,-0.9
Tom Candiotti,1001911,4.3,1.3,4.5,4.4
Jesse Orosco,667,0.9,0.4,1.6,-0.4
Francisco Rodriguez,1642,1.5,1.3,0.2,0.3
Dock Ellis,1003747,4.4,3.0,1.9,1.2
Mike Flanagan,1004133,2.9,1.5,2.7,1.8
Jim Hannan,1005316,2.0,-0.2,-0.1,-1.0
Rick Honeycutt,1005992,0.9,2.8,1.9,1.5
Tim Belcher,1000789,1.5,4.1,3.1,3.0
Steve Carlton,1001964,4.5,5.3,3.5,5.1
Jim Kaat,1006660,6.4,3.9,3.5,3.2
Matt Karchner,1006697,0.6,-0.7,0.2,-0.2
Eric Plunk,1010400,0.3,1.5,1.6,1.1
Bill Singer,1012007,2.3,6.2,2.6,0.6
Ray Washburn,1013652,2.3,2.3,3.7,1.7
Braden Looper,526,1.2,1.7,-0.6,1.1
Geremi Gonzalez,1711,1.7,0.0,0.2,0.0
Joaquin Andujar,1000266,0.6,5.5,1.6,3.1
Andy Messersmith,1008799,5.6,5.9,3.7,1.4
Matt Clement,271,2.9,3.0,2.6,0.2
Kyle Farnsworth,278,0.3,1.5,1.1,-0.2
Doug Brocail,551,-0.2,-0.2,0.4,1.7
Randy Wolf,976,0.7,-0.1,1.9,2.6
Mark Davis,1003067,2.2,-0.6,0.0,-0.9
Joe Horlen,1006025,3.1,3.5,1.6,3.5
Paul Byrd,594,0.5,-0.1,1.4,3.1
Mike DeJean,682,-0.7,-0.1,0.8,0.4
Jon Lester,4930,2.4,3.3,5.4,4.8
Stan Bahnsen,1000414,3.3,1.1,1.7,1.1
Denny Lemaster,1007512,2.3,2.7,3.8,0.7
Steve Trout,1013197,2.0,1.6,-0.2,0.0
Max Scherzer,3137,5.9,5.6,6.4,5.6
Doug Bird,1000976,0.8,0.0,0.4,1.5
Keith Foulke,231,2.6,1.3,1.8,1.6
Mariano Rivera,844,1.2,2.1,1.9,3.2
Jonathan Papelbon,5975,1.9,1.0,3.0,1.4
Mudcat Grant,1004952,1.7,3.0,3.6,1.1
Fred Norman,1009632,1.1,2.2,1.6,3.2
Bill Swift,1012788,2.6,1.6,2.7,4.5
Mark Buehrle,225,3.3,4.3,3.0,4.0
Scott Sullivan,357,0.7,0.9,1.0,-0.2
Joe Smith,3281,0.8,0.5,0.9,0.9
Jim Bibby,1000945,1.9,1.9,2.6,2.5
Juan Berenguer,1000865,1.5,2.2,0.9,0.8
Johan Santana,755,4.0,5.3,3.5,3.7
Jim Deshaies,1003228,1.0,2.7,0.8,0.1
Ed Lynch,1007862,0.2,1.9,1.6,0.1
Adam Eaton,1029,0.4,-0.1,0.3,-0.2
Steve Blass,1001058,3.0,3.6,2.2,-2.2
Jerry Johnson,1006464,0.3,-0.2,0.2,-0.3
Steve McCatty,1008383,0.2,0.4,0.2,-0.2
Donne Wall,39,1.7,-0.3,0.3,0.0
Fergie Jenkins,1006388,9.6,4.8,4.2,7.8
Don Sutton,1012745,6.0,4.7,5.4,3.3
Cory Lidle,926,1.0,2.6,3.7,2.3
Jose Mesa,961,1.7,2.1,1.4,1.0
Matt Garza,3340,0.9,2.1,2.5,0.4
Bobby Bolin,1001146,-0.6,2.6,1.0,0.0
Steve Hamilton,1005277,0.8,1.3,0.7,0.0
Don Robinson,1011061,0.8,0.5,1.5,2.7
CC Sabathia,404,5.8,5.5,5.8,4.0
Eddie Watt,1013684,0.8,0.1,0.8,-0.1
Fernando Rodney,494,0.4,0.5,0.6,0.3
Jose Valverde,1726,0.9,1.4,1.1,0.8
Gary Lucas,1007805,0.2,0.4,-0.1,1.5
Ron Darling,1002989,2.7,0.2,1.5,2.5
Jeff Montgomery,1009071,1.6,1.6,1.4,2.6
Dan Wheeler,120,1.7,0.8,0.3,0.1
Terry Mulholland,665,4.6,3.8,2.9,0.5
Dan Haren,1757,5.3,3.6,5.9,1.8
Turk Farrell,1003950,5.3,4.3,1.2,3.3
Tommy John,1006515,4.5,3.0,3.3,3.7
Milt Pappas,1009989,3.8,2.2,1.4,3.3
Brad Radke,748,4.5,2.1,2.8,5.0
Esteban Loaiza,1310,2.9,2.1,2.3,6.9
Cal Eldred,1653,1.3,0.8,1.1,-0.4
Pedro Strop,4070,0.6,1.1,1.0,0.7
Jim Bullinger,1001646,1.7,1.5,0.4,0.3
Dave Giusti,1004748,3.8,1.2,1.3,0.4
Greg Harris,1005415,0.3,2.0,1.4,1.7
Greg McMichael,1008640,0.8,1.7,1.4,-0.4
Jerry Reuss,1010853,3.9,1.0,2.9,4.6
Pedro Astacio,862,1.6,4.2,3.5,3.2
Jeff Nelson,1092,2.2,1.3,1.0,0.4
Mike Bielecki,1000951,0.4,3.2,1.8,1.0
George Brunet,1001590,-0.3,0.6,3.8,0.9
Eric Milton,743,1.4,0.5,1.0,0.5
