Name,playerid,WAR29
Darren O'Day,3321,1.5
Fernando Arroyo,1000327,1.0
Tim Crews,1002765,1.1
Mark Freeman,1004325,0.0
Rich Garces,189,1.3
Jason Isringhausen,1158,2.5
David Phelps,6316,2.0
Jim Willoughby,1014047,0.7
John Smoltz,115,8.4
Glen Perkins,8041,1.1
J.R. Richard,1010913,8.9
Dick Tidrow,1013056,1.5
Mike Morgan,67,2.5
Jeremy Affeldt,583,0.4
Jason Frasor,1906,1.0
Wesley Wright,5960,0.3
Steve Delabar,11827,1.2
Steve Howe,1006107,0.5
Catfish Hunter,1006199,5.7
Kirt Ojala,1009755,0.1
Dennys Reyes,444,0.9
Julian Tavarez,541,1.0
Al Leiter,883,3.0
Doyle Alexander,1000122,2.9
Larry McWilliams,1008700,4.3
Randy Moffitt,1009027,0.3
Scott Ruskin,1011309,0.0
Ron Taylor,1012885,0.9
Aaron Heilman,1751,-0.4
Corey Kluber,2429,5.5
Bo Schultz,5028,-0.3
Dick Woodson,1014236,-0.4
J.J. Putz,1795,3.4
Danny Farquhar,8501,-0.4
Grant Jackson,1006298,0.9
Troy Percival,29,0.6
Mike Porzio,252,-0.6
Sean Lowe,994,0.1
Chad Gaudin,1783,0.2
Steve Cishek,6483,0.1
Ryan Buchter,9456,1.1
Darren Hall,1005240,0.5
Kent Tekulve,1012905,1.7
Armando Reynoso,72,0.7
Juan Cruz,273,0.5
Ben Sheets,710,4.7
Mike Bacsik,863,-0.9
Wade Davis,7441,2.0
Manny Acosta,8725,0.3
Lindy McDaniel,1008441,0.5
Pedro Ramos,1010681,2.4
Mike Witt,1014174,1.4
Juan Acevedo,458,-0.3
Roberto Hernandez,3273,3.0
Luis Aquino,1000285,1.5
Bob Johnson,1006430,0.1
Lerrin LaGrow,1007255,-0.8
A.J. Sager,1011369,0.3
Kris Benson,982,4.0
Buddy Carlyle,2010,0.5
Charlie Manning,3578,-0.7
John Butcher,1001762,0.3
Woodie Fryman,1004381,3.0
Frank LaCorte,1007239,0.6
Dave LaRoche,1007354,0.3
Erik Bedard,126,1.0
Josh Fogg,989,1.7
Chan Ho Park,1267,1.0
Kenny Rogers,1277,2.5
Chris Narveson,2141,1.3
Fernando Abad,4994,-0.6
Gary Lavelle,1007389,0.9
Terry Mathews,1008241,0.3
Jeff Schwarz,1011658,0.2
Sparky Lyle,1007859,2.0
Andrew Miller,6785,2.2
Charles Hudson,1006134,1.0
Shane Rawley,1010719,1.6
Dave Stenhouse,1012482,-0.1
Kevin Appier,3,5.2
Scot Shields,35,2.2
Luis Vizcaino,714,0.4
Charlie Hough,1006050,0.5
Roger Nelson,1009511,0.0
Dave Otto,1009905,-0.2
Ken Reynolds,1010871,-0.2
Amaury Telemaco,1802,0.5
Tom Koehler,6570,0.8
John Habyan,1005176,0.3
Jack Hamilton,1005274,0.4
Ben McDonald,1008454,3.0
Travis Harper,1211,-0.9
Michael Wuertz,1856,0.1
Brandon Kintzler,9939,-0.6
Vic Albury,1000109,0.3
Steve Barber,1000530,0.6
Steve Crawford,1002749,-0.6
Ed Farmer,1003935,1.9
Teddy Higuera,1005799,5.9
Carl Morton,1009230,4.4
Jim Palmer,1009973,6.9
Charlie Williams,1013980,-0.5
Nelson Cruz,554,0.0
Kyle Snyder,1689,-0.5
Matt Belisle,1837,0.0
Kameron Loe,4422,1.0
Jim Poole,1010435,0.3
Denny Neagle,441,3.1
Vic Darensbourg,516,0.5
Hideo Nomo,666,1.4
Kirk Rueter,1128,1.2
Tom Shearn,2040,-0.2
Brett Cecil,2660,0.4
Jon Niese,4424,-0.7
Fernando Salas,4971,0.6
Chris Ray,6315,0.2
Joe Decker,1003127,-0.2
Doc Medich,1008714,2.4
Bruce Sutter,1012743,0.2
Albert Williams,1013971,0.9
Evan Scribner,7525,-0.1
Alex Wilson,9239,1.0
Rob Scahill,9286,0.2
Danny Darwin,1002996,1.3
Pat Jarvis,1006363,5.5
Chris Peters,1010225,-0.3
Damaso Marte,247,0.5
Jake Westbrook,412,1.7
Jose Lima,475,0.0
Ryan Dempster,517,0.9
Dave Burba,1239,2.3
Glenn Abbott,1000010,2.5
Mike Henneman,1005656,1.8
Alejandro Pena,1010140,1.7
Paul Splittorff,1012346,0.9
David Riske,402,0.0
Todd Jones,436,1.8
Orlando Hernandez,823,3.4
Joel Pineiro,1094,0.6
Dave Baldwin,1000477,0.9
Mark Bomback,1001156,-0.3
Ken Brett,1001402,-0.3
Billy Hoeft,1005893,2.7
Dave Wickersham,1013917,3.1
Kevin Gryboski,91,0.1
Ray King,693,0.6
Pedro Feliciano,1601,0.9
Matt Cain,4732,-0.2
Tim Stauffer,6432,1.7
Xavier Hernandez,1005715,0.9
Mike Mohler,1009033,0.2
Tom Phoebus,1010301,0.0
John Smiley,1012084,2.6
John Tudor,1013215,1.8
Wade Miley,8779,1.7
Richard Dotson,1003424,-0.4
Scott Proctor,1911,1.2
Terry Fox,1004284,-0.3
Stan Spencer,1012329,0.5
Ramon Ortiz,27,1.6
Tyler Walker,901,-0.2
Rigo Beltran,1916,0.2
Gil Heredia,1005686,2.4
Dennis Higgins,1005788,-0.2
Tim Lollar,1007715,0.1
Roger McDowell,1008475,0.8
A.J. Burnett,512,2.9
Tommy Hunter,1157,0.6
Luke Gregerson,4090,1.2
John Cerutti,1002106,1.9
Ron Davis,1003075,0.7
Howie Reed,1010766,-0.3
Sammy Stewart,1012528,0.3
Oscar Zamora,1014416,1.4
Derrick Turnbow,1694,1.0
Josh Tomlin,9388,0.9
Jay Ritchie,1010988,0.4
Mike Myers,68,0.0
Manny Corpas,2807,-0.6
Jeff Innis,1006266,-0.3
Vicente Romo,1011177,0.3
Dave Schmidt,1011580,0.9
Mike Torrez,1013134,3.3
Sean Marshall,5905,1.5
Jaime Garcia,8137,1.1
John Boozer,1001194,0.7
Reggie Cleveland,1002347,2.7
Dick Drago,1003475,1.9
La Marr Hoyt,1006114,2.9
Rich Monteleone,1009068,1.1
Wayne Twitchell,1013244,1.7
Edinson Volquez,3990,0.7
James Russell,4089,0.1
Darin Downs,5903,-0.2
John Johnstone,1006475,0.5
Bob Miller,1008877,0.7
Mel Rojas,1011153,2.0
Lary Sorensen,1012279,0.1
Diego Segui,1011725,0.6
Bob Shirley,1011911,1.0
Jack Spring,1012362,-0.4
Graeme Lloyd,783,0.7
Wilton Lopez,4227,0.6
Brandon Medders,8604,0.3
Tom Cheney,1002177,-0.2
Al Downing,1003450,0.5
Jeff Suppan,633,1.4
Jack Lamabe,1007266,1.3
Jim Lonborg,1007724,1.9
Johnny Podres,1010406,4.5
Jim Slaton,1012054,3.5
Antonio Osuna,249,2.0
Andy Benes,1144,5.1
Huston Street,8258,-0.8
Jeff Ballard,1000490,0.4
Jim Roland,1011156,-0.7
Danny Graves,326,0.3
Clay Carroll,1001997,1.4
Bennie Daniels,1002968,3.5
Ed Vande Berg,1013348,0.3
Andy Pettitte,840,5.8
Ryan Mattheus,7169,0.1
Burt Hooton,1006005,4.4
Jim Ray,1010726,-0.1
Chad Bradford,904,0.1
Felix Heredia,1304,-0.1
John Danks,6329,0.6
John Tsitouris,1013208,0.0
Xavier Cedeno,36,0.9
Scott Linebrink,564,1.0
Ramiro Mendoza,836,1.7
David Wells,855,0.4
Josh Fields,5070,1.2
Casey Janssen,7355,1.2
Nick Vincent,7555,0.4
Mike Jeffcoat,1006378,2.4
Rick Reuschel,1010852,4.5
Mike Jackson,732,1.1
Doug Davis,1244,3.7
Vida Blue,1001094,1.1
Dean Chance,1002130,1.7
Rich Gale,1004444,0.1
Dave Geisel,1004603,1.1
Juan Guzman,1005162,4.6
Chris Holt,1005983,0.8
Billy Muffett,1009286,3.2
Carlos Silva,973,1.4
Joe Nathan,1122,3.0
Chris Hatcher,3299,0.8
Josh Johnson,4567,0.4
Jesse Jefferson,1006380,0.7
Bob Ojeda,1009756,0.5
Francisco Oliveras,1009776,-0.8
Jim Rooker,1011183,1.2
Dave Sisler,1012019,-0.8
Lou Pote,30,0.2
Jason Bere,266,1.7
Tim Worrell,1139,-0.2
Guillermo Mota,1467,2.1
Dan Jennings,8073,1.0
Bob Forsch,1004233,2.8
Paul Gibson,1004671,0.8
Dan Spillner,1012342,1.6
Jordan Zimmermann,4505,3.0
Jonathan Broxton,4759,-0.3
Yovani Gallardo,8173,2.5
Odrisamer Despaigne,16017,-0.1
Pete Burnside,1001718,1.0
Bud Daley,1002942,1.5
Don Schwall,1011657,0.5
Craig Swan,1012754,0.5
Jay Powell,1271,0.4
Ken Schrom,1011620,1.0
Dave Stewart,1012519,1.5
Derek Lowe,199,4.6
Dan Miceli,1463,0.8
Dontrelle Willis,1703,0.8
Chris Young,3196,1.5
J.A. Happ,7410,1.8
Dennis Lamp,1007284,3.4
Mike Marshall,1008144,1.8
John Montague,1009060,1.2
Luis Sanchez,1011408,0.9
Yusmeiro Petit,4020,1.7
Greg Hibbard,1005764,0.6
Les Lancaster,1007287,1.6
Bill Long,1007727,0.3
Jon Matlack,1008246,1.2
Jose Jimenez,435,1.2
Sean Green,3001,0.9
Mike Pelfrey,5203,2.4
Kyle Kendrick,6230,1.0
Bob Bruce,1001573,1.6
Joe Hoerner,1005895,0.9
Mike McCormick,1008420,1.5
Rick Waits,1013494,1.9
Wilbur Wood,1014248,8.7
Paul Quantrill,669,1.6
Gil Meche,1089,4.2
Francisco Liriano,3201,3.1
Al Alburquerque,6324,0.4
Arquimedes Caminero,8992,-0.3
Bob Gibson,1004662,5.1
Neal Heaton,1005568,0.4
Mike Munoz,1009328,-0.5
Phil Regan,1010785,1.6
Tanyon Sturtze,1230,0.7
Jason Vargas,8044,1.5
John Candelaria,1001909,4.5
Tex Clevenger,1002348,-0.2
Eric Gunderson,1005144,0.3
John Wyatt,1014303,-1.3
Bruce Chen,769,-0.7
Matt Lindstrom,4604,0.0
Bobby Jenks,8645,1.4
Ken Forsch,1004234,0.5
Bobby Munoz,1009326,0.1
Bill Risley,1010986,-0.3
Ted Lilly,833,0.5
John Grabow,1848,0.3
Carlos Villanueva,4138,1.2
Cole Hamels,4972,4.6
Andy Hassler,1005480,-0.2
Dan Schatzeder,1011527,1.3
Pete Schourek,1011608,0.8
Rod Scurry,1011700,0.0
Livan Hernandez,1116,4.4
John Ericks,1003809,-0.4
Don Nottebart,1009651,0.9
Dick Radatz,1010630,-0.3
Kevin Millwood,106,2.9
Shane Loux,1613,0.5
Vinnie Chulk,1838,-0.3
Edwin Jackson,1841,2.2
Wandy Rodriguez,2586,2.9
Joe Boever,1001118,0.5
Frank DiPino,1003320,-0.2
Kevin Gross,1005088,2.4
Barry Latman,1007377,-0.2
Joe Magrane,1007973,-1.1
Julio Navarro,1009466,-0.1
Fritz Peterson,1010227,4.1
Alfonso Pulido,1010566,-0.4
Bryn Smith,1012104,5.1
Rolando Arrojo,174,3.3
Matt Perisho,1423,0.0
Zack Greinke,1943,3.5
Brandon Gomes,2267,-0.3
Ubaldo Jimenez,3374,3.5
Ricky Nolasco,3830,2.3
Lance Cormier,4346,-0.6
Josh Lueke,5722,-0.5
Miguel Gonzalez,7024,1.7
Paul Maholm,8678,2.0
Gabe White,360,-0.8
Dave Mlicki,569,2.4
David Cone,1680,5.2
Mike Dunn,9948,1.0
Wei-Yin Chen,13071,2.8
Fred Beene,1000774,0.2
Nelson Briles,1001432,2.7
Mark Gubicza,1005115,2.1
Bob Humphreys,1006184,-0.1
Melido Perez,1010183,0.5
Luis Tiant,1013054,0.5
Brad Lidge,563,1.1
Nelson Figueroa,683,-0.4
Geoff Geary,1813,1.2
Sam LeCure,4664,0.9
Bud Black,1001007,0.1
Jerry Dipoto,1003321,1.7
Steve Farr,1003953,0.9
Ron Perranoski,1010201,0.4
J.C. Romero,754,-0.5
Jorge Sosa,1228,-0.9
Paul Wilson,1234,1.2
Paul Doyle,1003468,0.0
Tom Edens,1003671,0.0
Blue Moon Odom,1009726,0.3
Marty Pattin,1010074,4.6
Walt Terrell,1012924,3.2
Bartolo Colon,375,4.4
Joe Blanton,4849,1.8
Ray Sadecki,1011360,1.0
Lee Smith,1012175,2.9
Glendon Rusch,707,2.8
Kyle Lohse,739,2.8
Carlos Reyes,1721,0.4
Felix Hernandez,4772,2.7
Darrel Akerfelds,1000096,-0.4
Joe Beckwith,1000758,0.6
Erik Hiljus,919,-0.2
Jeff Bennett,1903,-0.5
Phil Coke,5535,0.7
Sean White,5564,-0.2
Bert Blyleven,1001098,3.9
Orel Hershiser,1005741,4.0
Mike Perez,1010184,-0.4
Anibal Sanchez,3284,5.8
Jeremy Hellickson,4371,3.3
Tim Burke,1001692,-0.3
John Frascatore,1004304,-0.1
Rich Gossage,1004894,1.4
Joe Klink,1007012,0.3
Dave Smith,1012117,0.3
Will Ohman,296,0.5
Javier Vazquez,801,4.7
Bobby Seay,1225,0.9
C.J. Wilson,3580,4.3
Bill Lee,1007448,-0.2
Bruce Ruffin,1011294,1.7
Marc Wilkins,1013959,-0.2
Tom Glavine,90,4.3
Mark Redman,491,4.2
Jim Henderson,6653,0.8
Dennis Martinez,1008161,0.1
Ralph Terry,1012929,1.8
Scott Schoeneweis,33,1.0
Dave Dravecky,1003486,2.8
Marvin Freeman,1004326,-0.6
Larry Gura,1005150,1.1
Antonio Alfonseca,260,0.5
Kevin Correia,1767,0.1
Jim Brewer,1001406,0.8
Erik Hanson,1005333,3.1
Greg Harris,1005416,1.3
Carlos Perez,1010179,0.5
Larry Sherry,1011883,0.1
Scott Terry,1012930,1.0
Eddie Guardado,727,-0.5
Burke Badenhop,9736,0.2
Bill Fischer,1004066,1.7
Clay Parker,1009999,-0.1
Pablo Torrealba,1013135,1.8
Jim Umbricht,1013277,-0.3
Cecil Upshaw,1013292,-0.1
Jason Grilli,521,0.0
T.J. Mathews,567,0.2
Mike Fyhrie,1447,0.2
Mike James,1453,1.3
Jason Hammel,4538,2.6
David Purcey,8360,-0.2
Randy Myers,1009427,0.3
John Lackey,1507,1.4
Matt Thornton,1918,0.9
Matt Whiteside,1956,0.8
Franklin Morales,5088,0.4
Adam Liberatore,10637,0.7
Paul Foytack,1004287,0.4
Jimmy Key,1006885,2.4
Paul Kilgus,1006899,-0.4
Dale Murray,1009383,-0.5
Jason Marquis,105,1.7
Jerry Blevins,7841,0.3
Andrew Cashner,8782,0.4
Tom Browning,1001566,1.8
Al Holland,1005947,1.0
Bob Priddy,1010532,-0.2
Frank Viola,1013435,5.0
Greg Swindell,76,1.2
Greg Maddux,104,7.9
Rafael Soriano,1100,1.7
Luis Mendoza,3126,0.2
Logan Ondrusek,3677,0.0
Nick Blackburn,4270,0.2
Don Aase,1000003,0.8
Jim Bunning,1001653,6.3
Greg Cadaret,1001810,1.6
Mark Gardner,1004529,0.8
Ross Detwiler,2859,-0.9
Chris Resop,3799,0.3
Dave Bush,4635,0.3
John Maine,4773,-0.3
Eddie Bonine,5890,0.0
Brian Holton,1005986,0.4
Ken Mackenzie,1007919,-0.4
Paul Moskau,1009245,-0.3
Sonny Siebert,1011951,3.4
Jarrod Washburn,40,1.7
Tim Redding,573,0.2
LaTroy Hawkins,729,1.6
Mark Corey,870,0.0
Brian Meadows,998,0.3
Dooley Womack,1014203,0.8
Mike Hampton,430,0.3
Billy Koch,924,-0.1
Randy Flores,1446,0.3
Junichi Tazawa,4079,1.1
George Frazier,1004308,1.2
Tim Leary,1007438,4.7
Pat Perry,1010215,-0.4
Bob Veale,1013391,8.0
Scott Elarton,426,0.8
Armando Benitez,865,1.0
Steve Trachsel,898,2.4
Rich Harden,1772,0.4
Guillermo Moscoso,5106,-0.5
Ian Kennedy,6986,2.8
Bert Roberge,1011022,0.3
Dick Stigman,1012534,-0.1
Pat Zachry,1014407,0.6
Mike Grace,1004915,0.0
Wayne Granger,1004945,-0.1
Joe Hesketh,1005747,1.2
Bob Milacki,1008855,0.5
Barry Zito,944,1.6
Mike Timlin,1187,1.3
Ryan Madson,1852,1.2
Jack Taschner,2766,0.4
Juan Oviedo,2886,0.2
Greg Holland,7196,0.8
Jim Beattie,1000731,4.1
Pedro Borbon,1001195,1.0
Ted Bowsfield,1001273,0.7
Jeff Brantley,1001358,-0.6
Mark Eichhorn,1003712,2.1
Jesus Hernaiz,1005704,-0.9
Jack McDowell,1008473,3.5
Bill Monbouquette,1009048,0.7
Kevin Ritz,1010998,1.1
Ken Sanders,1011417,1.2
Dave Stieb,1012532,2.5
Chris Brock,130,-0.9
Todd Wellemeyer,1709,1.7
Sergio Mitre,1773,0.1
Heath Bell,2080,2.5
Rick Aguilera,1000086,1.5
Dick Ruthven,1011330,3.2
Rodrigo Lopez,150,2.0
Scott Downs,773,1.0
Trevor Hoffman,1035,2.3
Wilson Alvarez,1193,1.8
Jim Acker,1000030,-0.3
Gene Garber,1004493,2.3
Wes Gardner,1004532,0.8
Bruce Hurst,1006222,3.5
Mark Leiter,1007501,1.5
Tippy Martinez,1008200,2.2
Jason Christiansen,1111,0.5
Javier Lopez,1663,0.1
Juan Gutierrez,3265,0.1
Samuel Deduno,5285,1.2
Scott Feldman,6283,2.3
Larry Dierker,1003288,2.3
Larry Jackson,1006304,6.1
Dave Righetti,1010958,1.4
Bob Stanley,1012409,1.1
Wes Stock,1012553,-0.5
Chad Durbin,1442,-0.2
Jose Veras,2063,0.1
Tom Bolton,1001155,0.0
Bill Laxton,1007411,-0.4
Odalis Perez,668,1.3
Philip Humber,8586,-0.3
John Dopson,1003404,1.8
Dennis Leonard,1007531,3.5
Paul Mitchell,1009009,0.7
Donn Pall,1009968,0.3
Jeff Robinson,1011073,0.4
Steve Shields,1011892,0.3
Ray Burris,1001729,0.6
Guy Hoffman,1005906,1.0
Mike Moore,1009122,4.4
Tim Pugh,1010560,-0.6
Mark Thurmond,1013052,0.4
Bob Walk,1013507,0.2
Brett Tomko,1056,1.3
Ryan Bukvich,1531,-0.6
Jack Billingham,1000970,2.5
Bill Campbell,1001874,1.8
Dan Osinski,1009875,0.4
Gary Peters,1010228,4.2
Carl Willey,1013965,0.1
Joaquin Benoit,1437,1.8
Jamie Easterly,1003639,-0.5
Ramon Martinez,1008193,1.3
Dennis Rasmussen,1010703,2.4
Doug Sisk,1012017,0.4
Bob Welch,1013750,5.4
Bob Wickman,413,1.0
Cristhian Martinez,5337,-0.2
Frank Baumann,1000683,0.6
Norm Charlton,1002160,1.5
Mark Clark,1002296,2.2
Dave Lemanczyk,1007511,-0.2
Josh Beckett,510,4.3
Arthur Rhodes,1097,-0.4
Steve Kline,1164,0.7
Ismael Valdez,1283,0.2
J.P. Howell,8245,-0.4
Rick Camp,1001901,0.8
Mark Knudson,1007065,1.8
Mark Langston,1007323,4.6
Jack O'Connor,1009714,0.2
Tim Stoddard,1012556,0.5
Kiko Calero,1676,0.7
Tom House,1006064,-0.1
Gene Nelson,1009501,0.6
Scott Dohmann,1936,0.0
Scott Aldred,1000115,-0.9
Todd Burns,1001721,-1.0
Fred Gladding,1004751,0.0
Rick Sawyer,1011477,-1.2
Mark Hendrickson,1574,1.7
Carlos Marmol,2790,0.1
Dave Johnson,1006442,0.0
Darold Knowles,1007058,0.6
Gregg Olson,1009791,-0.2
Joe Price,1010530,-0.1
Chris Short,1011931,3.4
Bobby Witt,1014170,3.2
Jesse Crain,4817,0.8
Craig Stammen,7274,1.1
Gene Conley,1002507,4.4
Andy Hawkins,1005514,1.1
Roger Pavlik,1010087,0.4
Chad Zerbe,1140,0.3
Mark Melancon,4264,1.9
Kris Medlen,9417,0.5
Jim Corsi,1002644,0.3
Ed Halicki,1005228,-0.2
Dave McNally,1008655,3.0
Bob Owchinko,1009914,-0.1
Jim Todd,1013097,0.1
Brad Penny,535,4.4
Sterling Hitchcock,824,0.4
David Weathers,902,0.1
Marco Estrada,1118,1.4
Darryl Kile,1163,3.2
Tim Hamulack,1900,-0.4
Arnold Earley,1003626,0.2
Ken Holtzman,1005989,3.6
Bob Lee,1007449,0.3
Rob Murphy,1009374,1.9
Rick Sutcliffe,1012734,2.4
Todd Stottlemyre,75,2.0
Mike Mussina,837,5.1
Alan Embree,1030,0.5
Rod Beck,1730,1.1
David Robertson,8241,1.4
Steve Mingori,1008978,-0.1
Ron Schueler,1011622,-0.2
Elmer Dessens,317,3.0
Shawn Estes,873,1.5
Ronald Belisario,2203,1.0
Tim Lincecum,5705,1.4
Tony Sipp,8280,-0.3
Tanner Roark,8753,3.3
Joe Gibbon,1004658,1.7
Curt Young,1014368,0.4
Charles Nagy,397,5.4
John Thomson,453,3.9
Tom Wilhelmsen,9975,0.3
Tim Crabtree,1002715,1.4
Danny Frisella,1004365,-0.2
Doug Henry,1005668,-0.2
Roy Lee Jackson,1006311,0.4
Randy Jones,1006582,3.6
Roy Smith,1012202,0.4
Ryan Drese,379,1.3
Jake Arrieta,4153,7.0
Kirby Yates,9073,0.3
Tom Brewer,1001409,0.1
Tom Candiotti,1001911,1.3
Dick Ellsworth,1003754,1.9
Pete Ladd,1007245,0.7
Jesse Orosco,667,0.4
Francisco Rodriguez,1642,1.3
Dock Ellis,1003747,3.0
Alex Fernandez,1003993,3.1
Mike Flanagan,1004133,1.5
Jim Hannan,1005316,-0.2
Rick Honeycutt,1005992,2.8
Bill Wilson,1014064,0.3
Brandon Webb,1692,5.4
Chris Rusin,9895,1.6
Tim Belcher,1000789,4.1
Steve Carlton,1001964,5.3
Jim Kaat,1006660,3.9
Matt Karchner,1006697,-0.7
Eric Plunk,1010400,1.5
Bill Singer,1012007,6.2
Tom Tellmann,1012907,0.3
Ray Washburn,1013652,2.3
Jorge Julio,148,0.1
Shawn Chacon,424,0.5
Braden Looper,526,1.7
Geremi Gonzalez,1711,0.0
Juan Nicasio,7731,1.4
Joaquin Andujar,1000266,5.5
Cris Carpenter,1001978,0.5
Andy Messersmith,1008799,5.9
Stephen Randolph,1655,-0.1
Dan Serafini,1812,-0.1
Dwight Gooden,1004852,0.1
Dave Telgheder,1012906,0.8
Matt Clement,271,3.0
Kyle Farnsworth,278,1.5
Ricardo Rincon,401,0.0
Doug Brocail,551,-0.2
Randy Wolf,976,-0.1
Derek Holland,4141,1.1
Gio Gonzalez,7448,3.6
Todd Redmond,9943,0.4
Tim Birtsas,1000985,-0.1
Bill Dawley,1003090,-0.7
Dallas Green,1004989,-0.3
Mark Davis,1003067,-0.6
Jerry Don Gleaton,1004772,0.6
Joe Horlen,1006025,3.5
Jim McAndrew,1008328,0.1
Al Schroll,1011617,0.3
Paul Byrd,594,-0.1
Mike DeJean,682,-0.1
Travis Smith,1522,-0.1
Jon Lester,4930,3.3
Stan Bahnsen,1000414,1.1
Denny Lemaster,1007512,2.7
Steve Trout,1013197,1.6
Danys Baez,367,-0.9
Bryan Rekar,625,1.1
John Bale,864,0.6
Casey Cox,1002694,0.3
Rich Scheid,1011542,0.0
Danny Patterson,485,0.7
Mike Holtz,920,-0.6
Mike Williams,1014,1.6
Max Scherzer,3137,5.6
Bob Allen,1000136,0.3
Doug Bird,1000976,0.0
Marty Kutyna,1007224,-0.2
Randy Veres,1013412,-0.3
Keith Foulke,231,1.3
Mariano Rivera,844,2.1
Jonathan Papelbon,5975,1.0
Mike Armstrong,1000314,-0.5
Mudcat Grant,1004952,3.0
Cecilio Guante,1005113,0.2
Rick Langford,1007319,2.5
Fred Norman,1009632,2.2
Mel Queen,1010592,0.3
Bill Swift,1012788,1.6
Mark Buehrle,225,4.3
Jose Rijo,349,4.1
Scott Sullivan,357,0.9
Justin Miller,1313,1.2
Joe Smith,3281,0.5
Jim Bibby,1000945,1.9
Barry Jones,1006526,-0.4
Lew Krausse,1007146,-0.4
Mike Maddux,1007951,1.4
Dennis Powell,1010484,-0.2
Doug Linton,1662,0.3
Jake Diekman,5003,0.8
Juan Berenguer,1000865,2.2
Dick Hall,1005241,1.9
Johan Santana,755,5.3
Steve Karsay,829,2.0
Johnny Cueto,6893,4.1
Jim Deshaies,1003228,2.7
Ross Grimsley,1005071,0.2
Ed Lynch,1007862,1.9
Gary Wagner,1013481,-0.2
Kerry Ligtenberg,100,0.4
Adam Eaton,1029,-0.1
