Name,playerid,WAR27,WAR28
Larry Sherry,1011883,-0.3,0.1
Blake Stein,632,0.3,0.1
Eddie Guardado,727,0.0,0.4
Burke Badenhop,9736,0.3,0.8
Pete Broberg,1001454,-0.7,1.4
Frank Reberger,1010745,-0.1,0.4
T.J. Mathews,567,0.5,0.6
Mike James,1453,0.1,0.6
Jason Hammel,4538,3.2,1.1
David Purcey,8360,0.3,0.3
Randy Myers,1009427,2.0,1.3
John Lackey,1507,5.3,5.0
Matt Thornton,1918,0.2,-0.9
Matt Whiteside,1956,0.9,-0.4
Homer Bailey,8362,3.9,1.7
Jeremy Jeffress,9490,0.7,0.9
Jimmy Key,1006885,1.6,4.6
Paul Menhart,1008765,-0.4,0.2
Dale Murray,1009383,-0.9,0.3
Jason Marquis,105,-0.5,1.4
Ryan Vogelsong,1011,0.0,0.1
Andrew Cashner,8782,1.8,1.9
Tom Browning,1001566,1.5,0.6
Al Holland,1005947,1.1,1.1
Bob Priddy,1010532,0.0,0.0
Frank Viola,1013435,5.4,6.3
Greg Swindell,76,4.6,2.0
Greg Maddux,104,7.5,7.4
Logan Ondrusek,3677,-0.8,0.1
Nick Blackburn,4270,2.4,0.1
Tom Bradley,1001316,0.8,-0.4
Greg Cadaret,1001810,1.2,0.8
Nate Bump,1755,0.1,-0.2
Ross Detwiler,2859,1.0,-0.2
Dave Bush,4635,2.2,1.3
John Maine,4773,1.7,0.8
Brian Holton,1005986,-0.2,0.9
Ken McBride,1008344,2.5,-1.1
Paul Moskau,1009245,-0.4,-0.4
Bob Sadowski,1011363,1.2,0.2
Sonny Siebert,1011951,2.6,5.4
Jarrod Washburn,40,4.2,1.6
LaTroy Hawkins,729,1.1,-0.1
Brian Meadows,998,0.8,0.8
Clayton Kershaw,2036,8.7,6.4
John Rheinecker,2165,1.0,-0.2
Bryan Harvey,1005469,1.4,3.0
Dooley Womack,1014203,0.1,-0.9
Mike Hampton,430,4.6,1.9
Billy Koch,924,1.3,-0.3
Junichi Tazawa,4079,0.8,0.9
Trevor Cahill,6249,0.1,-0.1
Jeanmar Gomez,9033,0.9,0.5
George Frazier,1004308,1.0,1.3
Tim Leary,1007438,2.5,0.1
Pat Perry,1010215,-0.5,0.2
Bob Veale,1013391,1.4,6.5
Scott Elarton,426,-0.4,0.2
Armando Benitez,865,1.5,0.3
Steve Trachsel,898,1.8,2.5
Rich Harden,1772,1.9,-0.6
David Hernandez,4259,2.0,-0.3
Guillermo Moscoso,5106,1.5,0.2
Ian Kennedy,6986,2.3,0.4
Dick Stigman,1012534,3.3,1.5
Pat Zachry,1014407,0.2,0.9
Joba Chamberlain,2692,-0.7,0.7
Mike Grace,1004915,0.8,0.5
Wayne Granger,1004945,0.1,0.0
Matt Young,1014385,1.7,1.1
Barry Zito,944,3.0,2.2
Mike Timlin,1187,0.2,0.2
Ryan Madson,1852,1.2,1.2
Juan Oviedo,2886,-0.8,1.4
Greg Holland,7196,3.1,2.3
Jim Beattie,1000731,4.2,4.5
Pedro Borbon,1001195,0.6,0.8
Ted Bowsfield,1001273,1.5,0.4
Jeff Brantley,1001358,-0.2,0.3
Jackie Brown,1001522,-0.2,-0.8
Mark Eichhorn,1003712,0.0,0.5
Jack McDowell,1008473,5.2,4.9
Bill Monbouquette,1009048,3.0,2.8
Dave Stieb,1012532,4.5,0.8
Todd Wellemeyer,1709,-0.2,0.2
Heath Bell,2080,0.7,0.1
Rick Aguilera,1000086,3.6,1.3
Steve Arlin,1000303,-0.2,0.4
Dick Ruthven,1011330,3.4,1.6
Rodrigo Lopez,150,1.3,2.7
Willis Roberts,167,0.7,-0.5
Trevor Hoffman,1035,0.1,2.9
Wilson Alvarez,1193,3.8,1.3
Jim Acker,1000030,1.5,0.2
Gene Garber,1004493,0.4,1.8
Wes Gardner,1004532,0.9,0.7
Bruce Hurst,1006222,3.3,4.2
Tippy Martinez,1008200,0.3,0.5
Jason Christiansen,1111,0.4,1.7
Scott Feldman,6283,1.2,0.2
Larry Dierker,1003288,2.9,0.9
Dave Righetti,1010958,3.0,1.2
Bob Stanley,1012409,2.0,2.3
Wes Stock,1012553,0.9,-0.4
Jose Veras,2063,0.0,-0.3
Odalis Perez,668,2.9,1.6
Dennis Leonard,1007531,4.7,2.5
Bob MacDonald,1007900,0.1,-0.2
Paul Mitchell,1009009,-0.2,0.8
Donn Pall,1009968,0.3,0.0
Jeff Robinson,1011073,-0.2,-0.8
Dave Stevens,1012508,-0.5,-0.1
Ray Burris,1001729,1.8,0.1
Eric Hillman,1005830,2.1,-0.4
Mike Moore,1009122,3.1,4.6
Tim Pugh,1010560,0.1,0.0
Mark Thurmond,1013052,1.5,1.6
Brett Tomko,1056,0.5,-0.5
Jack Billingham,1000970,3.7,4.1
Bill Campbell,1001874,1.7,1.7
Rich Croushore,1002819,0.0,0.7
Gary Peters,1010228,4.3,0.7
Kevin Wickander,1013915,0.3,-0.9
Joaquin Benoit,1437,1.5,1.2
Hong-Chih Kuo,7016,0.4,2.3
Fernando Rodriguez,7558,-0.1,0.3
Cisco Carlos,1001958,0.1,0.2
Eric King,1006929,2.6,0.3
Ramon Martinez,1008193,2.2,2.0
Dennis Rasmussen,1010703,1.8,1.1
Doug Sisk,1012017,-0.5,0.3
Bob Welch,1013750,2.8,2.1
Bob Wickman,413,0.6,1.1
Jim Abbott,1000012,3.5,0.0
Frank Baumann,1000683,1.2,1.3
Norm Charlton,1002160,2.4,1.9
Mark Clark,1002296,1.8,3.7
Dave Lemanczyk,1007511,0.2,2.1
Jay Tibbs,1013055,0.9,0.2
Josh Beckett,510,5.7,4.3
Arthur Rhodes,1097,1.9,1.0
Steve Kline,1164,1.1,1.2
Ismael Valdez,1283,2.0,2.4
Rick Camp,1001901,1.1,1.4
Bill Kelso,1006820,0.0,-0.1
Rick Krivda,1007168,0.5,-0.8
Mark Langston,1007323,4.0,4.8
Tim Stoddard,1012556,1.8,-0.5
Hector Santiago,4026,0.6,0.7
Vaughn Eshelman,1003825,-0.2,0.3
Tom House,1006064,2.2,0.7
Gene Nelson,1009501,0.5,1.0
Scott Dohmann,1936,-0.1,-0.7
Daniel McCutchen,263,-0.7,-0.3
Carlos Marmol,2790,2.7,0.6
Dennis Bennett,1000838,-0.2,0.0
Darold Knowles,1007058,0.2,0.8
Joe Price,1010530,1.8,0.3
Chris Short,1011931,6.5,3.3
Bobby Witt,1014170,0.9,1.3
Zach Day,1496,-0.2,0.0
