Name,playerid,WAR35,WAR36,WAR37,WAR38
Greg Maddux,104,6.3,3.9,3.6,2.6
Jim Bunning,1001653,6.8,0.6,3.8,4.1
Mark Gardner,1004529,1.4,2.0,-0.2,2.0
Sonny Siebert,1011951,2.7,1.7,1.6,1.0
Don McMahon,1008629,0.1,0.1,0.3,0.8
Mike Timlin,1187,0.7,-0.3,1.0,0.7
Rick Aguilera,1000086,0.8,1.4,0.8,-0.7
Bobby Shantz,1011804,1.6,1.0,1.3,0.3
Scott Downs,773,0.6,0.2,0.5,-0.1
Gene Garber,1004493,-0.1,0.9,0.8,2.0
Harvey Haddix,1005184,2.7,1.8,0.6,2.0
Joaquin Benoit,1437,1.4,1.2,0.2,0.5
Mark Langston,1007323,1.7,0.0,0.1,0.3
Robin Roberts,1011046,3.5,2.0,2.9,2.9
Scott Atchison,2642,0.3,0.8,0.1,0.8
David Weathers,902,0.7,-0.4,1.3,0.0
Rick Sutcliffe,1012734,1.3,3.0,0.5,-0.4
Mike Mussina,837,3.0,2.6,5.2,2.6
Alan Embree,1030,-0.3,1.1,1.1,0.0
Tom Candiotti,1001911,4.2,2.5,2.7,1.1
Mike Remlinger,111,1.5,1.5,0.1,0.6
Jesse Orosco,667,0.3,2.0,0.1,1.0
Rick Honeycutt,1005992,0.6,0.9,0.0,0.8
Tim Belcher,1000789,1.9,1.9,0.1,-0.1
Steve Carlton,1001964,8.8,5.3,8.2,7.4
Jim Kaat,1006660,5.2,5.1,2.9,1.0
Stu Miller,1008935,1.6,1.1,2.3,1.2
Al Worthington,1014260,1.2,0.5,1.8,0.9
Paul Byrd,594,1.7,1.8,0.7,0.3
Brian Shouse,630,0.6,0.0,-0.2,1.2
Mariano Rivera,844,2.9,2.2,2.0,3.0
Dick Hall,1005241,0.3,0.9,-0.1,1.0
Tom Gordon,282,2.1,2.8,0.9,0.7
R.A. Dickey,1245,2.8,2.6,4.6,1.9
Joel Peralta,2332,1.0,0.9,0.4,0.5
Rudy Seanez,1279,0.9,1.5,-0.2,0.5
Fergie Jenkins,1006388,5.3,2.0,2.7,0.3
Don Sutton,1012745,3.0,3.9,4.6,3.4
Jose Mesa,961,1.6,0.6,-0.1,0.6
Fernando Rodney,494,2.2,1.2,1.0,-0.8
Terry Mulholland,665,1.4,2.1,1.1,-0.1
Larry Andersen,1000236,1.4,2.3,2.7,1.7
Tommy John,1006515,4.3,6.9,4.7,1.6
Greg Harris,1005415,2.5,0.5,1.2,-0.2
Jerry Reuss,1010853,1.2,2.6,-0.4,0.9
John Burkett,179,2.5,5.1,1.8,2.7
Tom Burgmeier,1001668,1.2,3.0,0.4,1.4
Paul Assenmacher,1000344,1.4,1.0,0.6,-0.1
Jamey Wright,715,0.1,-0.1,0.6,0.5
Lew Burdette,1001662,-0.1,0.9,0.8,0.4
Roger Clemens,815,8.2,3.2,3.6,5.6
Jim Perry,1010213,0.3,2.3,1.9,4.3
Dennis Cook,8,1.4,0.1,-0.1,-0.1
Tim Wakefield,219,2.7,3.6,1.4,1.8
Johnny Klippstein,1007013,1.2,-0.4,0.2,0.2
Brian Moehler,480,0.0,1.4,1.1,0.1
Kevin Brown,642,6.8,3.0,0.5,6.1
Steve Reed,1053,0.3,0.3,1.1,-0.2
Dan Plesac,1319,0.6,1.3,0.6,0.4
Barney Schultz,1011625,0.8,-0.3,0.9,0.0
Frank Tanana,1012818,3.1,0.8,1.9,0.5
Jeff Fassero,279,3.1,-0.5,1.8,1.7
Woody Williams,1190,1.9,4.5,2.9,1.1
Rick White,456,-0.9,0.5,0.1,-0.2
Chuck Finley,384,4.4,4.4,4.4,2.1
Tim Byrdak,1995,-0.5,-0.2,0.6,0.1
Tim Hudson,921,2.8,1.6,1.6,1.6
Tug McGraw,1008545,2.5,0.6,0.3,0.2
Nolan Ryan,1011348,3.5,3.4,4.0,4.4
Jose Contreras,1660,2.4,2.0,2.1,0.7
Jack Sanford,1011432,1.2,0.2,0.2,0.2
Doug Jones,1006552,2.6,0.8,1.6,0.5
Steve Renko,1010835,1.8,1.0,2.1,1.6
Scott Sanderson,1011422,0.9,1.9,0.2,0.7
Jack Morris,1009211,2.9,4.1,3.7,1.7
Aurelio Lopez,1007753,0.4,-1.0,0.1,-0.4
Jay Howell,1006098,1.1,0.5,0.7,-0.7
Darren Oliver,206,0.0,0.6,0.9,1.2
Rheal Cormier,952,-0.2,1.5,0.4,-0.4
Ron Mahay,290,0.3,0.5,0.4,-0.4
Steve Sparks,499,3.2,1.2,0.0,0.6
Phil Niekro,1009583,7.2,3.6,4.3,5.9
Buddy Groom,143,1.9,1.4,0.0,0.4
Ted Power,1010504,0.3,0.4,0.5,0.5
Randy Johnson,60,9.5,9.6,10.4,8.1
Rich Rodriguez,1276,0.4,-0.1,-0.3,0.5
Ron Reed,1010773,1.8,0.5,0.9,0.2
Roberto Hernandez,605,1.0,0.5,0.6,-1.1
