Name,playerid,WAR24,WAR25,WAR26
Dave Freisleben,1004333,1.2,-0.7,-0.3
Brian Williams,1013978,0.1,0.0,1.2
Joe Mays,740,1.9,3.1,0.5
Randall Delgado,5985,0.5,0.6,0.3
Allan Anderson,1000216,3.5,2.0,2.1
Al Fitzmorris,1004119,0.0,1.3,0.0
Danny Jackson,1006295,2.9,4.3,5.2
Chris Knapp,1007026,1.4,1.0,-0.8
Joe Niekro,1009582,1.6,1.6,0.2
Scott Sanders,1011423,0.8,2.1,1.1
Terry Adams,946,1.0,0.5,0.3
Gavin Floyd,3886,-0.1,2.3,4.0
Ryan Webb,7474,0.7,0.2,0.7
Dennis Eckersley,1003660,4.4,2.9,3.2
John Hiller,1005817,1.6,1.0,0.5
Gaylord Perry,1010210,-0.3,3.6,2.3
Rick Wise,1014155,3.8,4.6,4.8
Mike Stanton,849,0.8,0.1,0.3
Charlie Morton,4676,0.0,1.6,-0.3
Tom Gorzelanny,6244,3.1,-0.7,0.7
Joakim Soria,6941,1.3,1.6,1.9
Jim Bouton,1001241,3.6,2.4,0.0
Max Leon,1007542,1.3,0.7,0.1
Jon Lieber,287,1.7,1.2,1.4
Brett Oberholtzer,3855,2.0,0.2,-1.0
Dana Eveland,5508,2.3,0.1,0.0
Dallas Braden,8099,0.6,2.9,3.5
Don Drysdale,1003516,3.5,6.5,5.8
Jim McGlothlin,1008532,1.7,2.1,1.4
Ed Whitson,1013911,1.2,3.2,0.7
Mike Thurman,852,0.4,1.7,0.9
Mike Kekich,1006764,0.5,0.0,0.8
Joey McLaughlin,1008614,1.2,0.5,-1.0
Gary Glover,234,0.5,0.8,0.3
Britt Burns,1001702,3.1,2.2,3.8
Allen Watson,1013675,-0.1,1.0,1.1
Jim Willoughby,1014047,-0.3,-0.3,0.0
John Smoltz,115,3.7,5.0,3.9
Chad Billingsley,5842,2.7,4.1,2.6
Jack Armstrong,1000313,0.1,3.3,0.0
J.R. Richard,1010913,0.5,2.3,3.3
Jeremy Affeldt,583,2.5,1.0,0.3
T.J. McFarland,3237,0.4,0.5,-0.1
Bill Gullickson,1005136,3.4,1.8,3.0
Catfish Hunter,1006199,3.1,3.2,4.5
Clay Kirby,1006960,1.6,0.4,4.1
Julian Tavarez,541,0.0,0.3,-0.3
Cla Meredith,7613,1.0,0.4,0.2
Doyle Alexander,1000122,1.2,1.3,1.7
Larry McWilliams,1008700,0.7,1.1,0.5
Randy Moffitt,1009027,0.7,0.2,-0.4
Ron Taylor,1012885,-0.1,2.1,-0.2
Ron Willis,1014036,-0.4,-0.3,-0.5
Chad Jenkins,10326,-0.1,0.2,0.2
Sonny Gray,12768,3.5,3.9,0.9
Grant Jackson,1006298,1.1,0.6,4.3
Chad Gaudin,1783,1.8,0.7,1.9
Mat Latos,3815,2.7,5.0,1.8
Joe Hudson,1006138,0.4,-0.3,0.2
Chad Ogea,1009744,1.5,1.9,1.7
Juan Cruz,273,0.7,0.5,-0.2
Mark Wohlers,414,1.0,2.6,2.2
Ben Sheets,710,3.8,8.0,3.7
Jesus Sanchez,1476,-1.2,0.8,0.4
Wade Davis,7441,1.1,1.4,1.0
Lindy McDaniel,1008441,2.6,0.7,1.3
Mike Witt,1014174,4.7,6.7,4.0
Kenley Jansen,3096,2.2,2.5,2.2
Lerrin LaGrow,1007255,0.0,1.7,1.5
Jeff Musselman,1009407,0.1,1.3,-0.3
Pete Filson,1004046,0.6,-0.2,0.2
Dave LaRoche,1007354,0.1,-0.3,-0.1
Wayne Gomes,191,-0.2,0.8,0.0
Chan Ho Park,1267,2.1,3.7,1.2
Kenny Rogers,1277,0.8,1.3,-0.5
Mitchell Boggs,3344,-0.4,0.6,0.0
Matt Harrison,5551,-0.1,4.0,3.5
Steve Foucault,1004262,2.7,-0.9,-0.8
Sparky Lyle,1007859,1.3,0.6,0.2
Andrew Miller,6785,0.7,-0.4,-0.1
Charles Hudson,1006134,2.5,2.2,1.0
Shane Rawley,1010719,1.6,0.9,3.2
Kevin Appier,3,4.8,6.8,4.0
Ernesto Frieri,5178,0.4,0.6,0.8
Don Carrithers,1001992,0.2,0.7,0.2
Liam Hendriks,3548,-0.1,0.4,1.5
Eric O'Flaherty,5746,0.4,0.4,1.2
Wily Peralta,7738,0.9,1.5,0.2
Dick Lange,1007316,-0.5,0.6,-0.7
Ben McDonald,1008454,2.0,4.5,3.0
Brandon Beachy,8851,2.4,1.1,0.2
Steve Barber,1000530,2.3,5.4,1.1
Ross Baumgarten,1000689,1.5,1.8,0.9
Jim Palmer,1009973,6.2,4.6,4.4
Kameron Loe,4422,0.7,1.2,0.4
Randy Tomlin,1013111,1.6,2.8,3.0
Denny Neagle,441,0.4,1.8,4.2
Kirk Rueter,1128,1.0,0.9,3.0
Felix Doubront,1478,1.2,2.2,-0.2
Brett Cecil,2660,0.5,0.1,0.9
Jon Niese,4424,2.8,2.5,2.2
Doc Medich,1008714,3.5,3.4,3.7
Bruce Sutter,1012743,5.2,2.3,4.8
Danny Darwin,1002996,2.5,1.7,1.0
Chris Peters,1010225,0.0,-0.6,1.9
George Stone,1012565,2.7,-0.2,1.7
Jake Westbrook,412,0.1,1.0,3.0
Jose Lima,475,0.4,2.7,4.7
Ryan Dempster,517,2.2,1.4,0.7
Dave Burba,1239,-0.2,0.5,0.1
Edgar Gonzalez,1727,0.3,-0.1,0.4
Glenn Abbott,1000010,0.3,0.4,1.5
Randy Martz,1008207,0.3,0.3,0.5
Paul Splittorff,1012346,3.7,3.9,4.1
Joel Pineiro,1094,3.5,1.8,1.8
Jason Davis,1598,0.8,0.2,1.1
Justin Thompson,8217,4.9,4.4,1.1
Ken Brett,1001402,2.6,4.0,0.7
Bob Scanlan,1011489,1.1,0.5,0.3
Chris Reitsma,348,1.2,0.3,0.5
Matt Cain,4732,3.3,4.0,4.5
Jerry Garvin,1004558,1.3,0.5,-0.3
Xavier Hernandez,1005715,-0.8,0.4,1.1
Craig McMurtry,1008651,0.6,-0.2,0.1
John Smiley,1012084,2.2,1.9,3.4
Wade Miley,8779,-0.1,3.9,1.6
Erasmo Ramirez,10314,-0.6,2.3,-0.5
Richard Dotson,1003424,2.9,2.0,0.8
Charlie Lea,1007423,0.5,2.3,3.2
Bryan Clark,1002270,1.3,1.4,1.0
Wil Ledezma,1669,-0.2,1.0,-0.4
Tim Lollar,1007715,-0.2,-0.3,2.3
Roger McDowell,1008475,0.9,1.4,0.0
Tommy Hunter,1157,0.5,-0.4,0.7
Wade Blasingame,1001057,0.0,-0.2,1.9
Marty Bystrom,1001802,2.2,1.2,-0.3
Ron Davis,1003075,1.1,1.6,0.0
Sammy Stewart,1012528,-0.3,0.5,-0.1
Brian Barnes,1000560,0.7,0.3,0.1
Manny Corpas,2807,1.2,0.8,0.4
Roger Bailey,1000429,0.2,0.6,1.2
Dave Schmidt,1011580,0.3,2.5,0.6
Mike Torrez,1013134,-0.4,2.2,1.0
Sean Marshall,5905,1.1,0.7,0.8
Jaime Garcia,8137,3.2,2.6,0.5
Bill Castro,1002077,0.0,-0.1,0.3
Reggie Cleveland,1002347,3.5,4.3,1.5
Dick Drago,1003475,2.5,3.8,4.7
Bob Kipper,1006956,0.5,-0.3,-0.2
Wayne Twitchell,1013244,2.7,3.5,0.4
Edinson Volquez,3990,3.6,0.2,0.7
James Russell,4089,-0.4,-0.2,0.7
Kyle Hendricks,12049,1.6,3.2,4.1
Bob Miller,1008877,2.7,1.1,0.4
Mel Rojas,1011153,0.4,1.4,0.3
Lary Sorensen,1012279,2.4,3.0,2.0
Diego Segui,1011725,1.0,2.0,1.7
Bob Shirley,1011911,1.9,2.3,-0.1
Fred Talbot,1012813,0.7,0.4,-1.1
Al Downing,1003450,3.0,1.8,3.9
Dennis Ribant,1010890,1.6,1.0,-0.4
Jeff Suppan,633,2.8,1.9,2.5
Matt Keough,1006858,2.2,1.6,-1.4
Jim Lonborg,1007724,2.8,5.7,0.2
Jim Slaton,1012054,2.1,0.8,4.1
Andy Benes,1144,4.7,3.5,4.2
Huston Street,8258,1.1,1.5,0.8
Jeff Ballard,1000490,1.0,2.1,-0.6
Jim Roland,1011156,-0.2,0.5,0.6
Danny Graves,326,0.4,0.8,0.8
Scott Olsen,4529,1.2,0.2,0.3
Clay Carroll,1001997,-0.1,1.5,0.2
Ed Vande Berg,1013348,0.8,0.6,0.5
Dave Von Ohlen,1013454,-0.1,0.5,0.0
Andy Pettitte,840,4.6,7.2,3.2
Burt Hooton,1006005,2.4,3.9,3.1
Jim Ray,1010726,1.5,-0.3,0.8
Felix Heredia,1304,0.3,0.4,-0.2
Jeff Locke,2929,0.2,1.1,0.1
John Danks,6329,2.7,4.5,2.9
Jay Hook,1005999,-0.6,1.4,-0.1
Ramiro Mendoza,836,1.1,1.7,2.0
Daniel Bard,7115,0.7,1.4,1.3
Tom Hall,1005262,1.1,0.4,-0.2
Rick Reuschel,1010852,6.1,4.7,4.7
Jason Jennings,434,2.2,1.5,1.4
Mike Jackson,732,0.6,0.1,1.5
Doug Davis,1244,0.5,3.6,0.6
Adam Wainwright,2233,1.2,3.7,2.4
Vida Blue,1001094,5.5,5.1,7.6
Dean Chance,1002130,3.2,2.9,6.9
Rich Gale,1004444,1.8,1.0,1.8
Juan Guzman,1005162,3.4,5.5,4.3
Brian Kingman,1006938,1.9,2.0,0.8
Ben Rivera,1010999,0.9,1.3,-0.4
Carlos Silva,973,0.1,2.6,2.1
Josh Johnson,4567,2.0,5.6,6.1
Craig Kimbrel,6655,3.1,2.2,2.5
Jesse Jefferson,1006380,-0.2,0.0,-0.7
Bob Ojeda,1009756,0.2,1.8,2.8
Bob Forsch,1004233,1.3,3.0,0.4
John Martin,1008179,0.8,0.5,-0.3
Pascual Perez,1010185,0.9,1.3,4.0
Dan Spillner,1012342,-0.4,-0.5,1.3
Jordan Zimmermann,4505,-0.3,3.1,3.3
Jonathan Broxton,4759,2.0,2.6,1.0
Vance Worley,6435,1.9,-0.2,1.4
Yovani Gallardo,8173,3.6,2.7,2.0
Anthony DeSclafani,13050,0.1,3.2,2.1
Bill Greif,1005027,2.1,-0.9,-0.7
Ken Patterson,1010067,-0.8,-0.3,-0.2
Craig Swan,1012754,0.1,1.5,1.7
Jay Powell,1271,0.1,1.2,0.3
Mike Norris,1009637,1.0,6.0,0.9
Dave Stewart,1012519,0.3,0.4,1.7
Derek Lowe,199,0.4,2.4,2.2
Dan Miceli,1463,0.1,-0.6,0.3
Dallas Keuchel,9434,-0.5,1.1,3.4
Dennis Lamp,1007284,0.2,2.9,3.3
Greg Hibbard,1005764,2.2,3.5,1.0
Jon Matlack,1008246,7.5,4.4,4.4
Zach McAllister,2895,1.7,1.6,1.4
Mike Pelfrey,5203,3.1,1.9,2.8
Gene Brabender,1001293,0.9,2.0,1.2
Rick Waits,1013494,1.4,1.5,2.8
Paul Quantrill,669,1.2,-0.1,2.0
Gil Meche,1089,1.5,1.1,0.5
Zach Miner,3193,1.0,0.5,0.9
Francisco Liriano,3201,1.4,0.7,5.6
Bob Gibson,1004662,1.1,3.9,6.0
Neal Heaton,1005568,1.3,2.0,0.9
Phil Regan,1010785,0.4,1.3,0.3
Ryan Glynn,686,0.1,0.2,-0.2
Mark Mulder,932,3.9,4.5,2.4
Brett Anderson,8223,0.9,0.3,1.1
John Candelaria,1001909,2.7,2.2,4.0
Will Smith,8048,0.5,1.3,0.7
Bobby Jenks,8645,1.0,1.8,2.2
Ken Forsch,1004234,4.1,0.8,2.6
Wade Miller,568,2.8,3.4,3.3
Carlos Villanueva,4138,0.7,0.5,0.1
Cole Hamels,4972,4.7,3.7,3.6
Andy Hassler,1005480,1.5,2.2,1.7
Dan Schatzeder,1011527,1.3,2.1,-0.5
Pete Schourek,1011608,0.9,0.7,4.2
Rod Scurry,1011700,0.2,0.5,1.0
Livan Hernandez,1116,2.9,4.5,2.3
Kevin Millwood,106,5.5,4.0,0.9
Edwin Jackson,1841,1.5,3.7,3.2
Kevin Gross,1005088,3.6,1.5,0.8
Don Gullett,1005134,2.4,1.3,2.4
Barry Latman,1007377,0.5,1.6,1.4
Fritz Peterson,1010227,3.5,2.8,3.6
Zack Greinke,1943,4.2,8.6,4.9
Ian Snell,2227,1.9,3.4,2.2
Ubaldo Jimenez,3374,4.2,5.3,5.9
Lance Cormier,4346,0.1,0.1,-1.0
Paul Maholm,8678,1.4,1.8,3.2
Francisco Barrios,1000603,3.3,1.5,0.7
Bill Stafford,1012375,0.4,0.6,0.9
David Cone,1680,0.5,5.3,3.3
Jose Quintana,11423,3.5,5.0,4.3
Nelson Briles,1001432,2.4,3.4,0.7
Mark Gubicza,1005115,3.8,6.2,6.3
Melido Perez,1010183,3.4,2.0,5.9
Luis Tiant,1013054,2.8,2.5,3.7
Tony Pena,4573,-0.1,0.7,1.0
J.C. Romero,754,0.6,0.3,1.6
Blue Moon Odom,1009726,2.9,0.2,0.1
Bartolo Colon,375,0.7,4.4,3.8
Daniel Cabrera,1931,2.5,2.6,1.7
Joe Blanton,4849,2.2,3.2,5.3
Garrett Olson,9889,0.9,-0.6,-0.1
Ray Sadecki,1011360,1.2,-0.3,4.0
Lee Smith,1012175,2.7,2.4,2.1
Eric Gagne,650,0.0,1.3,3.6
Kyle Lohse,739,2.8,1.0,1.6
Felix Hernandez,4772,6.8,5.3,6.6
Drew Smyly,11760,1.8,2.3,1.0
Steve Ontiveros,1009826,1.0,0.1,1.7
Oliver Perez,1514,0.1,2.7,1.6
Bert Blyleven,1001098,6.2,6.7,4.9
Wally Bunker,1001652,2.3,0.4,-0.1
Bob Hendley,1005637,0.9,1.0,-0.9
Anibal Sanchez,3284,0.3,0.7,4.2
Jeremy Hellickson,4371,2.0,0.8,1.3
Danny Salazar,5867,1.8,3.0,2.6
Chris Sale,10603,4.9,5.1,5.6
Rich Gossage,1004894,2.0,4.2,2.4
Dave Morehead,1009156,1.3,0.7,-0.6
Javier Vazquez,801,6.1,4.6,6.0
C.J. Wilson,3580,0.3,0.0,0.7
Willie Fraser,1004306,-0.7,0.6,0.5
Bill Lee,1007448,1.1,0.3,5.2
Bruce Ruffin,1011294,0.4,0.7,0.9
Tom Glavine,90,2.9,5.4,4.6
Jason Bergmann,4640,-0.1,0.8,0.8
Dennis Martinez,1008161,4.3,-0.2,2.8
Ralph Terry,1012929,2.2,2.6,4.0
Duaner Sanchez,1518,0.0,0.6,0.8
Doug Bochtler,1001107,0.4,0.4,-0.3
Kevin Correia,1767,-0.4,1.0,1.1
Nino Espinosa,1003830,0.0,2.0,0.0
Tommy Greene,1005013,2.8,0.2,4.8
Erik Hanson,1005333,2.4,6.6,3.5
Dave Leiper,1007498,-0.3,0.3,0.7
Calvin Schiraldi,1011563,1.3,0.3,2.8
Larry Sherry,1011883,0.2,0.8,-0.2
Blake Stein,632,-0.4,0.1,0.7
Eddie Guardado,727,0.3,0.3,0.4
Jhoulys Chacin,2608,0.4,4.2,0.3
Cecil Upshaw,1013292,0.2,0.8,0.8
Jason Hammel,4538,0.3,-0.2,3.5
Randy Myers,1009427,1.5,1.7,1.6
Joe Sparma,1012307,-0.6,2.2,1.4
Mac Suzuki,1485,0.1,2.3,-0.1
John Lackey,1507,1.8,3.1,5.3
Homer Bailey,8362,1.6,1.3,2.4
Jimmy Key,1006885,2.8,3.4,5.6
Dale Murray,1009383,1.0,1.6,1.1
Jason Marquis,105,0.0,1.8,0.7
Frank Viola,1013435,3.5,3.9,2.9
Greg Swindell,76,3.3,2.7,5.9
Greg Maddux,104,5.1,5.8,7.0
Don Aase,1000003,1.8,1.9,0.7
Tom Bradley,1001316,7.7,5.9,2.6
Dave Bush,4635,1.9,1.2,3.8
John Maine,4773,-0.3,0.9,3.2
Paul Moskau,1009245,0.9,0.7,2.1
Jarrod Washburn,40,1.0,0.3,2.5
Tim Redding,573,0.7,2.7,0.2
LaTroy Hawkins,729,-0.1,1.6,1.4
Brian Meadows,998,0.7,-0.1,0.7
Clayton Kershaw,2036,6.2,7.3,8.0
Mike Parrott,1010024,4.3,0.1,1.8
Mike Hampton,430,3.1,2.3,4.9
Billy Koch,924,1.0,1.8,0.2
Trevor Cahill,6249,2.4,0.7,0.6
Jeanmar Gomez,9033,-0.1,0.2,-0.5
Armando Benitez,865,1.7,0.4,3.1
Steve Trachsel,898,0.7,1.6,1.7
David Hernandez,4259,-0.6,0.8,1.1
Aaron Loup,10343,0.9,0.6,0.5
Dick Stigman,1012534,0.8,0.5,1.5
Pat Zachry,1014407,3.6,1.2,1.4
Wayne Granger,1004945,0.2,0.8,0.4
Bob Milacki,1008855,2.2,0.0,2.7
Matt Young,1014385,3.3,1.3,3.5
Barry Zito,944,4.5,4.4,3.1
Ryan Madson,1852,0.8,0.9,0.4
Jim Beattie,1000731,0.7,1.0,1.7
Ryan Bowen,1001248,-1.2,1.4,-0.1
Mike Kilkenny,1006901,1.1,2.0,0.3
Jack McDowell,1008473,2.9,5.2,4.8
Bill Monbouquette,1009048,4.1,5.2,5.4
Dave Stieb,1012532,4.8,5.1,5.6
Sergio Mitre,1773,-0.1,-0.1,2.4
Dick Ruthven,1011330,0.4,3.9,2.1
Jose Silva,354,1.9,1.4,1.7
Wilson Alvarez,1193,2.8,1.5,4.2
Renyel Pinto,2180,0.1,-0.4,0.1
Jim Acker,1000030,0.3,0.6,-0.1
Bruce Hurst,1006222,0.4,2.6,1.8
John Rocker,1273,2.3,0.4,1.1
Scott Feldman,6283,-0.4,0.6,2.9
Dave Righetti,1010958,5.4,2.6,2.7
Bob Stanley,1012409,4.0,2.5,0.3
Scott Diamond,5089,0.3,2.5,0.1
Odalis Perez,668,1.7,4.9,2.2
Noah Lowry,1833,3.5,1.3,1.2
Ricky Romero,3403,2.5,3.8,2.6
Dennis Leonard,1007531,2.4,3.8,7.9
Dave Stevens,1012508,-0.2,-0.9,-0.6
Trevor May,6398,0.3,2.5,0.4
Ray Burris,1001729,2.4,2.8,2.1
Mike Moore,1009122,4.2,5.9,3.7
Brett Tomko,1056,1.5,3.6,1.4
Oscar Villarreal,1654,0.0,0.4,-1.0
Aaron Laffey,6248,1.3,0.6,-0.6
Bill Campbell,1001874,0.6,2.2,0.7
Brian Holman,1005969,2.5,2.7,2.2
Steve Woodard,1285,3.2,1.1,1.1
Joaquin Benoit,1437,0.7,-0.1,1.0
James McDonald,5523,0.0,1.5,0.7
Hong-Chih Kuo,7016,1.4,0.4,2.2
Eric King,1006929,0.4,1.0,2.2
Ramon Martinez,1008193,1.1,1.9,1.9
Bob Welch,1013750,1.9,3.3,3.7
Bob Wickman,413,0.9,1.6,0.8
Jim Abbott,1000012,4.4,2.3,1.3
Mark Clark,1002296,0.2,0.5,1.6
Dave Lemanczyk,1007511,1.0,0.5,3.4
Jay Tibbs,1013055,2.8,0.6,0.8
Josh Beckett,510,3.3,4.2,1.0
Vladimir Nunez,532,1.1,0.0,0.6
Arthur Rhodes,1097,0.5,0.2,1.0
Steve Kline,1164,-0.6,0.8,0.6
Ismael Valdez,1283,2.2,2.2,0.4
J.P. Howell,8245,0.4,1.5,0.7
Mark Langston,1007323,-0.7,4.1,6.4
Hector Santiago,4026,0.0,1.3,0.5
Mike Minor,10021,0.7,3.3,0.5
Bill Laskey,1007367,2.4,0.9,1.0
Gene Nelson,1009501,0.0,1.4,1.8
Marc Valdes,1013313,0.0,1.0,-0.3
Todd Burns,1001721,1.3,1.3,-0.1
Greg Mathews,1008237,0.8,2.4,0.2
Carlos Marmol,2790,1.7,1.4,0.8
Jordan Walden,3271,0.5,0.8,0.8
Dennis Bennett,1000838,1.3,1.5,0.9
Darold Knowles,1007058,0.9,0.6,0.9
Gregg Olson,1009791,2.2,1.6,1.5
Joe Price,1010530,0.8,0.4,2.0
Chris Short,1011931,1.1,3.4,5.6
Bobby Witt,1014170,2.4,2.5,5.0
Zach Day,1496,0.2,1.4,1.2
Stan Belinda,1000792,-0.3,-0.3,1.0
Andy Hawkins,1005514,0.2,2.0,1.3
Roger Pavlik,1010087,0.9,1.9,0.0
Kevin Siegrist,8180,-0.2,1.3,0.0
Ed Halicki,1005228,4.4,3.3,3.3
Dave McNally,1008655,0.7,4.5,4.7
Bob Owchinko,1009914,0.2,0.6,0.3
Brad Penny,535,1.0,3.1,3.0
Sterling Hitchcock,824,2.0,2.7,0.7
David Weathers,902,1.0,0.4,0.4
Darryl Kile,1163,2.4,0.8,1.7
Bob Anderson,1000219,1.3,1.8,0.6
Ken Holtzman,1005989,5.8,3.6,2.7
Rick Sutcliffe,1012734,-0.4,-0.3,3.5
Todd Stottlemyre,75,1.2,2.7,2.6
Mike Mussina,837,2.8,3.4,5.1
Rod Beck,1730,1.4,-0.3,0.0
David Robertson,8241,0.7,0.8,2.3
Ron Schueler,1011622,1.1,1.8,1.5
John Strohmayer,1012626,0.1,0.2,-0.5
Shawn Estes,873,3.6,1.8,2.4
Tim Lincecum,5705,7.2,7.5,4.3
Tommy Boggs,1001123,2.8,1.7,0.7
Curt Young,1014368,1.1,-1.2,2.8
Charles Nagy,397,3.2,7.0,0.6
Danny Frisella,1004365,0.6,1.3,0.0
Randy Jones,1006582,2.5,4.3,4.6
Jake Arrieta,4153,0.8,-0.1,1.6
J.J. Hoover,9037,0.5,0.7,-0.4
Dick Ellsworth,1003754,1.7,3.0,4.0
Butch Metzger,1008811,1.0,-0.8,-0.4
Francisco Rodriguez,1642,2.4,1.9,1.5
Dock Ellis,1003747,4.2,3.4,3.7
Alex Fernandez,1003993,2.4,4.5,4.7
Mike Flanagan,1004133,0.6,4.4,4.5
Rick Honeycutt,1005992,1.5,2.2,2.5
Mitch Williams,1014025,-0.5,0.0,0.0
Julio Santana,496,0.5,-0.4,0.1
Brandon Webb,1692,4.3,2.6,4.8
Justin Grimm,11720,0.6,0.7,0.6
Steve Carlton,1001964,4.9,3.6,3.1
Jim Kaat,1006660,1.9,4.7,4.3
Eric Plunk,1010400,0.8,0.0,0.2
Bill Singer,1012007,4.2,6.1,2.0
Ray Washburn,1013652,1.9,1.5,0.3
Jorge Julio,148,-0.4,0.0,-0.3
Shawn Chacon,424,-0.4,2.2,-1.1
Braden Looper,526,0.5,0.1,0.1
Juan Nicasio,7731,1.3,0.9,2.1
Joaquin Andujar,1000266,1.2,0.6,1.3
Jason Jacome,1006330,0.4,0.3,-0.4
Andy Messersmith,1008799,2.3,3.5,3.5
Dave Pagan,1009949,0.8,0.1,1.0
Dave Rucker,1011279,0.8,0.0,0.5
Dan Serafini,1812,0.4,-0.5,0.2
Dwight Gooden,1004852,1.8,6.8,4.0
Matt Clement,271,2.1,1.6,1.8
Kyle Farnsworth,278,-0.3,2.0,-0.4
Randy Wolf,976,3.4,3.9,2.5
Derek Holland,4141,3.2,1.5,4.5
Gio Gonzalez,7448,3.2,3.3,5.0
William Van Landingham,1013358,1.7,1.3,-0.2
Tommy Hanson,9129,1.2,0.2,0.4
Mark Davis,1003067,1.5,1.6,0.8
Joe Grahe,1004939,0.8,0.1,0.0
Joe Horlen,1006025,1.4,0.7,4.5
Jim McAndrew,1008328,0.9,1.7,3.2
Jon Lester,4930,4.2,5.4,5.0
Jeremy Sowers,9083,-0.1,0.4,1.1
Stan Bahnsen,1000414,1.0,2.3,2.2
Denny Lemaster,1007512,1.4,1.9,1.8
Dick Selma,1011737,1.7,3.8,2.4
Steve Trout,1013197,1.5,2.4,3.4
Danys Baez,367,2.2,0.8,0.5
Pete Redfern,1010751,1.9,1.7,1.5
Mike Williams,1014,0.2,0.1,0.5
Max Scherzer,3137,2.7,4.0,2.3
Cody Allen,12183,1.0,1.2,2.6
Doug Bird,1000976,1.5,1.6,2.8
Keith Foulke,231,0.0,0.4,2.9
Jonathan Papelbon,5975,0.3,3.1,2.1
Vince Colbert,1002408,-0.2,0.5,-0.4
Mudcat Grant,1004952,-0.7,1.6,0.0
Cecilio Guante,1005113,0.1,1.5,-0.2
Mark Buehrle,225,4.3,4.5,5.9
Jose Rijo,349,2.1,4.5,6.1
Joe Smith,3281,0.3,0.2,-0.2
Barry Jones,1006526,-0.3,-0.1,0.2
Lew Krausse,1007146,0.4,1.0,-0.3
Alex Cobb,6562,1.8,2.3,2.5
Scott Garrelts,1004546,1.5,1.8,1.3
Johan Santana,755,3.7,6.8,7.1
Johnny Cueto,6893,2.5,3.0,4.3
Anthony Reyes,7105,0.2,0.5,0.5
Ross Grimsley,1005071,4.2,0.9,1.1
Adam Eaton,1029,0.1,2.5,2.4
Garrett Richards,9784,0.2,1.7,4.2
Steve Blass,1001058,1.8,0.4,2.6
George Culver,1002870,2.4,0.4,0.7
Jerry Johnson,1006464,0.3,0.3,0.1
Tommie Sisk,1012018,0.6,2.3,0.4
Julio Solano,1012266,0.1,-0.4,-0.7
Tom Gordon,282,1.0,2.5,2.2
Ken Howell,1006100,0.9,0.4,0.2
Robbie Ross Jr.,6819,1.0,-0.1,0.1
Luis DeLeon,1003169,1.9,-1.0,-0.1
Fergie Jenkins,1006388,4.5,6.3,8.2
Barry Moore,1009089,-0.2,0.6,0.3
Don Sutton,1012745,3.9,1.9,7.1
Juan Rincon,752,0.7,2.4,2.2
Jose Mesa,961,0.5,0.8,0.9
Rob Bell,1492,-0.2,0.8,0.1
Matt Garza,3340,3.3,2.8,2.1
Bobby Bolin,1001146,1.4,1.4,1.6
