Name,playerid,WAR27,WAR28,WAR29
Scott Sanders,1011423,3.6,0.1,0.2
Mark Williamson,1014022,1.3,0.6,1.6
Miguel Batista,46,0.7,2.0,-0.9
Terry Adams,946,0.8,4.3,1.9
Gavin Floyd,3886,4.2,3.1,1.9
Ryan Webb,7474,0.5,0.7,0.1
Dennis Eckersley,1003660,3.1,0.8,3.2
Gaylord Perry,1010210,7.3,5.6,5.5
Rick Wise,1014155,5.1,1.0,2.7
Mike Stanton,849,0.3,-0.1,0.7
Charlie Morton,4676,2.0,0.4,1.4
Tom Gorzelanny,6244,1.8,0.7,0.1
Jim Bouton,1001241,0.9,-0.2,0.0
Kelly Downs,1003453,2.9,0.9,1.0
Tom Hausman,1005505,0.0,0.1,-0.1
Al Jackson,1006288,1.3,2.0,2.3
Jon Lieber,287,3.2,2.6,4.5
Don Drysdale,1003516,6.9,3.4,4.1
Jim McGlothlin,1008532,1.6,0.4,-1.1
Tim Scott,1011694,1.1,0.4,-0.3
Ed Whitson,1013911,1.1,-0.1,2.6
Chad Harville,915,-0.1,-0.6,0.0
Josh Towers,1489,1.1,3.6,-0.5
Tim Crews,1002765,0.7,0.0,1.1
Rich Garces,189,-0.3,0.7,1.3
Jason Isringhausen,1158,0.9,1.8,2.5
David Phelps,6316,0.4,1.2,2.0
Jim Willoughby,1014047,0.4,0.4,0.7
John Smoltz,115,2.1,4.6,8.4
J.R. Richard,1010913,5.0,6.4,8.9
Dick Tidrow,1013056,2.4,0.1,1.5
Mike Morgan,67,3.1,0.5,2.5
Jeremy Affeldt,583,-0.5,0.4,0.4
Jason Frasor,1906,0.6,0.2,1.0
Wesley Wright,5960,0.5,0.0,0.3
Catfish Hunter,1006199,0.5,6.3,5.7
Dennys Reyes,444,1.1,-0.2,0.9
Julian Tavarez,541,1.5,2.2,1.0
Al Leiter,883,0.9,2.5,3.0
Doyle Alexander,1000122,1.4,1.2,2.9
Larry McWilliams,1008700,0.9,2.6,4.3
Randy Moffitt,1009027,0.2,1.1,0.3
Scott Ruskin,1011309,0.4,0.1,0.0
Ron Taylor,1012885,0.0,0.2,0.9
Aaron Heilman,1751,1.7,0.9,-0.4
Corey Kluber,2429,2.9,7.1,5.5
Dick Woodson,1014236,2.6,1.0,-0.4
J.J. Putz,1795,-0.2,-0.1,3.4
Danny Farquhar,8501,0.8,-0.2,-0.4
Grant Jackson,1006298,1.5,1.1,0.9
Troy Percival,29,1.1,1.7,0.6
Steve Cishek,6483,1.5,2.3,0.1
Armando Reynoso,72,2.0,0.3,0.7
Juan Cruz,273,1.6,0.6,0.5
Ben Sheets,710,4.0,2.5,4.7
Wade Davis,7441,1.5,3.1,2.0
Manny Acosta,8725,-0.6,-0.1,0.3
Lindy McDaniel,1008441,0.6,1.6,0.5
Pedro Ramos,1010681,0.6,2.4,2.4
Mike Witt,1014174,4.4,2.7,1.4
Juan Acevedo,458,-0.2,1.3,-0.3
Roberto Hernandez,3273,0.6,0.2,3.0
Luis Aquino,1000285,2.0,0.3,1.5
Bob Johnson,1006430,4.6,0.9,0.1
Kris Benson,982,0.8,1.2,4.0
John Butcher,1001762,3.3,2.7,0.3
Woodie Fryman,1004381,0.3,2.9,3.0
Frank LaCorte,1007239,0.1,0.4,0.6
Dave LaRoche,1007354,1.3,2.6,0.3
Erik Bedard,126,4.6,5.0,1.0
Josh Fogg,989,1.7,0.5,1.7
Chan Ho Park,1267,3.9,4.3,1.0
Kenny Rogers,1277,1.1,3.6,2.5
Chris Narveson,2141,0.3,1.1,1.3
Fernando Abad,4994,0.3,0.6,-0.6
Gary Lavelle,1007389,0.1,3.0,0.9
Sparky Lyle,1007859,1.5,1.5,2.0
Andrew Miller,6785,0.5,0.3,2.2
Charles Hudson,1006134,0.1,1.5,1.0
Shane Rawley,1010719,3.2,1.6,1.6
Kevin Appier,3,5.3,6.3,5.2
Scot Shields,35,2.4,2.1,2.2
Luis Vizcaino,714,1.5,-0.5,0.4
Charlie Hough,1006050,-0.3,-0.4,0.5
Roger Nelson,1009511,1.0,3.4,0.0
Dave Otto,1009905,-0.1,-0.2,-0.2
Tom Koehler,6570,0.6,2.2,0.8
John Habyan,1005176,2.6,0.7,0.3
Jack Hamilton,1005274,-0.3,0.8,0.4
Ben McDonald,1008454,1.0,4.2,3.0
Travis Harper,1211,0.7,0.7,-0.9
Michael Wuertz,1856,0.4,0.7,0.1
Vic Albury,1000109,0.1,-1.1,0.3
Steve Barber,1000530,2.9,2.6,0.6
Steve Crawford,1002749,1.6,0.4,-0.6
Teddy Higuera,1005799,5.1,6.7,5.9
Carl Morton,1009230,0.6,0.8,4.4
Jim Palmer,1009973,4.6,1.9,6.9
Charlie Williams,1013980,-0.4,-0.2,-0.5
Nelson Cruz,554,0.6,0.4,0.0
Kyle Snyder,1689,0.3,0.3,-0.5
Denny Neagle,441,3.4,5.2,3.1
Vic Darensbourg,516,1.2,-0.3,0.5
Hideo Nomo,666,4.4,3.4,1.4
Kirk Rueter,1128,0.9,1.4,1.2
Brett Cecil,2660,1.2,1.3,0.4
Jon Niese,4424,2.4,0.6,-0.7
Chris Ray,6315,-0.3,0.0,0.2
Doc Medich,1008714,2.7,1.8,2.4
Bruce Sutter,1012743,1.9,1.1,0.2
Albert Williams,1013971,2.0,1.2,0.9
Danny Darwin,1002996,3.2,3.7,1.3
Pat Jarvis,1006363,4.3,1.8,5.5
Damaso Marte,247,1.6,2.5,0.5
Jake Westbrook,412,2.9,3.6,1.7
Jose Lima,475,-0.1,-0.2,0.0
Dave Burba,1239,0.6,1.2,2.3
Glenn Abbott,1000010,1.2,0.2,2.5
Mike Henneman,1005656,0.5,1.2,1.8
Alejandro Pena,1010140,0.4,0.8,1.7
Paul Splittorff,1012346,1.4,2.0,0.9
David Riske,402,0.1,-0.1,0.0
Todd Jones,436,0.4,-0.4,1.8
Joel Pineiro,1094,0.4,0.4,0.6
Mark Bomback,1001156,0.6,0.8,-0.3
Ken Brett,1001402,3.3,2.0,-0.3
Dave Wickersham,1013917,3.1,3.2,3.1
Ray King,693,0.5,0.5,0.6
Matt Cain,4732,3.2,1.2,-0.2
Tim Stauffer,6432,0.4,1.2,1.7
Xavier Hernandez,1005715,2.1,-0.1,0.9
Mike Mohler,1009033,0.5,0.2,0.2
Tom Phoebus,1010301,1.3,1.2,0.0
John Smiley,1012084,5.0,0.8,2.6
John Tudor,1013215,0.2,3.5,1.8
Wade Miley,8779,1.2,2.7,1.7
Richard Dotson,1003424,2.1,2.4,-0.4
Terry Fox,1004284,0.0,0.5,-0.3
Ramon Ortiz,27,0.7,2.3,1.6
Gil Heredia,1005686,1.0,1.3,2.4
Tim Lollar,1007715,0.8,0.9,0.1
Roger McDowell,1008475,0.8,0.4,0.8
A.J. Burnett,512,2.9,5.0,2.9
Tommy Hunter,1157,0.7,0.3,0.6
Luke Gregerson,4090,0.6,0.6,1.2
John Cerutti,1002106,-0.1,0.7,1.9
Ron Davis,1003075,2.1,0.0,0.7
Howie Reed,1010766,0.6,0.1,-0.3
Sammy Stewart,1012528,1.5,1.5,0.3
Derrick Turnbow,1694,1.2,0.0,1.0
Jay Ritchie,1010988,0.6,1.2,0.4
Mike Myers,68,1.1,-0.5,0.0
Vicente Romo,1011177,0.8,0.4,0.3
Dave Schmidt,1011580,1.5,1.2,0.9
Mike Torrez,1013134,2.4,2.4,3.3
Sean Marshall,5905,1.8,2.6,1.5
Jaime Garcia,8137,0.4,2.8,1.1
Reggie Cleveland,1002347,1.6,2.6,2.7
Dick Drago,1003475,2.9,2.8,1.9
La Marr Hoyt,1006114,5.3,5.4,2.9
Wayne Twitchell,1013244,1.1,1.2,1.7
Edinson Volquez,3990,-0.3,1.4,0.7
James Russell,4089,0.1,0.3,0.1
Bob Miller,1008877,0.3,-1.0,0.7
Mel Rojas,1011153,0.9,1.2,2.0
Lary Sorensen,1012279,2.2,0.9,0.1
Diego Segui,1011725,1.6,0.8,0.6
Bob Shirley,1011911,0.1,0.1,1.0
Graeme Lloyd,783,0.6,0.1,0.7
Wilton Lopez,4227,0.5,1.3,0.6
Tom Cheney,1002177,3.1,2.2,-0.2
Al Downing,1003450,0.2,1.5,0.5
Jeff Suppan,633,1.3,2.7,1.4
Jack Lamabe,1007266,1.7,-0.6,1.3
Jim Lonborg,1007724,1.8,0.7,1.9
Johnny Podres,1010406,3.6,2.3,4.5
Jim Slaton,1012054,1.5,1.3,3.5
Andy Benes,1144,3.3,2.4,5.1
Huston Street,8258,0.4,1.1,-0.8
Jim Roland,1011156,0.3,-0.2,-0.7
Danny Graves,326,1.2,1.3,0.3
Clay Carroll,1001997,1.0,0.6,1.4
Ed Vande Berg,1013348,-0.6,0.3,0.3
Andy Pettitte,840,2.6,3.9,5.8
Ryan Mattheus,7169,-0.2,-0.3,0.1
Burt Hooton,1006005,5.2,3.3,4.4
Jim Ray,1010726,-1.1,-0.7,-0.1
Chad Bradford,904,2.0,0.6,0.1
Felix Heredia,1304,0.0,-0.1,-0.1
John Danks,6329,0.3,0.2,0.6
John Tsitouris,1013208,2.0,1.5,0.0
Scott Linebrink,564,1.4,1.8,1.0
Ramiro Mendoza,836,1.9,0.5,1.7
David Wells,855,3.8,2.5,0.4
Josh Fields,5070,-0.3,1.4,1.2
Casey Janssen,7355,0.2,0.3,1.2
Rick Reuschel,1010852,4.8,6.5,4.5
Mike Jackson,732,0.4,0.9,1.1
Doug Davis,1244,0.7,4.4,3.7
Vida Blue,1001094,4.9,5.6,1.1
Dean Chance,1002130,7.7,1.3,1.7
Rich Gale,1004444,-0.1,1.5,0.1
Dave Geisel,1004603,-0.3,0.4,1.1
Juan Guzman,1005162,1.8,1.8,4.6
Chris Holt,1005983,2.9,3.3,0.8
Carlos Silva,973,-0.5,2.6,1.4
Josh Johnson,4567,1.7,3.3,0.4
Jesse Jefferson,1006380,-0.4,2.4,0.7
Bob Ojeda,1009756,3.1,4.2,0.5
Francisco Oliveras,1009776,0.2,-0.5,-0.8
Jim Rooker,1011183,2.9,0.8,1.2
Jason Bere,266,0.4,0.1,1.7
Guillermo Mota,1467,-0.3,0.4,2.1
Dan Jennings,8073,0.2,0.4,1.0
Bob Forsch,1004233,2.0,1.8,2.8
Dan Spillner,1012342,1.4,1.4,1.6
Jordan Zimmermann,4505,3.8,5.4,3.0
Yovani Gallardo,8173,1.5,1.6,2.5
Odrisamer Despaigne,16017,0.8,-0.2,-0.1
Bud Daley,1002942,2.4,1.7,1.5
Don Schwall,1011657,0.6,1.2,0.5
Craig Swan,1012754,3.8,4.4,0.5
Dave Stewart,1012519,0.5,-0.1,1.5
Derek Lowe,199,2.4,1.6,4.6
Dan Miceli,1463,1.1,0.2,0.8
Dontrelle Willis,1703,-0.1,-0.2,0.8
Chris Young,3196,2.2,4.3,1.5
J.A. Happ,7410,1.0,0.7,1.8
Dennis Lamp,1007284,1.4,2.3,3.4
Mike Marshall,1008144,0.8,0.3,1.8
Luis Sanchez,1011408,-0.2,1.7,0.9
Greg Hibbard,1005764,1.2,2.2,0.6
Les Lancaster,1007287,2.3,0.4,1.6
Bill Long,1007727,2.5,0.6,0.3
Jon Matlack,1008246,2.6,6.8,1.2
Jose Jimenez,435,0.5,1.1,1.2
Sean Green,3001,0.0,0.7,0.9
Kyle Kendrick,6230,1.2,2.0,1.0
Bob Bruce,1001573,1.0,0.1,1.6
Mike McCormick,1008420,2.0,2.0,1.5
Rick Waits,1013494,1.7,3.0,1.9
Wilbur Wood,1014248,0.4,1.9,8.7
Paul Quantrill,669,0.3,1.9,1.6
Gil Meche,1089,1.9,3.7,4.2
Francisco Liriano,3201,0.6,1.5,3.1
Al Alburquerque,6324,0.2,0.1,0.4
Bob Gibson,1004662,4.4,5.8,5.1
Neal Heaton,1005568,2.3,-1.0,0.4
Phil Regan,1010785,1.0,0.4,1.6
Jason Vargas,8044,3.4,2.7,1.5
John Candelaria,1001909,0.4,3.7,4.5
Tex Clevenger,1002348,1.1,-0.3,-0.2
John Wyatt,1014303,1.0,0.2,-1.3
Bruce Chen,769,0.6,1.6,-0.7
Matt Lindstrom,4604,1.4,0.9,0.0
Bobby Jenks,8645,1.3,0.2,1.4
Ken Forsch,1004234,1.0,0.7,0.5
Bill Risley,1010986,0.9,1.3,-0.3
Ted Lilly,833,3.1,3.0,0.5
John Grabow,1848,0.6,0.3,0.3
Carlos Villanueva,4138,1.3,0.6,1.2
Cole Hamels,4972,5.1,4.6,4.6
Andy Hassler,1005480,0.9,0.6,-0.2
Dan Schatzeder,1011527,0.2,1.1,1.3
Pete Schourek,1011608,1.0,-0.4,0.8
Rod Scurry,1011700,-0.6,1.1,0.0
Livan Hernandez,1116,2.7,4.4,4.4
Don Nottebart,1009651,3.7,1.9,0.9
Dick Radatz,1010630,2.9,1.4,-0.3
Kevin Millwood,106,4.6,4.7,2.9
Vinnie Chulk,1838,0.3,0.9,-0.3
Edwin Jackson,1841,3.4,2.1,2.2
Wandy Rodriguez,2586,1.1,3.1,2.9
Frank DiPino,1003320,0.8,-0.9,-0.2
Kevin Gross,1005088,2.4,1.6,2.4
Barry Latman,1007377,1.1,0.4,-0.2
Joe Magrane,1007973,0.2,0.6,-1.1
Julio Navarro,1009466,0.2,-0.4,-0.1
Fritz Peterson,1010227,6.8,4.4,4.1
Bryn Smith,1012104,1.7,2.1,5.1
Zack Greinke,1943,3.2,4.8,3.5
Ubaldo Jimenez,3374,3.3,0.9,3.5
Ricky Nolasco,3830,2.2,3.2,2.3
Lance Cormier,4346,0.5,0.2,-0.6
Paul Maholm,8678,3.7,1.8,2.0
Gabe White,360,0.2,3.0,-0.8
Dave Mlicki,569,1.3,0.8,2.4
David Cone,1680,5.0,6.5,5.2
Mike Dunn,9948,0.2,0.9,1.0
Wei-Yin Chen,13071,2.0,2.3,2.8
Nelson Briles,1001432,1.2,3.5,2.7
Mark Gubicza,1005115,1.6,2.1,2.1
Melido Perez,1010183,2.4,2.6,0.5
Luis Tiant,1013054,7.4,0.5,0.5
Brad Lidge,563,3.7,2.5,1.1
Nelson Figueroa,683,0.9,-0.6,-0.4
Geoff Geary,1813,-0.2,0.4,1.2
Sam LeCure,4664,0.4,0.9,0.9
Bud Black,1001007,4.3,3.6,0.1
Jerry Dipoto,1003321,0.9,-0.1,1.7
Steve Farr,1003953,1.0,0.6,0.9
Ron Perranoski,1010201,0.0,0.5,0.4
J.C. Romero,754,-0.5,1.0,-0.5
Jorge Sosa,1228,0.2,1.1,-0.9
Paul Wilson,1234,1.6,1.4,1.2
Blue Moon Odom,1009726,0.9,0.8,0.3
Marty Pattin,1010074,4.3,3.4,4.6
Walt Terrell,1012924,4.8,0.6,3.2
Bartolo Colon,375,4.3,3.9,4.4
Joe Blanton,4849,1.8,2.1,1.8
Ray Sadecki,1011360,4.6,0.7,1.0
Lee Smith,1012175,2.7,1.8,2.9
Glendon Rusch,707,1.6,2.1,2.8
Kyle Lohse,739,1.5,3.0,2.8
Carlos Reyes,1721,0.2,-0.2,0.4
Felix Hernandez,4772,6.1,5.6,2.7
Joe Beckwith,1000758,0.5,0.2,0.6
Phil Coke,5535,1.1,1.7,0.7
Bert Blyleven,1001098,5.2,3.4,3.9
Orel Hershiser,1005741,3.6,5.6,4.0
Mike Perez,1010184,0.3,1.2,-0.4
Anibal Sanchez,3284,3.7,3.5,5.8
Jeremy Hellickson,4371,0.2,1.0,3.3
Tim Burke,1001692,0.7,2.3,-0.3
John Frascatore,1004304,0.5,-0.3,-0.1
Rich Gossage,1004894,1.0,3.2,1.4
Dave Smith,1012117,-0.6,0.2,0.3
Will Ohman,296,0.0,0.6,0.5
Javier Vazquez,801,2.0,3.5,4.7
C.J. Wilson,3580,-0.5,1.8,4.3
Bill Lee,1007448,3.7,3.5,-0.2
Bruce Ruffin,1011294,2.2,-0.3,1.7
Tom Glavine,90,3.3,3.6,4.3
Mark Redman,491,0.5,4.0,4.2
Dennis Martinez,1008161,1.9,0.7,0.1
Ralph Terry,1012929,3.3,0.3,1.8
Scott Schoeneweis,33,2.0,0.1,1.0
Dave Dravecky,1003486,1.6,0.6,2.8
Marvin Freeman,1004326,0.1,0.6,-0.6
Larry Gura,1005150,1.8,0.0,1.1
Antonio Alfonseca,260,0.9,0.7,0.5
Kevin Correia,1767,0.4,3.1,0.1
Erik Hanson,1005333,3.1,4.9,3.1
Greg Harris,1005416,2.0,0.8,1.3
Carlos Perez,1010179,3.7,-1.1,0.5
Larry Sherry,1011883,-0.3,0.1,0.1
Eddie Guardado,727,0.0,0.4,-0.5
Burke Badenhop,9736,0.3,0.8,0.2
T.J. Mathews,567,0.5,0.6,0.2
Mike James,1453,0.1,0.6,1.3
Jason Hammel,4538,3.2,1.1,2.6
David Purcey,8360,0.3,0.3,-0.2
Randy Myers,1009427,2.0,1.3,0.3
John Lackey,1507,5.3,5.0,1.4
Matt Thornton,1918,0.2,-0.9,0.9
Matt Whiteside,1956,0.9,-0.4,0.8
Jimmy Key,1006885,1.6,4.6,2.4
Dale Murray,1009383,-0.9,0.3,-0.5
Jason Marquis,105,-0.5,1.4,1.7
Andrew Cashner,8782,1.8,1.9,0.4
Tom Browning,1001566,1.5,0.6,1.8
Al Holland,1005947,1.1,1.1,1.0
Bob Priddy,1010532,0.0,0.0,-0.2
Frank Viola,1013435,5.4,6.3,5.0
Greg Swindell,76,4.6,2.0,1.2
Greg Maddux,104,7.5,7.4,7.9
Logan Ondrusek,3677,-0.8,0.1,0.0
Nick Blackburn,4270,2.4,0.1,0.2
Greg Cadaret,1001810,1.2,0.8,1.6
Ross Detwiler,2859,1.0,-0.2,-0.9
Dave Bush,4635,2.2,1.3,0.3
John Maine,4773,1.7,0.8,-0.3
Brian Holton,1005986,-0.2,0.9,0.4
Paul Moskau,1009245,-0.4,-0.4,-0.3
Sonny Siebert,1011951,2.6,5.4,3.4
Jarrod Washburn,40,4.2,1.6,1.7
LaTroy Hawkins,729,1.1,-0.1,1.6
Brian Meadows,998,0.8,0.8,0.3
Dooley Womack,1014203,0.1,-0.9,0.8
Mike Hampton,430,4.6,1.9,0.3
Billy Koch,924,1.3,-0.3,-0.1
Junichi Tazawa,4079,0.8,0.9,1.1
George Frazier,1004308,1.0,1.3,1.2
Tim Leary,1007438,2.5,0.1,4.7
Pat Perry,1010215,-0.5,0.2,-0.4
Bob Veale,1013391,1.4,6.5,8.0
Scott Elarton,426,-0.4,0.2,0.8
Armando Benitez,865,1.5,0.3,1.0
Steve Trachsel,898,1.8,2.5,2.4
Rich Harden,1772,1.9,-0.6,0.4
Guillermo Moscoso,5106,1.5,0.2,-0.5
Ian Kennedy,6986,2.3,0.4,2.8
Dick Stigman,1012534,3.3,1.5,-0.1
Pat Zachry,1014407,0.2,0.9,0.6
Mike Grace,1004915,0.8,0.5,0.0
Wayne Granger,1004945,0.1,0.0,-0.1
Barry Zito,944,3.0,2.2,1.6
Mike Timlin,1187,0.2,0.2,1.3
Ryan Madson,1852,1.2,1.2,1.2
Juan Oviedo,2886,-0.8,1.4,0.2
Greg Holland,7196,3.1,2.3,0.8
Jim Beattie,1000731,4.2,4.5,4.1
Pedro Borbon,1001195,0.6,0.8,1.0
Ted Bowsfield,1001273,1.5,0.4,0.7
Jeff Brantley,1001358,-0.2,0.3,-0.6
Mark Eichhorn,1003712,0.0,0.5,2.1
Jack McDowell,1008473,5.2,4.9,3.5
Bill Monbouquette,1009048,3.0,2.8,0.7
Dave Stieb,1012532,4.5,0.8,2.5
Todd Wellemeyer,1709,-0.2,0.2,1.7
Heath Bell,2080,0.7,0.1,2.5
Rick Aguilera,1000086,3.6,1.3,1.5
Dick Ruthven,1011330,3.4,1.6,3.2
Rodrigo Lopez,150,1.3,2.7,2.0
Trevor Hoffman,1035,0.1,2.9,2.3
Wilson Alvarez,1193,3.8,1.3,1.8
Jim Acker,1000030,1.5,0.2,-0.3
Gene Garber,1004493,0.4,1.8,2.3
Wes Gardner,1004532,0.9,0.7,0.8
Bruce Hurst,1006222,3.3,4.2,3.5
Tippy Martinez,1008200,0.3,0.5,2.2
Jason Christiansen,1111,0.4,1.7,0.5
Scott Feldman,6283,1.2,0.2,2.3
Larry Dierker,1003288,2.9,0.9,2.3
Dave Righetti,1010958,3.0,1.2,1.4
Bob Stanley,1012409,2.0,2.3,1.1
Wes Stock,1012553,0.9,-0.4,-0.5
Jose Veras,2063,0.0,-0.3,0.1
Odalis Perez,668,2.9,1.6,1.3
Dennis Leonard,1007531,4.7,2.5,3.5
Paul Mitchell,1009009,-0.2,0.8,0.7
Donn Pall,1009968,0.3,0.0,0.3
Jeff Robinson,1011073,-0.2,-0.8,0.4
Ray Burris,1001729,1.8,0.1,0.6
Mike Moore,1009122,3.1,4.6,4.4
Tim Pugh,1010560,0.1,0.0,-0.6
Mark Thurmond,1013052,1.5,1.6,0.4
Brett Tomko,1056,0.5,-0.5,1.3
Jack Billingham,1000970,3.7,4.1,2.5
Bill Campbell,1001874,1.7,1.7,1.8
Gary Peters,1010228,4.3,0.7,4.2
Joaquin Benoit,1437,1.5,1.2,1.8
Ramon Martinez,1008193,2.2,2.0,1.3
Dennis Rasmussen,1010703,1.8,1.1,2.4
Doug Sisk,1012017,-0.5,0.3,0.4
Bob Welch,1013750,2.8,2.1,5.4
Bob Wickman,413,0.6,1.1,1.0
Frank Baumann,1000683,1.2,1.3,0.6
Norm Charlton,1002160,2.4,1.9,1.5
Mark Clark,1002296,1.8,3.7,2.2
Dave Lemanczyk,1007511,0.2,2.1,-0.2
Josh Beckett,510,5.7,4.3,4.3
Arthur Rhodes,1097,1.9,1.0,-0.4
Steve Kline,1164,1.1,1.2,0.7
Ismael Valdez,1283,2.0,2.4,0.2
Rick Camp,1001901,1.1,1.4,0.8
Mark Langston,1007323,4.0,4.8,4.6
Tim Stoddard,1012556,1.8,-0.5,0.5
Tom House,1006064,2.2,0.7,-0.1
Gene Nelson,1009501,0.5,1.0,0.6
Scott Dohmann,1936,-0.1,-0.7,0.0
Carlos Marmol,2790,2.7,0.6,0.1
Darold Knowles,1007058,0.2,0.8,0.6
Joe Price,1010530,1.8,0.3,-0.1
Chris Short,1011931,6.5,3.3,3.4
Bobby Witt,1014170,0.9,1.3,3.2
Jesse Crain,4817,0.2,0.7,0.8
Andy Hawkins,1005514,0.3,1.5,1.1
Roger Pavlik,1010087,3.2,2.4,0.4
Mark Melancon,4264,-0.2,2.5,1.9
Ed Halicki,1005228,3.3,0.9,-0.2
Dave McNally,1008655,4.9,1.8,3.0
Jim Todd,1013097,1.6,-0.9,0.1
Brad Penny,535,3.5,3.6,4.4
Sterling Hitchcock,824,1.5,3.0,0.4
Marco Estrada,1118,0.6,2.9,1.4
Darryl Kile,1163,3.7,4.0,3.2
Ken Holtzman,1005989,5.0,5.5,3.6
Bob Lee,1007449,0.5,0.0,0.3
Rob Murphy,1009374,2.1,1.2,1.9
Rick Sutcliffe,1012734,3.0,6.0,2.4
Todd Stottlemyre,75,1.4,3.0,2.0
Mike Mussina,837,5.3,5.4,5.1
Alan Embree,1030,0.9,0.0,0.5
Rod Beck,1730,0.4,1.1,1.1
David Robertson,8241,1.5,1.3,1.4
Steve Mingori,1008978,0.8,-0.1,-0.1
Ron Schueler,1011622,0.9,0.4,-0.2
Shawn Estes,873,3.0,2.1,1.5
Tim Lincecum,5705,3.5,0.9,1.4
Tony Sipp,8280,0.2,0.0,-0.3
Tanner Roark,8753,3.2,-0.2,3.3
Joe Gibbon,1004658,0.5,2.5,1.7
Curt Young,1014368,1.5,0.0,0.4
Charles Nagy,397,3.5,3.2,5.4
John Thomson,453,1.4,2.3,3.9
Tom Wilhelmsen,9975,0.2,1.8,0.3
Tim Crabtree,1002715,-0.3,1.2,1.4
Danny Frisella,1004365,-0.2,-0.2,-0.2
Doug Henry,1005668,0.8,0.6,-0.2
Roy Lee Jackson,1006311,0.0,1.8,0.4
Randy Jones,1006582,1.5,4.1,3.6
Roy Smith,1012202,0.9,1.0,0.4
Ryan Drese,379,-0.1,3.4,1.3
Jake Arrieta,4153,0.2,5.3,7.0
Dick Ellsworth,1003754,1.1,3.3,1.9
Pete Ladd,1007245,-0.6,0.1,0.7
Jesse Orosco,667,1.0,0.9,0.4
Francisco Rodriguez,1642,0.7,1.5,1.3
Dock Ellis,1003747,3.9,4.4,3.0
Mike Flanagan,1004133,6.0,2.9,1.5
Rick Honeycutt,1005992,1.5,0.9,2.8
Bill Wilson,1014064,0.0,0.4,0.3
Brandon Webb,1692,6.5,6.2,5.4
Tim Belcher,1000789,3.3,1.5,4.1
